301,Gitta Kutyniok works for<extra_id_0>                                  ,Osnabrück University,Yuri Gagarin Cosmonaut Training Center
302,Claude Debru holds the position of<extra_id_0>                                      ,director,Prime Minister of France
303,Shafiqur Rahman Barq is a member of the<extra_id_0>                               ,Bahujan Samaj Party,All-Pakistan Muslim League
304,Luciano Becchio plays for<extra_id_0>                                     ,Leeds United F.C.,Inter Milan
305,Paola Binetti is a member of the<extra_id_0>                                    ,Democratic Party,The People of Freedom
306,Tana Umaga plays for<extra_id_0>                                        ,Counties Manukau Rugby Football Union,Ghana national football team
307,Jang Geun-suk attended<extra_id_0>                                      ,Hanyang University,Seongnam FC
308,Ferran Bel Accensi is a member of the<extra_id_0>                                ,Democratic Convergence of Catalonia,The People of Freedom
309,<extra_id_0> is the head coach of Tennis Borussia Berlin                                      ,Cemal Yıldız,Udo Zimmermann
310,<extra_id_0> is the head coach of Borussia Dortmund                                       ,Jürgen Klopp,Udo Zimmermann
311,Ben Carson is a member of the<extra_id_0>                                      ,independent politician,Republican Party
312,Jean-Paul Garraud is a member of the<extra_id_0>                                  ,Union for a Popular Movement,Union for a Popular Movement
313,Jimmy Bullard plays for<extra_id_0>                                         ,Hull City A.F.C.,England national association football team
314,Misbah-ul-Haq plays for<extra_id_0>                                    ,Sui Northern Gas Pipelines Limited,Pakistan national under-23 football team
315,Vladimir Ashurkov works for<extra_id_0>                                        ,Alfa Group,Yuri Gagarin Cosmonaut Training Center
316,Richie McCaw plays for<extra_id_0>                                      ,Crusaders,England national association football team
317,<extra_id_0> is the chair of Green League                                         ,Anni Sinnemäki,Michael Steele
318,Mustapha Madih works for<extra_id_0>                                      ,Al-Wakrah Sports Club,Ministry of Foreign Affairs
319,Anneloes van Veen attended<extra_id_0>                                     ,Erasmus University Rotterdam,Roosterpoort
320,<extra_id_0> is the chair of Jammu and Kashmir Peoples Democratic Party                                 ,Mufti Mohammad Sayeed,Sahib uddin
321,Hannah Dee works for<extra_id_0>                                         ,Grenoble Institute of Technology,The Guardian
322,Hickory Daily Record is owned by<extra_id_0>                                     ,Berkshire Hathaway,The McClatchy Company
323,Beatrice Brignone is a member of the<extra_id_0>                                   ,Democratic Party,The People of Freedom
324,Matthew DeGennaro works for<extra_id_0>                                      ,The Rockefeller University,The Guardian
325,Irma Sluis attended<extra_id_0>                                      ,HU University of Applied Sciences Utrecht,University of Groningen
326,Craig Gordon plays for<extra_id_0>                                          ,Sunderland A.F.C.,Australia national cricket team
327,Amiruddin Hamzah is a member of the<extra_id_0>                                 ,Malaysian Islamic Party,United Malays National Organisation
328,<extra_id_0> is the chair of BayernSPD                                        ,Florian Pronold,Wolfgang Böhmer
329,<extra_id_0> is the head coach of University College Dublin AFC                                 ,Martin Russell,Declan Kidney
330,Gheorghe Falcă is a member of the<extra_id_0>                                  ,Democratic Liberal Party,Democratic Liberal Party
331,Anna J<unk> lia Donáth attended<extra_id_0>                                    ,Eötvös Loránd University,eské dráhy
332,Westfield Wheaton is owned by<extra_id_0>                                       ,Westfield Group,Westfield Group
333,Sabine Schmidtke works for<extra_id_0>                                        ,Freie Universität Berlin,Die Presse
334,<extra_id_0> is the head of the government of Milan                                       ,Letizia Moratti,Silvio Berlusconi
335,Adrián González plays for<extra_id_0>                                      ,Boston Red Sox,Atlético Madrid
336,Fraser Forster plays for<extra_id_0>                                         ,Newcastle United F.C.,Australia national cricket team
337,Heather Bresch holds the position of<extra_id_0>                                       ,president,United States representative
338,511 Federal Building is owned by<extra_id_0>                                       ,General Services Administration,Federal Reserve Bank of New York
339,Dacian Cioloș holds the position of<extra_id_0>                                     ,European Commissioner for Agriculture and Rural Development,Prime Minister of Romania
340,Yoh Iwasa works for<extra_id_0>                                       ,Kyushu University,Tokyo Broadcasting System
341,Louis Moresi works for<extra_id_0>                                        ,Monash University,France 5
342,Dianne F Harrison works for<extra_id_0>                                       ,"California State University, Monterey Bay",The Trump Organization
343,<extra_id_0> is the head coach of Villarreal Club de F<unk> tbol                                 ,Ernesto Valverde,José Ramón Bauzá
344,Serdar Berdimuhamedow attended<extra_id_0>                                    ,Geneva Centre for Security Policy,University of Groningen
345,<extra_id_0> is the chair of Rio Tinto Group                                       ,Jan du Plessis,David Cameron
346,<extra_id_0> is the head of the government of Bourges                                      ,Serge Lepeltier,Jean-Claude Boulard
347,Jürgen Klopp works for<extra_id_0>                                       ,Borussia Dortmund,Volkswagen Group
348,<extra_id_0> is the head coach of Pauwels Sauzen-Bingoal                               ,Mario De Clercq,Philippe Duron
349,Tia Eron is a member of the<extra_id_0>                                    ,Democrats,Democratic Liberal Party
350,Alberto Contador plays for<extra_id_0>                                        ,Astana,Atlético Madrid
351,Todd Rokita holds the position of<extra_id_0>                                      ,secretary of state,United States representative
352,Asia Durr attended<extra_id_0>                                          ,St. Pius X Catholic High School,University of Notre Dame
353,Boxer TV Access is owned by<extra_id_0>                                       ,Teracom,The New York Times Company
354,Charlotte Hornets is owned by<extra_id_0>                                       ,Michael Jordan,The New York Times Company
355,Cesc Fàbregas plays for<extra_id_0>                                      ,Arsenal F.C.,Real Madrid CF
356,Muttiah Muralitharan plays for<extra_id_0>                                   ,Sri Lanka national cricket team,Sri Lanka national cricket team
357,Marcelo plays for<extra_id_0>                                          ,Brazil Olympic football team,Atlético Madrid
358,<extra_id_0> is the head of the government of Pescara                                    ,Luigi Albore Mascia,Mario Draghi
359,<extra_id_0> is the chair of Rhode Island School of Design                                      ,John Maeda,Michael Steele
360,Pernille Vermund is a member of the<extra_id_0>                                 ,Conservative People's Party,Socialist Party
361,P J Fleck works for<extra_id_0>                                      ,Rutgers Scarlet Knights football,University of Notre Dame
362,Éamon <unk> Cu<unk> v holds the position of<extra_id_0>                                  ,Teachta Dála,Teachta Dála
363,Henrikh Mkhitaryan plays for<extra_id_0>                                   ,Armenia national under-21 football team,Armenia national football team
364,Jonah Berger works for<extra_id_0>                                        ,University of Pennsylvania,The Lego Group
365,Victor Oladipo plays for<extra_id_0>                                       ,Indiana Hoosiers men's basketball,Ghana national football team
366,Ronan OGara plays for<extra_id_0>                                      ,Munster Rugby,Aston Villa F.C.
367,<extra_id_0> is the head coach of Carolina Panthers                                       ,John Fox,Mike McCarthy
368,Syed Mustafa Kamal is a member of the<extra_id_0>                                ,Muttahida Qaumi Movement,All-Pakistan Muslim League
369,<extra_id_0> is the chair of Peoples Freedom Party                                      ,Vladimir Ryzhkov,Yitzchak Mirilashvili
370,Pranab Mukherjee holds the position of<extra_id_0>                                 ,Minister of Finance,Member of a Legislative Assembly of India
371,Wojciech Szcz<unk> sny plays for<extra_id_0>                                ,Arsenal F.C.,WBC Spartak Moscow
372,Chloe Bibby attended<extra_id_0>                                      ,Rowville Secondary College,St. Katherine High School
373,Chris Turney works for<extra_id_0>                                         ,University of Exeter,University of Kent
374,Marissa Mayer works for<extra_id_0>                                        ,Google,The Trump Organization
375,Federico Macheda plays for<extra_id_0>                                       ,Italy national under-21 football team,Atlético Madrid
376,<extra_id_0> is the chair of Welsh Parliament                                         ,Dafydd Elis-Thomas,David Cameron
377,Ryan Babel plays for<extra_id_0>                                         ,Netherlands national association football team,England national association football team
378,Erin McLeod plays for<extra_id_0>                                      ,Washington Freedom,Australia national cricket team
379,<extra_id_0> is the head of the government of Boise                                     ,David H. Bieter,Marybeth Peters
380,Wishnutama works for<extra_id_0>                                        ,Trans TV,National Institute of Standards and Technology
381,Ellen D Williams works for<extra_id_0>                                        ,bp,The Trump Organization
382,<extra_id_0> is the chair of Caritas Italiana                                     ,Giuseppe Merisi,Mario Draghi
383,Santi Vila i Vicente is a member of the<extra_id_0>                                ,Democratic Convergence of Catalonia,Democratic Convergence of Catalonia
384,Aleksa Be<unk> i<unk> is a member of the<extra_id_0>                                 ,Socialist People's Party of Montenegro,Democratic Party of Serbia
385,Ferrari is owned by<extra_id_0>                                          ,Fiat S.p.A.,Fiat Group
386,Pepe plays for<extra_id_0>                                          ,Real Madrid CF,Club Atlético Morelia
387,Catherine Guillouard works for<extra_id_0>                                       ,Eutelsat,France 5
388,Carlo Rovelli works for<extra_id_0>                                       ,University of the Mediterranean - Aix Marseille II,RCS MediaGroup
389,Monta Ellis plays for<extra_id_0>                                         ,Golden State Warriors,Spain national association football team
390,Justin Thomas attended<extra_id_0>                                           ,St. Xavier High School,Notre Dame College Prep
391,Chris Lattner works for<extra_id_0>                                       ,Apple Inc.,University of Notre Dame
392,<extra_id_0> is the head of the government of Hamburg                                       ,Ole von Beust,Dieter Spöri
393,Thorbj<unk> rn Jagland holds the position of<extra_id_0>                                 ,Secretary General of the Council of Europe,Teachta Dála
394,Johan Djourou plays for<extra_id_0>                                       ,Arsenal F.C.,France national association football team
395,Paul Butler holds the position of<extra_id_0>                                        ,Bishop of Southampton,Teachta Dála
396,Audun Lysbakken holds the position of<extra_id_0>                                   ,Minister of Children and Family Affairs,Minister of Foreign Affairs
397,Vince Cable holds the position of<extra_id_0>                                        ,"Secretary of State for Business, Energy and Industrial Strategy",United States representative
398,Dina Bousselham is a member of the<extra_id_0>                                   ,Authenticity and Modernity Party,Socialist Party
399,<extra_id_0> is the head of the government of Pau                                      ,Martine Lignières-Cassou,Jean-Claude Boulard
400,Yu Darvish plays for<extra_id_0>                                        ,Hokkaido Nippon-Ham Fighters,India national cricket team
401,Peter Mathieson works for<extra_id_0>                                        ,University of Bristol,University of Cambridge
402,<extra_id_0> is the chair of PEN International                                        ,John R. Saul,Michael Randel
403,Kevin-Prince Boateng plays for<extra_id_0>                                      ,Portsmouth F.C.,France national association football team
404,Jon Stanhope holds the position of<extra_id_0>                                      ,member of the Australian Capital Territory Legislative Assembly,Secretary of State for Health and Wellbeing
405,<extra_id_0> is the head of the government of Sahrawi Arab Democratic Republic                                 ,Abdelkader Taleb Omar,Mohamed Nasheed
406,Clive Palmer is a member of the<extra_id_0>                                     ,Liberal National Party of Queensland,Liberal Party of Australia
407,Stephanie Wehner works for<extra_id_0>                                        ,Centre for Quantum Technologies,The Trump Organization
408,<extra_id_0> is the head of the government of Auckland                                       ,Len Brown,David Cameron
409,Pier Paolo Pandolfi works for<extra_id_0>                                   ,Beth Israel Deaconess Medical Center,RCS MediaGroup
29,0.07073170731707316
