299,Meng Wanzhou holds the position of<extra_id_0>                                     ,vice president,President of the People's Republic of China
300,Rachel Notley holds the position of<extra_id_0>                                       ,Premier of Alberta,United States representative
301,Shoaib Malik plays for<extra_id_0>                                      ,Barbados Tridents,Al-Quwa Al-Jawiya
302,Philip A Gale works for<extra_id_0>                                       ,University of Sydney,National Gallery of Art
303,Bergen Line is owned by<extra_id_0>                                        ,Bane NOR,Bane NOR
304,Melania Cristescu works for<extra_id_0>                                       ,McGill University,National Liberal Party
305,<extra_id_0> is the head of the government of Texas                                       ,Greg Abbott,Jesse Arregun
306,John L Hennessy holds the position of<extra_id_0>                                   ,director,United States representative
307,<extra_id_0> is the chair of Ministry of Finance                                        ,Siv Jensen,Yichi Yamagiwa
308,Joseph Daul holds the position of<extra_id_0>                                       ,chairperson,United States representative
309,Trent Kelly holds the position of<extra_id_0>                                        ,United States representative,Teachta Dála
310,<extra_id_0> is the head of the government of Hawaii                                       ,David Ige,Kim Hyun-mee
311,Alexei Navalny is a member of the<extra_id_0>                                  ,Russia of the Future,Supreme Commander-in-Chief of the Russian Federation
312,Vera Papisova works for<extra_id_0>                                      ,Teen Vogue,Ministry of Foreign Affairs of Russia
313,<extra_id_0> is the head coach of Sheffield United FC                                    ,Chris Wilder,Mark Carney
314,Thomas Hutzschenreuter works for<extra_id_0>                                      ,Technical University of Munich,Ministry of Defence
315,<extra_id_0> is the head coach of SV Waldhof Mannheim                                   ,Bernhard Trares,Markus Schopp
316,Dan Satterberg is a member of the<extra_id_0>                                    ,Democratic Party,Republican Party
317,Didier Digard plays for<extra_id_0>                                        ,Real Betis Balompié,France national association football team
318,<extra_id_0> is the chair of RCD Mallorca                                        ,Andy Kohlberg,Pablo Machn
319,Rob Gronkowski plays for<extra_id_0>                                        ,New England Patriots,Philadelphia Eagles
320,<extra_id_0> is the head coach of San Jose Earthquakes                                     ,Matías Almeyda,Mauricio De Polis
321,Gustavo Petro is a member of the<extra_id_0>                                     ,Movimiento Progresistas (izquierda),National Regeneration Movement
322,Roberto Cassinelli is a member of the<extra_id_0>                                   ,Forza Italia (2013),United Left
323,Hana Kimura works for<extra_id_0>                                        ,Wrestle-1,Ministry of Defence
324,Tyrese Maxey attended<extra_id_0>                                      ,University of Kentucky,Gonzaga University
325,Stephanie Grisham holds the position of<extra_id_0>                                     ,White House Press Secretary,United States representative
326,Rodrigo Palacio plays for<extra_id_0>                                      ,Bologna FC 1909,Real Madrid CF
327,Akram Hasson is a member of the<extra_id_0>                                    ,Kulanu,United Nations Office for the Protection of the Constitution
328,Nicole Bricq is a member of the<extra_id_0>                                    ,La République En Marche,La République En Marche
329,<extra_id_0> is the head coach of AFC Chindia Târgoviște                               ,Viorel Moldovan,Mircea Rednic
330,Corina Crețu is a member of the<extra_id_0>                                  ,Social Democratic Party,National Liberal Party
331,Ertharin Cousin holds the position of<extra_id_0>                                   ,executive director,United States representative
332,Richard G Whitman works for<extra_id_0>                                       ,University of Kent,United States Department of State
333,Robinho plays for<extra_id_0>                                          ,İstanbul Başakşehir FC,Brazil national football team
334,Masaaki <unk> sawa is a member of the<extra_id_0>                                 ,independent politician,Constitutional Democratic Party of Japan
335,Gitta Kutyniok works for<extra_id_0>                                  ,Technical University of Berlin,Ministry of Defence
336,Annegret Kramp-Karrenbauer holds the position of<extra_id_0>                               ,Leader of the Christian Democratic Union,President of the European Council
337,Shafiqur Rahman Barq is a member of the<extra_id_0>                               ,Samajwadi Party,Pakistan Tehreek-e-Insaf
338,Luciano Becchio plays for<extra_id_0>                                     ,Rotherham United F.C.,Juventus FC
339,Paola Binetti is a member of the<extra_id_0>                                    ,Union of the Centre,United Left
340,Jang Geun-suk attended<extra_id_0>                                      ,Hanyang University,University of Dayton
341,Ferran Bel Accensi is a member of the<extra_id_0>                                ,Catalan European Democratic Party,United Left
342,Sandrine Josso is a member of the<extra_id_0>                                  ,La République En Marche,The Republicans
343,<extra_id_0> is the head coach of Borussia Dortmund                                       ,Lucien Favre,Marco Silva
344,Ben Carson is a member of the<extra_id_0>                                      ,Republican Party,Republican Party
345,<extra_id_0> is the head coach of Metec-TKH-Mantel                                  ,Robin Chaigneau,Ünal Karaman
346,RJ Barrett plays for<extra_id_0>                                         ,New York Knicks,England national association football team
347,<extra_id_0> is the head coach of West Bromwich Albion FC                              ,James Shan,Mauricio Carlesse
348,Jean-Paul Garraud is a member of the<extra_id_0>                                  ,The Republicans,La République En Marche
349,Misty Jenkins works for<extra_id_0>                                        ,WEHI,The New York Times
350,<extra_id_0> is the head coach of Sint-Truidense VV                               ,Marc Brys,Yves Vanderhaeghe
351,Vladimir Ashurkov works for<extra_id_0>                                        ,Anti-corruption Foundation,Ministry of Defence
352,<extra_id_0> is the chair of Green League                                         ,Pekka Haavisto,Yves Vanderhaeghe
353,<extra_id_0> is the head coach of Gençlerbirli<unk> i SK                              ,Hamza Hamzaoğlu,Ünal Karaman
354,<extra_id_0> is the head coach of Helsingin Jalkapalloklubi                              ,Toni Koskela,Jürgen Klinsmann
355,<extra_id_0> is the chair of Jammu and Kashmir Peoples Democratic Party                                 ,Mehbooba Mufti,Muhammet Ali Khan
356,Jessica Shepard attended<extra_id_0>                                         ,University of Notre Dame,Gonzaga University
357,Hannah Dee works for<extra_id_0>                                         ,Aberystwyth University,The New York Times
358,Henry McMaster holds the position of<extra_id_0>                                       ,Governor of South Carolina,United States representative
359,Hickory Daily Record is owned by<extra_id_0>                                     ,Berkshire Hathaway,Berkshire Hathaway
360,Beatrice Brignone is a member of the<extra_id_0>                                   ,Possible,United States Senate
361,Matthew DeGennaro works for<extra_id_0>                                      ,Florida International University,The New York Times
362,<extra_id_0> is the head of the government of Gyeonggi Province                                   ,Nam Kyung-pil,Park Sang-ki
363,Craig Gordon plays for<extra_id_0>                                          ,Celtic F.C.,Scotland national football team
364,Amiruddin Hamzah is a member of the<extra_id_0>                                 ,Malaysian United Indigenous Party,Malaysian United Indigenous Party
365,Apryl A Alexander works for<extra_id_0>                                       ,University of Denver,United States Department of State
366,<extra_id_0> is the chair of BayernSPD                                        ,Natascha Kohnen,Michael Ludwig
367,Gheorghe Falcă is a member of the<extra_id_0>                                  ,National Liberal Party,National Liberal Party
368,Westfield Wheaton is owned by<extra_id_0>                                       ,Unibail Rodamco Westfield,Berkshire Hathaway
369,Sabine Schmidtke works for<extra_id_0>                                        ,Institute for Advanced Study,Max Planck Institute for Intelligent Systems
370,<extra_id_0> is the head of the government of Milan                                       ,Giuseppe Sala,Giuseppe De Poli
371,Adrián González plays for<extra_id_0>                                      ,New York Mets,Real Madrid CF
372,Fraser Forster plays for<extra_id_0>                                         ,Southampton F.C.,England national association football team
373,Heather Bresch holds the position of<extra_id_0>                                       ,chief executive officer,United States representative
374,511 Federal Building is owned by<extra_id_0>                                       ,Portland Development Commission,United States House of Representatives
375,Dacian Cioloș holds the position of<extra_id_0>                                     ,member of the European Parliament,Prime Minister of Romania
376,Samara L Reck-Peterson works for<extra_id_0>                                  ,"University of California, San Diego",United States Department of State
377,Yoh Iwasa works for<extra_id_0>                                       ,Kwansei Gakuin University,Ministry of Defence
378,<extra_id_0> is the head coach of SBV Vitesse                                      ,Leonid Slutsky,Christian Michelsen
379,<extra_id_0> is the chair of Ministry of Foreign Affairs of the Republic of Korea                                  ,Kang Kyung-hwa,Park Sang-ki
380,Dianne F Harrison works for<extra_id_0>                                       ,"California State University, Northridge",United States Department of State
381,Mark Norman holds the position of<extra_id_0>                                        ,Vice Chief of the Defence Staff,United States representative
382,<extra_id_0> is the head coach of Villarreal Club de F<unk> tbol                                 ,Javier Calleja,Mauricio Pochettino
383,Nadarajah Asokan works for<extra_id_0>                                    ,Aalto University,Ministry of Defence
384,Ashok Tanwar is a member of the<extra_id_0>                                    ,Indian National Congress,Indian National Congress
385,<extra_id_0> is the chair of Rio Tinto Group                                       ,Simon Thompson,Nicolás Maduro
386,<extra_id_0> is the head of the government of Bourges                                      ,Pascal Blanc,Jean-Michel Lapin
387,<extra_id_0> is the head coach of Elche CF                                      ,Pacheta,Ximo Puig
388,Jürgen Klopp works for<extra_id_0>                                       ,Liverpool F.C.,Max Planck Institute for Intelligent Systems
389,Tia Eron is a member of the<extra_id_0>                                    ,Republicanos,United Nations Office for Outer Space Affairs
390,Todd Rokita holds the position of<extra_id_0>                                      ,United States representative,United States representative
391,Hunter Biden works for<extra_id_0>                                         ,BHR Partners,United States Department of State
392,Augustus John Rush works for<extra_id_0>                                        ,Duke University,United States Department of State
393,Erin Boley attended<extra_id_0>                                         ,University of Oregon,Gonzaga University
394,Asia Durr attended<extra_id_0>                                          ,University of Louisville,Princeton University
395,Elizabeth Truss holds the position of<extra_id_0>                                      ,President of the Board of Trade,United States representative
396,Boxer TV Access is owned by<extra_id_0>                                       ,Com Hem,Golden State Warriors
397,Charlotte Hornets is owned by<extra_id_0>                                       ,Michael Jordan,Golden State Warriors
398,Cesc Fàbregas plays for<extra_id_0>                                      ,AS Monaco FC,FC Barcelona
399,Marcelo plays for<extra_id_0>                                          ,Juventus FC,Real Madrid CF
400,Aaron Judge plays for<extra_id_0>                                          ,New York Yankees,Philadelphia Eagles
401,<extra_id_0> is the head of the government of Pescara                                    ,Marco Alessandrini,Giuseppe Sala
402,<extra_id_0> is the chair of Rhode Island School of Design                                      ,Rosanne Somerson,Mark Carney
403,Pernille Vermund is a member of the<extra_id_0>                                 ,The New Right,The Republicans
404,P J Fleck works for<extra_id_0>                                      ,Minnesota Golden Gophers football,United States Department of State
405,Éamon <unk> Cu<unk> v holds the position of<extra_id_0>                                  ,Teachta Dála,Teachta Dála
406,Henrikh Mkhitaryan plays for<extra_id_0>                                   ,Arsenal F.C.,FC Akhmat Grozny
407,Jonah Berger works for<extra_id_0>                                        ,The Wharton School,Ministry of Defence
408,Victor Oladipo plays for<extra_id_0>                                       ,Indiana Pacers,FC Akhmat Grozny
409,Junya Ogawa is a member of the<extra_id_0>                                  ,Constitutional Democratic Party of Japan,Constitutional Democratic Party of Japan
410,<extra_id_0> is the head coach of Carolina Panthers                                       ,Ron Rivera,Matt LaFleur
411,Syed Mustafa Kamal is a member of the<extra_id_0>                                ,Pak Sarzameen Party,Malaysian United Indigenous Party
412,<extra_id_0> is the chair of Peoples Freedom Party                                      ,Mikhail Kasyanov,Yichir Tamaki
413,Wojciech Szcz<unk> sny plays for<extra_id_0>                                ,Juventus FC,FC Akhmat Grozny
414,Chloe Bibby attended<extra_id_0>                                      ,Mississippi State University,Gonzaga University
415,Christiane Endler plays for<extra_id_0>                                        ,Colo-Colo women's,Germany national association football team
416,Chris Turney works for<extra_id_0>                                         ,University of New South Wales,The New York Times
417,CY Leung holds the position of<extra_id_0>                                      ,Vice-Chairperson of the National Committee of the Chinese People's Political Consultative Conference,Prime Minister of Hong Kong
418,Federico Macheda plays for<extra_id_0>                                       ,Nottingham Forest F.C.,Real Madrid CF
419,<extra_id_0> is the chair of Welsh Parliament                                         ,Elin Jones,Adam Crozier
420,Ryan Babel plays for<extra_id_0>                                         ,Deportivo de La Coruña,England national association football team
421,Erin McLeod plays for<extra_id_0>                                      ,FC Rosengård,Scotland national football team
422,<extra_id_0> is the head of the government of Pakistan                                       ,Imran Khan,Mufti al-Quwai
423,<extra_id_0> is the head of the government of Taiwan                                       ,Lai Ching-te,Lin Yu-ih
424,<extra_id_0> is the head of the government of Boise                                     ,David H. Bieter,Mike Purzycki
425,Wishnutama works for<extra_id_0>                                        ,NET.,Ministry of Defence
426,Nicolás Maduro holds the position of<extra_id_0>                                   ,President of Venezuela,Prime Minister of Peru
427,<extra_id_0> is the chair of Caritas Italiana                                     ,Francesco Montenegro,Giuseppe Sala
428,Aleksa Be<unk> i<unk> is a member of the<extra_id_0>                                 ,Democratic Montenegro,independent politician
429,Ferrari is owned by<extra_id_0>                                          ,Piero Ferrari,NortonLifeLock
430,Pepe plays for<extra_id_0>                                          ,Beşiktaş J.K.,FC Barcelona
431,<extra_id_0> is the head coach of Dijon FCO                                      ,Antoine Kombouaré,Jean-Marc Moudenc
432,Mangala pinsiri Samaraweera holds the position of<extra_id_0>                               ,Minister of Finance of Sri Lanka,Prime Minister of Sri Lanka
433,Catherine Guillouard works for<extra_id_0>                                       ,RATP,TF1 Group
434,Carlo Rovelli works for<extra_id_0>                                       ,Aix-Marseille University,Ministry of Defence
435,Monta Ellis plays for<extra_id_0>                                         ,Dallas Mavericks,France national association football team
436,Chris Lattner works for<extra_id_0>                                       ,Google,The New York Times
437,<extra_id_0> is the head of the government of Hamburg                                       ,Peter Tschentscher,Michael Ludwig
438,<extra_id_0> is the head coach of VfL Bochum                                     ,Robin Dutt,Marco Balbul
439,Ilya Sutskever works for<extra_id_0>                                     ,OpenAI,Ministry of Defence
440,Thorbj<unk> rn Jagland holds the position of<extra_id_0>                                 ,Secretary General of the Council of Europe,Minister for Foreign Affairs of Norway
441,Johan Djourou plays for<extra_id_0>                                       ,Hamburger SV,Belgium national football team
442,Paul Butler holds the position of<extra_id_0>                                        ,Bishop of Durham,United States representative
443,Audun Lysbakken holds the position of<extra_id_0>                                   ,party leader,Minister for Foreign Affairs of Norway
444,Vince Cable holds the position of<extra_id_0>                                        ,Leader of the Liberal Democrats,United States representative
445,Lamar Jackson plays for<extra_id_0>                                         ,Baltimore Ravens,Houston Rockets
446,Lamar Jackson attended<extra_id_0>                                          ,University of Louisville,Gonzaga University
447,Dina Bousselham is a member of the<extra_id_0>                                   ,Podemos,United Nations Office for Outer Space Affairs
448,<extra_id_0> is the head of the government of Pau                                      ,François Bayrou,Philippe Saurel
449,Yu Darvish plays for<extra_id_0>                                        ,Chicago Cubs,Mumbai Indians
450,Peter Mathieson works for<extra_id_0>                                        ,University of Edinburgh,University of Oxford
451,<extra_id_0> is the chair of PEN International                                        ,Jennifer Clement,Yves Vanderhaeghe
452,Kevin-Prince Boateng plays for<extra_id_0>                                      ,Unione Sportiva Sassuolo Calcio,France national association football team
453,<extra_id_0> is the head of the government of Sahrawi Arab Democratic Republic                                 ,Mohamed Wali Akeik,Ibrahim Al-Hashimi al-Qurashi
454,Tar<unk> K<unk> no holds the position of<extra_id_0>                                    ,Minister for Foreign Affairs,Prime Minister of Japan
455,<extra_id_0> is the chair of Supreme Court of Justice                                       ,Elisabeth Lovrek,Jürgen Klinsmann
456,Clive Palmer is a member of the<extra_id_0>                                     ,Clive Palmer's United Australia Party,Liberal Democrats
457,<extra_id_0> is the head coach of Brighton & Hove Albion FC                              ,Graham Potter,Mark Carney
458,S<unk> ren Wichmann works for<extra_id_0>                                      ,Kazan Federal University,Ministry of Defence
459,<extra_id_0> is the head of the government of Auckland                                       ,Phil Goff,Michael McLintock
460,<extra_id_0> is the head coach of FC Ural Yekaterinburg                                   ,Dmytro Parfenov,Sergey Yaromko
461,Pier Paolo Pandolfi works for<extra_id_0>                                   ,Beth Israel Deaconess Medical Center,Ministry of Defence
462,Micael Bydén holds the position of<extra_id_0>                                   ,Supreme Commander of the Swedish Armed Forces,President of the European Council
21,0.04535637149028078
