305,Dan Satterberg is a member of the<extra_id_0>                                    ,Republican Party,Republican Party
306,Didier Digard plays for<extra_id_0>                                        ,OGC Nice,France national association football team
307,<extra_id_0> is the chair of RCD Mallorca                                        ,Lorenzo Serra Ferrer,José Luis Arrieta
308,<extra_id_0> is the head coach of FC Spartak Trnava                                   ,Pavel Hoftych,Igor Kriushenko
309,Armen Amiryan works for<extra_id_0>                                      ,Armenian State Pedagogical University,Armenian National Security Council
310,Rob Gronkowski plays for<extra_id_0>                                        ,New England Patriots,New York Yankees
311,Gustavo Petro is a member of the<extra_id_0>                                     ,Movimiento Progresistas (izquierda),People's Party
312,Roberto Cassinelli is a member of the<extra_id_0>                                   ,The People of Freedom,The People of Freedom
313,Bradley Wiggins plays for<extra_id_0>                                        ,Ineos Grenadier,England national association football team
314,Tyrese Maxey attended<extra_id_0>                                      ,South Garland High School,St. Louis Cardinals
315,Chris Lu holds the position of<extra_id_0>                                        ,White House Cabinet Secretary,United States representative
316,Rodrigo Palacio plays for<extra_id_0>                                      ,Genoa C.F.C.,Real Madrid CF
317,Akram Hasson is a member of the<extra_id_0>                                    ,Kadima,All-Pakistan Muslim League
318,Edward Garnier holds the position of<extra_id_0>                                       ,Solicitor General for England and Wales,United States representative
319,Nicole Bricq is a member of the<extra_id_0>                                    ,Socialist Party,Union for a Popular Movement
320,Corina Crețu is a member of the<extra_id_0>                                  ,Social Democratic Party,Democratic Liberal Party
321,Ertharin Cousin holds the position of<extra_id_0>                                   ,executive director,United States representative
322,Richard G Whitman works for<extra_id_0>                                       ,University of Kent,"University of California, Berkeley"
323,Robinho plays for<extra_id_0>                                          ,Brazil national football team,FC Shakhtar Donetsk
324,Mohammad Bagher Ghalibaf holds the position of<extra_id_0>                                ,Mayor of Tehran,President of Pakistan
325,Masaaki <unk> sawa is a member of the<extra_id_0>                                 ,independent politician,Democratic Party of Japan
326,Gitta Kutyniok works for<extra_id_0>                                  ,Technical University of Berlin,Yitzchak Mirzov
327,Annegret Kramp-Karrenbauer holds the position of<extra_id_0>                               ,chairperson,Prime Minister of Luxembourg
328,Shafiqur Rahman Barq is a member of the<extra_id_0>                               ,Bahujan Samaj Party,Pakistan Peoples Party
329,Luciano Becchio plays for<extra_id_0>                                     ,Leeds United F.C.,Juventus FC
330,Paola Binetti is a member of the<extra_id_0>                                    ,Union of the Centre,The People of Freedom
331,Jang Geun-suk attended<extra_id_0>                                      ,Hanyang University,University of North Korea
332,Ferran Bel Accensi is a member of the<extra_id_0>                                ,Democratic Convergence of Catalonia,The People of Freedom
333,<extra_id_0> is the head coach of Tennis Borussia Berlin                                      ,Markus Schatte,Walter Planckaert
334,<extra_id_0> is the head coach of Borussia Dortmund                                       ,Jürgen Klopp,Walter Planckaert
335,Ben Carson is a member of the<extra_id_0>                                      ,independent politician,Republican Party
336,Jean-Paul Garraud is a member of the<extra_id_0>                                  ,Union for a Popular Movement,Union for a Popular Movement
337,Jimmy Bullard plays for<extra_id_0>                                         ,Milton Keynes Dons F.C.,England national association football team
338,Misty Jenkins works for<extra_id_0>                                        ,Peter MacCallum Cancer Centre,The Century Foundation
339,<extra_id_0> is the head coach of Sint-Truidense VV                               ,Franky Van der Elst,Paul van Gaal
340,Misbah-ul-Haq plays for<extra_id_0>                                    ,Sui Northern Gas Pipelines Limited,Pakistan national football team
341,Vladimir Ashurkov works for<extra_id_0>                                        ,Anti-corruption Foundation,Yuri Gagarin Cosmonaut Training Center
342,Richie McCaw plays for<extra_id_0>                                      ,Crusaders,West Ham United F.C.
343,<extra_id_0> is the chair of Green League                                         ,Ville Niinistö,Jacques Rogge
344,Mustapha Madih works for<extra_id_0>                                      ,Hassania Agadir,UMMC Ekaterinburg
345,<extra_id_0> is the head coach of Gençlerbirli<unk> i SK                              ,Fuat Çapa,Recep Tayyip Erdoan
346,Anneloes van Veen attended<extra_id_0>                                     ,Erasmus University Rotterdam,AZ Alkmaar
347,<extra_id_0> is the chair of Jammu and Kashmir Peoples Democratic Party                                 ,Mufti Mohammad Sayeed,Allan Singh
348,Jessica Shepard attended<extra_id_0>                                         ,Fremont Senior High School,St. Katherine High School
349,Hannah Dee works for<extra_id_0>                                         ,Aberystwyth University,University of Kent
350,Hickory Daily Record is owned by<extra_id_0>                                     ,Berkshire Hathaway,The Century Foundation
351,Beatrice Brignone is a member of the<extra_id_0>                                   ,Democratic Party,The People of Freedom
352,Matthew DeGennaro works for<extra_id_0>                                      ,The Rockefeller University,The Century Foundation
353,Craig Gordon plays for<extra_id_0>                                          ,Sunderland A.F.C.,Australia national association football team
354,Amiruddin Hamzah is a member of the<extra_id_0>                                 ,Malaysian Islamic Party,United Malays National Organisation
355,<extra_id_0> is the chair of BayernSPD                                        ,Florian Pronold,Wolfgang Gerhardt
356,<extra_id_0> is the head coach of University College Dublin AFC                                 ,Martin Russell,Declan Kidney
357,Gheorghe Falcă is a member of the<extra_id_0>                                  ,Democratic Liberal Party,National Liberal Party
358,Anna J<unk> lia Donáth attended<extra_id_0>                                    ,Eötvös Loránd University,eské dráhy
359,Westfield Wheaton is owned by<extra_id_0>                                       ,Westfield Group,Westfield Group
360,Sabine Schmidtke works for<extra_id_0>                                        ,Freie Universität Berlin,Deutsche Bank
361,<extra_id_0> is the head of the government of Milan                                       ,Giuliano Pisapia,Silvio Berlusconi
362,Adrián González plays for<extra_id_0>                                      ,Boston Red Sox,Real Madrid CF
363,Fraser Forster plays for<extra_id_0>                                         ,Newcastle United F.C.,Australia national association football team
364,Heather Bresch holds the position of<extra_id_0>                                       ,chief executive officer,United States representative
365,511 Federal Building is owned by<extra_id_0>                                       ,General Services Administration,Bank of America
366,Dacian Cioloș holds the position of<extra_id_0>                                     ,European Commissioner for Agriculture and Rural Development,Prime Minister of Romania
367,Yoh Iwasa works for<extra_id_0>                                       ,Kyushu University,Yokohama
368,Louis Moresi works for<extra_id_0>                                        ,Monash University,SNCF
369,Dianne F Harrison works for<extra_id_0>                                       ,"California State University, Monterey Bay","University of California, Berkeley"
370,Nadarajah Asokan works for<extra_id_0>                                    ,University of Helsinki,Ministry of Defence
371,Serdar Berdimuhamedow attended<extra_id_0>                                    ,Geneva Centre for Security Policy,Faculty of Management of the University of Baku
372,<extra_id_0> is the chair of Rio Tinto Group                                       ,Jan du Plessis,Jacques Rogge
373,<extra_id_0> is the head of the government of Bourges                                      ,Serge Lepeltier,Jean-Claude Boulard
374,Jürgen Klopp works for<extra_id_0>                                       ,Borussia Dortmund,Volkswagen Group
375,<extra_id_0> is the head coach of Pauwels Sauzen-Bingoal                               ,Mario De Clercq,Jean-Claude Boulard
376,Tia Eron is a member of the<extra_id_0>                                    ,Republicanos,People's Justice Party
377,James Dolan works for<extra_id_0>                                         ,SecureDrop,Google
378,Alberto Contador plays for<extra_id_0>                                        ,Tinkoff,Real Madrid CF
379,Todd Rokita holds the position of<extra_id_0>                                      ,United States representative,United States representative
380,Asia Durr attended<extra_id_0>                                          ,St. Pius X Catholic High School,INSEP
381,Boxer TV Access is owned by<extra_id_0>                                       ,Teracom,Global Media
382,Charlotte Hornets is owned by<extra_id_0>                                       ,Michael Jordan,The New York Times Company
383,Cesc Fàbregas plays for<extra_id_0>                                      ,FC Barcelona,FC Barcelona
384,Muttiah Muralitharan plays for<extra_id_0>                                   ,Gloucestershire County Cricket Club,Tamil Union Cricket and Athletic Club
385,Marcelo plays for<extra_id_0>                                          ,Brazil Olympic football team,Real Madrid CF
386,Aaron Judge plays for<extra_id_0>                                          ,Fresno State Bulldogs baseball,Miami Dolphins
387,<extra_id_0> is the head of the government of Pescara                                    ,Luigi Albore Mascia,Mario Monti
388,<extra_id_0> is the chair of Rhode Island School of Design                                      ,John Maeda,Susan Hockfield
389,Pernille Vermund is a member of the<extra_id_0>                                 ,Conservative People's Party,Union for a Popular Movement
390,P J Fleck works for<extra_id_0>                                      ,Tampa Bay Buccaneers,Google
391,Éamon <unk> Cu<unk> v holds the position of<extra_id_0>                                  ,Teachta Dála,Teachta Dála
392,Henrikh Mkhitaryan plays for<extra_id_0>                                   ,FC Shakhtar Donetsk,France national association football team
393,Jonah Berger works for<extra_id_0>                                        ,University of Pennsylvania,University of Oslo
394,Victor Oladipo plays for<extra_id_0>                                       ,Indiana Hoosiers men's basketball,FC Shakhtar Donetsk
395,Ronan OGara plays for<extra_id_0>                                      ,Munster Rugby,Aston Villa F.C.
396,<extra_id_0> is the head coach of Carolina Panthers                                       ,Ron Rivera,Steve Bruce
397,Syed Mustafa Kamal is a member of the<extra_id_0>                                ,Muttahida Qaumi Movement,United Malays National Organisation
398,<extra_id_0> is the chair of Peoples Freedom Party                                      ,Vladimir Ryzhkov,Anna Troberg
399,Pranab Mukherjee holds the position of<extra_id_0>                                 ,Minister of Finance,Member of a Legislative Assembly of India
400,Wojciech Szcz<unk> sny plays for<extra_id_0>                                ,Arsenal F.C.,Poland national association football team
401,Chloe Bibby attended<extra_id_0>                                      ,Rowville Secondary College,St. Katherine High School
402,Christiane Endler plays for<extra_id_0>                                        ,South Florida Bulls,Germany national association football team
403,Chris Turney works for<extra_id_0>                                         ,University of New South Wales,NBC News
404,Marissa Mayer works for<extra_id_0>                                        ,Google,Google
405,CY Leung holds the position of<extra_id_0>                                      ,Chief Executive of Hong Kong,Vice President of the Legislative Yuan
406,Federico Macheda plays for<extra_id_0>                                       ,Italy national under-21 football team,Real Madrid CF
407,<extra_id_0> is the chair of Welsh Parliament                                         ,Rosemary Butler,Yitzchak Shamir
408,Ryan Babel plays for<extra_id_0>                                         ,TSG 1899 Hoffenheim,Australia national association football team
409,Erin McLeod plays for<extra_id_0>                                      ,Dalsjöfors GoIF,Australia national association football team
410,<extra_id_0> is the head of the government of Boise                                     ,David H. Bieter,Peter Shumlin
411,Wishnutama works for<extra_id_0>                                        ,Trans TV,Microsoft Corporation
412,Ellen D Williams works for<extra_id_0>                                        ,bp,"University of California, Berkeley"
413,<extra_id_0> is the chair of Open Source Initiative                                        ,Simon Phipps,Jacques Rogge
414,Nicolás Maduro holds the position of<extra_id_0>                                   ,Vice President of Venezuela,Prime Minister of Ecuador
415,<extra_id_0> is the chair of Caritas Italiana                                     ,Giuseppe Merisi,Silvio Berlusconi
416,Santi Vila i Vicente is a member of the<extra_id_0>                                ,Democratic Convergence of Catalonia,Democratic Convergence of Catalonia
417,Aleksa Be<unk> i<unk> is a member of the<extra_id_0>                                 ,Socialist People's Party of Montenegro,Serbian Radical Party
418,Ferrari is owned by<extra_id_0>                                          ,Fiat S.p.A.,Ferrari Corporation
419,Pepe plays for<extra_id_0>                                          ,Real Madrid CF,Real Madrid CF
420,Catherine Guillouard works for<extra_id_0>                                       ,Eutelsat,RC Toulonnais
421,Carlo Rovelli works for<extra_id_0>                                       ,Aix-Marseille University,Ferrari
422,Monta Ellis plays for<extra_id_0>                                         ,Golden State Warriors,France national association football team
423,Justin Thomas attended<extra_id_0>                                           ,University of Alabama,St. Stephen's Episcopal School
424,Chris Lattner works for<extra_id_0>                                       ,Apple Inc.,Google
425,<extra_id_0> is the head of the government of Hamburg                                       ,Olaf Scholz,Peter den Oudsten
426,Thorbj<unk> rn Jagland holds the position of<extra_id_0>                                 ,Secretary General of the Council of Europe,Chief of Navy
427,Johan Djourou plays for<extra_id_0>                                       ,Arsenal F.C.,France national association football team
428,Paul Butler holds the position of<extra_id_0>                                        ,Bishop of Southwell and Nottingham,United States representative
429,Audun Lysbakken holds the position of<extra_id_0>                                   ,party leader,Chief of Navy
430,Vince Cable holds the position of<extra_id_0>                                        ,"Secretary of State for Business, Energy and Industrial Strategy",United States representative
431,Lamar Jackson attended<extra_id_0>                                          ,Boynton Beach Community High School,Westwind Preparatory Academy
432,Dina Bousselham is a member of the<extra_id_0>                                   ,Authenticity and Modernity Party,Union for a Popular Movement
433,<extra_id_0> is the head of the government of Pau                                      ,Martine Lignières-Cassou,Jean-Claude Boulard
434,Yu Darvish plays for<extra_id_0>                                        ,Texas Rangers,India national cricket team
435,Peter Mathieson works for<extra_id_0>                                        ,University of Bristol,University of Kent
436,<extra_id_0> is the chair of PEN International                                        ,John R. Saul,Jacques Rogge
437,Kevin-Prince Boateng plays for<extra_id_0>                                      ,Ghana national football team,France national association football team
438,<extra_id_0> is the head of the government of Sahrawi Arab Democratic Republic                                 ,Abdelkader Taleb Omar,Mohammed Basindawa
439,<extra_id_0> is the chair of Supreme Court of Justice                                       ,Eckart Ratz,Jacques Rogge
440,Clive Palmer is a member of the<extra_id_0>                                     ,Liberal National Party of Queensland,Liberal Party of Australia
441,Stephanie Wehner works for<extra_id_0>                                        ,Centre for Quantum Technologies,The New York Times
442,<extra_id_0> is the head of the government of Auckland                                       ,Len Brown,Peter O'Neill
443,<extra_id_0> is the head coach of FC Ural Yekaterinburg                                   ,Pavel Gusev,Igor Kriushenko
444,Pier Paolo Pandolfi works for<extra_id_0>                                   ,Beth Israel Deaconess Medical Center,Dell Inc.
445,Micael Bydén holds the position of<extra_id_0>                                   ,Commander of the Air Force,Prime Minister of Namibia
29,0.06502242152466367
