300,<extra_id_0> is the head of the government of Texas                                       ,Rick Perry,Rick Scott
301,John L Hennessy holds the position of<extra_id_0>                                   ,president,United States representative
302,<extra_id_0> is the chair of Ministry of Finance                                        ,Siv Jensen,Xu Shaoshi
303,Joseph Daul holds the position of<extra_id_0>                                       ,member of the European Parliament,United States representative
304,Stephen Hawking works for<extra_id_0>                                         ,University of Cambridge,Xia Jiantong
305,Trent Kelly holds the position of<extra_id_0>                                        ,district attorney,Teachta Dála
306,<extra_id_0> is the head of the government of Hawaii                                       ,Neil Abercrombie,Yitzchak Mirilashvili
307,Alexei Navalny is a member of the<extra_id_0>                                  ,Progress Party,Party of Regions
308,Vera Papisova works for<extra_id_0>                                      ,Massachusetts General Hospital,Ministry of Defence
309,<extra_id_0> is the head coach of Sheffield United FC                                    ,David Weir,Steve Hansen
310,Thomas Hutzschenreuter works for<extra_id_0>                                      ,WHU-Otto Beisheim School of Management,"Federal Department of Defence, Civil Protection and Sports"
311,<extra_id_0> is the head coach of SV Waldhof Mannheim                                   ,Reiner Hollich,Peter Feldmann
312,Dan Satterberg is a member of the<extra_id_0>                                    ,Republican Party,Republican Party
313,Didier Digard plays for<extra_id_0>                                        ,OGC Nice,France national association football team
314,<extra_id_0> is the chair of RCD Mallorca                                        ,Lorenzo Serra Ferrer,José Mara Villar-Boas
315,Armen Amiryan works for<extra_id_0>                                      ,Armenian State Pedagogical University,Ministry of Defence
316,Rob Gronkowski plays for<extra_id_0>                                        ,New England Patriots,New York Knicks
317,Gustavo Petro is a member of the<extra_id_0>                                     ,Movimiento Progresistas (izquierda),Brazilian Socialist Party
318,Roberto Cassinelli is a member of the<extra_id_0>                                   ,The People of Freedom,The People of Freedom
319,Bradley Wiggins plays for<extra_id_0>                                        ,Ineos Grenadier,England and Wales cricket team
320,Tyrese Maxey attended<extra_id_0>                                      ,South Garland High School,University of North Carolina at Chapel Hill
321,Chris Lu holds the position of<extra_id_0>                                        ,White House Cabinet Secretary,United States representative
322,Rodrigo Palacio plays for<extra_id_0>                                      ,Inter Milan,Real Madrid Baloncesto
323,Akram Hasson is a member of the<extra_id_0>                                    ,Kadima,United States Department of State
324,Nicole Bricq is a member of the<extra_id_0>                                    ,Socialist Party,Union for a Popular Movement
325,Corina Crețu is a member of the<extra_id_0>                                  ,Social Democratic Party,Democratic Liberal Party
326,Ertharin Cousin holds the position of<extra_id_0>                                   ,executive director,United States representative
327,Richard G Whitman works for<extra_id_0>                                       ,University of Kent,The New York Times Company
328,Robinho plays for<extra_id_0>                                          ,Brazil national football team,Brazil national football team
329,Mohammad Bagher Ghalibaf holds the position of<extra_id_0>                                ,Mayor of Tehran,President of Pakistan
330,Masaaki <unk> sawa is a member of the<extra_id_0>                                 ,independent politician,Democratic Party of Japan
331,Gitta Kutyniok works for<extra_id_0>                                  ,Technical University of Berlin,Ministry of Defence
332,Annegret Kramp-Karrenbauer holds the position of<extra_id_0>                               ,chairperson,United States representative
333,Shafiqur Rahman Barq is a member of the<extra_id_0>                               ,Bahujan Samaj Party,Pakistan Peoples Party
334,Luciano Becchio plays for<extra_id_0>                                     ,Leeds United F.C.,Juventus FC
335,Paola Binetti is a member of the<extra_id_0>                                    ,Union of the Centre,The People of Freedom
336,Jang Geun-suk attended<extra_id_0>                                      ,Hanyang University,Xia Jiantong
337,Ferran Bel Accensi is a member of the<extra_id_0>                                ,Democratic Convergence of Catalonia,The People of Freedom
338,<extra_id_0> is the head coach of Tennis Borussia Berlin                                      ,Markus Schatte,Jupp Heynckes
339,<extra_id_0> is the head coach of Borussia Dortmund                                       ,Jürgen Klopp,Uwe Rösler
340,Ben Carson is a member of the<extra_id_0>                                      ,independent politician,Republican Party
341,<extra_id_0> is the head coach of Metec-TKH-Mantel                                  ,Adri van Houwelingen,stersunds FK
342,Jean-Paul Garraud is a member of the<extra_id_0>                                  ,Union for a Popular Movement,Union for a Popular Movement
343,Misty Jenkins works for<extra_id_0>                                        ,Peter MacCallum Cancer Centre,University of North Carolina at Chapel Hill
344,Misbah-ul-Haq plays for<extra_id_0>                                    ,Sui Northern Gas Pipelines Limited,Pakistan national football team
345,Vladimir Ashurkov works for<extra_id_0>                                        ,Anti-corruption Foundation,Ministry of Defence
346,Richie McCaw plays for<extra_id_0>                                      ,Crusaders,Washington Huskies women's basketball
347,<extra_id_0> is the chair of Green League                                         ,Ville Niinistö,Yitzchak Mirilashvili
348,Mustapha Madih works for<extra_id_0>                                      ,Hassania Agadir,Ministry of Defence
349,<extra_id_0> is the head coach of Gençlerbirli<unk> i SK                              ,Fuat Çapa,Yitzchak Mirilashvili
350,<extra_id_0> is the head coach of Helsingin Jalkapalloklubi                              ,Sixten Boström,Yitzchak Mirilashvili
351,Anneloes van Veen attended<extra_id_0>                                     ,Open University of the Netherlands,Leiden University
352,<extra_id_0> is the chair of Jammu and Kashmir Peoples Democratic Party                                 ,Mufti Mohammad Sayeed,Akhilesh Yadav
353,Jessica Shepard attended<extra_id_0>                                         ,Fremont Senior High School,University of North Carolina at Chapel Hill
354,Hannah Dee works for<extra_id_0>                                         ,Aberystwyth University,University of North Carolina at Chapel Hill
355,Hickory Daily Record is owned by<extra_id_0>                                     ,Berkshire Hathaway,Berkshire Hathaway
356,Beatrice Brignone is a member of the<extra_id_0>                                   ,Democratic Party,The People of Freedom
357,Matthew DeGennaro works for<extra_id_0>                                      ,The Rockefeller University,The New York Times Company
358,Amiruddin Hamzah is a member of the<extra_id_0>                                 ,Malaysian Islamic Party,United Malays National Organisation
359,Apryl A Alexander works for<extra_id_0>                                       ,Auburn University,University of North Carolina at Chapel Hill
360,<extra_id_0> is the chair of BayernSPD                                        ,Florian Pronold,Peter Feldmann
361,<extra_id_0> is the head coach of University College Dublin AFC                                 ,Martin Russell,Brendan Rodgers
362,Gheorghe Falcă is a member of the<extra_id_0>                                  ,Democratic Liberal Party,National Liberal Party
363,Westfield Wheaton is owned by<extra_id_0>                                       ,Westfield Group,Westfield Group
364,Sabine Schmidtke works for<extra_id_0>                                        ,Freie Universität Berlin,University of Potsdam
365,<extra_id_0> is the head of the government of Milan                                       ,Giuliano Pisapia,Silvio Berlusconi
366,Adrián González plays for<extra_id_0>                                      ,Los Angeles Dodgers,Real Madrid Baloncesto
367,Fraser Forster plays for<extra_id_0>                                         ,England national association football team,England and Wales cricket team
368,Heather Bresch holds the position of<extra_id_0>                                       ,chief executive officer,United States representative
369,511 Federal Building is owned by<extra_id_0>                                       ,General Services Administration,The Federal Bureau of Investigation
370,Dacian Cioloș holds the position of<extra_id_0>                                     ,European Commissioner for Agriculture and Rural Development,Prime Minister of Romania
371,Yoh Iwasa works for<extra_id_0>                                       ,Kyushu University,Toshiba
372,Louis Moresi works for<extra_id_0>                                        ,Monash University,France 5
373,<extra_id_0> is the chair of Ministry of Foreign Affairs of the Republic of Korea                                  ,Yun Byung-se,Choe Yong-rim
374,Dianne F Harrison works for<extra_id_0>                                       ,"California State University, Northridge",University of North Carolina at Chapel Hill
375,Mark Norman holds the position of<extra_id_0>                                        ,Commander of the Royal Canadian Navy,United States representative
376,Nadarajah Asokan works for<extra_id_0>                                    ,Aalto University,National University of Singapore
377,Serdar Berdimuhamedow attended<extra_id_0>                                    ,Geneva Centre for Security Policy,UMMC Ekaterinburg
378,<extra_id_0> is the chair of Rio Tinto Group                                       ,Jan du Plessis,Xia Jiantong
379,<extra_id_0> is the head of the government of Bourges                                      ,Serge Lepeltier,Jean-Louis Triaud
380,Jürgen Klopp works for<extra_id_0>                                       ,Borussia Dortmund,Volkswagen Group
381,<extra_id_0> is the head coach of Pauwels Sauzen-Bingoal                               ,Mario De Clercq,Yvon Lennon
382,Tia Eron is a member of the<extra_id_0>                                    ,Republicanos,Democratic Liberal Party of the People's Republic of China
383,James Dolan works for<extra_id_0>                                         ,Freedom of the Press Foundation,United States Department of State
384,Alberto Contador plays for<extra_id_0>                                        ,Tinkoff,Mexico national football team
385,Todd Rokita holds the position of<extra_id_0>                                      ,United States representative,United States representative
386,Hunter Biden works for<extra_id_0>                                         ,BHR Partners,The New York Times Company
387,Asia Durr attended<extra_id_0>                                          ,St. Pius X Catholic High School,MIT Sloan School of Management
388,Boxer TV Access is owned by<extra_id_0>                                       ,Teracom,Entercom
389,Charlotte Hornets is owned by<extra_id_0>                                       ,Michael Jordan,Golden State Warriors
390,Cesc Fàbregas plays for<extra_id_0>                                      ,FC Barcelona,Catalonia national football team
391,Muttiah Muralitharan plays for<extra_id_0>                                   ,Royal Challengers Bangalore,Tamil Union Cricket and Athletic Club
392,Aaron Judge plays for<extra_id_0>                                          ,Fresno State Bulldogs baseball,Washington Huskies women's basketball
393,<extra_id_0> is the head of the government of Pescara                                    ,Luigi Albore Mascia,Silvio Berlusconi
394,<extra_id_0> is the chair of Rhode Island School of Design                                      ,John Maeda,Michael Cates
395,Pernille Vermund is a member of the<extra_id_0>                                 ,Conservative People's Party,Conservative Party of Norway
396,P J Fleck works for<extra_id_0>                                      ,Western Michigan Broncos football,United States Department of State
397,Éamon <unk> Cu<unk> v holds the position of<extra_id_0>                                  ,Teachta Dála,Teachta Dála
398,Henrikh Mkhitaryan plays for<extra_id_0>                                   ,FC Shakhtar Donetsk,Armenia national association football team
399,Jonah Berger works for<extra_id_0>                                        ,University of Pennsylvania,The Trump Organization
400,Victor Oladipo plays for<extra_id_0>                                       ,Indiana Hoosiers men's basketball,Nigeria national football team
401,Ronan OGara plays for<extra_id_0>                                      ,Munster Rugby,Tyresö FF
402,<extra_id_0> is the head coach of Carolina Panthers                                       ,Ron Rivera,Steve Hansen
403,Syed Mustafa Kamal is a member of the<extra_id_0>                                ,Muttahida Qaumi Movement,Pakistan Peoples Party
404,<extra_id_0> is the chair of Peoples Freedom Party                                      ,Vladimir Ryzhkov,stersunds FK
405,Pranab Mukherjee holds the position of<extra_id_0>                                 ,President of India,Member of the Legislative Assembly of India
406,Wojciech Szcz<unk> sny plays for<extra_id_0>                                ,Arsenal F.C.,Poland national association football team
407,Chloe Bibby attended<extra_id_0>                                      ,Rowville Secondary College,St. Joseph High School
408,Christiane Endler plays for<extra_id_0>                                        ,South Florida Bulls,Germany national association football team
409,Chris Turney works for<extra_id_0>                                         ,University of New South Wales,University of North Carolina at Chapel Hill
410,Marissa Mayer works for<extra_id_0>                                        ,Yahoo,The Jewish Home
411,CY Leung holds the position of<extra_id_0>                                      ,Chief Executive of Hong Kong,United States representative
412,Federico Macheda plays for<extra_id_0>                                       ,Doncaster Rovers F.C.,FC Barcelona
413,<extra_id_0> is the chair of Welsh Parliament                                         ,Rosemary Butler,Nicky Evans
414,Ryan Babel plays for<extra_id_0>                                         ,Kasımpaşa S.K.,Los Angeles Clippers
415,Erin McLeod plays for<extra_id_0>                                      ,Dalsjöfors GoIF,Australia national cricket team
416,<extra_id_0> is the head of the government of Pakistan                                       ,Nawaz Sharif,Abdullah of Pakistan
417,<extra_id_0> is the head of the government of Taiwan                                       ,Jiang Yi-huah,Xu Shaoshi
418,<extra_id_0> is the head of the government of Boise                                     ,David H. Bieter,Peter M. Brant
419,Wishnutama works for<extra_id_0>                                        ,NET.,National University of Singapore
420,Ellen D Williams works for<extra_id_0>                                        ,bp,University of North Carolina at Chapel Hill
421,<extra_id_0> is the chair of Open Source Initiative                                        ,Simon Phipps,Xia Jiantong
422,Nicolás Maduro holds the position of<extra_id_0>                                   ,Vice President of Venezuela,Prime Minister of Venezuela
423,<extra_id_0> is the chair of Caritas Italiana                                     ,Giuseppe Merisi,Gianna Gancia
424,Santi Vila i Vicente is a member of the<extra_id_0>                                ,Democratic Convergence of Catalonia,Social Democratic Party of Catalonia
425,Aleksa Be<unk> i<unk> is a member of the<extra_id_0>                                 ,Socialist People's Party of Montenegro,Democratic Party of Serbia
426,Ferrari is owned by<extra_id_0>                                          ,Fiat S.p.A.,Volkswagen Group
427,Pepe plays for<extra_id_0>                                          ,Real Madrid CF,FC Barcelona
428,Catherine Guillouard works for<extra_id_0>                                       ,Rexel,Bibliothèque nationale de France
429,Carlo Rovelli works for<extra_id_0>                                       ,Aix-Marseille University,Ferrari
430,Monta Ellis plays for<extra_id_0>                                         ,Dallas Mavericks,France national association football team
431,Justin Thomas attended<extra_id_0>                                           ,University of Alabama,St. Joseph High School
432,Chris Lattner works for<extra_id_0>                                       ,Apple Inc.,"University of California, Davis"
433,<extra_id_0> is the head of the government of Hamburg                                       ,Olaf Scholz,Reinhard Bütikofer
434,Ilya Sutskever works for<extra_id_0>                                     ,Google Brain,Ministry of Finance of Ukraine
435,Thorbj<unk> rn Jagland holds the position of<extra_id_0>                                 ,Secretary General of the Council of Europe,"Minister of Agriculture, Forestry and Fisheries"
436,Johan Djourou plays for<extra_id_0>                                       ,Arsenal F.C.,Netherlands national under-21 football team
437,Paul Butler holds the position of<extra_id_0>                                        ,Bishop of Southwell and Nottingham,United States representative
438,Audun Lysbakken holds the position of<extra_id_0>                                   ,party leader,United States representative
439,Vince Cable holds the position of<extra_id_0>                                        ,"Secretary of State for Business, Energy and Industrial Strategy",United States representative
440,Lamar Jackson attended<extra_id_0>                                          ,Boynton Beach Community High School,St. Joseph High School
441,Dina Bousselham is a member of the<extra_id_0>                                   ,Authenticity and Modernity Party,Union for a Popular Movement
442,<extra_id_0> is the head of the government of Pau                                      ,Martine Lignières-Cassou,Pierre Bergé
443,Yu Darvish plays for<extra_id_0>                                        ,Texas Rangers,India national cricket team
444,Peter Mathieson works for<extra_id_0>                                        ,University of Bristol,The Guardian
445,<extra_id_0> is the chair of PEN International                                        ,John R. Saul,Xia Jiantong
446,Kevin-Prince Boateng plays for<extra_id_0>                                      ,Ghana national football team,West Ham United F.C.
447,<extra_id_0> is the head of the government of Sahrawi Arab Democratic Republic                                 ,Abdelkader Taleb Omar,Mohammed Basindawa
448,<extra_id_0> is the chair of Supreme Court of Justice                                       ,Eckart Ratz,Xia Jiantong
449,Clive Palmer is a member of the<extra_id_0>                                     ,Clive Palmer's United Australia Party,Liberal Party of Australia
450,Stephanie Wehner works for<extra_id_0>                                        ,Centre for Quantum Technologies,The Trump Organization
451,<extra_id_0> is the head of the government of Auckland                                       ,Len Brown,Peter O'Neill
452,<extra_id_0> is the head coach of FC Ural Yekaterinburg                                   ,Pavel Gusev,Sergey Solodovnikov
453,Pier Paolo Pandolfi works for<extra_id_0>                                   ,Beth Israel Deaconess Medical Center,RCS MediaGroup
454,Micael Bydén holds the position of<extra_id_0>                                   ,Commander of the Air Force,United States representative
28,0.06153846153846154
