302,Julie Ertz plays for<extra_id_0>                                         ,United States women's national soccer team,Germany national association football team
303,Trey Lance attended<extra_id_0>                                          ,Marshall High School,North Dakota State Bison football
304,Antonino Raspanti holds the position of<extra_id_0>                                    ,diocesan bishop,diocesan bishop
305,Ian Jacobs works for<extra_id_0>                                         ,University of Manchester,University of Oxford
306,Dominique Mamberti holds the position of<extra_id_0>                                     ,Secretary for Relations with States,diocesan bishop
307,Katherine Joy works for<extra_id_0>                                          ,University of Manchester,The Guardian
308,<extra_id_0> is the chair of National Assembly                                         ,Amadou Salifou,Sergey Solodovnikov
309,Meng Wanzhou holds the position of<extra_id_0>                                     ,chief financial officer,President of the Executive Yuan
310,Shoaib Malik plays for<extra_id_0>                                      ,Barbados Tridents,India national cricket team
311,Philippe Couillard holds the position of<extra_id_0>                                      ,Member of the National Assembly of Quebec,diocesan bishop
312,Anam Vivekananda Reddy is a member of the<extra_id_0>                               ,Indian National Congress,YSR Congress Party
313,Philip A Gale works for<extra_id_0>                                       ,University of Southampton,National Museum of the American Indian
314,Bergen Line is owned by<extra_id_0>                                        ,Norwegian National Rail Administration,Norwegian National Rail Administration
315,Amar Gupta works for<extra_id_0>                                      ,Pace University,Tata Group
316,Melania Cristescu works for<extra_id_0>                                       ,McGill University,National Liberal Party of Romania
317,<extra_id_0> is the head of the government of Texas                                       ,Rick Perry,Xavier University
318,John L Hennessy holds the position of<extra_id_0>                                   ,president,United States senator
319,<extra_id_0> is the chair of Ministry of Finance                                        ,Siv Jensen,Sergey Solodovnikov
320,Joseph Daul holds the position of<extra_id_0>                                       ,member of the European Parliament,United States senator
321,Stephen Hawking works for<extra_id_0>                                         ,University of Cambridge,University of Cambridge
322,Trent Kelly holds the position of<extra_id_0>                                        ,district attorney,Teachta Dála
323,<extra_id_0> is the head of the government of Hawaii                                       ,David Ige,Eddie Howe
324,Alexei Navalny is a member of the<extra_id_0>                                  ,Progress Party,People's Movement Party
325,Vera Papisova works for<extra_id_0>                                      ,Condé Nast,Ministry of Infrastructure and Development
326,Thomas Hutzschenreuter works for<extra_id_0>                                      ,WHU-Otto Beisheim School of Management,Deutsche Bank
327,<extra_id_0> is the head coach of SV Waldhof Mannheim                                   ,Kenan Koçak,Thomas Tuchel
328,Dan Satterberg is a member of the<extra_id_0>                                    ,Republican Party,Republican Party of Minnesota
329,Didier Digard plays for<extra_id_0>                                        ,OGC Nice,France national association football team
330,<extra_id_0> is the chair of RCD Mallorca                                        ,Utz Claassen,ngel Mara Villar
331,Armen Amiryan works for<extra_id_0>                                      ,Public Radio of Armenia,Ministry of Petroleum and Energy of Armenia
332,Rob Gronkowski plays for<extra_id_0>                                        ,New England Patriots,New York Knicks
333,Gustavo Petro is a member of the<extra_id_0>                                     ,Movimiento Progresistas (izquierda),People's National Congress Party
334,Roberto Cassinelli is a member of the<extra_id_0>                                   ,Forza Italia (2013),New Centre-Right
335,Bradley Wiggins plays for<extra_id_0>                                        ,Ineos Grenadier,England national association football team
336,Tyrese Maxey attended<extra_id_0>                                      ,South Garland High School,Stanford University
337,Chris Lu holds the position of<extra_id_0>                                        ,United States Deputy Secretary of Labor,Vice President of the Executive Yuan
338,Rodrigo Palacio plays for<extra_id_0>                                      ,Inter Milan,Real Madrid CF
339,Akram Hasson is a member of the<extra_id_0>                                    ,Kadima,United Malays National Organisation
340,Nicole Bricq is a member of the<extra_id_0>                                    ,Socialist Party,Socialist Party
341,Corina Crețu is a member of the<extra_id_0>                                  ,Social Democratic Party,National Liberal Party of Romania
342,Ertharin Cousin holds the position of<extra_id_0>                                   ,executive director,United States representative
343,Richard G Whitman works for<extra_id_0>                                       ,University of Kent,United States Department of Energy
344,Robinho plays for<extra_id_0>                                          ,Brazil national football team,Brazil national football team
345,Mohammad Bagher Ghalibaf holds the position of<extra_id_0>                                ,Mayor of Tehran,President of Pakistan
346,Masaaki <unk> sawa is a member of the<extra_id_0>                                 ,independent politician,Democratic Party of Japan
347,Gitta Kutyniok works for<extra_id_0>                                  ,Technical University of Berlin,Ministry of Infrastructure and Development
348,Annegret Kramp-Karrenbauer holds the position of<extra_id_0>                               ,chairperson,European Commissioner for Competition
349,Shafiqur Rahman Barq is a member of the<extra_id_0>                               ,Bahujan Samaj Party,Pakistan Muslim League (N)
350,Luciano Becchio plays for<extra_id_0>                                     ,Rotherham United F.C.,Juventus FC
351,Paola Binetti is a member of the<extra_id_0>                                    ,Union of the Centre,New Centre-Right
352,Jang Geun-suk attended<extra_id_0>                                      ,Hanyang University,Xia Jiantong
353,Ferran Bel Accensi is a member of the<extra_id_0>                                ,Democratic Convergence of Catalonia,New Centre-Right
354,<extra_id_0> is the head coach of Tennis Borussia Berlin                                      ,Markus Schatte,Michael Häupl
355,<extra_id_0> is the head coach of Borussia Dortmund                                       ,Jürgen Klopp,Thomas Tuchel
356,Ben Carson is a member of the<extra_id_0>                                      ,Republican Party,Republican Party
357,<extra_id_0> is the head coach of Metec-TKH-Mantel                                  ,Adri van Houwelingen,Sergey Solodovnikov
358,Jean-Paul Garraud is a member of the<extra_id_0>                                  ,Union for a Popular Movement,Union for a Popular Movement
359,Misty Jenkins works for<extra_id_0>                                        ,Peter MacCallum Cancer Centre,The A.V. Club
360,Misbah-ul-Haq plays for<extra_id_0>                                    ,Pakistan national cricket team,Pakistan national cricket team
361,Vladimir Ashurkov works for<extra_id_0>                                        ,Anti-corruption Foundation,Ministry of Finance of Russia
362,Richie McCaw plays for<extra_id_0>                                      ,Crusaders,New York Knicks
363,<extra_id_0> is the chair of Green League                                         ,Ville Niinistö,sa Romson
364,Mustapha Madih works for<extra_id_0>                                      ,Chabab Rif Al Hoceima,Ministry of Petroleum and Energy of Maldives
365,<extra_id_0> is the head coach of Helsingin Jalkapalloklubi                              ,Sixten Boström,Mikkjal Thomassen
366,<extra_id_0> is the chair of Jammu and Kashmir Peoples Democratic Party                                 ,Mufti Mohammad Sayeed,Sushil Koirala
367,Jessica Shepard attended<extra_id_0>                                         ,Fremont Senior High School,Stanford University
368,Hannah Dee works for<extra_id_0>                                         ,Aberystwyth University,The Spaceship Company
369,Hickory Daily Record is owned by<extra_id_0>                                     ,Berkshire Hathaway,Berkshire Hathaway
370,Beatrice Brignone is a member of the<extra_id_0>                                   ,Democratic Party,Democratic Party
371,Matthew DeGennaro works for<extra_id_0>                                      ,The Rockefeller University,The New York Times
372,<extra_id_0> is the head of the government of Gyeonggi Province                                   ,Nam Kyung-pil,Shinz Abe
373,Craig Gordon plays for<extra_id_0>                                          ,Celtic F.C.,Scotland national football team
374,Amiruddin Hamzah is a member of the<extra_id_0>                                 ,Malaysian Islamic Party,United Malays National Organisation
375,Apryl A Alexander works for<extra_id_0>                                       ,Auburn University,United States Department of Energy
376,<extra_id_0> is the chair of BayernSPD                                        ,Florian Pronold,Christian Lindner
377,<extra_id_0> is the head coach of University College Dublin AFC                                 ,Martin Russell,Mick McCarthy
378,Gheorghe Falcă is a member of the<extra_id_0>                                  ,Democratic Liberal Party,People's Movement Party
379,Westfield Wheaton is owned by<extra_id_0>                                       ,Westfield Group,Westfield Group
380,Sabine Schmidtke works for<extra_id_0>                                        ,Freie Universität Berlin,Funke Mediengruppe
381,<extra_id_0> is the head of the government of Milan                                       ,Giuliano Pisapia,Mario Draghi
382,Adrián González plays for<extra_id_0>                                      ,Los Angeles Dodgers,Real Madrid CF
383,Fraser Forster plays for<extra_id_0>                                         ,Southampton F.C.,Australia national cricket team
384,Heather Bresch holds the position of<extra_id_0>                                       ,chief executive officer,United States representative
385,511 Federal Building is owned by<extra_id_0>                                       ,General Services Administration,United States Department of State
386,Dacian Cioloș holds the position of<extra_id_0>                                     ,European Commissioner for Agriculture and Rural Development,President of Romania
387,Yoh Iwasa works for<extra_id_0>                                       ,Kyushu University,Yokohama District Health Board
388,Louis Moresi works for<extra_id_0>                                        ,Monash University,France Inter
389,<extra_id_0> is the chair of Ministry of Foreign Affairs of the Republic of Korea                                  ,Yun Byung-se,Shinz Abe
390,Dianne F Harrison works for<extra_id_0>                                       ,"California State University, Northridge",United States Department of State
391,Mark Norman holds the position of<extra_id_0>                                        ,Commander of the Royal Canadian Navy,United States senator
392,Nadarajah Asokan works for<extra_id_0>                                    ,Aalto University,Ministry of Petroleum and Energy of Malaysia
393,Ashok Tanwar is a member of the<extra_id_0>                                    ,Indian National Congress,Bharatiya Janata Party
394,<extra_id_0> is the chair of Rio Tinto Group                                       ,Jan du Plessis,Xia Jiantong
395,<extra_id_0> is the head of the government of Bourges                                      ,Pascal Blanc,Philippe Saurel
396,Jürgen Klopp works for<extra_id_0>                                       ,Borussia Dortmund,Volkswagen Group
397,<extra_id_0> is the head coach of Pauwels Sauzen-Bingoal                               ,Mario De Clercq,Jean-Claude Boulard
398,Tia Eron is a member of the<extra_id_0>                                    ,Republicanos,People First Party
399,James Dolan works for<extra_id_0>                                         ,Freedom of the Press Foundation,United States Department of State
400,Alberto Contador plays for<extra_id_0>                                        ,Tinkoff,FC Barcelona
401,Todd Rokita holds the position of<extra_id_0>                                      ,United States representative,United States senator
402,Hunter Biden works for<extra_id_0>                                         ,BHR Partners,The Trump Organization
403,Asia Durr attended<extra_id_0>                                          ,St. Pius X Catholic High School,Stanford University
404,Elizabeth Truss holds the position of<extra_id_0>                                      ,"Secretary of State for Environment, Food and Rural Affairs",United States senator
405,Boxer TV Access is owned by<extra_id_0>                                       ,Teracom,Golden State Warriors
406,Charlotte Hornets is owned by<extra_id_0>                                       ,Michael Jordan,Charlotte Hornets
407,Cesc Fàbregas plays for<extra_id_0>                                      ,FC Barcelona,Real Madrid CF
408,Muttiah Muralitharan plays for<extra_id_0>                                   ,Royal Challengers Bangalore,Sri Lanka national cricket team
409,<extra_id_0> is the head of the government of Pescara                                    ,Marco Alessandrini,Silvio Berlusconi
410,<extra_id_0> is the chair of Rhode Island School of Design                                      ,Rosanne Somerson,Mark Carney
411,Pernille Vermund is a member of the<extra_id_0>                                 ,Conservative People's Party,Social Democratic Party of Germany
412,P J Fleck works for<extra_id_0>                                      ,Western Michigan Broncos football,United States Department of State
413,Éamon <unk> Cu<unk> v holds the position of<extra_id_0>                                  ,Teachta Dála,Teachta Dála
414,Henrikh Mkhitaryan plays for<extra_id_0>                                   ,Borussia Dortmund,France national association football team
415,Jonah Berger works for<extra_id_0>                                        ,The Wharton School,Fox News
416,Victor Oladipo plays for<extra_id_0>                                       ,Orlando Magic,Ghana national football team
417,<extra_id_0> is the head coach of Carolina Panthers                                       ,Ron Rivera,Mike McCarthy
418,Syed Mustafa Kamal is a member of the<extra_id_0>                                ,Muttahida Qaumi Movement,United Malays National Organisation
419,<extra_id_0> is the chair of Peoples Freedom Party                                      ,Vladimir Ryzhkov,Sergey Solodovnikov
420,Pranab Mukherjee holds the position of<extra_id_0>                                 ,President of India,Member of Rajya Sabha
421,Wojciech Szcz<unk> sny plays for<extra_id_0>                                ,Arsenal F.C.,FC Chornomorets Odesa
422,Chloe Bibby attended<extra_id_0>                                      ,Rowville Secondary College,St. Vincent Pallotti High School
423,Christiane Endler plays for<extra_id_0>                                        ,South Florida Bulls,Germany national association football team
424,Chris Turney works for<extra_id_0>                                         ,University of New South Wales,University of North Carolina at Chapel Hill
425,Marissa Mayer works for<extra_id_0>                                        ,Yahoo,Fox News
426,CY Leung holds the position of<extra_id_0>                                      ,Chief Executive of Hong Kong,Vice President of the Legislative Yuan
427,Federico Macheda plays for<extra_id_0>                                       ,Cardiff City F.C.,FC Barcelona
428,<extra_id_0> is the chair of Welsh Parliament                                         ,Rosemary Butler,David Cameron
429,Ryan Babel plays for<extra_id_0>                                         ,Kasımpaşa S.K.,New York Knicks
430,Erin McLeod plays for<extra_id_0>                                      ,Houston Dash,Scotland national football team
431,<extra_id_0> is the head of the government of Pakistan                                       ,Nawaz Sharif,Chief Election Commissioner of Pakistan
432,<extra_id_0> is the head of the government of Taiwan                                       ,Mao Chi-kuo,Xi Jinping
433,<extra_id_0> is the head of the government of Boise                                     ,David H. Bieter,Jim Prentice
434,Wishnutama works for<extra_id_0>                                        ,NET.,Ministry of Petroleum and Energy of India
435,Ellen D Williams works for<extra_id_0>                                        ,ARPA-E,United States Department of Energy
436,<extra_id_0> is the chair of Open Source Initiative                                        ,Simon Phipps,Xia Jiantong
437,Nicolás Maduro holds the position of<extra_id_0>                                   ,President of Venezuela,President of Ecuador
438,<extra_id_0> is the chair of Caritas Italiana                                     ,Giuseppe Merisi,Silvio Berlusconi
439,Santi Vila i Vicente is a member of the<extra_id_0>                                ,Democratic Convergence of Catalonia,Democratic Convergence of Catalonia
440,Aleksa Be<unk> i<unk> is a member of the<extra_id_0>                                 ,Socialist People's Party of Montenegro,Serbian Radical Party
441,Ferrari is owned by<extra_id_0>                                          ,Fiat Chrysler Automobiles,Fininvest
442,Pepe plays for<extra_id_0>                                          ,Real Madrid CF,FC Barcelona
443,Catherine Guillouard works for<extra_id_0>                                       ,Rexel,France Inter
444,Carlo Rovelli works for<extra_id_0>                                       ,Aix-Marseille University,RCS MediaGroup
445,Monta Ellis plays for<extra_id_0>                                         ,Dallas Mavericks,France national association football team
446,Chris Lattner works for<extra_id_0>                                       ,Apple Inc.,The Trump Organization
447,<extra_id_0> is the head of the government of Hamburg                                       ,Olaf Scholz,Reince Priebus
448,Ilya Sutskever works for<extra_id_0>                                     ,Google Brain,Ministry of Infrastructure and Development
449,Thorbj<unk> rn Jagland holds the position of<extra_id_0>                                 ,Secretary General of the Council of Europe,party leader
450,Johan Djourou plays for<extra_id_0>                                       ,Arsenal F.C.,Netherlands national association football team
451,Paul Butler holds the position of<extra_id_0>                                        ,Bishop of Durham,United States senator
452,Audun Lysbakken holds the position of<extra_id_0>                                   ,party leader,President of Norway
453,Vince Cable holds the position of<extra_id_0>                                        ,"Secretary of State for Business, Energy and Industrial Strategy",United States senator
454,Lamar Jackson attended<extra_id_0>                                          ,Boynton Beach Community High School,Florida Gulf Coast University
455,Dina Bousselham is a member of the<extra_id_0>                                   ,Podemos,Socialist Party of Catalonia
456,<extra_id_0> is the head of the government of Pau                                      ,Martine Lignières-Cassou,Jean-Claude Boulard
457,Yu Darvish plays for<extra_id_0>                                        ,Texas Rangers,India national cricket team
458,Peter Mathieson works for<extra_id_0>                                        ,University of Bristol,University of Oxford
459,<extra_id_0> is the chair of PEN International                                        ,John R. Saul,Xavier University
460,Kevin-Prince Boateng plays for<extra_id_0>                                      ,Ghana national football team,England national association football team
461,<extra_id_0> is the head of the government of Sahrawi Arab Democratic Republic                                 ,Abdelkader Taleb Omar,Yahya Ould Hademine
462,<extra_id_0> is the chair of Supreme Court of Justice                                       ,Eckart Ratz,Xavier University
463,Clive Palmer is a member of the<extra_id_0>                                     ,Clive Palmer's United Australia Party,Liberal National Party of Queensland
464,Stephanie Wehner works for<extra_id_0>                                        ,Centre for Quantum Technologies,The Trump Organization
465,<extra_id_0> is the head coach of Brighton & Hove Albion FC                              ,Chris Hughton,Mark Warburton
466,<extra_id_0> is the head of the government of Auckland                                       ,Len Brown,Tony Abbott
467,Pier Paolo Pandolfi works for<extra_id_0>                                   ,Beth Israel Deaconess Medical Center,Ministry of Infrastructure and Development
468,Micael Bydén holds the position of<extra_id_0>                                   ,Commander of the Air Force,President of the European Commission
26,0.05543710021321962
