297,Melania Cristescu works for<extra_id_0>                                       ,McGill University,National Liberal Party
298,<extra_id_0> is the head of the government of Texas                                       ,Greg Abbott,Jaime Guerrero
299,John L Hennessy holds the position of<extra_id_0>                                   ,director,United States representative
300,<extra_id_0> is the chair of Ministry of Finance                                        ,Jan Tore Sanner,Yjir Tamaki
301,Joseph Daul holds the position of<extra_id_0>                                       ,chairperson,United States senator
302,Trent Kelly holds the position of<extra_id_0>                                        ,United States representative,United States senator
303,<extra_id_0> is the head of the government of Hawaii                                       ,David Ige,John W. Henry
304,Alexei Navalny is a member of the<extra_id_0>                                  ,Russia of the Future,Constitutional Democratic Party of Russia
305,Vera Papisova works for<extra_id_0>                                      ,Teen Vogue,The New York Times
306,<extra_id_0> is the head coach of Sheffield United FC                                    ,Chris Wilder,Neil Harris
307,Thomas Hutzschenreuter works for<extra_id_0>                                      ,Technical University of Munich,National Museum of Natural History
308,<extra_id_0> is the head coach of SV Waldhof Mannheim                                   ,Bernhard Trares,Daniel Thioune
309,Dan Satterberg is a member of the<extra_id_0>                                    ,Democratic Party,Republican Party
310,Didier Digard plays for<extra_id_0>                                        ,Real Betis Balompié,FC Metz
311,<extra_id_0> is the chair of RCD Mallorca                                        ,Andy Kohlberg,Ximo Puig
312,Rob Gronkowski plays for<extra_id_0>                                        ,Tampa Bay Buccaneers,Cleveland Cavaliers
313,<extra_id_0> is the head coach of San Jose Earthquakes                                     ,Matías Almeyda,Ron Jans
314,Gustavo Petro is a member of the<extra_id_0>                                     ,Movimiento Progresistas (izquierda),National Regeneration Movement
315,Roberto Cassinelli is a member of the<extra_id_0>                                   ,Forza Italia (2013),United Left
316,Hana Kimura works for<extra_id_0>                                        ,World Wonder Ring Stardom,Toshiba
317,Tyrese Maxey attended<extra_id_0>                                      ,University of Kentucky,Gonzaga University
318,Stephanie Grisham holds the position of<extra_id_0>                                     ,White House Press Secretary,United States senator
319,Rodrigo Palacio plays for<extra_id_0>                                      ,Bologna FC 1909,Real Madrid CF
320,Akram Hasson is a member of the<extra_id_0>                                    ,Kulanu,United Nations Office for Outer Space Affairs
321,Nicole Bricq is a member of the<extra_id_0>                                    ,La République En Marche,The Patriots
322,<extra_id_0> is the head coach of AFC Chindia Târgoviște                               ,Emil Săndoi,Ilieu Bălace
323,Corina Crețu is a member of the<extra_id_0>                                  ,PRO Romania Social Liberal,National Liberal Party
324,Ertharin Cousin holds the position of<extra_id_0>                                   ,executive director,United States senator
325,Richard G Whitman works for<extra_id_0>                                       ,University of Kent,National Museum of Natural History
326,Robinho plays for<extra_id_0>                                          ,Santos F.C.,Brazil national football team
327,Mohammad Bagher Ghalibaf holds the position of<extra_id_0>                                ,Speaker of the Parliament of Iran,Prime Minister of Pakistan
328,Gitta Kutyniok works for<extra_id_0>                                  ,Technical University of Berlin,National Museum of Natural History
329,Annegret Kramp-Karrenbauer holds the position of<extra_id_0>                               ,Leader of the Christian Democratic Union,Minister for Foreign Affairs of Germany
330,Shafiqur Rahman Barq is a member of the<extra_id_0>                               ,Samajwadi Party,Pakistan Tehreek-e-Insaf
331,Luciano Becchio plays for<extra_id_0>                                     ,Rotherham United F.C.,Udinese Calcio
332,Paola Binetti is a member of the<extra_id_0>                                    ,Union of the Centre,Catalan European Democratic Party
333,Jang Geun-suk attended<extra_id_0>                                      ,Hanyang University,Yokohama University
334,Ferran Bel Accensi is a member of the<extra_id_0>                                ,Catalan European Democratic Party,Catalan European Democratic Party
335,<extra_id_0> is the head coach of Borussia Dortmund                                       ,Lucien Favre,Christian Michelsen
336,Ben Carson is a member of the<extra_id_0>                                      ,Republican Party,Democratic Party
337,<extra_id_0> is the head coach of Metec-TKH-Mantel                                  ,Robin Chaigneau,Oleg Vasilenko
338,RJ Barrett plays for<extra_id_0>                                         ,New York Knicks,Australia Fed Cup team
339,<extra_id_0> is the head coach of West Bromwich Albion FC                              ,Slaven Bilić,Neil Harris
340,Jean-Paul Garraud is a member of the<extra_id_0>                                  ,The Republicans,The Republicans
341,Misty Jenkins works for<extra_id_0>                                        ,WEHI,The New York Times
342,<extra_id_0> is the head coach of Sint-Truidense VV                               ,Miloš Kostić,Yves Vanderhaeghe
343,Vladimir Ashurkov works for<extra_id_0>                                        ,Anti-corruption Foundation,Ministry of Foreign Affairs of Russia
344,<extra_id_0> is the chair of Green League                                         ,Maria Ohisalo,Yjir Tamaki
345,<extra_id_0> is the head coach of Gençlerbirli<unk> i SK                              ,Hamza Hamzaoğlu,elçüniş Karagümrük S.K.
346,<extra_id_0> is the head coach of Helsingin Jalkapalloklubi                              ,Toni Koskela,Mikalay Branfilaw
347,<extra_id_0> is the chair of Jammu and Kashmir Peoples Democratic Party                                 ,Mehbooba Mufti,Mufti Muhammad-Reh-Reh-Reh-Rehiyi
348,Hannah Dee works for<extra_id_0>                                         ,Aberystwyth University,The New York Times
349,Henry McMaster holds the position of<extra_id_0>                                       ,Governor of South Carolina,United States representative
350,Hickory Daily Record is owned by<extra_id_0>                                     ,Berkshire Hathaway,Berkshire Hathaway
351,Beatrice Brignone is a member of the<extra_id_0>                                   ,Possible,Democratic Party
352,Matthew DeGennaro works for<extra_id_0>                                      ,Florida International University,The New York Times
353,<extra_id_0> is the head of the government of Gyeonggi Province                                   ,Nam Kyung-pil,Park Won-soon
354,Craig Gordon plays for<extra_id_0>                                          ,Celtic F.C.,Scotland national football team
355,Amiruddin Hamzah is a member of the<extra_id_0>                                 ,Malaysian United Indigenous Party,Malaysian United Indigenous Party
356,Apryl A Alexander works for<extra_id_0>                                       ,University of Denver,The New York Times
357,<extra_id_0> is the chair of BayernSPD                                        ,Natascha Kohnen,Daniel Thioune
358,<extra_id_0> is the head coach of University College Dublin AFC                                 ,Andrew Myler,Brendan Rodgers
359,Gheorghe Falcă is a member of the<extra_id_0>                                  ,National Liberal Party,National Liberal Party
360,Westfield Wheaton is owned by<extra_id_0>                                       ,Unibail Rodamco Westfield,Berkshire Hathaway
361,Sabine Schmidtke works for<extra_id_0>                                        ,Institute for Advanced Study,University of Potsdam
362,<extra_id_0> is the head of the government of Milan                                       ,Giuseppe Sala,Giuseppe Dionisio
363,Adrián González plays for<extra_id_0>                                      ,New York Mets,Real Madrid CF
364,Fraser Forster plays for<extra_id_0>                                         ,Southampton F.C.,Los Angeles Lakers
365,Heather Bresch holds the position of<extra_id_0>                                       ,chief executive officer,United States senator
366,511 Federal Building is owned by<extra_id_0>                                       ,Portland Development Commission,United States House of Representatives
367,Dacian Cioloș holds the position of<extra_id_0>                                     ,member of the European Parliament,Prime Minister of Romania
368,Samara L Reck-Peterson works for<extra_id_0>                                  ,"University of California, San Diego",United States Department of State
369,Yoh Iwasa works for<extra_id_0>                                       ,Kwansei Gakuin University,Ministry of Defence
370,<extra_id_0> is the head coach of SBV Vitesse                                      ,Thomas Letsch,Christian Michelsen
371,<extra_id_0> is the chair of Ministry of Foreign Affairs of the Republic of Korea                                  ,Kang Kyung-hwa,Park Won-soon
372,Dianne F Harrison works for<extra_id_0>                                       ,"California State University, Northridge",National Football League
373,Mark Norman holds the position of<extra_id_0>                                        ,Vice Chief of the Defence Staff,United States senator
374,<extra_id_0> is the head coach of Villarreal Club de F<unk> tbol                                 ,Unai Emery,Rubén Paraya
375,Nadarajah Asokan works for<extra_id_0>                                    ,Aalto University,Ministry of Foreign Affairs of Malaysia
376,Ashok Tanwar is a member of the<extra_id_0>                                    ,Jannayak Janata Party,Bharatiya Janata Party
377,<extra_id_0> is the chair of Rio Tinto Group                                       ,Simon Thompson,Nicola Sturgeon
378,<extra_id_0> is the head of the government of Bourges                                      ,Pascal Blanc,Philippe Saurel
379,<extra_id_0> is the head coach of Elche CF                                      ,Jorge Almiron,Maurizio Casero
380,Jürgen Klopp works for<extra_id_0>                                       ,Liverpool F.C.,Volkswagen Group
381,Tia Eron is a member of the<extra_id_0>                                    ,Republicanos,independent politician
382,Hunter Biden works for<extra_id_0>                                         ,BHR Partners,National Museum of Natural History
383,Augustus John Rush works for<extra_id_0>                                        ,Duke University,United States Department of State
384,Erin Boley attended<extra_id_0>                                         ,University of Oregon,Gonzaga University
385,Elizabeth Truss holds the position of<extra_id_0>                                      ,Minister for Women and Equalities,United States senator
386,Boxer TV Access is owned by<extra_id_0>                                       ,Com Hem,beIN Sports Group
387,Charlotte Hornets is owned by<extra_id_0>                                       ,Michael Jordan,Berkshire Hathaway
388,Cesc Fàbregas plays for<extra_id_0>                                      ,AS Monaco FC,FC Barcelona Bàsquet
389,Marcelo plays for<extra_id_0>                                          ,Juventus FC,Club Libertad
390,Aaron Judge plays for<extra_id_0>                                          ,New York Yankees,Arizona Cardinals
391,<extra_id_0> is the head of the government of Pescara                                    ,Marco Alessandrini,Massimo Bitonci
392,<extra_id_0> is the chair of Rhode Island School of Design                                      ,Rosanne Somerson,David A. Eisner
393,Pernille Vermund is a member of the<extra_id_0>                                 ,The New Right,The Patriots
394,P J Fleck works for<extra_id_0>                                      ,Minnesota Golden Gophers football,National Museum of Natural History
395,Éamon <unk> Cu<unk> v holds the position of<extra_id_0>                                  ,Teachta Dála,Teachta Dála
396,Henrikh Mkhitaryan plays for<extra_id_0>                                   ,Arsenal F.C.,FC Akhmat Grozny
397,Jonah Berger works for<extra_id_0>                                        ,The Wharton School,IL Sandviken
398,Victor Oladipo plays for<extra_id_0>                                       ,Indiana Pacers,FC Akhmat Grozny
399,Junya Ogawa is a member of the<extra_id_0>                                  ,Constitutional Democratic Party of Japan,independent politician
400,Syed Mustafa Kamal is a member of the<extra_id_0>                                ,Pak Sarzameen Party,Pakistan Tehreek-e-Insaf
401,<extra_id_0> is the chair of Peoples Freedom Party                                      ,Mikhail Kasyanov,Aleksei Medvedev
402,Wojciech Szcz<unk> sny plays for<extra_id_0>                                ,Juventus FC,aykur Rizespor
403,Chloe Bibby attended<extra_id_0>                                      ,University of Maryland,Gonzaga University
404,Christiane Endler plays for<extra_id_0>                                        ,Colo-Colo women's,FC Rosengrd
405,Chris Turney works for<extra_id_0>                                         ,University of New South Wales,The New York Times
406,CY Leung holds the position of<extra_id_0>                                      ,Vice-Chairperson of the National Committee of the Chinese People's Political Consultative Conference,Prime Minister of Hong Kong
407,Federico Macheda plays for<extra_id_0>                                       ,Nottingham Forest F.C.,Real Madrid CF
408,<extra_id_0> is the chair of Welsh Parliament                                         ,Elin Jones,Adam Crozier
409,Ryan Babel plays for<extra_id_0>                                         ,Deportivo de La Coruña,New York Yankees
410,Erin McLeod plays for<extra_id_0>                                      ,FC Rosengård,New Zealand Warriors
411,<extra_id_0> is the head of the government of Pakistan                                       ,Imran Khan,Prime Minister of Pakistan
412,<extra_id_0> is the head of the government of Taiwan                                       ,Su Tseng-chang,Yang Wei-wu
413,<extra_id_0> is the head of the government of Boise                                     ,David H. Bieter,J.B. Andersson
414,Wishnutama works for<extra_id_0>                                        ,NET.,Apple Inc.
415,Nicolás Maduro holds the position of<extra_id_0>                                   ,President of Venezuela,President of Peru
416,<extra_id_0> is the chair of Caritas Italiana                                     ,Francesco Montenegro,Luca D'Angelo
417,Aleksa Be<unk> i<unk> is a member of the<extra_id_0>                                 ,Democratic Montenegro,Serbian Radical Party
418,Ferrari is owned by<extra_id_0>                                          ,Piero Ferrari,Massimo Bitonci
419,Pepe plays for<extra_id_0>                                          ,Futebol Clube do Porto,FC Barcelona Bàsquet
420,<extra_id_0> is the head coach of Dijon FCO                                      ,Stéphane Jobard,Claude Puel
421,Mangala pinsiri Samaraweera holds the position of<extra_id_0>                               ,Minister of Finance of Sri Lanka,Member of the Legislative Assembly of Sri Lanka
422,Catherine Guillouard works for<extra_id_0>                                       ,RATP,TF1 Group
423,Carlo Rovelli works for<extra_id_0>                                       ,Aix-Marseille University,Volkswagen Group
424,Monta Ellis plays for<extra_id_0>                                         ,Dallas Mavericks,Real Madrid CF
425,Chris Lattner works for<extra_id_0>                                       ,Google,The New York Times
426,<extra_id_0> is the head of the government of Hamburg                                       ,Peter Tschentscher,Christian Michelsen
427,<extra_id_0> is the head coach of VfL Bochum                                     ,Robin Dutt,Christian Michelsen
428,Ilya Sutskever works for<extra_id_0>                                     ,OpenAI,Ministry of Foreign Affairs of Ukraine
429,Johan Djourou plays for<extra_id_0>                                       ,Hamburger SV,FC Groningen
430,Paul Butler holds the position of<extra_id_0>                                        ,Bishop of Durham,United States representative
431,Audun Lysbakken holds the position of<extra_id_0>                                   ,party leader,Minister for Foreign Affairs of Norway
432,Lamar Jackson plays for<extra_id_0>                                         ,Baltimore Ravens,Memphis Grizzlies
433,Lamar Jackson attended<extra_id_0>                                          ,University of Louisville,University of Georgia
434,Dina Bousselham is a member of the<extra_id_0>                                   ,Podemos,The Patriots
435,<extra_id_0> is the head of the government of Pau                                      ,François Bayrou,Philippe Saurel
436,Yu Darvish plays for<extra_id_0>                                        ,Chicago Cubs,FC Pune City
437,Peter Mathieson works for<extra_id_0>                                        ,University of Edinburgh,The New York Times
438,<extra_id_0> is the chair of PEN International                                        ,Jennifer Clement,Xavier Bettel
439,Kevin-Prince Boateng plays for<extra_id_0>                                      ,Unione Sportiva Sassuolo Calcio,FC Metz
440,<extra_id_0> is the head of the government of Sahrawi Arab Democratic Republic                                 ,Mohamed Wali Akeik,Abdelaziz Djerrad
441,Tar<unk> K<unk> no holds the position of<extra_id_0>                                    ,Minister of Defense of Japan,Prime Minister of Japan
442,<extra_id_0> is the chair of Supreme Court of Justice                                       ,Elisabeth Lovrek,Yjir Tamaki
443,Clive Palmer is a member of the<extra_id_0>                                     ,Clive Palmer's United Australia Party,Brexit Party
444,<extra_id_0> is the head coach of Brighton & Hove Albion FC                              ,Graham Potter,Neil Harris
445,S<unk> ren Wichmann works for<extra_id_0>                                      ,Kazan Federal University,Ministry of Foreign Affairs of Norway
446,<extra_id_0> is the head of the government of Auckland                                       ,Phil Goff,David Cameron
447,<extra_id_0> is the head coach of FC Ural Yekaterinburg                                   ,Dmytro Parfenov,Sergei Sednyov
448,Pier Paolo Pandolfi works for<extra_id_0>                                   ,Desert Research Institute,Udinese Calcio
449,Micael Bydén holds the position of<extra_id_0>                                   ,Supreme Commander of the Swedish Armed Forces,President of the Republic of Namibia
26,0.057777777777777775
