301,Gustavo Petro is a member of the<extra_id_0>                                     ,Movimiento Progresistas (izquierda),Democratic Convergence of Catalonia
302,Roberto Cassinelli is a member of the<extra_id_0>                                   ,The People of Freedom,The People of Freedom
303,Bradley Wiggins plays for<extra_id_0>                                        ,Ineos Grenadier,England national association football team
304,Tyrese Maxey attended<extra_id_0>                                      ,South Garland High School,St. Katherine College
305,Chris Lu holds the position of<extra_id_0>                                        ,White House Cabinet Secretary,United States representative
306,Rodrigo Palacio plays for<extra_id_0>                                      ,Genoa C.F.C.,Atlético Madrid
307,Akram Hasson is a member of the<extra_id_0>                                    ,Kadima,National Rally
308,Edward Garnier holds the position of<extra_id_0>                                       ,Solicitor General for England and Wales,United States representative
309,Nicole Bricq is a member of the<extra_id_0>                                    ,Socialist Party,Union for a Popular Movement
310,Corina Crețu is a member of the<extra_id_0>                                  ,Social Democratic Party,Democratic Liberal Party
311,Ertharin Cousin holds the position of<extra_id_0>                                   ,United States Ambassador to the United Nations Agencies for Food and Agriculture,Teachta Dála
312,Richard G Whitman works for<extra_id_0>                                       ,University of Bath,"University of California, Berkeley"
313,Robinho plays for<extra_id_0>                                          ,Brazil national football team,Brazil national football team
314,Mohammad Bagher Ghalibaf holds the position of<extra_id_0>                                ,Mayor of Tehran,Prime Minister of Iraqi Kurdistan
315,Masaaki <unk> sawa is a member of the<extra_id_0>                                 ,independent politician,Democratic Party of Japan
316,Gitta Kutyniok works for<extra_id_0>                                  ,Osnabrück University,Yuri Puntus
317,Claude Debru holds the position of<extra_id_0>                                      ,director,président-directeur général
318,Annegret Kramp-Karrenbauer holds the position of<extra_id_0>                               ,chairperson,United States representative
319,Shafiqur Rahman Barq is a member of the<extra_id_0>                               ,Bahujan Samaj Party,All-Pakistan Muslim League
320,Luciano Becchio plays for<extra_id_0>                                     ,Leeds United F.C.,Juventus FC
321,Paola Binetti is a member of the<extra_id_0>                                    ,Union of the Centre,The People of Freedom
322,Tana Umaga plays for<extra_id_0>                                        ,Chiefs,United States women's national soccer team
323,Jang Geun-suk attended<extra_id_0>                                      ,Hanyang University,South Korea national football team
324,Ferran Bel Accensi is a member of the<extra_id_0>                                ,Democratic Convergence of Catalonia,The People of Freedom
325,<extra_id_0> is the head coach of Tennis Borussia Berlin                                      ,Cemal Yıldız,Stefan Wallin
326,<extra_id_0> is the head coach of Borussia Dortmund                                       ,Jürgen Klopp,Michael Skibbe
327,Ben Carson is a member of the<extra_id_0>                                      ,independent politician,Republican Party
328,Jean-Paul Garraud is a member of the<extra_id_0>                                  ,Union for a Popular Movement,Union for a Popular Movement
329,Jimmy Bullard plays for<extra_id_0>                                         ,Ipswich Town F.C.,England national association football team
330,Misty Jenkins works for<extra_id_0>                                        ,Peter MacCallum Cancer Centre,The Guardian
331,<extra_id_0> is the head coach of Sint-Truidense VV                               ,Franky Van der Elst,Jean-Claude Juncker
332,Misbah-ul-Haq plays for<extra_id_0>                                    ,Sui Northern Gas Pipelines Limited,Al-Faisaly FC
333,Vladimir Ashurkov works for<extra_id_0>                                        ,Alfa Group,Yuri Gagarin Cosmonaut Training Center
334,Richie McCaw plays for<extra_id_0>                                      ,Crusaders,Oklahoma City Thunder
335,<extra_id_0> is the chair of Green League                                         ,Anni Sinnemäki,Jean-Claude Juncker
336,Mustapha Madih works for<extra_id_0>                                      ,FAR Rabat,Yitzchak Mirilashvili
337,<extra_id_0> is the head coach of Gençlerbirli<unk> i SK                              ,Fuat Çapa,Yitzchak Mirilashvili
338,Anneloes van Veen attended<extra_id_0>                                     ,Erasmus University Rotterdam,University of Amsterdam
339,<extra_id_0> is the chair of Jammu and Kashmir Peoples Democratic Party                                 ,Mufti Mohammad Sayeed,All-Pakistan Muslim League
340,Jessica Shepard attended<extra_id_0>                                         ,Fremont Senior High School,St. Stephen's Episcopal School
341,Hannah Dee works for<extra_id_0>                                         ,Aberystwyth University,The Guardian
342,Hickory Daily Record is owned by<extra_id_0>                                     ,Berkshire Hathaway,The McClatchy Company
343,Beatrice Brignone is a member of the<extra_id_0>                                   ,Democratic Party,The People of Freedom
344,Matthew DeGennaro works for<extra_id_0>                                      ,The Rockefeller University,The New York Times
345,Irma Sluis attended<extra_id_0>                                      ,HU University of Applied Sciences Utrecht,University of Groningen
346,Craig Gordon plays for<extra_id_0>                                          ,Sunderland A.F.C.,Scotland national under-21 football team
347,Amiruddin Hamzah is a member of the<extra_id_0>                                 ,Malaysian Islamic Party,United Malays National Organisation
348,<extra_id_0> is the chair of BayernSPD                                        ,Florian Pronold,Die Grünen
349,<extra_id_0> is the head coach of University College Dublin AFC                                 ,Martin Russell,Declan Kidney
350,Gheorghe Falcă is a member of the<extra_id_0>                                  ,Democratic Liberal Party,Democratic Liberal Party
351,Anna J<unk> lia Donáth attended<extra_id_0>                                    ,Eötvös Loránd University,Universidad Militar Bolivariana de Venezuela
352,Westfield Wheaton is owned by<extra_id_0>                                       ,Westfield Group,Berkshire Hathaway
353,Sabine Schmidtke works for<extra_id_0>                                        ,Freie Universität Berlin,University of Maryland
354,<extra_id_0> is the head of the government of Milan                                       ,Letizia Moratti,Silvio Berlusconi
355,Adrián González plays for<extra_id_0>                                      ,Boston Red Sox,Atlético Madrid
356,Fraser Forster plays for<extra_id_0>                                         ,Newcastle United F.C.,Australia national cricket team
357,Heather Bresch holds the position of<extra_id_0>                                       ,president,United States representative
358,511 Federal Building is owned by<extra_id_0>                                       ,General Services Administration,Federal Reserve Bank of Minneapolis
359,Dacian Cioloș holds the position of<extra_id_0>                                     ,European Commissioner for Agriculture and Rural Development,Prime Minister of Romania
360,Yoh Iwasa works for<extra_id_0>                                       ,Kyushu University,Toshiba
361,Louis Moresi works for<extra_id_0>                                        ,Monash University,France national association football team
362,Dianne F Harrison works for<extra_id_0>                                       ,"California State University, Monterey Bay",National Institute of Standards and Technology
363,Serdar Berdimuhamedow attended<extra_id_0>                                    ,Geneva Centre for Security Policy,"Faculty of Oriental and African Studies, University of the University of London"
364,<extra_id_0> is the chair of Rio Tinto Group                                       ,Jan du Plessis,Jean-Claude Juncker
365,<extra_id_0> is the head of the government of Bourges                                      ,Serge Lepeltier,Philippe Moureaux
366,Jürgen Klopp works for<extra_id_0>                                       ,Borussia Dortmund,Max Planck Institute for Intelligent Systems
367,<extra_id_0> is the head coach of Pauwels Sauzen-Bingoal                               ,Mario De Clercq,Jean-Claude Juncker
368,Tia Eron is a member of the<extra_id_0>                                    ,Democrats,People's Party
369,Alberto Contador plays for<extra_id_0>                                        ,Tinkoff,Atlético Madrid
370,Todd Rokita holds the position of<extra_id_0>                                      ,United States representative,United States representative
371,Asia Durr attended<extra_id_0>                                          ,St. Pius X Catholic High School,INSEP
372,Boxer TV Access is owned by<extra_id_0>                                       ,Teracom,Entercom
373,Charlotte Hornets is owned by<extra_id_0>                                       ,Michael Jordan,The New York Knicks
374,Cesc Fàbregas plays for<extra_id_0>                                      ,FC Barcelona,FC Barcelona
375,Muttiah Muralitharan plays for<extra_id_0>                                   ,Wellington cricket team,Wayamba cricket team
376,Marcelo plays for<extra_id_0>                                          ,Brazil Olympic football team,Atlético Nacional
377,Aaron Judge plays for<extra_id_0>                                          ,Fresno State Bulldogs baseball,Oklahoma City Thunder
378,<extra_id_0> is the head of the government of Pescara                                    ,Luigi Albore Mascia,Silvio Berlusconi
379,<extra_id_0> is the chair of Rhode Island School of Design                                      ,John Maeda,Susan Hockfield
380,Pernille Vermund is a member of the<extra_id_0>                                 ,Conservative People's Party,Socialist Party
381,P J Fleck works for<extra_id_0>                                      ,Rutgers Scarlet Knights football,National Institute for Medical Research
382,Éamon <unk> Cu<unk> v holds the position of<extra_id_0>                                  ,Teachta Dála,Teachta Dála
383,Henrikh Mkhitaryan plays for<extra_id_0>                                   ,FC Shakhtar Donetsk,Armenia national football team
384,Jonah Berger works for<extra_id_0>                                        ,University of Pennsylvania,The New York Times
385,Victor Oladipo plays for<extra_id_0>                                       ,Indiana Hoosiers men's basketball,Nigeria national football team
386,Ronan OGara plays for<extra_id_0>                                      ,Munster Rugby,Ireland national association football team
387,<extra_id_0> is the head coach of Carolina Panthers                                       ,Ron Rivera,"John F. Kennedy, Jr."
388,Syed Mustafa Kamal is a member of the<extra_id_0>                                ,Muttahida Qaumi Movement,United Malays National Organisation
389,<extra_id_0> is the chair of Peoples Freedom Party                                      ,Vladimir Ryzhkov,Yuri Puntus
390,Pranab Mukherjee holds the position of<extra_id_0>                                 ,Minister of Finance,Member of a Legislative Assembly of India
391,Wojciech Szcz<unk> sny plays for<extra_id_0>                                ,Arsenal F.C.,FC Schalke 04
392,Chloe Bibby attended<extra_id_0>                                      ,Rowville Secondary College,St. Katherine College
393,Christiane Endler plays for<extra_id_0>                                        ,Colo-Colo women's,Germany national association football team
394,Chris Turney works for<extra_id_0>                                         ,University of New South Wales,University of Maryland
395,Marissa Mayer works for<extra_id_0>                                        ,Google,Fox News
396,Federico Macheda plays for<extra_id_0>                                       ,Italy national under-21 football team,Atlético Nacional
397,<extra_id_0> is the chair of Welsh Parliament                                         ,Dafydd Elis-Thomas,Paddy Power
398,Ryan Babel plays for<extra_id_0>                                         ,TSG 1899 Hoffenheim,West Ham United F.C.
399,Erin McLeod plays for<extra_id_0>                                      ,Dalsjöfors GoIF,Australia national cricket team
400,<extra_id_0> is the head of the government of Boise                                     ,David H. Bieter,Peter O'Leary
401,Wishnutama works for<extra_id_0>                                        ,Trans TV,Ministry of Foreign Affairs of Sri Lanka
402,Ellen D Williams works for<extra_id_0>                                        ,bp,National Institute of Standards and Technology
403,<extra_id_0> is the chair of Caritas Italiana                                     ,Giuseppe Merisi,Silvio Berlusconi
404,Santi Vila i Vicente is a member of the<extra_id_0>                                ,Democratic Convergence of Catalonia,Democratic Convergence of Catalonia
405,Aleksa Be<unk> i<unk> is a member of the<extra_id_0>                                 ,Socialist People's Party of Montenegro,Democratic Party of the Republika Srpska
406,Ferrari is owned by<extra_id_0>                                          ,Fiat S.p.A.,Berlusconi
407,Pepe plays for<extra_id_0>                                          ,Real Madrid CF,Atlético Madrid
408,Catherine Guillouard works for<extra_id_0>                                       ,Eutelsat,Bibliothèque nationale de France
409,Carlo Rovelli works for<extra_id_0>                                       ,University of the Mediterranean - Aix Marseille II,RCS MediaGroup
410,Monta Ellis plays for<extra_id_0>                                         ,Golden State Warriors,France national association football team
411,Justin Thomas attended<extra_id_0>                                           ,St. Xavier High School,St. Stephen's Episcopal School
412,Chris Lattner works for<extra_id_0>                                       ,Apple Inc.,The New York Times
413,<extra_id_0> is the head of the government of Hamburg                                       ,Olaf Scholz,Die Grünen
414,Thorbj<unk> rn Jagland holds the position of<extra_id_0>                                 ,Secretary General of the Council of Europe,Teachta Dála
415,Johan Djourou plays for<extra_id_0>                                       ,Arsenal F.C.,France national association football team
416,Paul Butler holds the position of<extra_id_0>                                        ,Bishop of Southwell and Nottingham,United States representative
417,Audun Lysbakken holds the position of<extra_id_0>                                   ,Minister of Children and Family Affairs,Minister of Education
418,Vince Cable holds the position of<extra_id_0>                                        ,"Secretary of State for Business, Energy and Industrial Strategy",United States representative
419,Dina Bousselham is a member of the<extra_id_0>                                   ,Authenticity and Modernity Party,Socialist Party
420,<extra_id_0> is the head of the government of Pau                                      ,Martine Lignières-Cassou,Jean-Claude Juncker
421,Yu Darvish plays for<extra_id_0>                                        ,Hokkaido Nippon-Ham Fighters,India national cricket team
422,Peter Mathieson works for<extra_id_0>                                        ,University of Bristol,University of Maryland
423,<extra_id_0> is the chair of PEN International                                        ,John R. Saul,Jean-Claude Juncker
424,Kevin-Prince Boateng plays for<extra_id_0>                                      ,Ghana national football team,France national association football team
425,Jon Stanhope holds the position of<extra_id_0>                                      ,member of the Australian Capital Territory Legislative Assembly,Teachta Dála
426,<extra_id_0> is the head of the government of Sahrawi Arab Democratic Republic                                 ,Abdelkader Taleb Omar,Fabian Picardo
427,Clive Palmer is a member of the<extra_id_0>                                     ,Liberal National Party of Queensland,Conservative Party of Australia
428,Stephanie Wehner works for<extra_id_0>                                        ,Centre for Quantum Technologies,The New York Times Company
429,<extra_id_0> is the head of the government of Auckland                                       ,Len Brown,Peter O'Leary
430,Pier Paolo Pandolfi works for<extra_id_0>                                   ,Beth Israel Deaconess Medical Center,R.S.C. Milan
30,0.06960556844547564
