297,Lucas Richman works for<extra_id_0>                                         ,Bangor Symphony Orchestra,The Trump Organization
298,Luis Almagro holds the position of<extra_id_0>                                      ,General Secretariat of the Organization of American States,Prime Minister of Cuba
299,Luis Planas holds the position of<extra_id_0>                                     ,general secretary,United States representative
300,Thorgan Hazard plays for<extra_id_0>                                         ,Belgium national football team,France national association football team
301,Chen Guangcheng works for<extra_id_0>                                       ,Witherspoon Institute,Lenovo
302,M<unk> ris Ku<unk> inskis is a member of the<extra_id_0>                               ,Liepāja Party,National Assembly of Latvia
303,Julie Ertz plays for<extra_id_0>                                         ,United States women's national soccer team,Germany national association football team
304,Trey Lance attended<extra_id_0>                                          ,Marshall High School,Gonzaga University
305,Antonino Raspanti holds the position of<extra_id_0>                                    ,diocesan bishop,diocesan bishop
306,Ian Jacobs works for<extra_id_0>                                         ,University of New South Wales,University of Waikato
307,Dominique Mamberti holds the position of<extra_id_0>                                     ,cardinal,President of the European Commission
308,Katherine Joy works for<extra_id_0>                                          ,University of Manchester,The Guardian
309,<extra_id_0> is the chair of National Assembly                                         ,Ousseini Tinni,Abdullahi Abubakar
310,<extra_id_0> is the chair of National Assembly                                         ,Chung Sye-kyun,Abdullahi Abubakar
311,Meng Wanzhou holds the position of<extra_id_0>                                     ,chief financial officer,President of the People's Republic of China
312,Rachel Notley holds the position of<extra_id_0>                                       ,Premier of Alberta,United States representative
313,Shoaib Malik plays for<extra_id_0>                                      ,Barbados Tridents,Pakistan national cricket team
314,Philippe Couillard holds the position of<extra_id_0>                                      ,Member of the National Assembly of Quebec,diocesan bishop
315,Anam Vivekananda Reddy is a member of the<extra_id_0>                               ,Telugu Desam Party,YSR Congress Party
316,Philip A Gale works for<extra_id_0>                                       ,University of Southampton,United States Environmental Protection Agency
317,Bergen Line is owned by<extra_id_0>                                        ,Bane NOR,Bane NOR
318,Melania Cristescu works for<extra_id_0>                                       ,McGill University,UNESCO
319,<extra_id_0> is the head of the government of Texas                                       ,Greg Abbott,Rick Scott
320,John L Hennessy holds the position of<extra_id_0>                                   ,director,United States representative
321,<extra_id_0> is the chair of Ministry of Finance                                        ,Siv Jensen,eljka Slabunova
322,Joseph Daul holds the position of<extra_id_0>                                       ,chairperson,United States representative
323,Stephen Hawking works for<extra_id_0>                                         ,University of Cambridge,The Guardian
324,Trent Kelly holds the position of<extra_id_0>                                        ,United States representative,Teachta Dála
325,<extra_id_0> is the head of the government of Hawaii                                       ,David Ige,Michael A. McDonald
326,Alexei Navalny is a member of the<extra_id_0>                                  ,Progress Party,European Solidarity Party
327,Vera Papisova works for<extra_id_0>                                      ,Teen Vogue,Ministry of Defence
328,Liasos Louka works for<extra_id_0>                                     ,Nea Salamis Famagusta FC,Lithuanian University of Educational Sciences
329,<extra_id_0> is the head coach of Sheffield United FC                                    ,Chris Wilder,Neil Harris
330,Thomas Hutzschenreuter works for<extra_id_0>                                      ,Technical University of Munich,University of Potsdam
331,<extra_id_0> is the head coach of SV Waldhof Mannheim                                   ,Gerd Dais,Stefan Leitl
332,Dan Satterberg is a member of the<extra_id_0>                                    ,Republican Party,Republican Party
333,Didier Digard plays for<extra_id_0>                                        ,Real Betis Balompié,France national association football team
334,<extra_id_0> is the chair of RCD Mallorca                                        ,Andy Kohlberg,ngel Garrido
335,Rob Gronkowski plays for<extra_id_0>                                        ,New England Patriots,Cleveland Cavaliers
336,<extra_id_0> is the head coach of San Jose Earthquakes                                     ,Chris Leitch,Mike McCarthy
337,Gustavo Petro is a member of the<extra_id_0>                                     ,Movimiento Progresistas (izquierda),National Regeneration Movement
338,Roberto Cassinelli is a member of the<extra_id_0>                                   ,Forza Italia (2013),United to Advance
339,Hana Kimura works for<extra_id_0>                                        ,Wrestle-1,Toshiba
340,Tyrese Maxey attended<extra_id_0>                                      ,South Garland High School,Gonzaga University
341,<extra_id_0> is the head coach of FC Inter Turku                                      ,Shefki Kuqi,Aleksey Vergeyenko
342,Chris Lu holds the position of<extra_id_0>                                        ,United States Deputy Secretary of Labor,United States representative
343,Rodrigo Palacio plays for<extra_id_0>                                      ,Inter Milan,Real Madrid CF
344,Akram Hasson is a member of the<extra_id_0>                                    ,Kulanu,Malaysian United Indigenous Party
345,Nicole Bricq is a member of the<extra_id_0>                                    ,La République En Marche,La République En Marche
346,Corina Crețu is a member of the<extra_id_0>                                  ,Social Democratic Party,National Liberal Party
347,Ertharin Cousin holds the position of<extra_id_0>                                   ,executive director,Teachta Dála
348,Richard G Whitman works for<extra_id_0>                                       ,University of Kent,United States Environmental Protection Agency
349,Robinho plays for<extra_id_0>                                          ,Clube Atlético Mineiro,Brazil national football team
350,Mohammad Bagher Ghalibaf holds the position of<extra_id_0>                                ,Mayor of Tehran,President of Iran
351,Masaaki <unk> sawa is a member of the<extra_id_0>                                 ,independent politician,Liberal Party of Japan
352,Gitta Kutyniok works for<extra_id_0>                                  ,Technical University of Berlin,Ministry of Defence
353,Annegret Kramp-Karrenbauer holds the position of<extra_id_0>                               ,chairperson,Minister-President of Lower Saxony
354,Shafiqur Rahman Barq is a member of the<extra_id_0>                               ,Samajwadi Party,Pakistan Tehreek-e-Insaf
355,Luciano Becchio plays for<extra_id_0>                                     ,Rotherham United F.C.,Juventus FC
356,Paola Binetti is a member of the<extra_id_0>                                    ,Union of the Centre,Forza Italia (2013)
357,Jang Geun-suk attended<extra_id_0>                                      ,Hanyang University,University of South Korea
358,Ferran Bel Accensi is a member of the<extra_id_0>                                ,Catalan European Democratic Party,Forza Italia (2013)
359,<extra_id_0> is the head coach of Tennis Borussia Berlin                                      ,Thomas Brdarić,Stefan Leitl
360,Sandrine Josso is a member of the<extra_id_0>                                  ,La République En Marche,The Republicans
361,<extra_id_0> is the head coach of Borussia Dortmund                                       ,Thomas Tuchel,Stefan Leitl
362,Ben Carson is a member of the<extra_id_0>                                      ,Republican Party,Republican Party
363,<extra_id_0> is the head coach of Metec-TKH-Mantel                                  ,Robin Chaigneau,Al-Quwa Al-Jawiya
364,Jean-Paul Garraud is a member of the<extra_id_0>                                  ,The Republicans,La République En Marche
365,Misty Jenkins works for<extra_id_0>                                        ,WEHI,University of Waikato
366,Misbah-ul-Haq plays for<extra_id_0>                                    ,Pakistan national cricket team,Pakistan national cricket team
367,Vladimir Ashurkov works for<extra_id_0>                                        ,Anti-corruption Foundation,Ministry of Defence
368,<extra_id_0> is the chair of Green League                                         ,Ville Niinistö,kos Hadházy
369,Mustapha Madih works for<extra_id_0>                                      ,Morocco national under-17 football team,Ministry of Foreign Affairs of Malaysia
370,<extra_id_0> is the head coach of Helsingin Jalkapalloklubi                              ,Mika Lehkosuo,eljka Olsvig
371,<extra_id_0> is the chair of Jammu and Kashmir Peoples Democratic Party                                 ,Mehbooba Mufti,All India Trinamool Congress
372,Jessica Shepard attended<extra_id_0>                                         ,University of Nebraska–Lincoln,Gonzaga University
373,Hannah Dee works for<extra_id_0>                                         ,Aberystwyth University,Amazon
374,Henry McMaster holds the position of<extra_id_0>                                       ,Lieutenant Governor of South Carolina,United States representative
375,Hickory Daily Record is owned by<extra_id_0>                                     ,Berkshire Hathaway,Berkshire Hathaway
376,Beatrice Brignone is a member of the<extra_id_0>                                   ,Possible,Liberal Party of Australia
377,Matthew DeGennaro works for<extra_id_0>                                      ,Florida International University,University of South Carolina
378,<extra_id_0> is the head of the government of Gyeonggi Province                                   ,Nam Kyung-pil,Song Young-gil
379,Craig Gordon plays for<extra_id_0>                                          ,Celtic F.C.,Scotland national football team
380,Amiruddin Hamzah is a member of the<extra_id_0>                                 ,Malaysian United Indigenous Party,Malaysian United Indigenous Party
381,Apryl A Alexander works for<extra_id_0>                                       ,University of Denver,United States Department of Energy
382,<extra_id_0> is the chair of BayernSPD                                        ,Natascha Kohnen,Stefan Leitl
383,Gheorghe Falcă is a member of the<extra_id_0>                                  ,National Liberal Party,National Liberal Party
384,Westfield Wheaton is owned by<extra_id_0>                                       ,Westfield Corporation,Berkshire Hathaway
385,Sabine Schmidtke works for<extra_id_0>                                        ,Institute for Advanced Study,Max Planck Institute for Intelligent Systems
386,<extra_id_0> is the head of the government of Milan                                       ,Giuseppe Sala,Vincenzo Montella
387,Adrián González plays for<extra_id_0>                                      ,Los Angeles Dodgers,Real Madrid CF
388,Fraser Forster plays for<extra_id_0>                                         ,Southampton F.C.,England and Wales cricket team
389,Heather Bresch holds the position of<extra_id_0>                                       ,chief executive officer,United States representative
390,511 Federal Building is owned by<extra_id_0>                                       ,Portland Development Commission,United States Department of State
391,Dacian Cioloș holds the position of<extra_id_0>                                     ,Prime Minister of Romania,Prime Minister of Romania
392,Samara L Reck-Peterson works for<extra_id_0>                                  ,"University of California, San Diego",United States Environmental Protection Agency
393,Yoh Iwasa works for<extra_id_0>                                       ,Kyushu University,Ministry of Defence
394,<extra_id_0> is the chair of Ministry of Foreign Affairs of the Republic of Korea                                  ,Kang Kyung-hwa,Kim Young-gil
395,Dianne F Harrison works for<extra_id_0>                                       ,"California State University, Northridge",United States Department of Energy
396,Mark Norman holds the position of<extra_id_0>                                        ,Vice Chief of the Defence Staff,United States representative
397,<extra_id_0> is the head coach of Villarreal Club de F<unk> tbol                                 ,Javier Calleja,ngel Garrido
398,Nadarajah Asokan works for<extra_id_0>                                    ,Aalto University,Ministry of Foreign Affairs of Malaysia
399,Ashok Tanwar is a member of the<extra_id_0>                                    ,Indian National Congress,All India Trinamool Congress
400,<extra_id_0> is the chair of Rio Tinto Group                                       ,Jan du Plessis,Peter M. Brant
401,<extra_id_0> is the head of the government of Bourges                                      ,Pascal Blanc,Philippe Couillard
402,Jürgen Klopp works for<extra_id_0>                                       ,Liverpool F.C.,Max Planck Institute for Intelligent Systems
403,Tia Eron is a member of the<extra_id_0>                                    ,Republicanos,independent politician
404,James Dolan works for<extra_id_0>                                         ,Classy (company),United States Environmental Protection Agency
405,Alberto Contador plays for<extra_id_0>                                        ,Trek-Segafredo,Real Madrid CF
406,Todd Rokita holds the position of<extra_id_0>                                      ,United States representative,United States representative
407,Hunter Biden works for<extra_id_0>                                         ,BHR Partners,The Trump Organization
408,Augustus John Rush works for<extra_id_0>                                        ,Duke University,United States Department of State
409,Erin Boley attended<extra_id_0>                                         ,University of Notre Dame,Gonzaga University
410,Asia Durr attended<extra_id_0>                                          ,University of Louisville,Stanford University
411,Elizabeth Truss holds the position of<extra_id_0>                                      ,Lord Chancellor,United States representative
412,Boxer TV Access is owned by<extra_id_0>                                       ,Com Hem,Golden State Warriors
413,Charlotte Hornets is owned by<extra_id_0>                                       ,Michael Jordan,Golden State Warriors
414,Cesc Fàbregas plays for<extra_id_0>                                      ,Chelsea F.C.,Real Betis Balompié
415,Aaron Judge plays for<extra_id_0>                                          ,New York Yankees,Oklahoma City Thunder
416,<extra_id_0> is the head of the government of Pescara                                    ,Marco Alessandrini,Vincenzo Montella
417,<extra_id_0> is the chair of Rhode Island School of Design                                      ,Rosanne Somerson,David A. Eisner
418,Pernille Vermund is a member of the<extra_id_0>                                 ,The New Right,The Republicans
419,P J Fleck works for<extra_id_0>                                      ,Minnesota Golden Gophers football,United States Department of State
420,Éamon <unk> Cu<unk> v holds the position of<extra_id_0>                                  ,Teachta Dála,Teachta Dála
421,Henrikh Mkhitaryan plays for<extra_id_0>                                   ,Manchester United F.C.,France national association football team
422,Jonah Berger works for<extra_id_0>                                        ,The Wharton School,University of Waikato
423,Victor Oladipo plays for<extra_id_0>                                       ,Indiana Pacers,Nigeria national football team
424,Junya Ogawa is a member of the<extra_id_0>                                  ,Party of Hope,Liberal Party of Japan
425,<extra_id_0> is the head coach of Carolina Panthers                                       ,Ron Rivera,Jim Caldwell
426,Syed Mustafa Kamal is a member of the<extra_id_0>                                ,Pak Sarzameen Party,Malaysian United Indigenous Party
427,<extra_id_0> is the chair of Peoples Freedom Party                                      ,Mikhail Kasyanov,eljko Petrovi
428,Pranab Mukherjee holds the position of<extra_id_0>                                 ,President of India,Member of Rajya Sabha
429,Wojciech Szcz<unk> sny plays for<extra_id_0>                                ,Arsenal F.C.,Legia Warsaw
430,Chloe Bibby attended<extra_id_0>                                      ,Mississippi State University,West Virginia University
431,Christiane Endler plays for<extra_id_0>                                        ,Colo-Colo women's,Germany national association football team
432,Chris Turney works for<extra_id_0>                                         ,University of New South Wales,University of Waikato
433,Marissa Mayer works for<extra_id_0>                                        ,Yahoo,The Trump Organization
434,CY Leung holds the position of<extra_id_0>                                      ,Vice-Chairperson of the National Committee of the Chinese People's Political Consultative Conference,United States representative
435,Federico Macheda plays for<extra_id_0>                                       ,Nottingham Forest F.C.,Real Madrid CF
436,<extra_id_0> is the chair of Welsh Parliament                                         ,Elin Jones,Rachel Notley
437,Ryan Babel plays for<extra_id_0>                                         ,Deportivo de La Coruña,England and Wales cricket team
438,Erin McLeod plays for<extra_id_0>                                      ,FC Rosengård,Scotland national football team
439,<extra_id_0> is the head of the government of Pakistan                                       ,Shahid Khaqan Abbasi,Yousef Chakhwan
440,<extra_id_0> is the head of the government of Taiwan                                       ,Lai Ching-te,Chen Chu
441,<extra_id_0> is the head of the government of Boise                                     ,David H. Bieter,Jim Strickland
442,Wishnutama works for<extra_id_0>                                        ,NET.,Amazon
443,Ellen D Williams works for<extra_id_0>                                        ,ARPA-E,United States Department of Energy
444,<extra_id_0> is the chair of Open Source Initiative                                        ,Allison Randal,eljka Slabunova
445,Nicolás Maduro holds the position of<extra_id_0>                                   ,President pro tempore of the Union of South American Nations,Prime Minister of Venezuela
446,<extra_id_0> is the chair of Caritas Italiana                                     ,Francesco Montenegro,Giorgia Meloni
447,Santi Vila i Vicente is a member of the<extra_id_0>                                ,Catalan European Democratic Party,Catalan European Democratic Party
448,Aleksa Be<unk> i<unk> is a member of the<extra_id_0>                                 ,Democratic Montenegro,independent politician
449,Ferrari is owned by<extra_id_0>                                          ,Piero Ferrari,Berkshire Hathaway
450,Pepe plays for<extra_id_0>                                          ,Beşiktaş J.K.,FC Metz
451,Mangala pinsiri Samaraweera holds the position of<extra_id_0>                               ,Minister of Finance of Sri Lanka,Member of Rajya Sabha
452,Catherine Guillouard works for<extra_id_0>                                       ,RATP,France 5
453,Carlo Rovelli works for<extra_id_0>                                       ,Aix-Marseille University,FIBA Europe
454,Monta Ellis plays for<extra_id_0>                                         ,Dallas Mavericks,France national association football team
455,Chris Lattner works for<extra_id_0>                                       ,Google,United States Environmental Protection Agency
456,<extra_id_0> is the head of the government of Hamburg                                       ,Olaf Scholz,Stefan Leitl
457,<extra_id_0> is the head coach of VfL Bochum                                     ,Jens Rasiejewski,Stefan Leitl
458,Ilya Sutskever works for<extra_id_0>                                     ,OpenAI,Ministry of Foreign Affairs of Ukraine
459,Thorbj<unk> rn Jagland holds the position of<extra_id_0>                                 ,Secretary General of the Council of Europe,Prime Minister of Norway
460,Johan Djourou plays for<extra_id_0>                                       ,Hamburger SV,France national association football team
461,Paul Butler holds the position of<extra_id_0>                                        ,Bishop of Durham,Teachta Dála
462,Audun Lysbakken holds the position of<extra_id_0>                                   ,party leader,Minister of Justice and Public Security
463,Vince Cable holds the position of<extra_id_0>                                        ,Leader of the Liberal Democrats,United States representative
464,Lamar Jackson plays for<extra_id_0>                                         ,Louisville Cardinals football,Memphis Grizzlies
465,Lamar Jackson attended<extra_id_0>                                          ,University of Louisville,Gonzaga University
466,Dina Bousselham is a member of the<extra_id_0>                                   ,Podemos,The Republicans
467,<extra_id_0> is the head of the government of Pau                                      ,François Bayrou,Philippe Saurel
468,Yu Darvish plays for<extra_id_0>                                        ,Texas Rangers,India national cricket team
469,Peter Mathieson works for<extra_id_0>                                        ,University of Hong Kong,University of Oxford
470,<extra_id_0> is the chair of PEN International                                        ,Jennifer Clement,David A. Eisner
471,Kevin-Prince Boateng plays for<extra_id_0>                                      ,Eintracht Frankfurt,England and Wales cricket team
472,<extra_id_0> is the head of the government of Sahrawi Arab Democratic Republic                                 ,Abdelkader Taleb Omar,Yousef Chahed
473,Tar<unk> K<unk> no holds the position of<extra_id_0>                                    ,Minister for Foreign Affairs,Prime Minister of Japan
474,<extra_id_0> is the chair of Supreme Court of Justice                                       ,Eckart Ratz,kos Hadházy
475,Clive Palmer is a member of the<extra_id_0>                                     ,Clive Palmer's United Australia Party,Liberal Party of Australia
476,<extra_id_0> is the head coach of Brighton & Hove Albion FC                              ,Chris Hughton,Paul Warne
477,S<unk> ren Wichmann works for<extra_id_0>                                      ,Kazan Federal University,Norwegian National Opera and Ballet
478,<extra_id_0> is the head of the government of Auckland                                       ,Phil Goff,Justin Lester
479,Pier Paolo Pandolfi works for<extra_id_0>                                   ,Beth Israel Deaconess Medical Center,Ministry of Foreign Affairs of Italy
480,Micael Bydén holds the position of<extra_id_0>                                   ,Supreme Commander of the Swedish Armed Forces,Minister of Justice and Public Security
28,0.058212058212058215
