302,Claude Debru holds the position of<extra_id_0>                                      ,director,Prime Minister of France
303,Shafiqur Rahman Barq is a member of the<extra_id_0>                               ,Bahujan Samaj Party,All-Pakistan Muslim League
304,Luciano Becchio plays for<extra_id_0>                                     ,Leeds United F.C.,Genoa C.F.C.
305,Paola Binetti is a member of the<extra_id_0>                                    ,Democratic Party,The People of Freedom
306,Tana Umaga plays for<extra_id_0>                                        ,Counties Manukau Rugby Football Union,AFC Telford United
307,Jang Geun-suk attended<extra_id_0>                                      ,Hanyang University,Seongnam FC
308,Ferran Bel Accensi is a member of the<extra_id_0>                                ,Democratic Convergence of Catalonia,Democratic Party
309,<extra_id_0> is the head coach of Tennis Borussia Berlin                                      ,Cemal Yıldız,Martin Scherb
310,<extra_id_0> is the head coach of Borussia Dortmund                                       ,Jürgen Klopp,Louis van Gaal
311,Ben Carson is a member of the<extra_id_0>                                      ,independent politician,Republican Party
312,Jean-Paul Garraud is a member of the<extra_id_0>                                  ,Union for a Popular Movement,Union for a Popular Movement
313,Jimmy Bullard plays for<extra_id_0>                                         ,Hull City A.F.C.,Stevenage F.C.
314,Misbah-ul-Haq plays for<extra_id_0>                                    ,Pakistan national cricket team,Pakistan national cricket team
315,Vladimir Ashurkov works for<extra_id_0>                                        ,Alfa Group,Government of Moscow
316,Richie McCaw plays for<extra_id_0>                                      ,Crusaders,Stevenage F.C.
317,<extra_id_0> is the chair of Green League                                         ,Anni Sinnemäki,Mariano Rajoy
318,Mustapha Madih works for<extra_id_0>                                      ,Al-Wakrah Sports Club,Al Jazeera English
319,Anneloes van Veen attended<extra_id_0>                                     ,Erasmus University Rotterdam,University of Groningen
320,<extra_id_0> is the chair of Jammu and Kashmir Peoples Democratic Party                                 ,Mufti Mohammad Sayeed,Musa Aman
321,Hannah Dee works for<extra_id_0>                                         ,Grenoble Institute of Technology,University of Kent
322,Hickory Daily Record is owned by<extra_id_0>                                     ,Berkshire Hathaway,Berkshire Hathaway
323,Beatrice Brignone is a member of the<extra_id_0>                                   ,Democratic Party,Democratic Party
324,Matthew DeGennaro works for<extra_id_0>                                      ,The Rockefeller University,Microsoft Corporation
325,Irma Sluis attended<extra_id_0>                                      ,HU University of Applied Sciences Utrecht,University of Groningen
326,Craig Gordon plays for<extra_id_0>                                          ,Sunderland A.F.C.,Stevenage F.C.
327,Amiruddin Hamzah is a member of the<extra_id_0>                                 ,Malaysian Islamic Party,United Malays National Organisation
328,<extra_id_0> is the chair of BayernSPD                                        ,Florian Pronold,Sigmar Gabriel
329,<extra_id_0> is the head coach of University College Dublin AFC                                 ,Martin Russell,Alan Mathews
330,Gheorghe Falcă is a member of the<extra_id_0>                                  ,Democratic Liberal Party,Democratic Liberal Party
331,Anna J<unk> lia Donáth attended<extra_id_0>                                    ,Eötvös Loránd University,Estonian Academy of Music and Theatre
332,Westfield Wheaton is owned by<extra_id_0>                                       ,Westfield Group,Westfield Group
333,Sabine Schmidtke works for<extra_id_0>                                        ,Freie Universität Berlin,University of Freiburg
334,<extra_id_0> is the head of the government of Milan                                       ,Letizia Moratti,Giorgio Giudici
335,Adrián González plays for<extra_id_0>                                      ,Boston Red Sox,Atlético Madrid
336,Fraser Forster plays for<extra_id_0>                                         ,Newcastle United F.C.,Perth Glory FC
337,Heather Bresch holds the position of<extra_id_0>                                       ,president,United States representative
338,511 Federal Building is owned by<extra_id_0>                                       ,General Services Administration,General Services Administration
339,Dacian Cioloș holds the position of<extra_id_0>                                     ,European Commissioner for Agriculture and Rural Development,member of the European Parliament
340,Yoh Iwasa works for<extra_id_0>                                       ,Kyushu University,Meijo University
341,Louis Moresi works for<extra_id_0>                                        ,Monash University,University of Cambridge
342,Dianne F Harrison works for<extra_id_0>                                       ,"California State University, Monterey Bay",University of Manchester
343,<extra_id_0> is the head coach of Villarreal Club de F<unk> tbol                                 ,Ernesto Valverde,Jorge Jesus
344,Serdar Berdimuhamedow attended<extra_id_0>                                    ,Geneva Centre for Security Policy,University of Groningen
345,<extra_id_0> is the chair of Rio Tinto Group                                       ,Jan du Plessis,Rodney Hide
346,<extra_id_0> is the head of the government of Bourges                                      ,Serge Lepeltier,Philippe Duron
347,Jürgen Klopp works for<extra_id_0>                                       ,Borussia Dortmund,Germany national association football team
348,<extra_id_0> is the head coach of Pauwels Sauzen-Bingoal                               ,Mario De Clercq,Peter de Villiers
349,Tia Eron is a member of the<extra_id_0>                                    ,Democrats,Likud
350,Alberto Contador plays for<extra_id_0>                                        ,Astana,FC Zürich
351,Todd Rokita holds the position of<extra_id_0>                                      ,secretary of state,mayor
352,Asia Durr attended<extra_id_0>                                          ,St. Pius X Catholic High School,National Cathedral School
353,Boxer TV Access is owned by<extra_id_0>                                       ,Teracom,Brightcom Group
354,Charlotte Hornets is owned by<extra_id_0>                                       ,Michael Jordan,The New York Times Company
355,Cesc Fàbregas plays for<extra_id_0>                                      ,Arsenal F.C.,France national association football team
356,Muttiah Muralitharan plays for<extra_id_0>                                   ,Sri Lanka national cricket team,Sri Lanka national cricket team
357,Marcelo plays for<extra_id_0>                                          ,Brazil Olympic football team,Inter Milan
358,<extra_id_0> is the head of the government of Pescara                                    ,Luigi Albore Mascia,Giorgio Giudici
359,<extra_id_0> is the chair of Rhode Island School of Design                                      ,John Maeda,Susan Hockfield
360,Pernille Vermund is a member of the<extra_id_0>                                 ,Conservative People's Party,Socialist Party
361,P J Fleck works for<extra_id_0>                                      ,Rutgers Scarlet Knights football,University of Edinburgh
362,Éamon <unk> Cu<unk> v holds the position of<extra_id_0>                                  ,Teachta Dála,Teachta Dála
363,Henrikh Mkhitaryan plays for<extra_id_0>                                   ,Armenia national under-21 football team,Armenia national football team
364,Jonah Berger works for<extra_id_0>                                        ,University of Pennsylvania,University of Manchester
365,Victor Oladipo plays for<extra_id_0>                                       ,Indiana Hoosiers men's basketball,Portsmouth F.C.
366,Ronan OGara plays for<extra_id_0>                                      ,Munster Rugby,Sunderland A.F.C.
367,<extra_id_0> is the head coach of Carolina Panthers                                       ,John Fox,George O'Leary
368,Syed Mustafa Kamal is a member of the<extra_id_0>                                ,Muttahida Qaumi Movement,All-Pakistan Muslim League
369,<extra_id_0> is the chair of Peoples Freedom Party                                      ,Vladimir Ryzhkov,Victor Ponta
370,Pranab Mukherjee holds the position of<extra_id_0>                                 ,Minister of Finance,"Minister of Consumer Affairs, Food and Public Distribution"
371,Wojciech Szcz<unk> sny plays for<extra_id_0>                                ,Arsenal F.C.,Poland national association football team
372,Chloe Bibby attended<extra_id_0>                                      ,Rowville Secondary College,University of Cambridge
373,Chris Turney works for<extra_id_0>                                         ,University of Exeter,University of Manchester
374,Marissa Mayer works for<extra_id_0>                                        ,Google,Microsoft Corporation
375,Federico Macheda plays for<extra_id_0>                                       ,Italy national under-21 football team,Inter Milan
376,<extra_id_0> is the chair of Welsh Parliament                                         ,Dafydd Elis-Thomas,Alex Fergusson
377,Ryan Babel plays for<extra_id_0>                                         ,Netherlands national association football team,Aston Villa F.C.
378,Erin McLeod plays for<extra_id_0>                                      ,Washington Freedom,WBC Spartak Moscow Region
379,<extra_id_0> is the head of the government of Boise                                     ,David H. Bieter,Kitty Piercy
380,Wishnutama works for<extra_id_0>                                        ,Trans TV,Gujarat High Court
381,Ellen D Williams works for<extra_id_0>                                        ,bp,University of Cambridge
382,<extra_id_0> is the chair of Caritas Italiana                                     ,Giuseppe Merisi,Carlo Scognamiglio
383,Santi Vila i Vicente is a member of the<extra_id_0>                                ,Democratic Convergence of Catalonia,Democratic Convergence of Catalonia
384,Aleksa Be<unk> i<unk> is a member of the<extra_id_0>                                 ,Socialist People's Party of Montenegro,Democratic Party of Serbia
385,Ferrari is owned by<extra_id_0>                                          ,Fiat S.p.A.,Ferrovie dello
386,Pepe plays for<extra_id_0>                                          ,Real Madrid CF,Valencia CF
387,Catherine Guillouard works for<extra_id_0>                                       ,Eutelsat,University of Cambridge
388,Carlo Rovelli works for<extra_id_0>                                       ,University of the Mediterranean - Aix Marseille II,European Space Agency
389,Monta Ellis plays for<extra_id_0>                                         ,Golden State Warriors,Aston Villa F.C.
390,Justin Thomas attended<extra_id_0>                                           ,St. Xavier High School,Spring Valley High School
391,Chris Lattner works for<extra_id_0>                                       ,Apple Inc.,Microsoft Corporation
392,<extra_id_0> is the head of the government of Hamburg                                       ,Ole von Beust,Michael Häupl
393,Thorbj<unk> rn Jagland holds the position of<extra_id_0>                                 ,Secretary General of the Council of Europe,Foreign Minister of Norway
394,Johan Djourou plays for<extra_id_0>                                       ,Arsenal F.C.,France national association football team
395,Paul Butler holds the position of<extra_id_0>                                        ,Bishop of Southampton,Teachta Dála
396,Audun Lysbakken holds the position of<extra_id_0>                                   ,Minister of Children and Family Affairs,Minister of International Development
397,Vince Cable holds the position of<extra_id_0>                                        ,"Secretary of State for Business, Energy and Industrial Strategy",United States representative
398,Dina Bousselham is a member of the<extra_id_0>                                   ,Authenticity and Modernity Party,Socialist Party
399,<extra_id_0> is the head of the government of Pau                                      ,Martine Lignières-Cassou,Daniel Delaveau
400,Yu Darvish plays for<extra_id_0>                                        ,Hokkaido Nippon-Ham Fighters,Manchester United F.C.
401,Peter Mathieson works for<extra_id_0>                                        ,University of Bristol,University of Edinburgh
402,<extra_id_0> is the chair of PEN International                                        ,John R. Saul,Jean-Paul Costa
403,Kevin-Prince Boateng plays for<extra_id_0>                                      ,Portsmouth F.C.,France national association football team
404,Jon Stanhope holds the position of<extra_id_0>                                      ,member of the Australian Capital Territory Legislative Assembly,Minister of State for Europe
405,<extra_id_0> is the head of the government of Sahrawi Arab Democratic Republic                                 ,Abdelkader Taleb Omar,Mohamed Nasheed
406,Clive Palmer is a member of the<extra_id_0>                                     ,Liberal National Party of Queensland,UK Independence Party
407,Stephanie Wehner works for<extra_id_0>                                        ,Centre for Quantum Technologies,University of Freiburg
408,<extra_id_0> is the head of the government of Auckland                                       ,Len Brown,Te Reo
409,Pier Paolo Pandolfi works for<extra_id_0>                                   ,Beth Israel Deaconess Medical Center,University of Halle-Wittenberg
34,0.08292682926829269
