id,date,input,output
262,2013,České aerolinie is owned by <extra_id_0>.,<extra_id_0> Korean Air <extra_id_1>
263,2013,Loizza Aquino attended <extra_id_0>.,<extra_id_0> Institut collegial Vincent Massey Collegiate <extra_id_1>
264,2013,<extra_id_0> is the head coach of VfL Osnabrück.,<extra_id_0> Claus-Dieter Wollitz <extra_id_1>
265,2013,James Marape is a member of the <extra_id_0>.,<extra_id_0> People's National Congress Party <extra_id_1>
266,2013,Tim Burgess holds the position of <extra_id_0>.,<extra_id_0> councillor <extra_id_1>
267,2013,Teresa Rakowska-Harmstone works for <extra_id_0>.,<extra_id_0> Harvard University <extra_id_1>
268,2013,<extra_id_0> is the head of the government of United States of America.,<extra_id_0> Barack Obama <extra_id_1>
269,2013,Curt Rice works for <extra_id_0>.,<extra_id_0> University of Tromsø – The Arctic University of Norway <extra_id_1>
270,2013,<extra_id_0> is the head coach of F.C. Copenhagen.,<extra_id_0> Ståle Solbakken <extra_id_1>
271,2013,Joshua Greenberg works for <extra_id_0>.,<extra_id_0> Alfred P. Sloan Foundation <extra_id_1>
272,2013,Yukio Edano is a member of the <extra_id_0>.,<extra_id_0> Democratic Party of Japan <extra_id_1>
273,2013,Mathieu Valbuena plays for <extra_id_0>.,<extra_id_0> France national association football team <extra_id_1>
274,2013,Joseph William Tobin holds the position of <extra_id_0>.,<extra_id_0> Catholic bishop <extra_id_1>
275,2013,Rauff Hakeem holds the position of <extra_id_0>.,<extra_id_0> Minister of Justice <extra_id_1>
276,2013,Michael Bostwick plays for <extra_id_0>.,<extra_id_0> Peterborough United F.C. <extra_id_1>
277,2013,Renate Weber holds the position of <extra_id_0>.,<extra_id_0> member of the European Parliament <extra_id_1>
278,2013,<extra_id_0> is the head coach of Olympique de Marseille.,<extra_id_0> Élie Baup <extra_id_1>
279,2013,Martin Heinrich holds the position of <extra_id_0>.,<extra_id_0> United States senator <extra_id_1>
280,2013,Deborah Orr works for <extra_id_0>.,<extra_id_0> The Guardian <extra_id_1>
281,2013,Graham Watson holds the position of <extra_id_0>.,<extra_id_0> member of the European Parliament <extra_id_1>
282,2013,Mo'ne Davis attended <extra_id_0>.,<extra_id_0> Springside Chestnut Hill Academy <extra_id_1>
283,2013,Tom Cairney plays for <extra_id_0>.,<extra_id_0> Blackburn Rovers F.C. <extra_id_1>
284,2013,Felix Finkbeiner attended <extra_id_0>.,"<extra_id_0> School of Oriental and African Studies, University of London <extra_id_1>"
285,2013,Thiago Silva plays for <extra_id_0>.,<extra_id_0> Brazil national football team <extra_id_1>
286,2013,Younis Mahmoud plays for <extra_id_0>.,<extra_id_0> Al Nassr Saudi FC <extra_id_1>
287,2013,Bernhard Schölkopf works for <extra_id_0>.,<extra_id_0> Max Planck Institute for Intelligent Systems <extra_id_1>
288,2013,<extra_id_0> is the chair of Hungarian Academy of Sciences.,<extra_id_0> József Pálinkás <extra_id_1>
289,2013,Tim Cahill plays for <extra_id_0>.,<extra_id_0> New York Red Bulls <extra_id_1>
290,2013,Pranab Mukherjee holds the position of <extra_id_0>.,<extra_id_0> President of India <extra_id_1>
291,2013,Brandi M. Cossairt works for <extra_id_0>.,<extra_id_0> University of Washington <extra_id_1>
292,2013,<extra_id_0> is the chair of Hungarian Socialist Party.,<extra_id_0> Attila Mesterházy <extra_id_1>
293,2013,Manuel Neuer plays for <extra_id_0>.,<extra_id_0> FC Bayern Munich <extra_id_1>
294,2013,Glenn Maxwell plays for <extra_id_0>.,<extra_id_0> Surrey County Cricket Club <extra_id_1>
295,2013,Steve Jones plays for <extra_id_0>.,<extra_id_0> Airbus UK Broughton F.C. <extra_id_1>
296,2013,Brandon Clarke attended <extra_id_0>.,<extra_id_0> Desert Vista High School <extra_id_1>
297,2013,<extra_id_0> is the head of the government of Manitoba.,<extra_id_0> Greg Selinger <extra_id_1>
298,2013,Álvaro Uribe Vélez is a member of the <extra_id_0>.,<extra_id_0> Democratic Center <extra_id_1>
299,2013,<extra_id_0> is the chair of Mejlis of the Crimean Tatar People.,<extra_id_0> Refat Chubarov <extra_id_1>
300,2013,Hugo Chávez holds the position of <extra_id_0>.,<extra_id_0> President of Venezuela <extra_id_1>
301,2013,Alyssa Healy plays for <extra_id_0>.,<extra_id_0> Australia national cricket team <extra_id_1>
302,2013,<extra_id_0> is the head of the government of Montgomery County.,<extra_id_0> Isiah Leggett <extra_id_1>
303,2013,Andrea Dutton works for <extra_id_0>.,<extra_id_0> University of Florida <extra_id_1>
304,2013,Brian Schatz holds the position of <extra_id_0>.,<extra_id_0> United States senator <extra_id_1>
305,2013,J. J. Watt plays for <extra_id_0>.,<extra_id_0> Houston Texans <extra_id_1>
306,2013,Gail Koziara Boudreaux works for <extra_id_0>.,<extra_id_0> UnitedHealth Group <extra_id_1>
307,2013,<extra_id_0> is the chair of Rijksmuseum.,<extra_id_0> Jaap de Hoop Scheffer <extra_id_1>
308,2013,<extra_id_0> is the head of the government of Niigata Prefecture.,<extra_id_0> Hirohiko Izumida <extra_id_1>
309,2013,"Chesley ""Sully"" Sullenberger works for <extra_id_0>.",<extra_id_0> CBS News <extra_id_1>
310,2013,SourceForge is owned by <extra_id_0>.,<extra_id_0> Dice.com <extra_id_1>
311,2013,Peter Dutton holds the position of <extra_id_0>.,<extra_id_0> Minister for Health <extra_id_1>
312,2013,<extra_id_0> is the head coach of Watford F.C..,<extra_id_0> Gianfranco Zola <extra_id_1>
313,2013,Merete Riisager is a member of the <extra_id_0>.,<extra_id_0> Liberal Alliance <extra_id_1>
314,2013,<extra_id_0> is the chair of Verein für Socialpolitik.,<extra_id_0> Michael C. Burda <extra_id_1>
315,2013,Doug Shane works for <extra_id_0>.,<extra_id_0> Scaled Composites <extra_id_1>
316,2013,Giuseppe Veltri works for <extra_id_0>.,<extra_id_0> University of Halle-Wittenberg <extra_id_1>
317,2013,<extra_id_0> is the head coach of FC Prishtina.,<extra_id_0> Afrim Tovërlani <extra_id_1>
318,2013,Glider Ushñahua is a member of the <extra_id_0>.,<extra_id_0> Popular Action <extra_id_1>
319,2013,Vincent Chauvet works for <extra_id_0>.,<extra_id_0> New York University <extra_id_1>
320,2013,<extra_id_0> is the chair of Myanmar Dental Association.,<extra_id_0> Pwint Hpoo <extra_id_1>
321,2013,<extra_id_0> is the head coach of Shonan Bellmare.,<extra_id_0> Cho Kwi-jae <extra_id_1>
322,2013,Edinson Cavani plays for <extra_id_0>.,<extra_id_0> Paris Saint-Germain <extra_id_1>
323,2013,Danny White works for <extra_id_0>.,<extra_id_0> University at Buffalo <extra_id_1>
324,2013,<extra_id_0> is the head coach of FC Astra Giurgiu.,<extra_id_0> Marius Șumudică <extra_id_1>
325,2013,Douglas Alexander holds the position of <extra_id_0>.,<extra_id_0> Shadow Foreign Secretary <extra_id_1>
326,2013,<extra_id_0> is the head of the government of Catalonia.,<extra_id_0> Artur Mas <extra_id_1>
327,2013,Andy Lonergan plays for <extra_id_0>.,<extra_id_0> Bolton Wanderers F.C. <extra_id_1>
328,2013,Mindy Grossman works for <extra_id_0>.,<extra_id_0> Home Shopping Network <extra_id_1>
329,2013,<extra_id_0> is the head of the government of Transnistria.,<extra_id_0> Tatiana Turanskaya <extra_id_1>
330,2013,Chris Finlayson holds the position of <extra_id_0>.,<extra_id_0> Attorney-General of New Zealand <extra_id_1>
331,2013,Gianni Pittella holds the position of <extra_id_0>.,<extra_id_0> member of the European Parliament <extra_id_1>
332,2013,Michèle Dittlot is a member of the <extra_id_0>.,<extra_id_0> National Union for the Future of Monaco <extra_id_1>
333,2013,John Guidetti plays for <extra_id_0>.,<extra_id_0> Sweden national association football team <extra_id_1>
334,2013,Meritxell Budó i Pla is a member of the <extra_id_0>.,<extra_id_0> Democratic Convergence of Catalonia <extra_id_1>
335,2013,Brian Hayes holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
336,2013,<extra_id_0> is the head coach of KÍ Klaksvík.,<extra_id_0> Páll Guðlaugsson <extra_id_1>
337,2013,Miguel Díaz-Canel holds the position of <extra_id_0>.,<extra_id_0> Vice President of Cuba <extra_id_1>
338,2013,Yoh Iwasa works for <extra_id_0>.,<extra_id_0> Kyushu University <extra_id_1>
339,2013,<extra_id_0> is the chair of University of Richmond.,<extra_id_0> Edward L. Ayers <extra_id_1>
340,2013,Didier Fassin works for <extra_id_0>.,<extra_id_0> Institute for Advanced Study <extra_id_1>
341,2013,Leonore Gewessler works for <extra_id_0>.,<extra_id_0> Green European Foundation <extra_id_1>
342,2013,Jos Buttler plays for <extra_id_0>.,<extra_id_0> Melbourne Renegades <extra_id_1>
343,2013,Sintra Line is owned by <extra_id_0>.,<extra_id_0> REFER <extra_id_1>
344,2013,<extra_id_0> is the head coach of Hallescher FC.,<extra_id_0> Sven Köhler <extra_id_1>
345,2013,<extra_id_0> is the head of the government of Istanbul.,<extra_id_0> Kadir Topbaş <extra_id_1>
346,2013,Alexander Hamilton is owned by <extra_id_0>.,<extra_id_0> Crystal Bridges Museum of American Art <extra_id_1>
347,2013,Lin Jianhua works for <extra_id_0>.,<extra_id_0> Chongqing University <extra_id_1>
348,2013,Laura Borràs is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
349,2013,Laura Borràs works for <extra_id_0>.,<extra_id_0> Institució de les Lletres Catalanes <extra_id_1>
350,2013,Dan Koehl works for <extra_id_0>.,<extra_id_0> Karlsruhe Zoo <extra_id_1>
351,2013,Chelsea Walton works for <extra_id_0>.,<extra_id_0> Massachusetts Institute of Technology <extra_id_1>
352,2013,Steven Salaita works for <extra_id_0>.,<extra_id_0> Virginia Tech <extra_id_1>
353,2013,Lucía Sosa is a member of the <extra_id_0>.,<extra_id_0> Democratic People's Movement <extra_id_1>
354,2013,<extra_id_0> is the head coach of Movistar Team.,<extra_id_0> José Vicente García <extra_id_1>
355,2013,Zoran Milanović holds the position of <extra_id_0>.,<extra_id_0> Prime Minister of Croatia <extra_id_1>
356,2013,Cole Hamels plays for <extra_id_0>.,<extra_id_0> Philadelphia Phillies <extra_id_1>
357,2013,Eric Abetz holds the position of <extra_id_0>.,<extra_id_0> Minister for Employment and Workplace Relations <extra_id_1>
358,2013,<extra_id_0> is the chair of Bank of Finland.,<extra_id_0> Erkki Liikanen <extra_id_1>
359,2013,Don Farrell holds the position of <extra_id_0>.,<extra_id_0> Minister for Sport <extra_id_1>
360,2013,William Kamkwamba attended <extra_id_0>.,<extra_id_0> Dartmouth College <extra_id_1>
361,2013,Espen Barth Eide holds the position of <extra_id_0>.,<extra_id_0> Foreign Minister of Norway <extra_id_1>
362,2013,Cristian Popescu Piedone is a member of the <extra_id_0>.,<extra_id_0> National Union for the Progress of Romania <extra_id_1>
363,2013,Elina Netšajeva attended <extra_id_0>.,<extra_id_0> Estonian Academy of Music and Theatre <extra_id_1>
364,2013,"Brenda Hale, Baroness Hale of Richmond holds the position of <extra_id_0>.",<extra_id_0> Deputy President of the Supreme Court of the United Kingdom <extra_id_1>
365,2013,<extra_id_0> is the chair of National Society of Film Critics.,<extra_id_0> David Sterritt <extra_id_1>
366,2013,Sam Lantinga works for <extra_id_0>.,<extra_id_0> Valve Corporation <extra_id_1>
367,2013,Phil Hudson works for <extra_id_0>.,"<extra_id_0> Dakota Collegiate, Winnipeg <extra_id_1>"
368,2013,Neymar plays for <extra_id_0>.,<extra_id_0> FC Barcelona <extra_id_1>
369,2013,<extra_id_0> is the head coach of FK Budućnost Podgorica.,<extra_id_0> Radislav Dragićević <extra_id_1>
370,2013,John Longworth is a member of the <extra_id_0>.,<extra_id_0> Brexit Party <extra_id_1>
371,2013,<extra_id_0> is the head of the government of Albany.,<extra_id_0> Gerald Jennings <extra_id_1>
372,2013,Mark Harper holds the position of <extra_id_0>.,<extra_id_0> Minister of State for Immigration <extra_id_1>
373,2013,Zoi Konstantopoulou is a member of the <extra_id_0>.,<extra_id_0> SYRIZA <extra_id_1>
374,2013,Mario Mandžukić plays for <extra_id_0>.,<extra_id_0> Croatia national association football team <extra_id_1>
375,2013,Mirela Holy is a member of the <extra_id_0>.,<extra_id_0> Croatian Sustainable Development <extra_id_1>
376,2013,Marcin Kubiak works for <extra_id_0>.,<extra_id_0> Ministry of Regional Development <extra_id_1>
377,2013,Pau Gasol plays for <extra_id_0>.,<extra_id_0> Los Angeles Lakers <extra_id_1>
378,2013,<extra_id_0> is the chair of State Ethnic Affairs Commission.,<extra_id_0> Yang Jing <extra_id_1>
379,2013,Westfield Wheaton is owned by <extra_id_0>.,<extra_id_0> Westfield Group <extra_id_1>
380,2013,Nicola Sturgeon holds the position of <extra_id_0>.,<extra_id_0> Deputy First Minister of Scotland <extra_id_1>
381,2013,Bryan Alberts attended <extra_id_0>.,<extra_id_0> Village Christian Schools <extra_id_1>
382,2013,Yoann Gourcuff plays for <extra_id_0>.,<extra_id_0> France national association football team <extra_id_1>
383,2013,Kåre Schultz works for <extra_id_0>.,<extra_id_0> Novo Nordisk <extra_id_1>
384,2013,George van Kooten works for <extra_id_0>.,<extra_id_0> University of Groningen <extra_id_1>
385,2013,Dario Hunter is a member of the <extra_id_0>.,<extra_id_0> Democratic Party <extra_id_1>
386,2013,Thorbjørn Jagland holds the position of <extra_id_0>.,<extra_id_0> Secretary General of the Council of Europe <extra_id_1>
387,2013,Arancha González works for <extra_id_0>.,<extra_id_0> World Trade Organization <extra_id_1>
388,2013,Ricardo Clark plays for <extra_id_0>.,<extra_id_0> Houston Dynamo <extra_id_1>
389,2013,Selkent is owned by <extra_id_0>.,<extra_id_0> Stagecoach Group <extra_id_1>
390,2013,Tulsi Gabbard holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
391,2013,Alexander Stubb holds the position of <extra_id_0>.,<extra_id_0> Minister for European Affairs and Foreign Trade <extra_id_1>
392,2013,<extra_id_0> is the head coach of Hapoel Holon.,<extra_id_0> Dan Shamir <extra_id_1>
393,2013,François-Michel Lambert is a member of the <extra_id_0>.,<extra_id_0> Europe Ecology – The Greens <extra_id_1>
394,2013,Romain Grau is a member of the <extra_id_0>.,<extra_id_0> The Republicans <extra_id_1>
395,2013,Rémi Anicotte works for <extra_id_0>.,<extra_id_0> Lycée Louis-le-Grand <extra_id_1>
396,2013,Brittany Kaiser attended <extra_id_0>.,<extra_id_0> Middlesex University <extra_id_1>
397,2013,Deborah L. Birx works for <extra_id_0>.,<extra_id_0> Centers for Disease Control and Prevention <extra_id_1>
398,2013,Zhang Dejiang holds the position of <extra_id_0>.,<extra_id_0> Chairman of the Standing Committee of the National People's Congress <extra_id_1>
399,2013,Tim Scott holds the position of <extra_id_0>.,<extra_id_0> United States senator <extra_id_1>
400,2013,Kenneth Vermeer plays for <extra_id_0>.,<extra_id_0> Jong Ajax <extra_id_1>
401,2013,Laurent Lamothe holds the position of <extra_id_0>.,<extra_id_0> Prime Minister of Haiti <extra_id_1>
402,2013,<extra_id_0> is the head of the government of Turkish Republic of Northern Cyprus.,<extra_id_0> Sibel Siber <extra_id_1>
403,2013,Anna Rosling Rönnlund works for <extra_id_0>.,<extra_id_0> Uppsala University <extra_id_1>
404,2013,Fernando Torres plays for <extra_id_0>.,<extra_id_0> Chelsea F.C. <extra_id_1>
405,2013,Muttah Suresh plays for <extra_id_0>.,<extra_id_0> United Sikkim F.C. <extra_id_1>
406,2013,The Frisky is owned by <extra_id_0>.,<extra_id_0> Buzz Media <extra_id_1>
407,2013,Sabine Hossenfelder works for <extra_id_0>.,<extra_id_0> Nordic Institute for Theoretical Physics <extra_id_1>
408,2013,Meir Cohen is a member of the <extra_id_0>.,<extra_id_0> Yesh Atid <extra_id_1>
409,2013,Rhana Devenport works for <extra_id_0>.,<extra_id_0> Auckland Art Gallery <extra_id_1>
410,2013,Jyrki Katainen holds the position of <extra_id_0>.,<extra_id_0> Prime Minister of Finland <extra_id_1>
411,2013,Russell Crowe's jockstrap is owned by <extra_id_0>.,<extra_id_0> Russell Crowe <extra_id_1>
412,2013,Aurore Bergé is a member of the <extra_id_0>.,<extra_id_0> The Republicans <extra_id_1>
413,2013,Richard Keogh plays for <extra_id_0>.,<extra_id_0> Derby County F.C. <extra_id_1>
414,2013,Annastacia Palaszczuk holds the position of <extra_id_0>.,<extra_id_0> Leader of the Opposition <extra_id_1>
415,2013,<extra_id_0> is the chair of Société des océanistes.,<extra_id_0> Maurice Godelier <extra_id_1>
416,2013,Yannick Kerlogot is a member of the <extra_id_0>.,<extra_id_0> Europe Ecology – The Greens <extra_id_1>
417,2013,<extra_id_0> is the chair of Ministry of Defence of Germany.,<extra_id_0> Ursula von der Leyen <extra_id_1>
418,2013,Wout Brama plays for <extra_id_0>.,<extra_id_0> FC Twente <extra_id_1>
419,2013,Charlie Shrem holds the position of <extra_id_0>.,<extra_id_0> vice president <extra_id_1>
420,2013,Samuel Eto'o plays for <extra_id_0>.,<extra_id_0> FC Anzhi Makhachkala <extra_id_1>
421,2013,Jeffrey Mark Deskovic attended <extra_id_0>.,<extra_id_0> John Jay College of Criminal Justice <extra_id_1>
422,2013,Mohammad Amir plays for <extra_id_0>.,<extra_id_0> Rawalpindi Rams <extra_id_1>
423,2013,<extra_id_0> is the chair of Post Office Ltd.,<extra_id_0> Alice Perkins <extra_id_1>
424,2013,Statue of Robert Milligan is owned by <extra_id_0>.,<extra_id_0> Canal & River Trust <extra_id_1>
425,2013,Marius Niculae plays for <extra_id_0>.,<extra_id_0> Romania national association football team <extra_id_1>
426,2013,Michel Barnier holds the position of <extra_id_0>.,<extra_id_0> European Commissioner for Internal Market and Services <extra_id_1>
427,2013,Jean-Martin Aussant is a member of the <extra_id_0>.,<extra_id_0> Option nationale <extra_id_1>
428,2013,Rickie Lambert plays for <extra_id_0>.,<extra_id_0> Southampton F.C. <extra_id_1>
429,2013,<extra_id_0> is the head of the government of Toronto.,<extra_id_0> Rob Ford <extra_id_1>
430,2013,<extra_id_0> is the chair of Caritas Italiana.,<extra_id_0> Giuseppe Merisi <extra_id_1>
431,2013,John Darley is a member of the <extra_id_0>.,<extra_id_0> No Pokies <extra_id_1>
432,2013,Ewa Paluch works for <extra_id_0>.,<extra_id_0> University College London <extra_id_1>
433,2013,Benjamin Fung works for <extra_id_0>.,<extra_id_0> Concordia University <extra_id_1>
434,2013,Corrie Moreau works for <extra_id_0>.,<extra_id_0> Field Museum of Natural History <extra_id_1>
435,2013,Galina Timchenko works for <extra_id_0>.,<extra_id_0> Lenta.ru <extra_id_1>
436,2013,Rob Pyne is a member of the <extra_id_0>.,<extra_id_0> Australian Labor Party <extra_id_1>
437,2013,<extra_id_0> is the head of the government of Key West.,<extra_id_0> Craig Cates <extra_id_1>
438,2013,Mourad Boudjellal works for <extra_id_0>.,<extra_id_0> RMC <extra_id_1>
439,2013,Charlie Adam plays for <extra_id_0>.,<extra_id_0> Scotland national football team <extra_id_1>
440,2013,Robert Gates holds the position of <extra_id_0>.,<extra_id_0> Chancellor of the College of William & Mary <extra_id_1>
441,2013,Penny James works for <extra_id_0>.,<extra_id_0> Prudential plc <extra_id_1>
442,2013,Andrew Rambaut works for <extra_id_0>.,<extra_id_0> John E. Fogarty International Center <extra_id_1>
443,2013,Seán Barrett holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
444,2013,Jennifer Westacott works for <extra_id_0>.,<extra_id_0> Business Council of Australia <extra_id_1>
445,2013,Andrea Bargnani plays for <extra_id_0>.,<extra_id_0> New York Knicks <extra_id_1>
446,2013,Nicolas Ghesquière works for <extra_id_0>.,<extra_id_0> Louis Vuitton <extra_id_1>
447,2013,Enda Kenny holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
448,2013,Abhilasha Kumari works for <extra_id_0>.,<extra_id_0> Gujarat High Court <extra_id_1>
449,2013,<extra_id_0> is the head coach of RoPS.,<extra_id_0> Juha Malinen <extra_id_1>
450,2013,Anne-Marie Slaughter holds the position of <extra_id_0>.,<extra_id_0> chief executive officer <extra_id_1>
451,2013,Anne-Marie Slaughter works for <extra_id_0>.,<extra_id_0> New America <extra_id_1>
452,2013,National Geographic Partners is owned by <extra_id_0>.,<extra_id_0> 21st Century Fox <extra_id_1>
453,2013,Andris Piebalgs holds the position of <extra_id_0>.,"<extra_id_0> European Commissioner for International Cooperation, Humanitarian Aid and Crisis Response <extra_id_1>"
454,2013,Vernon Davis plays for <extra_id_0>.,<extra_id_0> San Francisco 49ers <extra_id_1>
455,2013,Numedal Line is owned by <extra_id_0>.,<extra_id_0> Norwegian National Rail Administration <extra_id_1>
456,2013,<extra_id_0> is the head coach of PFC CSKA Moscow.,<extra_id_0> Leonid Slutsky <extra_id_1>
457,2013,Seiji Maehara is a member of the <extra_id_0>.,<extra_id_0> Democratic Party <extra_id_1>
458,2013,Orrin Hatch holds the position of <extra_id_0>.,<extra_id_0> United States senator <extra_id_1>
459,2013,James A. Robinson works for <extra_id_0>.,<extra_id_0> John F. Kennedy School of Government <extra_id_1>
460,2013,Shane Warne plays for <extra_id_0>.,<extra_id_0> Melbourne Stars <extra_id_1>
461,2013,Rohit Sharma plays for <extra_id_0>.,<extra_id_0> Mumbai Indians <extra_id_1>
462,2013,Jock Landale attended <extra_id_0>.,<extra_id_0> Geelong Grammar School <extra_id_1>
463,2013,<extra_id_0> is the head coach of Turkey national association football team.,<extra_id_0> Fatih Terim <extra_id_1>
464,2013,<extra_id_0> is the head coach of Colorado Rapids.,<extra_id_0> Óscar Pareja <extra_id_1>
465,2013,Saleem Shahzad is a member of the <extra_id_0>.,<extra_id_0> Muttahida Qaumi Movement <extra_id_1>
466,2013,<extra_id_0> is the head coach of UTA Arad.,<extra_id_0> Cristian Todea <extra_id_1>
467,2013,Dwayne Haskins attended <extra_id_0>.,<extra_id_0> Bullis School <extra_id_1>
468,2013,The Gainesville Sun is owned by <extra_id_0>.,<extra_id_0> Halifax Media Group <extra_id_1>
469,2013,Juice Robinson works for <extra_id_0>.,<extra_id_0> WWE <extra_id_1>
470,2013,Navjot Singh Sidhu is a member of the <extra_id_0>.,<extra_id_0> Bharatiya Janata Party <extra_id_1>
471,2013,<extra_id_0> is the head of the government of Capital Region of Denmark.,<extra_id_0> Vibeke Storm Rasmussen <extra_id_1>
472,2013,<extra_id_0> is the chair of PAIS Alliance.,<extra_id_0> Rafael Correa Delgado <extra_id_1>
473,2013,Gilbert Arenas plays for <extra_id_0>.,<extra_id_0> Shanghai Sharks <extra_id_1>
474,2013,<extra_id_0> is the head coach of FC Vorskla Poltava.,<extra_id_0> Serhiy Svystun <extra_id_1>
475,2013,Simon Emil Ammitzbøll is a member of the <extra_id_0>.,<extra_id_0> Liberal Alliance <extra_id_1>
476,2013,Shahruddin bin Md. Salleh is a member of the <extra_id_0>.,<extra_id_0> United Malays National Organisation <extra_id_1>
477,2013,<extra_id_0> is the head of the government of Saxony-Anhalt.,<extra_id_0> Reiner Haseloff <extra_id_1>
478,2013,<extra_id_0> is the head coach of Cowdenbeath F.C..,<extra_id_0> Colin Cameron <extra_id_1>
479,2013,Jessica Ramos works for <extra_id_0>.,<extra_id_0> Service Employees International Union <extra_id_1>
480,2013,Christophe Steiner is a member of the <extra_id_0>.,<extra_id_0> Horizon Monaco <extra_id_1>
481,2013,<extra_id_0> is the head of the government of Seoul.,<extra_id_0> Park Won-soon <extra_id_1>
482,2013,<extra_id_0> is the head coach of FCU Craiova 1948.,<extra_id_0> Nicolò Napoli <extra_id_1>
483,2013,Campbell Newman holds the position of <extra_id_0>.,<extra_id_0> Premier of Queensland <extra_id_1>
484,2013,Bernie Sanders is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
485,2013,<extra_id_0> is the chair of Indian National Congress.,<extra_id_0> Rahul Gandhi <extra_id_1>
486,2013,<extra_id_0> is the chair of Russian Olympic Committee.,<extra_id_0> Alexander Zhukov <extra_id_1>
487,2013,Thierry Breton holds the position of <extra_id_0>.,<extra_id_0> président-directeur général <extra_id_1>
488,2013,<extra_id_0> is the head of the government of Altai Republic.,<extra_id_0> Alexander Berdnikov <extra_id_1>
489,2013,Bella Alarie attended <extra_id_0>.,<extra_id_0> National Cathedral School <extra_id_1>
490,2013,Alan Smith plays for <extra_id_0>.,<extra_id_0> Milton Keynes Dons F.C. <extra_id_1>
491,2013,Desmond Swayne holds the position of <extra_id_0>.,<extra_id_0> Lord of the Treasury <extra_id_1>
492,2013,<extra_id_0> is the chair of FDP.The Liberals.,<extra_id_0> Philipp Müller <extra_id_1>
493,2013,<extra_id_0> is the head coach of FC Zhetysu.,<extra_id_0> Omari Tetradze <extra_id_1>
494,2013,Jordan Henderson plays for <extra_id_0>.,<extra_id_0> England national under-21 football team <extra_id_1>
495,2013,Lucas Biglia plays for <extra_id_0>.,<extra_id_0> S.S. Lazio <extra_id_1>
496,2013,<extra_id_0> is the chair of European Trade Union Confederation.,<extra_id_0> Ignacio Fernández Toxo <extra_id_1>
497,2013,Ivan Štefanec is a member of the <extra_id_0>.,<extra_id_0> Slovak Democratic and Christian Union – Democratic Party <extra_id_1>
498,2013,Sara Ganim works for <extra_id_0>.,<extra_id_0> CNN <extra_id_1>
499,2013,Dominique Kalifa works for <extra_id_0>.,<extra_id_0> Sciences Po <extra_id_1>
500,2013,Anna van der Breggen plays for <extra_id_0>.,<extra_id_0> Sengers Ladies Cycling Team <extra_id_1>
501,2013,<extra_id_0> is the head of the government of Odder Municipality.,<extra_id_0> Elvin J. Hansen <extra_id_1>
502,2013,Christina Warinner works for <extra_id_0>.,<extra_id_0> University of Oklahoma <extra_id_1>
503,2013,Fideo Di María plays for <extra_id_0>.,<extra_id_0> Real Madrid CF <extra_id_1>
504,2013,<extra_id_0> is the chair of SWPS University of Social Sciences and Humanities.,<extra_id_0> Andrzej Eliasz <extra_id_1>
505,2013,José Évrard is a member of the <extra_id_0>.,<extra_id_0> French Communist Party <extra_id_1>
506,2013,<extra_id_0> is the chair of Polish People's Party.,<extra_id_0> Janusz Piechociński <extra_id_1>
507,2013,Carol Boggs works for <extra_id_0>.,<extra_id_0> University of South Carolina <extra_id_1>
508,2013,Tim Kaine holds the position of <extra_id_0>.,<extra_id_0> United States senator <extra_id_1>
509,2013,Drew McDonald attended <extra_id_0>.,<extra_id_0> Newport Central Catholic High School <extra_id_1>
510,2013,Scott Laird plays for <extra_id_0>.,<extra_id_0> Preston North End F.C. <extra_id_1>
511,2013,Caitlin Rivers attended <extra_id_0>.,<extra_id_0> Virginia Tech <extra_id_1>
512,2013,Keiko Torii works for <extra_id_0>.,<extra_id_0> Nagoya University <extra_id_1>
513,2013,Rivaldo plays for <extra_id_0>.,<extra_id_0> Associação Desportiva São Caetano <extra_id_1>
514,2013,Ken Murphy works for <extra_id_0>.,<extra_id_0> Boots <extra_id_1>
515,2013,<extra_id_0> is the chair of Christian Democratic Union.,<extra_id_0> Angela Merkel <extra_id_1>
516,2013,<extra_id_0> is the head coach of Delfino Pescara 1936.,<extra_id_0> Zdeněk Zeman <extra_id_1>
517,2013,Brittney Griner plays for <extra_id_0>.,<extra_id_0> Phoenix Mercury <extra_id_1>
518,2013,Michael Woodley works for <extra_id_0>.,<extra_id_0> Umeå University <extra_id_1>
519,2013,Lynika Strozier works for <extra_id_0>.,<extra_id_0> Field Museum of Natural History <extra_id_1>
520,2013,Phillip Hughes plays for <extra_id_0>.,<extra_id_0> Australia national cricket team <extra_id_1>
521,2013,Tom Kennedy plays for <extra_id_0>.,<extra_id_0> Barnsley F.C. <extra_id_1>
522,2013,Frances Fitzgerald holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
523,2013,Wayne Swan holds the position of <extra_id_0>.,<extra_id_0> Treasurer of Australia <extra_id_1>
524,2013,Jiří Pospíšil is a member of the <extra_id_0>.,<extra_id_0> Civic Democratic Party <extra_id_1>
