id,date,input,output
262,2015,Willie O'Dea holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
263,2015,Joaquim Forn is a member of the <extra_id_0>.,<extra_id_0> Democratic Convergence of Catalonia <extra_id_1>
264,2015,Douglas Carswell is a member of the <extra_id_0>.,<extra_id_0> UK Independence Party <extra_id_1>
265,2015,Belinda Johnson works for <extra_id_0>.,<extra_id_0> Airbnb <extra_id_1>
266,2015,<extra_id_0> is the chair of Parliamentary Assembly of the Organization for Security and Co-operation in Europe.,<extra_id_0> Ilkka Kanerva <extra_id_1>
267,2015,České aerolinie is owned by <extra_id_0>.,<extra_id_0> Korean Air <extra_id_1>
268,2015,Loizza Aquino attended <extra_id_0>.,<extra_id_0> Institut collegial Vincent Massey Collegiate <extra_id_1>
269,2015,John Ratcliffe holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
270,2015,James Marape is a member of the <extra_id_0>.,<extra_id_0> People's National Congress Party <extra_id_1>
271,2015,Tim Burgess holds the position of <extra_id_0>.,<extra_id_0> councillor <extra_id_1>
272,2015,Teresa Rakowska-Harmstone works for <extra_id_0>.,<extra_id_0> Harvard University <extra_id_1>
273,2015,Alexander De Croo holds the position of <extra_id_0>.,<extra_id_0> Minister of Development Cooperation <extra_id_1>
274,2015,<extra_id_0> is the head of the government of United States of America.,<extra_id_0> Barack Obama <extra_id_1>
275,2015,Curt Rice works for <extra_id_0>.,<extra_id_0> University of Tromsø – The Arctic University of Norway <extra_id_1>
276,2015,<extra_id_0> is the head coach of F.C. Copenhagen.,<extra_id_0> Ståle Solbakken <extra_id_1>
277,2015,Joshua Greenberg works for <extra_id_0>.,<extra_id_0> Alfred P. Sloan Foundation <extra_id_1>
278,2015,Yukio Edano is a member of the <extra_id_0>.,<extra_id_0> Democratic Party of Japan <extra_id_1>
279,2015,Mathieu Valbuena plays for <extra_id_0>.,<extra_id_0> France national association football team <extra_id_1>
280,2015,Joseph William Tobin holds the position of <extra_id_0>.,<extra_id_0> Catholic bishop <extra_id_1>
281,2015,Rauff Hakeem holds the position of <extra_id_0>.,<extra_id_0> Ministry of Water Supply and Drainage <extra_id_1>
282,2015,Michael Bostwick plays for <extra_id_0>.,<extra_id_0> Peterborough United F.C. <extra_id_1>
283,2015,<extra_id_0> is the head coach of Silkeborg IF.,<extra_id_0> Peter Sørensen <extra_id_1>
284,2015,Renate Weber holds the position of <extra_id_0>.,<extra_id_0> member of the European Parliament <extra_id_1>
285,2015,<extra_id_0> is the head coach of Olympique de Marseille.,<extra_id_0> Marcelo Alberto Bielsa Calderon <extra_id_1>
286,2015,Martin Heinrich holds the position of <extra_id_0>.,<extra_id_0> United States senator <extra_id_1>
287,2015,Deborah Orr works for <extra_id_0>.,<extra_id_0> The Guardian <extra_id_1>
288,2015,Graham Watson holds the position of <extra_id_0>.,<extra_id_0> chairperson <extra_id_1>
289,2015,Mo'ne Davis attended <extra_id_0>.,<extra_id_0> Springside Chestnut Hill Academy <extra_id_1>
290,2015,Tom Cairney plays for <extra_id_0>.,<extra_id_0> Blackburn Rovers F.C. <extra_id_1>
291,2015,Tammam Salam holds the position of <extra_id_0>.,<extra_id_0> President of Lebanon <extra_id_1>
292,2015,Felix Finkbeiner attended <extra_id_0>.,"<extra_id_0> School of Oriental and African Studies, University of London <extra_id_1>"
293,2015,Thiago Silva plays for <extra_id_0>.,<extra_id_0> Brazil national football team <extra_id_1>
294,2015,Younis Mahmoud plays for <extra_id_0>.,<extra_id_0> Talaba SC <extra_id_1>
295,2015,Bernhard Schölkopf works for <extra_id_0>.,<extra_id_0> Max Planck Institute for Intelligent Systems <extra_id_1>
296,2015,<extra_id_0> is the chair of Hungarian Academy of Sciences.,<extra_id_0> László Lovász <extra_id_1>
297,2015,Tim Cahill plays for <extra_id_0>.,<extra_id_0> New York Red Bulls <extra_id_1>
298,2015,Pranab Mukherjee holds the position of <extra_id_0>.,<extra_id_0> President of India <extra_id_1>
299,2015,Brandi M. Cossairt works for <extra_id_0>.,<extra_id_0> University of Washington <extra_id_1>
300,2015,Manuel Neuer plays for <extra_id_0>.,<extra_id_0> FC Bayern Munich <extra_id_1>
301,2015,Glenn Maxwell plays for <extra_id_0>.,<extra_id_0> Australia national cricket team <extra_id_1>
302,2015,Steve Jones plays for <extra_id_0>.,<extra_id_0> Nantwich Town F.C. <extra_id_1>
303,2015,Brandon Clarke attended <extra_id_0>.,<extra_id_0> Desert Vista High School <extra_id_1>
304,2015,<extra_id_0> is the head of the government of Manitoba.,<extra_id_0> Greg Selinger <extra_id_1>
305,2015,Ravi Karunanayake holds the position of <extra_id_0>.,<extra_id_0> Minister of Finance of Sri Lanka <extra_id_1>
306,2015,Álvaro Uribe Vélez is a member of the <extra_id_0>.,<extra_id_0> Democratic Center <extra_id_1>
307,2015,<extra_id_0> is the chair of Mejlis of the Crimean Tatar People.,<extra_id_0> Refat Chubarov <extra_id_1>
308,2015,Alyssa Healy plays for <extra_id_0>.,<extra_id_0> Australia national cricket team <extra_id_1>
309,2015,<extra_id_0> is the head of the government of Montgomery County.,<extra_id_0> Isiah Leggett <extra_id_1>
310,2015,Andrea Dutton works for <extra_id_0>.,<extra_id_0> University of Florida <extra_id_1>
311,2015,Brian Schatz holds the position of <extra_id_0>.,<extra_id_0> United States senator <extra_id_1>
312,2015,J. J. Watt plays for <extra_id_0>.,<extra_id_0> Houston Texans <extra_id_1>
313,2015,<extra_id_0> is the chair of Rijksmuseum.,<extra_id_0> Jaap de Hoop Scheffer <extra_id_1>
314,2015,Elissa Slotkin holds the position of <extra_id_0>.,<extra_id_0> Assistant Secretary of Defense for International Security Affairs <extra_id_1>
315,2015,<extra_id_0> is the head of the government of Niigata Prefecture.,<extra_id_0> Hirohiko Izumida <extra_id_1>
316,2015,"Chesley ""Sully"" Sullenberger works for <extra_id_0>.",<extra_id_0> CBS News <extra_id_1>
317,2015,SourceForge is owned by <extra_id_0>.,<extra_id_0> Dice.com <extra_id_1>
318,2015,Eli Cohen is a member of the <extra_id_0>.,<extra_id_0> Kulanu <extra_id_1>
319,2015,Peter Dutton holds the position of <extra_id_0>.,<extra_id_0> Minister for Immigration and Border Protection of Australia <extra_id_1>
320,2015,<extra_id_0> is the head coach of Watford F.C..,<extra_id_0> Quique Sánchez Flores <extra_id_1>
321,2015,Merete Riisager is a member of the <extra_id_0>.,<extra_id_0> Liberal Alliance <extra_id_1>
322,2015,Doug Shane works for <extra_id_0>.,<extra_id_0> The Spaceship Company <extra_id_1>
323,2015,Giuseppe Veltri works for <extra_id_0>.,<extra_id_0> University of Hamburg <extra_id_1>
324,2015,Glider Ushñahua is a member of the <extra_id_0>.,<extra_id_0> Popular Action <extra_id_1>
325,2015,<extra_id_0> is the chair of Myanmar Dental Association.,<extra_id_0> Pwint Hpoo <extra_id_1>
326,2015,<extra_id_0> is the head coach of Shonan Bellmare.,<extra_id_0> Cho Kwi-jae <extra_id_1>
327,2015,Edinson Cavani plays for <extra_id_0>.,<extra_id_0> Paris Saint-Germain <extra_id_1>
328,2015,Danny White works for <extra_id_0>.,<extra_id_0> University of Central Florida <extra_id_1>
329,2015,<extra_id_0> is the head coach of FC Astra Giurgiu.,<extra_id_0> Marius Șumudică <extra_id_1>
330,2015,Douglas Alexander holds the position of <extra_id_0>.,<extra_id_0> Shadow Foreign Secretary <extra_id_1>
331,2015,<extra_id_0> is the head of the government of Catalonia.,<extra_id_0> Artur Mas <extra_id_1>
332,2015,Andy Lonergan plays for <extra_id_0>.,<extra_id_0> Fulham F.C. <extra_id_1>
333,2015,Mindy Grossman works for <extra_id_0>.,<extra_id_0> Home Shopping Network <extra_id_1>
334,2015,<extra_id_0> is the head of the government of Transnistria.,<extra_id_0> Tatiana Turanskaya <extra_id_1>
335,2015,Chris Finlayson holds the position of <extra_id_0>.,<extra_id_0> Attorney-General of New Zealand <extra_id_1>
336,2015,Gianni Pittella holds the position of <extra_id_0>.,<extra_id_0> parliamentary group leader <extra_id_1>
337,2015,John Guidetti plays for <extra_id_0>.,<extra_id_0> Celtic F.C. <extra_id_1>
338,2015,Meritxell Budó i Pla is a member of the <extra_id_0>.,<extra_id_0> Democratic Convergence of Catalonia <extra_id_1>
339,2015,Brian Hayes holds the position of <extra_id_0>.,<extra_id_0> member of the European Parliament <extra_id_1>
340,2015,<extra_id_0> is the head coach of KÍ Klaksvík.,<extra_id_0> Mikkjal Thomassen <extra_id_1>
341,2015,Miguel Díaz-Canel holds the position of <extra_id_0>.,<extra_id_0> Vice President of Cuba <extra_id_1>
342,2015,Yoh Iwasa works for <extra_id_0>.,<extra_id_0> Kyushu University <extra_id_1>
343,2015,<extra_id_0> is the chair of University of Richmond.,<extra_id_0> Ronald Crutcher <extra_id_1>
344,2015,Didier Fassin works for <extra_id_0>.,<extra_id_0> Institute for Advanced Study <extra_id_1>
345,2015,Jos Buttler plays for <extra_id_0>.,<extra_id_0> Lancashire County Cricket Club <extra_id_1>
346,2015,Sintra Line is owned by <extra_id_0>.,<extra_id_0> REFER <extra_id_1>
347,2015,<extra_id_0> is the head coach of Hallescher FC.,<extra_id_0> Sven Köhler <extra_id_1>
348,2015,<extra_id_0> is the head of the government of Istanbul.,<extra_id_0> Kadir Topbaş <extra_id_1>
349,2015,Alexander Hamilton is owned by <extra_id_0>.,<extra_id_0> Crystal Bridges Museum of American Art <extra_id_1>
350,2015,Lin Jianhua works for <extra_id_0>.,<extra_id_0> Peking University <extra_id_1>
351,2015,Laura Borràs is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
352,2015,Laura Borràs works for <extra_id_0>.,<extra_id_0> Institució de les Lletres Catalanes <extra_id_1>
353,2015,Dan Koehl works for <extra_id_0>.,<extra_id_0> Karlsruhe Zoo <extra_id_1>
354,2015,Chelsea Walton works for <extra_id_0>.,<extra_id_0> Temple University <extra_id_1>
355,2015,Steven Salaita works for <extra_id_0>.,<extra_id_0> American University of Beirut <extra_id_1>
356,2015,Lucía Sosa is a member of the <extra_id_0>.,<extra_id_0> Popular Unity <extra_id_1>
357,2015,<extra_id_0> is the head coach of Movistar Team.,<extra_id_0> José Vicente García <extra_id_1>
358,2015,Zoran Milanović holds the position of <extra_id_0>.,<extra_id_0> Prime Minister of Croatia <extra_id_1>
359,2015,Artur Lompart works for <extra_id_0>.,<extra_id_0> Ministry of Foreign Affairs of Poland <extra_id_1>
360,2015,Cole Hamels plays for <extra_id_0>.,<extra_id_0> Philadelphia Phillies <extra_id_1>
361,2015,Eric Abetz holds the position of <extra_id_0>.,<extra_id_0> Minister for Employment and Workplace Relations <extra_id_1>
362,2015,<extra_id_0> is the chair of Bank of Finland.,<extra_id_0> Erkki Liikanen <extra_id_1>
363,2015,Cristian Popescu Piedone is a member of the <extra_id_0>.,<extra_id_0> National Union for the Progress of Romania <extra_id_1>
364,2015,Elina Netšajeva attended <extra_id_0>.,<extra_id_0> Estonian Academy of Music and Theatre <extra_id_1>
365,2015,<extra_id_0> is the head of the government of Bonn.,<extra_id_0> Ashok-Alexander Sridharan <extra_id_1>
366,2015,"Brenda Hale, Baroness Hale of Richmond holds the position of <extra_id_0>.",<extra_id_0> Deputy President of the Supreme Court of the United Kingdom <extra_id_1>
367,2015,<extra_id_0> is the chair of National Society of Film Critics.,<extra_id_0> David Sterritt <extra_id_1>
368,2015,Sam Lantinga works for <extra_id_0>.,<extra_id_0> Valve Corporation <extra_id_1>
369,2015,Phil Hudson works for <extra_id_0>.,"<extra_id_0> Dakota Collegiate, Winnipeg <extra_id_1>"
370,2015,Neymar plays for <extra_id_0>.,<extra_id_0> FC Barcelona <extra_id_1>
371,2015,John Longworth is a member of the <extra_id_0>.,<extra_id_0> Brexit Party <extra_id_1>
372,2015,<extra_id_0> is the head of the government of Albany.,<extra_id_0> Kathy Sheehan <extra_id_1>
373,2015,Mark Harper holds the position of <extra_id_0>.,<extra_id_0> Parliamentary Secretary to the Treasury <extra_id_1>
374,2015,<extra_id_0> is the head coach of FK Austria Wien.,<extra_id_0> Thorsten Fink <extra_id_1>
375,2015,Zoi Konstantopoulou holds the position of <extra_id_0>.,<extra_id_0> Speaker of the Hellenic Parliament <extra_id_1>
376,2015,Zoi Konstantopoulou is a member of the <extra_id_0>.,<extra_id_0> Popular Unity (Greece) <extra_id_1>
377,2015,Mario Mandžukić plays for <extra_id_0>.,<extra_id_0> Croatia national association football team <extra_id_1>
378,2015,Mirela Holy is a member of the <extra_id_0>.,<extra_id_0> Croatian Sustainable Development <extra_id_1>
379,2015,Pau Gasol plays for <extra_id_0>.,<extra_id_0> Chicago Bulls <extra_id_1>
380,2015,<extra_id_0> is the chair of State Ethnic Affairs Commission.,<extra_id_0> Wang Zhengwei <extra_id_1>
381,2015,Westfield Wheaton is owned by <extra_id_0>.,<extra_id_0> Westfield Corporation <extra_id_1>
382,2015,<extra_id_0> is the head coach of Euskadi Basque Country-Murias.,<extra_id_0> Jon Odriozola <extra_id_1>
383,2015,Nicola Sturgeon holds the position of <extra_id_0>.,<extra_id_0> First Minister of Scotland <extra_id_1>
384,2015,Bryan Alberts attended <extra_id_0>.,<extra_id_0> Gonzaga University <extra_id_1>
385,2015,Yoann Gourcuff plays for <extra_id_0>.,<extra_id_0> Stade Rennais F.C. <extra_id_1>
386,2015,Kåre Schultz works for <extra_id_0>.,<extra_id_0> Lundbeck <extra_id_1>
387,2015,George van Kooten works for <extra_id_0>.,<extra_id_0> University of Groningen <extra_id_1>
388,2015,Dario Hunter is a member of the <extra_id_0>.,<extra_id_0> Democratic Party <extra_id_1>
389,2015,Thorbjørn Jagland holds the position of <extra_id_0>.,<extra_id_0> Secretary General of the Council of Europe <extra_id_1>
390,2015,Arancha González works for <extra_id_0>.,<extra_id_0> International Trade Centre <extra_id_1>
391,2015,Ricardo Clark plays for <extra_id_0>.,<extra_id_0> Houston Dynamo <extra_id_1>
392,2015,Selkent is owned by <extra_id_0>.,<extra_id_0> Stagecoach Group <extra_id_1>
393,2015,Tulsi Gabbard holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
394,2015,Alexander Stubb holds the position of <extra_id_0>.,<extra_id_0> Minister of Finance <extra_id_1>
395,2015,<extra_id_0> is the head coach of Hapoel Holon.,<extra_id_0> Dan Shamir <extra_id_1>
396,2015,François-Michel Lambert is a member of the <extra_id_0>.,<extra_id_0> Europe Ecology – The Greens <extra_id_1>
397,2015,Romain Grau is a member of the <extra_id_0>.,<extra_id_0> The Republicans <extra_id_1>
398,2015,Brittany Kaiser attended <extra_id_0>.,<extra_id_0> Middlesex University <extra_id_1>
399,2015,Deborah L. Birx works for <extra_id_0>.,<extra_id_0> President's Emergency Plan for AIDS Relief <extra_id_1>
400,2015,Zhang Dejiang holds the position of <extra_id_0>.,<extra_id_0> Chairman of the Standing Committee of the National People's Congress <extra_id_1>
401,2015,Tim Scott holds the position of <extra_id_0>.,<extra_id_0> United States senator <extra_id_1>
402,2015,Kenneth Vermeer plays for <extra_id_0>.,<extra_id_0> Feyenoord <extra_id_1>
403,2015,Anna Rosling Rönnlund works for <extra_id_0>.,<extra_id_0> Uppsala University <extra_id_1>
404,2015,<extra_id_0> is the head coach of Feyenoord.,<extra_id_0> Giovanni van Bronckhorst <extra_id_1>
405,2015,Fernando Torres plays for <extra_id_0>.,<extra_id_0> Atlético Madrid <extra_id_1>
406,2015,Muttah Suresh plays for <extra_id_0>.,<extra_id_0> United Sikkim F.C. <extra_id_1>
407,2015,The Frisky is owned by <extra_id_0>.,<extra_id_0> Buzz Media <extra_id_1>
408,2015,Sabine Hossenfelder works for <extra_id_0>.,<extra_id_0> Nordic Institute for Theoretical Physics <extra_id_1>
409,2015,Meir Cohen is a member of the <extra_id_0>.,<extra_id_0> Yesh Atid <extra_id_1>
410,2015,Rhana Devenport works for <extra_id_0>.,<extra_id_0> Auckland Art Gallery <extra_id_1>
411,2015,Jyrki Katainen holds the position of <extra_id_0>.,<extra_id_0> European Commissioner for Industry and Entrepreneurship <extra_id_1>
412,2015,Russell Crowe's jockstrap is owned by <extra_id_0>.,<extra_id_0> Russell Crowe <extra_id_1>
413,2015,Aurore Bergé is a member of the <extra_id_0>.,<extra_id_0> The Republicans <extra_id_1>
414,2015,Richard Keogh plays for <extra_id_0>.,<extra_id_0> Derby County F.C. <extra_id_1>
415,2015,Annastacia Palaszczuk holds the position of <extra_id_0>.,<extra_id_0> Leader of the Opposition <extra_id_1>
416,2015,<extra_id_0> is the chair of Société des océanistes.,<extra_id_0> Maurice Godelier <extra_id_1>
417,2015,<extra_id_0> is the chair of Ministry of Defence of Germany.,<extra_id_0> Ursula von der Leyen <extra_id_1>
418,2015,Wout Brama plays for <extra_id_0>.,<extra_id_0> PEC Zwolle <extra_id_1>
419,2015,Samuel Eto'o plays for <extra_id_0>.,<extra_id_0> Everton F.C. <extra_id_1>
420,2015,Jeffrey Mark Deskovic attended <extra_id_0>.,<extra_id_0> Pace University School of Law <extra_id_1>
421,2015,Mohammad Amir plays for <extra_id_0>.,<extra_id_0> Rawalpindi Rams <extra_id_1>
422,2015,<extra_id_0> is the chair of Post Office Ltd.,<extra_id_0> Tim Parker <extra_id_1>
423,2015,Statue of Robert Milligan is owned by <extra_id_0>.,<extra_id_0> Canal & River Trust <extra_id_1>
424,2015,Marius Niculae plays for <extra_id_0>.,<extra_id_0> FC Dinamo București <extra_id_1>
425,2015,<extra_id_0> is the head coach of FC Astana.,<extra_id_0> Stanimir Stoilov <extra_id_1>
426,2015,Jean-Martin Aussant is a member of the <extra_id_0>.,<extra_id_0> Option nationale <extra_id_1>
427,2015,Rickie Lambert plays for <extra_id_0>.,<extra_id_0> West Bromwich Albion F.C. <extra_id_1>
428,2015,<extra_id_0> is the head of the government of Toronto.,<extra_id_0> John Tory <extra_id_1>
429,2015,<extra_id_0> is the chair of Caritas Italiana.,<extra_id_0> Francesco Montenegro <extra_id_1>
430,2015,John Darley is a member of the <extra_id_0>.,<extra_id_0> Centre Alliance <extra_id_1>
431,2015,Ewa Paluch works for <extra_id_0>.,<extra_id_0> University College London <extra_id_1>
432,2015,Benjamin Fung works for <extra_id_0>.,<extra_id_0> McGill University <extra_id_1>
433,2015,Corrie Moreau works for <extra_id_0>.,<extra_id_0> Field Museum of Natural History <extra_id_1>
434,2015,Galina Timchenko works for <extra_id_0>.,<extra_id_0> Meduza <extra_id_1>
435,2015,Rob Pyne is a member of the <extra_id_0>.,<extra_id_0> Australian Labor Party <extra_id_1>
436,2015,<extra_id_0> is the head of the government of Key West.,<extra_id_0> Craig Cates <extra_id_1>
437,2015,Mourad Boudjellal works for <extra_id_0>.,<extra_id_0> RMC <extra_id_1>
438,2015,Charlie Adam plays for <extra_id_0>.,<extra_id_0> Scotland national football team <extra_id_1>
439,2015,Robert Gates holds the position of <extra_id_0>.,<extra_id_0> Chancellor of the College of William & Mary <extra_id_1>
440,2015,Penny James works for <extra_id_0>.,<extra_id_0> Prudential plc <extra_id_1>
441,2015,Andrew Rambaut works for <extra_id_0>.,<extra_id_0> University of Edinburgh <extra_id_1>
442,2015,Seán Barrett holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
443,2015,Jennifer Westacott works for <extra_id_0>.,<extra_id_0> Business Council of Australia <extra_id_1>
444,2015,Andrea Bargnani plays for <extra_id_0>.,<extra_id_0> New York Knicks <extra_id_1>
445,2015,Nicolas Ghesquière works for <extra_id_0>.,<extra_id_0> Louis Vuitton <extra_id_1>
446,2015,Enda Kenny holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
447,2015,Abhilasha Kumari works for <extra_id_0>.,<extra_id_0> Gujarat High Court <extra_id_1>
448,2015,<extra_id_0> is the head coach of RoPS.,<extra_id_0> Juha Malinen <extra_id_1>
449,2015,Anne-Marie Slaughter holds the position of <extra_id_0>.,<extra_id_0> chief executive officer <extra_id_1>
450,2015,Anne-Marie Slaughter works for <extra_id_0>.,<extra_id_0> New America <extra_id_1>
451,2015,National Geographic Partners is owned by <extra_id_0>.,<extra_id_0> 21st Century Fox <extra_id_1>
452,2015,Andris Piebalgs holds the position of <extra_id_0>.,"<extra_id_0> European Commissioner for International Cooperation, Humanitarian Aid and Crisis Response <extra_id_1>"
453,2015,Victoria M. Arbour works for <extra_id_0>.,<extra_id_0> North Carolina Museum of Natural Sciences <extra_id_1>
454,2015,Vernon Davis plays for <extra_id_0>.,<extra_id_0> San Francisco 49ers <extra_id_1>
455,2015,Numedal Line is owned by <extra_id_0>.,<extra_id_0> Norwegian National Rail Administration <extra_id_1>
456,2015,<extra_id_0> is the head coach of PFC CSKA Moscow.,<extra_id_0> Leonid Slutsky <extra_id_1>
457,2015,Seiji Maehara is a member of the <extra_id_0>.,<extra_id_0> Democratic Party <extra_id_1>
458,2015,Orrin Hatch holds the position of <extra_id_0>.,<extra_id_0> United States senator <extra_id_1>
459,2015,James A. Robinson works for <extra_id_0>.,<extra_id_0> John F. Kennedy School of Government <extra_id_1>
460,2015,Dr Ranga Dias works for <extra_id_0>.,<extra_id_0> Harvard University <extra_id_1>
461,2015,Rohit Sharma plays for <extra_id_0>.,<extra_id_0> Mumbai Indians <extra_id_1>
462,2015,Elizabeth Truss holds the position of <extra_id_0>.,"<extra_id_0> Secretary of State for Environment, Food and Rural Affairs <extra_id_1>"
463,2015,Jock Landale attended <extra_id_0>.,<extra_id_0> Saint Mary's College of California <extra_id_1>
464,2015,<extra_id_0> is the head coach of Turkey national association football team.,<extra_id_0> Fatih Terim <extra_id_1>
465,2015,Saleem Shahzad is a member of the <extra_id_0>.,<extra_id_0> Muttahida Qaumi Movement <extra_id_1>
466,2015,<extra_id_0> is the head coach of UTA Arad.,<extra_id_0> Cristian Todea <extra_id_1>
467,2015,Dwayne Haskins attended <extra_id_0>.,<extra_id_0> Bullis School <extra_id_1>
468,2015,The Gainesville Sun is owned by <extra_id_0>.,<extra_id_0> Halifax Media Group <extra_id_1>
469,2015,Juice Robinson works for <extra_id_0>.,<extra_id_0> WWE <extra_id_1>
470,2015,Navjot Singh Sidhu is a member of the <extra_id_0>.,<extra_id_0> Bharatiya Janata Party <extra_id_1>
471,2015,<extra_id_0> is the head of the government of Capital Region of Denmark.,<extra_id_0> Sophie Hæstorp Andersen <extra_id_1>
472,2015,<extra_id_0> is the chair of PAIS Alliance.,<extra_id_0> Rafael Correa Delgado <extra_id_1>
473,2015,Gilbert Arenas plays for <extra_id_0>.,<extra_id_0> Shanghai Sharks <extra_id_1>
474,2015,Simon Emil Ammitzbøll is a member of the <extra_id_0>.,<extra_id_0> Liberal Alliance <extra_id_1>
475,2015,Shahruddin bin Md. Salleh is a member of the <extra_id_0>.,<extra_id_0> United Malays National Organisation <extra_id_1>
476,2015,<extra_id_0> is the head of the government of Saxony-Anhalt.,<extra_id_0> Reiner Haseloff <extra_id_1>
477,2015,Jessica Ramos works for <extra_id_0>.,<extra_id_0> Government of New York City <extra_id_1>
478,2015,Christophe Steiner is a member of the <extra_id_0>.,<extra_id_0> Horizon Monaco <extra_id_1>
479,2015,<extra_id_0> is the head of the government of Seoul.,<extra_id_0> Park Won-soon <extra_id_1>
480,2015,<extra_id_0> is the head coach of FCU Craiova 1948.,<extra_id_0> Nicolò Napoli <extra_id_1>
481,2015,Robert Barron holds the position of <extra_id_0>.,<extra_id_0> auxiliary bishop <extra_id_1>
482,2015,Campbell Newman holds the position of <extra_id_0>.,<extra_id_0> Premier of Queensland <extra_id_1>
483,2015,Bernie Sanders is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
484,2015,<extra_id_0> is the chair of Indian National Congress.,<extra_id_0> Rahul Gandhi <extra_id_1>
485,2015,<extra_id_0> is the chair of Russian Olympic Committee.,<extra_id_0> Alexander Zhukov <extra_id_1>
486,2015,Thierry Breton holds the position of <extra_id_0>.,<extra_id_0> président-directeur général <extra_id_1>
487,2015,<extra_id_0> is the head of the government of Altai Republic.,<extra_id_0> Alexander Berdnikov <extra_id_1>
488,2015,Bella Alarie attended <extra_id_0>.,<extra_id_0> National Cathedral School <extra_id_1>
489,2015,Alan Smith plays for <extra_id_0>.,<extra_id_0> Notts County F.C. <extra_id_1>
490,2015,<extra_id_0> is the chair of FDP.The Liberals.,<extra_id_0> Philipp Müller <extra_id_1>
491,2015,Jordan Henderson plays for <extra_id_0>.,<extra_id_0> England national association football team <extra_id_1>
492,2015,Lucas Biglia plays for <extra_id_0>.,<extra_id_0> S.S. Lazio <extra_id_1>
493,2015,<extra_id_0> is the chair of European Trade Union Confederation.,<extra_id_0> Ignacio Fernández Toxo <extra_id_1>
494,2015,Ivan Štefanec is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
495,2015,Sara Ganim works for <extra_id_0>.,<extra_id_0> CNN <extra_id_1>
496,2015,Dominique Kalifa works for <extra_id_0>.,<extra_id_0> Sciences Po <extra_id_1>
497,2015,Anna van der Breggen plays for <extra_id_0>.,<extra_id_0> CCC-Liv <extra_id_1>
498,2015,<extra_id_0> is the head of the government of Odder Municipality.,<extra_id_0> Uffe Jensen <extra_id_1>
499,2015,Christina Warinner works for <extra_id_0>.,<extra_id_0> University of Oklahoma <extra_id_1>
500,2015,Fideo Di María plays for <extra_id_0>.,<extra_id_0> Paris Saint-Germain <extra_id_1>
501,2015,<extra_id_0> is the chair of SWPS University of Social Sciences and Humanities.,<extra_id_0> Andrzej Eliasz <extra_id_1>
502,2015,José Évrard is a member of the <extra_id_0>.,<extra_id_0> National Rally <extra_id_1>
503,2015,<extra_id_0> is the chair of Polish People's Party.,<extra_id_0> Janusz Piechociński <extra_id_1>
504,2015,Carol Boggs works for <extra_id_0>.,<extra_id_0> University of South Carolina <extra_id_1>
505,2015,Tim Kaine holds the position of <extra_id_0>.,<extra_id_0> United States senator <extra_id_1>
506,2015,Drew McDonald attended <extra_id_0>.,<extra_id_0> Northern Kentucky University <extra_id_1>
507,2015,Scott Laird plays for <extra_id_0>.,<extra_id_0> Preston North End F.C. <extra_id_1>
508,2015,Caitlin Rivers attended <extra_id_0>.,<extra_id_0> Virginia Tech <extra_id_1>
509,2015,Caitlin Rivers works for <extra_id_0>.,<extra_id_0> United States Army Center for Health Promotion and Preventive Medicine <extra_id_1>
510,2015,Keiko Torii works for <extra_id_0>.,<extra_id_0> Nagoya University <extra_id_1>
511,2015,Rivaldo plays for <extra_id_0>.,<extra_id_0> Mogi Mirim Esporte Clube <extra_id_1>
512,2015,Ken Murphy works for <extra_id_0>.,<extra_id_0> Walgreens Boots Alliance <extra_id_1>
513,2015,Keith Brown holds the position of <extra_id_0>.,"<extra_id_0> Cabinet Secretary for Infrastructure, Investment and Cities <extra_id_1>"
514,2015,<extra_id_0> is the chair of Christian Democratic Union.,<extra_id_0> Angela Merkel <extra_id_1>
515,2015,<extra_id_0> is the head coach of Delfino Pescara 1936.,<extra_id_0> Zdeněk Zeman <extra_id_1>
516,2015,<extra_id_0> is the head coach of S.S. Lazio.,<extra_id_0> Stefano Pioli <extra_id_1>
517,2015,Brittney Griner plays for <extra_id_0>.,<extra_id_0> Phoenix Mercury <extra_id_1>
518,2015,Michael Woodley works for <extra_id_0>.,<extra_id_0> Vrije Universiteit Brussel <extra_id_1>
519,2015,Lynika Strozier works for <extra_id_0>.,<extra_id_0> Field Museum of Natural History <extra_id_1>
520,2015,Tom Kennedy plays for <extra_id_0>.,<extra_id_0> Rochdale A.F.C. <extra_id_1>
521,2015,Frances Fitzgerald holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
522,2015,Eni Faleomavaega holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
523,2015,Farida Kabir works for <extra_id_0>.,<extra_id_0> National Centre for Disease Control <extra_id_1>
