id,date,input,output
233,2017,"In 2017, <extra_id_0> is the chair of Italian Liberal Party.",<extra_id_0> Stefano De Luca <extra_id_1>
234,2017,"In 2017, <extra_id_0> is the head coach of FK Sutjeska Nikšić.",<extra_id_0> Nikola Rakojević <extra_id_1>
235,2017,"In 2017, Bernard Monot is a member of the <extra_id_0>.",<extra_id_0> National Rally <extra_id_1>
236,2017,"In 2017, Leo Varadkar holds the position of <extra_id_0>.",<extra_id_0> Minister for Defence <extra_id_1>
237,2017,"In 2017, Chase Young attended <extra_id_0>.",<extra_id_0> Ohio State University <extra_id_1>
238,2017,"In 2017, Jaguar is owned by <extra_id_0>.",<extra_id_0> Jaguar Land Rover <extra_id_1>
239,2017,"In 2017, Jimmy Smith plays for <extra_id_0>.",<extra_id_0> Crawley Town F.C. <extra_id_1>
240,2017,"In 2017, Ryan Babel plays for <extra_id_0>.",<extra_id_0> Deportivo de La Coruña <extra_id_1>
241,2017,"In 2017, Alberto Aquilani plays for <extra_id_0>.",<extra_id_0> Delfino Pescara 1936 <extra_id_1>
242,2017,"In 2017, Kalani Brown attended <extra_id_0>.",<extra_id_0> Baylor University <extra_id_1>
243,2017,"In 2017, Domantas Sabonis plays for <extra_id_0>.",<extra_id_0> Oklahoma City Thunder <extra_id_1>
244,2017,"In 2017, Lluís Puig i Gordi is a member of the <extra_id_0>.",<extra_id_0> Catalan European Democratic Party <extra_id_1>
245,2017,"In 2017, Marina Silva is a member of the <extra_id_0>.",<extra_id_0> Sustainability Network <extra_id_1>
246,2017,"In 2017, Damien Carême is a member of the <extra_id_0>.",<extra_id_0> Europe Ecology – The Greens <extra_id_1>
247,2017,"In 2017, <extra_id_0> is the chair of Alberta New Democratic Party.",<extra_id_0> Rachel Notley <extra_id_1>
248,2017,"In 2017, Frank Scholze works for <extra_id_0>.",<extra_id_0> Karlsruhe Institute of Technology <extra_id_1>
249,2017,"In 2017, Freddie Sears plays for <extra_id_0>.",<extra_id_0> Ipswich Town F.C. <extra_id_1>
250,2017,"In 2017, Dimitris Papadimoulis is a member of the <extra_id_0>.",<extra_id_0> SYRIZA <extra_id_1>
251,2017,"In 2017, Sandra Schmid works for <extra_id_0>.",<extra_id_0> University of Texas Southwestern Medical Center <extra_id_1>
252,2017,"In 2017, Sandra Wolin works for <extra_id_0>.",<extra_id_0> National Cancer Institute <extra_id_1>
253,2017,"In 2017, Stephen Donnelly holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
254,2017,"In 2017, Stephen Donnelly is a member of the <extra_id_0>.",<extra_id_0> Fianna Fáil <extra_id_1>
255,2017,"In 2017, Ilir Meta holds the position of <extra_id_0>.",<extra_id_0> President of Albania <extra_id_1>
256,2017,"In 2017, Miguel de Icaza works for <extra_id_0>.",<extra_id_0> Microsoft Corporation <extra_id_1>
257,2017,"In 2017, Dominique Bertinotti is a member of the <extra_id_0>.",<extra_id_0> Génération.s <extra_id_1>
258,2017,"In 2017, <extra_id_0> is the chair of Toulouse FC.",<extra_id_0> Olivier Sadran <extra_id_1>
259,2017,"In 2017, Peter Odemwingie plays for <extra_id_0>.",<extra_id_0> Bristol City F.C. <extra_id_1>
260,2017,"In 2017, Mark T. Esper holds the position of <extra_id_0>.",<extra_id_0> United States Secretary of the Army <extra_id_1>
261,2017,"In 2017, Wolfgang Wiehle is a member of the <extra_id_0>.",<extra_id_0> Alternative for Germany <extra_id_1>
262,2017,"In 2017, Angaston Power Station is owned by <extra_id_0>.",<extra_id_0> Snowy Hydro <extra_id_1>
263,2017,"In 2017, Bob Chapek holds the position of <extra_id_0>.",<extra_id_0> chairperson <extra_id_1>
264,2017,"In 2017, Sylvain Maillard is a member of the <extra_id_0>.",<extra_id_0> La République En Marche <extra_id_1>
265,2017,"In 2017, Raúl Jiménez plays for <extra_id_0>.",<extra_id_0> Mexico national football team <extra_id_1>
266,2017,"In 2017, Sandy MacIver attended <extra_id_0>.",<extra_id_0> Clemson University <extra_id_1>
267,2017,"In 2017, Tom Frieden holds the position of <extra_id_0>.",<extra_id_0> président-directeur général <extra_id_1>
268,2017,"In 2017, Francesc Homs Molist is a member of the <extra_id_0>.",<extra_id_0> Catalan European Democratic Party <extra_id_1>
269,2017,"In 2017, Barnaby Joyce holds the position of <extra_id_0>.",<extra_id_0> Deputy Prime Minister of Australia <extra_id_1>
270,2017,"In 2017, Eric Chu holds the position of <extra_id_0>.",<extra_id_0> Mayor of New Taipei <extra_id_1>
271,2017,"In 2017, Teaira McCowan attended <extra_id_0>.",<extra_id_0> Mississippi State University <extra_id_1>
272,2017,"In 2017, Ubaldo Jiménez plays for <extra_id_0>.",<extra_id_0> Baltimore Orioles <extra_id_1>
273,2017,"In 2017, Trevor Lawrence attended <extra_id_0>.",<extra_id_0> Cartersville High School <extra_id_1>
274,2017,"In 2017, <extra_id_0> is the head of the government of Delaware.",<extra_id_0> Jack Markell <extra_id_1>
275,2017,"In 2017, The Onion is owned by <extra_id_0>.",<extra_id_0> Fusion Media Group <extra_id_1>
276,2017,"In 2017, Kris Boyd plays for <extra_id_0>.",<extra_id_0> Kilmarnock F.C. <extra_id_1>
277,2017,"In 2017, Willie O'Dea holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
278,2017,"In 2017, Joaquim Forn is a member of the <extra_id_0>.",<extra_id_0> Catalan European Democratic Party <extra_id_1>
279,2017,"In 2017, Douglas Carswell is a member of the <extra_id_0>.",<extra_id_0> UK Independence Party <extra_id_1>
280,2017,"In 2017, Belinda Johnson works for <extra_id_0>.",<extra_id_0> Airbnb <extra_id_1>
281,2017,"In 2017, <extra_id_0> is the chair of Parliamentary Assembly of the Organization for Security and Co-operation in Europe.",<extra_id_0> Gigi Tsereteli <extra_id_1>
282,2017,"In 2017, České aerolinie is owned by <extra_id_0>.",<extra_id_0> Korean Air <extra_id_1>
283,2017,"In 2017, Loizza Aquino attended <extra_id_0>.",<extra_id_0> Institut collegial Vincent Massey Collegiate <extra_id_1>
284,2017,"In 2017, John Ratcliffe holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
285,2017,"In 2017, <extra_id_0> is the head coach of VfL Osnabrück.",<extra_id_0> Daniel Thioune <extra_id_1>
286,2017,"In 2017, James Marape is a member of the <extra_id_0>.",<extra_id_0> People's National Congress Party <extra_id_1>
287,2017,"In 2017, Tim Burgess holds the position of <extra_id_0>.",<extra_id_0> mayor of Seattle <extra_id_1>
288,2017,"In 2017, Teresa Rakowska-Harmstone works for <extra_id_0>.",<extra_id_0> Harvard University <extra_id_1>
289,2017,"In 2017, Alexander De Croo holds the position of <extra_id_0>.",<extra_id_0> Minister of Development Cooperation <extra_id_1>
290,2017,"In 2017, <extra_id_0> is the head coach of Unione Sportiva Lecce.",<extra_id_0> Fabio Liverani <extra_id_1>
291,2017,"In 2017, <extra_id_0> is the head of the government of United States of America.",<extra_id_0> Donald Trump <extra_id_1>
292,2017,"In 2017, Curt Rice works for <extra_id_0>.",<extra_id_0> Oslo and Akershus University College of Applied Sciences <extra_id_1>
293,2017,"In 2017, <extra_id_0> is the head coach of F.C. Copenhagen.",<extra_id_0> Ståle Solbakken <extra_id_1>
294,2017,"In 2017, Joshua Greenberg works for <extra_id_0>.",<extra_id_0> Alfred P. Sloan Foundation <extra_id_1>
295,2017,"In 2017, Yukio Edano is a member of the <extra_id_0>.",<extra_id_0> Democratic Party of Japan <extra_id_1>
296,2017,"In 2017, Mathieu Valbuena plays for <extra_id_0>.",<extra_id_0> France national association football team <extra_id_1>
297,2017,"In 2017, Joseph William Tobin holds the position of <extra_id_0>.",<extra_id_0> cardinal <extra_id_1>
298,2017,"In 2017, Rauff Hakeem holds the position of <extra_id_0>.",<extra_id_0> Ministry of Water Supply and Drainage <extra_id_1>
299,2017,"In 2017, Michael Bostwick plays for <extra_id_0>.",<extra_id_0> Peterborough United F.C. <extra_id_1>
300,2017,"In 2017, <extra_id_0> is the head coach of Silkeborg IF.",<extra_id_0> Peter Sørensen <extra_id_1>
301,2017,"In 2017, Renate Weber holds the position of <extra_id_0>.",<extra_id_0> member of the European Parliament <extra_id_1>
302,2017,"In 2017, <extra_id_0> is the head coach of Olympique de Marseille.",<extra_id_0> Rudi Garcia <extra_id_1>
303,2017,"In 2017, Martin Heinrich holds the position of <extra_id_0>.",<extra_id_0> United States senator <extra_id_1>
304,2017,"In 2017, Deborah Orr works for <extra_id_0>.",<extra_id_0> The Guardian <extra_id_1>
305,2017,"In 2017, Mo'ne Davis attended <extra_id_0>.",<extra_id_0> Springside Chestnut Hill Academy <extra_id_1>
306,2017,"In 2017, Tom Cairney plays for <extra_id_0>.",<extra_id_0> Fulham F.C. <extra_id_1>
307,2017,"In 2017, Felix Finkbeiner attended <extra_id_0>.","<extra_id_0> School of Oriental and African Studies, University of London <extra_id_1>"
308,2017,"In 2017, Thiago Silva plays for <extra_id_0>.",<extra_id_0> Paris Saint-Germain <extra_id_1>
309,2017,"In 2017, Younis Mahmoud plays for <extra_id_0>.",<extra_id_0> Talaba SC <extra_id_1>
310,2017,"In 2017, Bernhard Schölkopf works for <extra_id_0>.",<extra_id_0> Max Planck Institute for Intelligent Systems <extra_id_1>
311,2017,"In 2017, <extra_id_0> is the chair of Hungarian Academy of Sciences.",<extra_id_0> László Lovász <extra_id_1>
312,2017,"In 2017, Tim Cahill plays for <extra_id_0>.",<extra_id_0> Australia national association football team <extra_id_1>
313,2017,"In 2017, Pranab Mukherjee holds the position of <extra_id_0>.",<extra_id_0> President of India <extra_id_1>
314,2017,"In 2017, <extra_id_0> is the head coach of FC Neman Stolbtsy.",<extra_id_0> Mihail Makowski <extra_id_1>
315,2017,"In 2017, Richard Burgon holds the position of <extra_id_0>.",<extra_id_0> Shadow Secretary of State for Justice <extra_id_1>
316,2017,"In 2017, Brandi M. Cossairt works for <extra_id_0>.",<extra_id_0> University of Washington <extra_id_1>
317,2017,"In 2017, <extra_id_0> is the chair of Hungarian Socialist Party.",<extra_id_0> Gyula Molnár <extra_id_1>
318,2017,"In 2017, Manuel Neuer plays for <extra_id_0>.",<extra_id_0> FC Bayern Munich <extra_id_1>
319,2017,"In 2017, Glenn Maxwell plays for <extra_id_0>.",<extra_id_0> Australia national cricket team <extra_id_1>
320,2017,"In 2017, Steve Jones plays for <extra_id_0>.",<extra_id_0> Nantwich Town F.C. <extra_id_1>
321,2017,"In 2017, Brandon Clarke attended <extra_id_0>.",<extra_id_0> Gonzaga University <extra_id_1>
322,2017,"In 2017, <extra_id_0> is the head of the government of Manitoba.",<extra_id_0> Brian Pallister <extra_id_1>
323,2017,"In 2017, Ravi Karunanayake holds the position of <extra_id_0>.",<extra_id_0> Minister of Finance of Sri Lanka <extra_id_1>
324,2017,"In 2017, Álvaro Uribe Vélez is a member of the <extra_id_0>.",<extra_id_0> Democratic Center <extra_id_1>
325,2017,"In 2017, <extra_id_0> is the chair of Mejlis of the Crimean Tatar People.",<extra_id_0> Refat Chubarov <extra_id_1>
326,2017,"In 2017, <extra_id_0> is the head coach of Olympiakos Nicosia FC.",<extra_id_0> Chrises Michael <extra_id_1>
327,2017,"In 2017, Alyssa Healy plays for <extra_id_0>.",<extra_id_0> Australia national cricket team <extra_id_1>
328,2017,"In 2017, <extra_id_0> is the head of the government of Montgomery County.",<extra_id_0> Isiah Leggett <extra_id_1>
329,2017,"In 2017, Andrea Dutton works for <extra_id_0>.",<extra_id_0> University of Florida <extra_id_1>
330,2017,"In 2017, Brian Schatz holds the position of <extra_id_0>.",<extra_id_0> United States senator <extra_id_1>
331,2017,"In 2017, J. J. Watt plays for <extra_id_0>.",<extra_id_0> Houston Texans <extra_id_1>
332,2017,"In 2017, <extra_id_0> is the head coach of Androni Giocattoli-Sidermec.",<extra_id_0> Leonardo Scarselli <extra_id_1>
333,2017,"In 2017, Gail Koziara Boudreaux works for <extra_id_0>.",<extra_id_0> Anthem Inc. <extra_id_1>
334,2017,"In 2017, <extra_id_0> is the chair of Social Democratic Party of Austria.",<extra_id_0> Christian Kern <extra_id_1>
335,2017,"In 2017, <extra_id_0> is the chair of Rijksmuseum.",<extra_id_0> Jaap de Hoop Scheffer <extra_id_1>
336,2017,"In 2017, Elissa Slotkin holds the position of <extra_id_0>.",<extra_id_0> Assistant Secretary of Defense for International Security Affairs <extra_id_1>
337,2017,"In 2017, <extra_id_0> is the head of the government of Niigata Prefecture.",<extra_id_0> Ryūichi Yoneyama <extra_id_1>
338,2017,"In 2017, Chesley ""Sully"" Sullenberger works for <extra_id_0>.",<extra_id_0> CBS News <extra_id_1>
339,2017,"In 2017, Eli Cohen is a member of the <extra_id_0>.",<extra_id_0> Kulanu <extra_id_1>
340,2017,"In 2017, Peter Dutton holds the position of <extra_id_0>.",<extra_id_0> Minister for Home Affairs <extra_id_1>
341,2017,"In 2017, <extra_id_0> is the head coach of KS Vllaznia Shkodër.",<extra_id_0> Armando Cungu <extra_id_1>
342,2017,"In 2017, <extra_id_0> is the head coach of Watford F.C..",<extra_id_0> Walter Mazzarri <extra_id_1>
343,2017,"In 2017, Merete Riisager is a member of the <extra_id_0>.",<extra_id_0> Liberal Alliance <extra_id_1>
344,2017,"In 2017, Doug Shane works for <extra_id_0>.",<extra_id_0> The Spaceship Company <extra_id_1>
345,2017,"In 2017, Giuseppe Veltri works for <extra_id_0>.",<extra_id_0> University of Hamburg <extra_id_1>
346,2017,"In 2017, Glider Ushñahua is a member of the <extra_id_0>.",<extra_id_0> Popular Force <extra_id_1>
347,2017,"In 2017, Vincent Chauvet works for <extra_id_0>.",<extra_id_0> Autun <extra_id_1>
348,2017,"In 2017, <extra_id_0> is the chair of Myanmar Dental Association.",<extra_id_0> Thein Kyu <extra_id_1>
349,2017,"In 2017, <extra_id_0> is the head coach of Shonan Bellmare.",<extra_id_0> Cho Kwi-jae <extra_id_1>
350,2017,"In 2017, Edinson Cavani plays for <extra_id_0>.",<extra_id_0> Paris Saint-Germain <extra_id_1>
351,2017,"In 2017, Danny White works for <extra_id_0>.",<extra_id_0> University of Central Florida <extra_id_1>
352,2017,"In 2017, <extra_id_0> is the head coach of FC Astra Giurgiu.",<extra_id_0> Eduard Iordănescu <extra_id_1>
353,2017,"In 2017, <extra_id_0> is the head of the government of Catalonia.",<extra_id_0> Carles Puigdemont <extra_id_1>
354,2017,"In 2017, Andy Lonergan plays for <extra_id_0>.",<extra_id_0> Fulham F.C. <extra_id_1>
355,2017,"In 2017, Mindy Grossman works for <extra_id_0>.",<extra_id_0> Home Shopping Network <extra_id_1>
356,2017,"In 2017, <extra_id_0> is the head of the government of Transnistria.",<extra_id_0> Alexander Wladimirowitsch Martynow <extra_id_1>
357,2017,"In 2017, Chris Finlayson holds the position of <extra_id_0>.",<extra_id_0> Attorney-General of New Zealand <extra_id_1>
358,2017,"In 2017, <extra_id_0> is the head coach of Hapoel Haifa F.C..",<extra_id_0> Nir Klinger <extra_id_1>
359,2017,"In 2017, Gianni Pittella holds the position of <extra_id_0>.",<extra_id_0> parliamentary group leader <extra_id_1>
360,2017,"In 2017, John Guidetti plays for <extra_id_0>.",<extra_id_0> Sweden national association football team <extra_id_1>
361,2017,"In 2017, Meritxell Budó i Pla is a member of the <extra_id_0>.",<extra_id_0> Catalan European Democratic Party <extra_id_1>
362,2017,"In 2017, Brian Hayes holds the position of <extra_id_0>.",<extra_id_0> member of the European Parliament <extra_id_1>
363,2017,"In 2017, <extra_id_0> is the head coach of KÍ Klaksvík.",<extra_id_0> Mikkjal Thomassen <extra_id_1>
364,2017,"In 2017, Miguel Díaz-Canel holds the position of <extra_id_0>.",<extra_id_0> Vice President of Cuba <extra_id_1>
365,2017,"In 2017, Yoh Iwasa works for <extra_id_0>.",<extra_id_0> Kyushu University <extra_id_1>
366,2017,"In 2017, <extra_id_0> is the chair of University of Richmond.",<extra_id_0> Ronald Crutcher <extra_id_1>
367,2017,"In 2017, Didier Fassin works for <extra_id_0>.",<extra_id_0> Institute for Advanced Study <extra_id_1>
368,2017,"In 2017, Jos Buttler plays for <extra_id_0>.",<extra_id_0> Lancashire County Cricket Club <extra_id_1>
369,2017,"In 2017, Sintra Line is owned by <extra_id_0>.",<extra_id_0> Infrastructures of Portugal <extra_id_1>
370,2017,"In 2017, <extra_id_0> is the head of the government of Istanbul.",<extra_id_0> Kadir Topbaş <extra_id_1>
371,2017,"In 2017, Kelly Craft holds the position of <extra_id_0>.",<extra_id_0> United States Ambassador to Canada <extra_id_1>
372,2017,"In 2017, Alexander Hamilton is owned by <extra_id_0>.",<extra_id_0> Crystal Bridges Museum of American Art <extra_id_1>
373,2017,"In 2017, Lin Jianhua works for <extra_id_0>.",<extra_id_0> Peking University <extra_id_1>
374,2017,"In 2017, Laura Borràs is a member of the <extra_id_0>.",<extra_id_0> independent politician <extra_id_1>
375,2017,"In 2017, Laura Borràs works for <extra_id_0>.",<extra_id_0> Institució de les Lletres Catalanes <extra_id_1>
376,2017,"In 2017, Dan Koehl works for <extra_id_0>.",<extra_id_0> Karlsruhe Zoo <extra_id_1>
377,2017,"In 2017, Chelsea Walton works for <extra_id_0>.",<extra_id_0> Temple University <extra_id_1>
378,2017,"In 2017, <extra_id_0> is the chair of Liga Veneta.",<extra_id_0> Massimo Bitonci <extra_id_1>
379,2017,"In 2017, Steven Salaita works for <extra_id_0>.",<extra_id_0> American University of Beirut <extra_id_1>
380,2017,"In 2017, Lucía Sosa is a member of the <extra_id_0>.",<extra_id_0> Popular Unity <extra_id_1>
381,2017,"In 2017, <extra_id_0> is the head coach of Movistar Team.",<extra_id_0> Pablo Lastras <extra_id_1>
382,2017,"In 2017, Artur Lompart works for <extra_id_0>.",<extra_id_0> Ministry of Foreign Affairs of Poland <extra_id_1>
383,2017,"In 2017, Cole Hamels plays for <extra_id_0>.",<extra_id_0> Texas Rangers <extra_id_1>
384,2017,"In 2017, Eric Abetz holds the position of <extra_id_0>.",<extra_id_0> Leader of the Government in the Senate <extra_id_1>
385,2017,"In 2017, <extra_id_0> is the chair of Bank of Finland.",<extra_id_0> Erkki Liikanen <extra_id_1>
386,2017,"In 2017, Don Farrell holds the position of <extra_id_0>.",<extra_id_0> Member of the Australian Senate <extra_id_1>
387,2017,"In 2017, <extra_id_0> is the head coach of Simona Halep.",<extra_id_0> Darren Cahill <extra_id_1>
388,2017,"In 2017, Cristian Popescu Piedone is a member of the <extra_id_0>.",<extra_id_0> National Union for the Progress of Romania <extra_id_1>
389,2017,"In 2017, <extra_id_0> is the head of the government of Bonn.",<extra_id_0> Ashok-Alexander Sridharan <extra_id_1>
390,2017,"In 2017, Brenda Hale, Baroness Hale of Richmond holds the position of <extra_id_0>.",<extra_id_0> Deputy President of the Supreme Court of the United Kingdom <extra_id_1>
391,2017,"In 2017, <extra_id_0> is the chair of National Society of Film Critics.",<extra_id_0> Justin Chang <extra_id_1>
392,2017,"In 2017, Sam Lantinga works for <extra_id_0>.",<extra_id_0> Valve Corporation <extra_id_1>
393,2017,"In 2017, Phil Hudson works for <extra_id_0>.","<extra_id_0> Dakota Collegiate, Winnipeg <extra_id_1>"
394,2017,"In 2017, Neymar plays for <extra_id_0>.",<extra_id_0> FC Barcelona <extra_id_1>
395,2017,"In 2017, John Longworth is a member of the <extra_id_0>.",<extra_id_0> Brexit Party <extra_id_1>
396,2017,"In 2017, <extra_id_0> is the head of the government of Albany.",<extra_id_0> Kathy Sheehan <extra_id_1>
397,2017,"In 2017, Daniele Gatti works for <extra_id_0>.",<extra_id_0> Royal Concertgebouw Orchestra <extra_id_1>
398,2017,"In 2017, <extra_id_0> is the head coach of FK Austria Wien.",<extra_id_0> Thorsten Fink <extra_id_1>
399,2017,"In 2017, Zoi Konstantopoulou holds the position of <extra_id_0>.",<extra_id_0> chairperson <extra_id_1>
400,2017,"In 2017, Zoi Konstantopoulou is a member of the <extra_id_0>.",<extra_id_0> Course of Freedom <extra_id_1>
401,2017,"In 2017, Mario Mandžukić plays for <extra_id_0>.",<extra_id_0> Croatia national association football team <extra_id_1>
402,2017,"In 2017, Mirela Holy is a member of the <extra_id_0>.",<extra_id_0> Croatian Sustainable Development <extra_id_1>
403,2017,"In 2017, Pau Gasol plays for <extra_id_0>.",<extra_id_0> San Antonio Spurs <extra_id_1>
404,2017,"In 2017, <extra_id_0> is the chair of State Ethnic Affairs Commission.",<extra_id_0> Bagatur <extra_id_1>
405,2017,"In 2017, Westfield Wheaton is owned by <extra_id_0>.",<extra_id_0> Westfield Corporation <extra_id_1>
406,2017,"In 2017, <extra_id_0> is the head coach of Euskadi Basque Country-Murias.",<extra_id_0> Jon Odriozola <extra_id_1>
407,2017,"In 2017, Nicola Sturgeon holds the position of <extra_id_0>.",<extra_id_0> First Minister of Scotland <extra_id_1>
408,2017,"In 2017, Bryan Alberts attended <extra_id_0>.","<extra_id_0> California State University, Long Beach <extra_id_1>"
409,2017,"In 2017, Yoann Gourcuff plays for <extra_id_0>.",<extra_id_0> Stade Rennais F.C. <extra_id_1>
410,2017,"In 2017, Kåre Schultz works for <extra_id_0>.",<extra_id_0> Lundbeck <extra_id_1>
411,2017,"In 2017, George van Kooten works for <extra_id_0>.",<extra_id_0> University of Groningen <extra_id_1>
412,2017,"In 2017, Dario Hunter is a member of the <extra_id_0>.",<extra_id_0> Democratic Party <extra_id_1>
413,2017,"In 2017, Thorbjørn Jagland holds the position of <extra_id_0>.",<extra_id_0> Secretary General of the Council of Europe <extra_id_1>
414,2017,"In 2017, Arancha González works for <extra_id_0>.",<extra_id_0> International Trade Centre <extra_id_1>
415,2017,"In 2017, Ricardo Clark plays for <extra_id_0>.",<extra_id_0> Houston Dynamo <extra_id_1>
416,2017,"In 2017, Selkent is owned by <extra_id_0>.",<extra_id_0> Stagecoach Group <extra_id_1>
417,2017,"In 2017, Tulsi Gabbard holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
418,2017,"In 2017, <extra_id_0> is the head coach of Hapoel Holon.",<extra_id_0> Dan Shamir <extra_id_1>
419,2017,"In 2017, <extra_id_0> is the head of the government of Khyber Pakhtunkhwa.",<extra_id_0> Iqbal Zafar Jhagra <extra_id_1>
420,2017,"In 2017, Sergio Villalobos works for <extra_id_0>.",<extra_id_0> San Sebastián University <extra_id_1>
421,2017,"In 2017, Romain Grau is a member of the <extra_id_0>.",<extra_id_0> The Republicans <extra_id_1>
422,2017,"In 2017, Deborah L. Birx works for <extra_id_0>.",<extra_id_0> President's Emergency Plan for AIDS Relief <extra_id_1>
423,2017,"In 2017, Zhang Dejiang holds the position of <extra_id_0>.",<extra_id_0> Chairman of the Standing Committee of the National People's Congress <extra_id_1>
424,2017,"In 2017, Tim Scott holds the position of <extra_id_0>.",<extra_id_0> United States senator <extra_id_1>
425,2017,"In 2017, Kenneth Vermeer plays for <extra_id_0>.",<extra_id_0> Feyenoord <extra_id_1>
426,2017,"In 2017, <extra_id_0> is the head of the government of Turkish Republic of Northern Cyprus.",<extra_id_0> Hüseyin Özgürgün <extra_id_1>
427,2017,"In 2017, Anna Rosling Rönnlund works for <extra_id_0>.",<extra_id_0> Uppsala University <extra_id_1>
428,2017,"In 2017, <extra_id_0> is the head coach of Feyenoord.",<extra_id_0> Giovanni van Bronckhorst <extra_id_1>
429,2017,"In 2017, Fernando Torres plays for <extra_id_0>.",<extra_id_0> Atlético Madrid <extra_id_1>
430,2017,"In 2017, Muttah Suresh plays for <extra_id_0>.",<extra_id_0> United Sikkim F.C. <extra_id_1>
431,2017,"In 2017, The Frisky is owned by <extra_id_0>.",<extra_id_0> CPX Interactive <extra_id_1>
432,2017,"In 2017, Sabine Hossenfelder works for <extra_id_0>.",<extra_id_0> Frankfurt Institute for Advanced Studies <extra_id_1>
433,2017,"In 2017, Meir Cohen is a member of the <extra_id_0>.",<extra_id_0> Yesh Atid <extra_id_1>
434,2017,"In 2017, Rhana Devenport works for <extra_id_0>.",<extra_id_0> Auckland Art Gallery <extra_id_1>
435,2017,"In 2017, Jyrki Katainen holds the position of <extra_id_0>.",<extra_id_0> European Commissioner for Industry and Entrepreneurship <extra_id_1>
436,2017,"In 2017, Russell Crowe's jockstrap is owned by <extra_id_0>.",<extra_id_0> Russell Crowe <extra_id_1>
437,2017,"In 2017, Aurore Bergé is a member of the <extra_id_0>.",<extra_id_0> The Republicans <extra_id_1>
438,2017,"In 2017, Richard Keogh plays for <extra_id_0>.",<extra_id_0> Derby County F.C. <extra_id_1>
439,2017,"In 2017, Annastacia Palaszczuk holds the position of <extra_id_0>.",<extra_id_0> Premier of Queensland <extra_id_1>
440,2017,"In 2017, <extra_id_0> is the chair of Société des océanistes.",<extra_id_0> Emmanuel Kasarhérou <extra_id_1>
441,2017,"In 2017, Yannick Kerlogot is a member of the <extra_id_0>.",<extra_id_0> La République En Marche <extra_id_1>
442,2017,"In 2017, Teodoro Locsin, Jr. holds the position of <extra_id_0>.",<extra_id_0> Permanent Representative of the Philippines to the United Nations <extra_id_1>
443,2017,"In 2017, <extra_id_0> is the chair of Ministry of Defence of Germany.",<extra_id_0> Ursula von der Leyen <extra_id_1>
444,2017,"In 2017, Wout Brama plays for <extra_id_0>.",<extra_id_0> PEC Zwolle <extra_id_1>
445,2017,"In 2017, Samuel Eto'o plays for <extra_id_0>.",<extra_id_0> Antalyaspor <extra_id_1>
446,2017,"In 2017, Jeffrey Mark Deskovic attended <extra_id_0>.",<extra_id_0> Pace University School of Law <extra_id_1>
447,2017,"In 2017, Mohammad Amir plays for <extra_id_0>.",<extra_id_0> Karachi Kings <extra_id_1>
448,2017,"In 2017, <extra_id_0> is the chair of Post Office Ltd.",<extra_id_0> Tim Parker <extra_id_1>
449,2017,"In 2017, Statue of Robert Milligan is owned by <extra_id_0>.",<extra_id_0> Canal & River Trust <extra_id_1>
450,2017,"In 2017, Amy Coney Barrett holds the position of <extra_id_0>.",<extra_id_0> judge <extra_id_1>
451,2017,"In 2017, <extra_id_0> is the head coach of FC Astana.",<extra_id_0> Stanimir Stoilov <extra_id_1>
452,2017,"In 2017, Jean-Martin Aussant is a member of the <extra_id_0>.",<extra_id_0> Option nationale <extra_id_1>
453,2017,"In 2017, Rickie Lambert plays for <extra_id_0>.",<extra_id_0> West Bromwich Albion F.C. <extra_id_1>
454,2017,"In 2017, <extra_id_0> is the head of the government of Toronto.",<extra_id_0> John Tory <extra_id_1>
455,2017,"In 2017, <extra_id_0> is the chair of Caritas Italiana.",<extra_id_0> Francesco Montenegro <extra_id_1>
456,2017,"In 2017, John Darley is a member of the <extra_id_0>.",<extra_id_0> Advance SA <extra_id_1>
457,2017,"In 2017, Ewa Paluch works for <extra_id_0>.",<extra_id_0> University College London <extra_id_1>
458,2017,"In 2017, Benjamin Fung works for <extra_id_0>.",<extra_id_0> McGill University <extra_id_1>
459,2017,"In 2017, Corrie Moreau works for <extra_id_0>.",<extra_id_0> Field Museum of Natural History <extra_id_1>
460,2017,"In 2017, <extra_id_0> is the head coach of FC Farul Constanța.",<extra_id_0> Petre Grigoraș <extra_id_1>
461,2017,"In 2017, Galina Timchenko works for <extra_id_0>.",<extra_id_0> Meduza <extra_id_1>
462,2017,"In 2017, Rob Pyne is a member of the <extra_id_0>.",<extra_id_0> independent politician <extra_id_1>
463,2017,"In 2017, <extra_id_0> is the head of the government of Key West.",<extra_id_0> Craig Cates <extra_id_1>
464,2017,"In 2017, Mourad Boudjellal works for <extra_id_0>.",<extra_id_0> RMC <extra_id_1>
465,2017,"In 2017, Charlie Adam plays for <extra_id_0>.",<extra_id_0> Stoke City F.C. <extra_id_1>
466,2017,"In 2017, Robert Gates holds the position of <extra_id_0>.",<extra_id_0> Chancellor of the College of William & Mary <extra_id_1>
467,2017,"In 2017, Penny James works for <extra_id_0>.",<extra_id_0> Prudential plc <extra_id_1>
