id,date,input,output
232,2020,"In 2020, Bernard Monot is a member of the <extra_id_0>.",<extra_id_0> France Arise <extra_id_1>
233,2020,"In 2020, Phil Murphy holds the position of <extra_id_0>.",<extra_id_0> Governor of New Jersey <extra_id_1>
234,2020,"In 2020, Leo Varadkar holds the position of <extra_id_0>.",<extra_id_0> Tánaiste <extra_id_1>
235,2020,"In 2020, Chase Young attended <extra_id_0>.",<extra_id_0> Ohio State University <extra_id_1>
236,2020,"In 2020, Jaguar is owned by <extra_id_0>.",<extra_id_0> Jaguar Land Rover <extra_id_1>
237,2020,"In 2020, Jimmy Smith plays for <extra_id_0>.",<extra_id_0> Crawley Town F.C. <extra_id_1>
238,2020,"In 2020, Ryan Babel plays for <extra_id_0>.",<extra_id_0> Deportivo de La Coruña <extra_id_1>
239,2020,"In 2020, Domantas Sabonis plays for <extra_id_0>.",<extra_id_0> Oklahoma City Thunder <extra_id_1>
240,2020,"In 2020, Lluís Puig i Gordi is a member of the <extra_id_0>.",<extra_id_0> Catalan European Democratic Party <extra_id_1>
241,2020,"In 2020, Marina Silva is a member of the <extra_id_0>.",<extra_id_0> Sustainability Network <extra_id_1>
242,2020,"In 2020, Damien Carême is a member of the <extra_id_0>.",<extra_id_0> Europe Ecology – The Greens <extra_id_1>
243,2020,"In 2020, <extra_id_0> is the chair of Alberta New Democratic Party.",<extra_id_0> Rachel Notley <extra_id_1>
244,2020,"In 2020, Frank Scholze works for <extra_id_0>.",<extra_id_0> German National Library <extra_id_1>
245,2020,"In 2020, Freddie Sears plays for <extra_id_0>.",<extra_id_0> Ipswich Town F.C. <extra_id_1>
246,2020,"In 2020, Dimitris Papadimoulis is a member of the <extra_id_0>.",<extra_id_0> SYRIZA <extra_id_1>
247,2020,"In 2020, Sandra Schmid works for <extra_id_0>.",<extra_id_0> Biohub <extra_id_1>
248,2020,"In 2020, Sandra Wolin works for <extra_id_0>.",<extra_id_0> National Cancer Institute <extra_id_1>
249,2020,"In 2020, Stephen Donnelly holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
250,2020,"In 2020, Stephen Donnelly is a member of the <extra_id_0>.",<extra_id_0> Fianna Fáil <extra_id_1>
251,2020,"In 2020, Ilir Meta holds the position of <extra_id_0>.",<extra_id_0> President of Albania <extra_id_1>
252,2020,"In 2020, Miguel de Icaza works for <extra_id_0>.",<extra_id_0> Microsoft Corporation <extra_id_1>
253,2020,"In 2020, Dominique Bertinotti is a member of the <extra_id_0>.",<extra_id_0> Génération.s <extra_id_1>
254,2020,"In 2020, <extra_id_0> is the head coach of FC Rapid București.",<extra_id_0> Adrian Iencsi <extra_id_1>
255,2020,"In 2020, <extra_id_0> is the chair of Toulouse FC.",<extra_id_0> Damien Comolli <extra_id_1>
256,2020,"In 2020, <extra_id_0> is the head coach of Toulouse FC.",<extra_id_0> Antoine Kombouaré <extra_id_1>
257,2020,"In 2020, Peter Odemwingie plays for <extra_id_0>.",<extra_id_0> Bristol City F.C. <extra_id_1>
258,2020,"In 2020, Mark T. Esper holds the position of <extra_id_0>.",<extra_id_0> United States Secretary of the Army <extra_id_1>
259,2020,"In 2020, Wolfgang Wiehle is a member of the <extra_id_0>.",<extra_id_0> Alternative for Germany <extra_id_1>
260,2020,"In 2020, Angaston Power Station is owned by <extra_id_0>.",<extra_id_0> Snowy Hydro <extra_id_1>
261,2020,"In 2020, Bob Chapek holds the position of <extra_id_0>.",<extra_id_0> chairperson <extra_id_1>
262,2020,"In 2020, Sylvain Maillard is a member of the <extra_id_0>.",<extra_id_0> La République En Marche <extra_id_1>
263,2020,"In 2020, Raúl Jiménez plays for <extra_id_0>.",<extra_id_0> Mexico national football team <extra_id_1>
264,2020,"In 2020, Tom Frieden holds the position of <extra_id_0>.",<extra_id_0> président-directeur général <extra_id_1>
265,2020,"In 2020, Francesc Homs Molist is a member of the <extra_id_0>.",<extra_id_0> Catalan European Democratic Party <extra_id_1>
266,2020,"In 2020, <extra_id_0> is the head coach of FC Academica Clinceni.",<extra_id_0> Ilie Poenaru <extra_id_1>
267,2020,"In 2020, Ubaldo Jiménez plays for <extra_id_0>.",<extra_id_0> Baltimore Orioles <extra_id_1>
268,2020,"In 2020, Matti Vanhanen holds the position of <extra_id_0>.",<extra_id_0> Speaker of the Parliament of Finland <extra_id_1>
269,2020,"In 2020, Trevor Lawrence attended <extra_id_0>.",<extra_id_0> Clemson University <extra_id_1>
270,2020,"In 2020, <extra_id_0> is the head of the government of Delaware.",<extra_id_0> John Carney <extra_id_1>
271,2020,"In 2020, The Onion is owned by <extra_id_0>.",<extra_id_0> G/O Media <extra_id_1>
272,2020,"In 2020, Willie O'Dea holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
273,2020,"In 2020, Joaquim Forn is a member of the <extra_id_0>.",<extra_id_0> Catalan European Democratic Party <extra_id_1>
274,2020,"In 2020, Belinda Johnson works for <extra_id_0>.",<extra_id_0> Airbnb <extra_id_1>
275,2020,"In 2020, <extra_id_0> is the chair of Parliamentary Assembly of the Organization for Security and Co-operation in Europe.",<extra_id_0> Gigi Tsereteli <extra_id_1>
276,2020,"In 2020, České aerolinie is owned by <extra_id_0>.",<extra_id_0> Smartwings <extra_id_1>
277,2020,"In 2020, Loizza Aquino attended <extra_id_0>.",<extra_id_0> University of Toronto <extra_id_1>
278,2020,"In 2020, John Ratcliffe holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
279,2020,"In 2020, <extra_id_0> is the head coach of VfL Osnabrück.",<extra_id_0> Daniel Thioune <extra_id_1>
280,2020,"In 2020, James Marape is a member of the <extra_id_0>.",<extra_id_0> Pangu Party <extra_id_1>
281,2020,"In 2020, <extra_id_0> is the chair of Franco-German Parliamentary Assembly.",<extra_id_0> Wolfgang Schäuble <extra_id_1>
282,2020,"In 2020, Alexander De Croo holds the position of <extra_id_0>.",<extra_id_0> Minister of Development Cooperation <extra_id_1>
283,2020,"In 2020, <extra_id_0> is the head coach of Unione Sportiva Lecce.",<extra_id_0> Eugenio Corini <extra_id_1>
284,2020,"In 2020, <extra_id_0> is the head of the government of United States of America.",<extra_id_0> Donald Trump <extra_id_1>
285,2020,"In 2020, Curt Rice works for <extra_id_0>.",<extra_id_0> Oslo and Akershus University College of Applied Sciences <extra_id_1>
286,2020,"In 2020, <extra_id_0> is the head coach of F.C. Copenhagen.",<extra_id_0> Hjalte Nørregaard <extra_id_1>
287,2020,"In 2020, Joshua Greenberg works for <extra_id_0>.",<extra_id_0> Alfred P. Sloan Foundation <extra_id_1>
288,2020,"In 2020, Yukio Edano is a member of the <extra_id_0>.",<extra_id_0> Constitutional Democratic Party of Japan <extra_id_1>
289,2020,"In 2020, Mathieu Valbuena plays for <extra_id_0>.",<extra_id_0> France national association football team <extra_id_1>
290,2020,"In 2020, Joseph William Tobin holds the position of <extra_id_0>.",<extra_id_0> cardinal <extra_id_1>
291,2020,"In 2020, Rauff Hakeem holds the position of <extra_id_0>.",<extra_id_0> Ministry of Water Supply and Drainage <extra_id_1>
292,2020,"In 2020, Michael Bostwick plays for <extra_id_0>.",<extra_id_0> Lincoln City F.C. <extra_id_1>
293,2020,"In 2020, <extra_id_0> is the head coach of Silkeborg IF.",<extra_id_0> Kent Nielsen <extra_id_1>
294,2020,"In 2020, Renate Weber holds the position of <extra_id_0>.",<extra_id_0> Romanian Ombudsman <extra_id_1>
295,2020,"In 2020, <extra_id_0> is the head coach of Olympique de Marseille.",<extra_id_0> André Villas-Boas <extra_id_1>
296,2020,"In 2020, Martin Heinrich holds the position of <extra_id_0>.",<extra_id_0> United States senator <extra_id_1>
297,2020,"In 2020, Deborah Orr works for <extra_id_0>.",<extra_id_0> i <extra_id_1>
298,2020,"In 2020, Mo'ne Davis attended <extra_id_0>.",<extra_id_0> Hampton University <extra_id_1>
299,2020,"In 2020, Tom Cairney plays for <extra_id_0>.",<extra_id_0> Fulham F.C. <extra_id_1>
300,2020,"In 2020, Felix Finkbeiner attended <extra_id_0>.",<extra_id_0> ETH Zurich <extra_id_1>
301,2020,"In 2020, Thiago Silva plays for <extra_id_0>.",<extra_id_0> Chelsea F.C. <extra_id_1>
302,2020,"In 2020, Younis Mahmoud plays for <extra_id_0>.",<extra_id_0> Talaba SC <extra_id_1>
303,2020,"In 2020, Bernhard Schölkopf works for <extra_id_0>.",<extra_id_0> Max Planck Institute for Intelligent Systems <extra_id_1>
304,2020,"In 2020, <extra_id_0> is the chair of Hungarian Academy of Sciences.",<extra_id_0> László Lovász <extra_id_1>
305,2020,"In 2020, Tim Cahill plays for <extra_id_0>.",<extra_id_0> Zhejiang Greentown F.C. <extra_id_1>
306,2020,"In 2020, Richard Burgon holds the position of <extra_id_0>.",<extra_id_0> Shadow Secretary of State for Justice <extra_id_1>
307,2020,"In 2020, Brandi M. Cossairt works for <extra_id_0>.",<extra_id_0> University of Washington <extra_id_1>
308,2020,"In 2020, <extra_id_0> is the chair of Hungarian Socialist Party.",<extra_id_0> Bertalan Tóth <extra_id_1>
309,2020,"In 2020, Manuel Neuer plays for <extra_id_0>.",<extra_id_0> FC Bayern Munich <extra_id_1>
310,2020,"In 2020, Glenn Maxwell plays for <extra_id_0>.",<extra_id_0> Melbourne Stars <extra_id_1>
311,2020,"In 2020, Steve Jones plays for <extra_id_0>.",<extra_id_0> Nantwich Town F.C. <extra_id_1>
312,2020,"In 2020, Brandon Clarke attended <extra_id_0>.",<extra_id_0> Gonzaga University <extra_id_1>
313,2020,"In 2020, <extra_id_0> is the head of the government of Manitoba.",<extra_id_0> Brian Pallister <extra_id_1>
314,2020,"In 2020, Álvaro Uribe Vélez is a member of the <extra_id_0>.",<extra_id_0> Democratic Center <extra_id_1>
315,2020,"In 2020, <extra_id_0> is the chair of Mejlis of the Crimean Tatar People.",<extra_id_0> Refat Chubarov <extra_id_1>
316,2020,"In 2020, <extra_id_0> is the head coach of Olympiakos Nicosia FC.",<extra_id_0> Giannis Petrakis <extra_id_1>
317,2020,"In 2020, Alyssa Healy plays for <extra_id_0>.",<extra_id_0> Sydney Sixers <extra_id_1>
318,2020,"In 2020, <extra_id_0> is the head of the government of Montgomery County.",<extra_id_0> Marc Elrich <extra_id_1>
319,2020,"In 2020, Andrea Dutton works for <extra_id_0>.",<extra_id_0> University of Florida <extra_id_1>
320,2020,"In 2020, Brian Schatz holds the position of <extra_id_0>.",<extra_id_0> United States senator <extra_id_1>
321,2020,"In 2020, J. J. Watt plays for <extra_id_0>.",<extra_id_0> Houston Texans <extra_id_1>
322,2020,"In 2020, <extra_id_0> is the head coach of Androni Giocattoli-Sidermec.",<extra_id_0> Leonardo Scarselli <extra_id_1>
323,2020,"In 2020, Gail Koziara Boudreaux works for <extra_id_0>.",<extra_id_0> Anthem Inc. <extra_id_1>
324,2020,"In 2020, <extra_id_0> is the chair of Social Democratic Party of Austria.",<extra_id_0> Pamela Rendi-Wagner <extra_id_1>
325,2020,"In 2020, <extra_id_0> is the chair of Rijksmuseum.",<extra_id_0> Jaap de Hoop Scheffer <extra_id_1>
326,2020,"In 2020, Elissa Slotkin holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
327,2020,"In 2020, <extra_id_0> is the head of the government of Niigata Prefecture.",<extra_id_0> Hideyo Hanazumi <extra_id_1>
328,2020,"In 2020, Chesley ""Sully"" Sullenberger works for <extra_id_0>.",<extra_id_0> CBS News <extra_id_1>
329,2020,"In 2020, Eli Cohen is a member of the <extra_id_0>.",<extra_id_0> Likud <extra_id_1>
330,2020,"In 2020, <extra_id_0> is the head coach of KS Vllaznia Shkodër.",<extra_id_0> Hasan Lika <extra_id_1>
331,2020,"In 2020, <extra_id_0> is the head coach of Watford F.C..",<extra_id_0> Hayden Mullins <extra_id_1>
332,2020,"In 2020, Merete Riisager is a member of the <extra_id_0>.",<extra_id_0> Liberal Alliance <extra_id_1>
333,2020,"In 2020, <extra_id_0> is the chair of Verein für Socialpolitik.",<extra_id_0> Nicola Fuchs-Schündeln <extra_id_1>
334,2020,"In 2020, Doug Shane works for <extra_id_0>.",<extra_id_0> The Spaceship Company <extra_id_1>
335,2020,"In 2020, Giuseppe Veltri works for <extra_id_0>.",<extra_id_0> University of Hamburg <extra_id_1>
336,2020,"In 2020, <extra_id_0> is the head coach of FC Prishtina.",<extra_id_0> Zekirija Ramadan <extra_id_1>
337,2020,"In 2020, Glider Ushñahua is a member of the <extra_id_0>.",<extra_id_0> Popular Force <extra_id_1>
338,2020,"In 2020, Vincent Chauvet works for <extra_id_0>.",<extra_id_0> Autun <extra_id_1>
339,2020,"In 2020, People's Vote is owned by <extra_id_0>.",<extra_id_0> Richard Reed <extra_id_1>
340,2020,"In 2020, <extra_id_0> is the chair of Myanmar Dental Association.",<extra_id_0> Thein Kyu <extra_id_1>
341,2020,"In 2020, <extra_id_0> is the head coach of Shonan Bellmare.",<extra_id_0> Bin Ukishima <extra_id_1>
342,2020,"In 2020, Edinson Cavani plays for <extra_id_0>.",<extra_id_0> Paris Saint-Germain <extra_id_1>
343,2020,"In 2020, Danny White works for <extra_id_0>.",<extra_id_0> University of Central Florida <extra_id_1>
344,2020,"In 2020, <extra_id_0> is the head coach of FC Astra Giurgiu.",<extra_id_0> Bogdan Andone <extra_id_1>
345,2020,"In 2020, <extra_id_0> is the head of the government of Catalonia.",<extra_id_0> Quim Torra <extra_id_1>
346,2020,"In 2020, Andy Lonergan plays for <extra_id_0>.",<extra_id_0> Fulham F.C. <extra_id_1>
347,2020,"In 2020, Mindy Grossman works for <extra_id_0>.",<extra_id_0> WW International <extra_id_1>
348,2020,"In 2020, <extra_id_0> is the head of the government of Transnistria.",<extra_id_0> Alexander Wladimirowitsch Martynow <extra_id_1>
349,2020,"In 2020, <extra_id_0> is the head coach of Hapoel Haifa F.C..",<extra_id_0> Haim Silvas <extra_id_1>
350,2020,"In 2020, Gianni Pittella holds the position of <extra_id_0>.",<extra_id_0> parliamentary group leader <extra_id_1>
351,2020,"In 2020, Jimmer Fredette plays for <extra_id_0>.",<extra_id_0> Panathinaikos B.C. <extra_id_1>
352,2020,"In 2020, Michèle Dittlot is a member of the <extra_id_0>.",<extra_id_0> Horizon Monaco <extra_id_1>
353,2020,"In 2020, John Guidetti plays for <extra_id_0>.",<extra_id_0> Sweden national association football team <extra_id_1>
354,2020,"In 2020, Meritxell Budó i Pla is a member of the <extra_id_0>.",<extra_id_0> Catalan European Democratic Party <extra_id_1>
355,2020,"In 2020, Brian Hayes holds the position of <extra_id_0>.",<extra_id_0> member of the European Parliament <extra_id_1>
356,2020,"In 2020, <extra_id_0> is the head coach of KÍ Klaksvík.",<extra_id_0> Mikkjal Thomassen <extra_id_1>
357,2020,"In 2020, Miguel Díaz-Canel holds the position of <extra_id_0>.",<extra_id_0> President of Cuba <extra_id_1>
358,2020,"In 2020, Yoh Iwasa works for <extra_id_0>.",<extra_id_0> Kwansei Gakuin University <extra_id_1>
359,2020,"In 2020, <extra_id_0> is the chair of University of Richmond.",<extra_id_0> Ronald Crutcher <extra_id_1>
360,2020,"In 2020, Didier Fassin works for <extra_id_0>.",<extra_id_0> Collège de France <extra_id_1>
361,2020,"In 2020, Leonore Gewessler works for <extra_id_0>.",<extra_id_0> Austrian Federal Government <extra_id_1>
362,2020,"In 2020, Jos Buttler plays for <extra_id_0>.",<extra_id_0> Lancashire County Cricket Club <extra_id_1>
363,2020,"In 2020, Sintra Line is owned by <extra_id_0>.",<extra_id_0> Infrastructures of Portugal <extra_id_1>
364,2020,"In 2020, <extra_id_0> is the head coach of Hallescher FC.",<extra_id_0> Torsten Ziegner <extra_id_1>
365,2020,"In 2020, <extra_id_0> is the head of the government of Istanbul.",<extra_id_0> Ekrem İmamoğlu <extra_id_1>
366,2020,"In 2020, Kelly Craft holds the position of <extra_id_0>.",<extra_id_0> United States Ambassador to the United Nations <extra_id_1>
367,2020,"In 2020, Alexander Hamilton is owned by <extra_id_0>.",<extra_id_0> Crystal Bridges Museum of American Art <extra_id_1>
368,2020,"In 2020, Lin Jianhua works for <extra_id_0>.",<extra_id_0> Peking University <extra_id_1>
369,2020,"In 2020, Laura Borràs is a member of the <extra_id_0>.",<extra_id_0> independent politician <extra_id_1>
370,2020,"In 2020, Dan Koehl works for <extra_id_0>.",<extra_id_0> Airavata Elephant Foundation <extra_id_1>
371,2020,"In 2020, Chelsea Walton works for <extra_id_0>.",<extra_id_0> University of Illinois at Urbana–Champaign <extra_id_1>
372,2020,"In 2020, <extra_id_0> is the chair of Liga Veneta.",<extra_id_0> Massimo Bitonci <extra_id_1>
373,2020,"In 2020, Lucía Sosa is a member of the <extra_id_0>.",<extra_id_0> Popular Unity <extra_id_1>
374,2020,"In 2020, <extra_id_0> is the head coach of Movistar Team.",<extra_id_0> Pablo Lastras <extra_id_1>
375,2020,"In 2020, Zoran Milanović holds the position of <extra_id_0>.",<extra_id_0> president of Croatia <extra_id_1>
376,2020,"In 2020, Artur Lompart works for <extra_id_0>.",<extra_id_0> Ministry of Foreign Affairs of Poland <extra_id_1>
377,2020,"In 2020, Eric Abetz holds the position of <extra_id_0>.",<extra_id_0> Leader of the Government in the Senate <extra_id_1>
378,2020,"In 2020, <extra_id_0> is the chair of Bank of Finland.",<extra_id_0> Olli Rehn <extra_id_1>
379,2020,"In 2020, Don Farrell holds the position of <extra_id_0>.",<extra_id_0> Member of the Australian Senate <extra_id_1>
380,2020,"In 2020, Cristian Popescu Piedone is a member of the <extra_id_0>.",<extra_id_0> National Union for the Progress of Romania <extra_id_1>
381,2020,"In 2020, <extra_id_0> is the head of the government of Bonn.",<extra_id_0> Katja Dörner <extra_id_1>
382,2020,"In 2020, Brenda Hale, Baroness Hale of Richmond holds the position of <extra_id_0>.",<extra_id_0> Justice of the Supreme Court of the United Kingdom <extra_id_1>
383,2020,"In 2020, <extra_id_0> is the chair of National Society of Film Critics.",<extra_id_0> Justin Chang <extra_id_1>
384,2020,"In 2020, Sam Lantinga works for <extra_id_0>.",<extra_id_0> Valve Corporation <extra_id_1>
385,2020,"In 2020, Phil Hudson works for <extra_id_0>.",<extra_id_0> University of Winnipeg <extra_id_1>
386,2020,"In 2020, Neymar plays for <extra_id_0>.",<extra_id_0> Brazil national football team <extra_id_1>
387,2020,"In 2020, <extra_id_0> is the head coach of FK Budućnost Podgorica.",<extra_id_0> Mladen Milinković <extra_id_1>
388,2020,"In 2020, John Longworth is a member of the <extra_id_0>.",<extra_id_0> Conservative Party <extra_id_1>
389,2020,"In 2020, <extra_id_0> is the head of the government of Albany.",<extra_id_0> Kathy Sheehan <extra_id_1>
390,2020,"In 2020, Daniele Gatti works for <extra_id_0>.",<extra_id_0> Teatro dell'Opera di Roma <extra_id_1>
391,2020,"In 2020, <extra_id_0> is the head coach of FK Austria Wien.",<extra_id_0> Christian Ilzer <extra_id_1>
392,2020,"In 2020, Zoi Konstantopoulou holds the position of <extra_id_0>.",<extra_id_0> chairperson <extra_id_1>
393,2020,"In 2020, Zoi Konstantopoulou is a member of the <extra_id_0>.",<extra_id_0> Course of Freedom <extra_id_1>
394,2020,"In 2020, <extra_id_0> is the head coach of A.C. ChievoVerona.",<extra_id_0> Michele Marcolini <extra_id_1>
395,2020,"In 2020, Mario Mandžukić plays for <extra_id_0>.",<extra_id_0> Al-Duhail SC <extra_id_1>
396,2020,"In 2020, Mirela Holy is a member of the <extra_id_0>.",<extra_id_0> Croatian Sustainable Development <extra_id_1>
397,2020,"In 2020, Pau Gasol plays for <extra_id_0>.",<extra_id_0> Portland Trail Blazers <extra_id_1>
398,2020,"In 2020, <extra_id_0> is the chair of State Ethnic Affairs Commission.",<extra_id_0> Bagatur <extra_id_1>
399,2020,"In 2020, Westfield Wheaton is owned by <extra_id_0>.",<extra_id_0> Unibail Rodamco Westfield <extra_id_1>
400,2020,"In 2020, <extra_id_0> is the head coach of Euskadi Basque Country-Murias.",<extra_id_0> Jon Odriozola <extra_id_1>
401,2020,"In 2020, Nicola Sturgeon holds the position of <extra_id_0>.",<extra_id_0> First Minister of Scotland <extra_id_1>
402,2020,"In 2020, Bryan Alberts attended <extra_id_0>.","<extra_id_0> California State University, Long Beach <extra_id_1>"
403,2020,"In 2020, <extra_id_0> is the head coach of FK Spartaks Jūrmala.",<extra_id_0> Aleksey Yeryomenko <extra_id_1>
404,2020,"In 2020, George van Kooten works for <extra_id_0>.",<extra_id_0> University of Cambridge <extra_id_1>
405,2020,"In 2020, Dario Hunter is a member of the <extra_id_0>.",<extra_id_0> Green Party of the United States <extra_id_1>
406,2020,"In 2020, Arancha González works for <extra_id_0>.",<extra_id_0> International Trade Centre <extra_id_1>
407,2020,"In 2020, RJ Barrett plays for <extra_id_0>.",<extra_id_0> New York Knicks <extra_id_1>
408,2020,"In 2020, Selkent is owned by <extra_id_0>.",<extra_id_0> Stagecoach Group <extra_id_1>
409,2020,"In 2020, Tulsi Gabbard holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
410,2020,"In 2020, <extra_id_0> is the head coach of Hapoel Holon.",<extra_id_0> Sharon Drucker <extra_id_1>
411,2020,"In 2020, <extra_id_0> is the head of the government of Khyber Pakhtunkhwa.",<extra_id_0> Shah Farman <extra_id_1>
412,2020,"In 2020, Sergio Villalobos works for <extra_id_0>.",<extra_id_0> San Sebastián University <extra_id_1>
413,2020,"In 2020, Romain Grau is a member of the <extra_id_0>.",<extra_id_0> La République En Marche <extra_id_1>
414,2020,"In 2020, Deborah L. Birx works for <extra_id_0>.",<extra_id_0> White House Coronavirus Task Force <extra_id_1>
415,2020,"In 2020, Tim Scott holds the position of <extra_id_0>.",<extra_id_0> United States senator <extra_id_1>
416,2020,"In 2020, Kenneth Vermeer plays for <extra_id_0>.",<extra_id_0> Los Angeles FC <extra_id_1>
417,2020,"In 2020, <extra_id_0> is the head of the government of Turkish Republic of Northern Cyprus.",<extra_id_0> Hüseyin Özgürgün <extra_id_1>
418,2020,"In 2020, Moxie Marlinspike works for <extra_id_0>.",<extra_id_0> Signal Messenger <extra_id_1>
419,2020,"In 2020, Anna Rosling Rönnlund works for <extra_id_0>.",<extra_id_0> Uppsala University <extra_id_1>
420,2020,"In 2020, <extra_id_0> is the head coach of Feyenoord.",<extra_id_0> Dick Advocaat <extra_id_1>
421,2020,"In 2020, Muttah Suresh plays for <extra_id_0>.",<extra_id_0> United Sikkim F.C. <extra_id_1>
422,2020,"In 2020, Sabine Hossenfelder works for <extra_id_0>.",<extra_id_0> Frankfurt Institute for Advanced Studies <extra_id_1>
423,2020,"In 2020, Meir Cohen is a member of the <extra_id_0>.",<extra_id_0> Yesh Atid <extra_id_1>
424,2020,"In 2020, Rhana Devenport works for <extra_id_0>.",<extra_id_0> Art Gallery of South Australia <extra_id_1>
425,2020,"In 2020, Jyrki Katainen holds the position of <extra_id_0>.",<extra_id_0> European Commissioner for Industry and Entrepreneurship <extra_id_1>
426,2020,"In 2020, Aurore Bergé is a member of the <extra_id_0>.",<extra_id_0> La République En Marche <extra_id_1>
427,2020,"In 2020, Richard Keogh plays for <extra_id_0>.",<extra_id_0> Milton Keynes Dons F.C. <extra_id_1>
428,2020,"In 2020, Annastacia Palaszczuk holds the position of <extra_id_0>.",<extra_id_0> Premier of Queensland <extra_id_1>
429,2020,"In 2020, <extra_id_0> is the chair of Société des océanistes.",<extra_id_0> Emmanuel Kasarhérou <extra_id_1>
430,2020,"In 2020, Yannick Kerlogot is a member of the <extra_id_0>.",<extra_id_0> La République En Marche <extra_id_1>
431,2020,"In 2020, Teodoro Locsin, Jr. holds the position of <extra_id_0>.",<extra_id_0> Secretary of Foreign Affairs <extra_id_1>
432,2020,"In 2020, <extra_id_0> is the chair of Ministry of Defence of Germany.",<extra_id_0> Annegret Kramp-Karrenbauer <extra_id_1>
433,2020,"In 2020, Wout Brama plays for <extra_id_0>.",<extra_id_0> PEC Zwolle <extra_id_1>
434,2020,"In 2020, <extra_id_0> is the head coach of Genoa C.F.C..",<extra_id_0> Rolando Maran <extra_id_1>
435,2020,"In 2020, Mohammad Amir plays for <extra_id_0>.",<extra_id_0> Karachi Kings <extra_id_1>
436,2020,"In 2020, <extra_id_0> is the chair of Post Office Ltd.",<extra_id_0> Tim Parker <extra_id_1>
437,2020,"In 2020, Statue of Robert Milligan is owned by <extra_id_0>.",<extra_id_0> Canal & River Trust <extra_id_1>
438,2020,"In 2020, Amy Coney Barrett holds the position of <extra_id_0>.",<extra_id_0> judge <extra_id_1>
439,2020,"In 2020, <extra_id_0> is the head coach of FC Astana.",<extra_id_0> Michal Bílek <extra_id_1>
440,2020,"In 2020, Jean-Martin Aussant is a member of the <extra_id_0>.",<extra_id_0> Option nationale <extra_id_1>
441,2020,"In 2020, Rickie Lambert plays for <extra_id_0>.",<extra_id_0> West Bromwich Albion F.C. <extra_id_1>
442,2020,"In 2020, <extra_id_0> is the head of the government of Toronto.",<extra_id_0> John Tory <extra_id_1>
443,2020,"In 2020, <extra_id_0> is the chair of Caritas Italiana.",<extra_id_0> Francesco Montenegro <extra_id_1>
444,2020,"In 2020, John Darley is a member of the <extra_id_0>.",<extra_id_0> Advance SA <extra_id_1>
445,2020,"In 2020, Ewa Paluch works for <extra_id_0>.",<extra_id_0> University of Cambridge <extra_id_1>
446,2020,"In 2020, Benjamin Fung works for <extra_id_0>.",<extra_id_0> McGill University <extra_id_1>
447,2020,"In 2020, Corrie Moreau works for <extra_id_0>.",<extra_id_0> Cornell University <extra_id_1>
448,2020,"In 2020, <extra_id_0> is the head coach of FC Farul Constanța.",<extra_id_0> Ianis Zicu <extra_id_1>
449,2020,"In 2020, Galina Timchenko works for <extra_id_0>.",<extra_id_0> Meduza <extra_id_1>
450,2020,"In 2020, Rob Pyne is a member of the <extra_id_0>.",<extra_id_0> independent politician <extra_id_1>
451,2020,"In 2020, <extra_id_0> is the head of the government of Key West.",<extra_id_0> Teri Johnston <extra_id_1>
452,2020,"In 2020, Mourad Boudjellal works for <extra_id_0>.",<extra_id_0> RMC <extra_id_1>
453,2020,"In 2020, Charlie Adam plays for <extra_id_0>.",<extra_id_0> Dundee F.C. <extra_id_1>
454,2020,"In 2020, Robert Gates holds the position of <extra_id_0>.",<extra_id_0> Chancellor of the College of William & Mary <extra_id_1>
455,2020,"In 2020, Penny James works for <extra_id_0>.",<extra_id_0> Direct Line Group <extra_id_1>
456,2020,"In 2020, Andrew Rambaut works for <extra_id_0>.",<extra_id_0> University of Edinburgh <extra_id_1>
457,2020,"In 2020, Seán Barrett holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
458,2020,"In 2020, Jennifer Westacott works for <extra_id_0>.",<extra_id_0> Business Council of Australia <extra_id_1>
459,2020,"In 2020, Andrea Bargnani plays for <extra_id_0>.",<extra_id_0> Saski Baskonia <extra_id_1>
460,2020,"In 2020, Nicolas Ghesquière works for <extra_id_0>.",<extra_id_0> Louis Vuitton <extra_id_1>
461,2020,"In 2020, Jacinda Ardern holds the position of <extra_id_0>.",<extra_id_0> Leader of the New Zealand Labour Party <extra_id_1>
462,2020,"In 2020, Enda Kenny holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
463,2020,"In 2020, Anne-Marie Slaughter holds the position of <extra_id_0>.",<extra_id_0> chief executive officer <extra_id_1>
464,2020,"In 2020, Anne-Marie Slaughter works for <extra_id_0>.",<extra_id_0> New America <extra_id_1>
465,2020,"In 2020, National Geographic Partners is owned by <extra_id_0>.",<extra_id_0> The Walt Disney Company <extra_id_1>
466,2020,"In 2020, Andris Piebalgs holds the position of <extra_id_0>.","<extra_id_0> European Commissioner for International Cooperation, Humanitarian Aid and Crisis Response <extra_id_1>"
467,2020,"In 2020, Vernon Davis plays for <extra_id_0>.",<extra_id_0> Denver Broncos <extra_id_1>
