id,date,input,output
262,2010,Felix Finkbeiner attended <extra_id_0>.,"<extra_id_0> School of Oriental and African Studies, University of London <extra_id_1>"
263,2010,Thiago Silva plays for <extra_id_0>.,<extra_id_0> Brazil national football team <extra_id_1>
264,2010,Younis Mahmoud plays for <extra_id_0>.,<extra_id_0> Al-Gharafa Sports Club <extra_id_1>
265,2010,Bernhard Schölkopf works for <extra_id_0>.,<extra_id_0> Max Planck Institute for Biological Cybernetics <extra_id_1>
266,2010,<extra_id_0> is the chair of Hungarian Academy of Sciences.,<extra_id_0> József Pálinkás <extra_id_1>
267,2010,Tim Cahill plays for <extra_id_0>.,<extra_id_0> Everton F.C. <extra_id_1>
268,2010,Pranab Mukherjee holds the position of <extra_id_0>.,<extra_id_0> Minister of Finance <extra_id_1>
269,2010,Brandi M. Cossairt works for <extra_id_0>.,<extra_id_0> Columbia University <extra_id_1>
270,2010,<extra_id_0> is the chair of Hungarian Socialist Party.,<extra_id_0> Attila Mesterházy <extra_id_1>
271,2010,Manuel Neuer plays for <extra_id_0>.,<extra_id_0> FC Schalke 04 <extra_id_1>
272,2010,Steve Jones plays for <extra_id_0>.,<extra_id_0> Walsall F.C. <extra_id_1>
273,2010,Brandon Clarke attended <extra_id_0>.,<extra_id_0> Desert Vista High School <extra_id_1>
274,2010,<extra_id_0> is the head of the government of Manitoba.,<extra_id_0> Greg Selinger <extra_id_1>
275,2010,Álvaro Uribe Vélez is a member of the <extra_id_0>.,<extra_id_0> Colombia First <extra_id_1>
276,2010,<extra_id_0> is the chair of Mejlis of the Crimean Tatar People.,<extra_id_0> Mustafa Dzhemilev <extra_id_1>
277,2010,Hugo Chávez holds the position of <extra_id_0>.,<extra_id_0> President of Venezuela <extra_id_1>
278,2010,<extra_id_0> is the head of the government of Montgomery County.,<extra_id_0> Isiah Leggett <extra_id_1>
279,2010,Andrea Dutton works for <extra_id_0>.,<extra_id_0> Australian National University <extra_id_1>
280,2010,Brian Schatz holds the position of <extra_id_0>.,<extra_id_0> Lieutenant Governor of Hawaii <extra_id_1>
281,2010,J. J. Watt plays for <extra_id_0>.,<extra_id_0> Wisconsin Badgers football <extra_id_1>
282,2010,Gail Koziara Boudreaux works for <extra_id_0>.,<extra_id_0> UnitedHealth Group <extra_id_1>
283,2010,<extra_id_0> is the chair of Rijksmuseum.,<extra_id_0> Anthony Ruys <extra_id_1>
284,2010,<extra_id_0> is the head of the government of Niigata Prefecture.,<extra_id_0> Hirohiko Izumida <extra_id_1>
285,2010,"Chesley ""Sully"" Sullenberger works for <extra_id_0>.",<extra_id_0> US Airways <extra_id_1>
286,2010,SourceForge is owned by <extra_id_0>.,<extra_id_0> Vera Augustin Research <extra_id_1>
287,2010,Erik Solheim holds the position of <extra_id_0>.,<extra_id_0> Minister of International Development <extra_id_1>
288,2010,Merete Riisager works for <extra_id_0>.,<extra_id_0> The Lego Group <extra_id_1>
289,2010,Merete Riisager is a member of the <extra_id_0>.,<extra_id_0> Radical Left <extra_id_1>
290,2010,<extra_id_0> is the chair of Verein für Socialpolitik.,<extra_id_0> Lars-Hendrik Röller <extra_id_1>
291,2010,Doug Shane works for <extra_id_0>.,<extra_id_0> Scaled Composites <extra_id_1>
292,2010,Giuseppe Veltri works for <extra_id_0>.,<extra_id_0> University of Halle-Wittenberg <extra_id_1>
293,2010,Glider Ushñahua is a member of the <extra_id_0>.,<extra_id_0> Popular Action <extra_id_1>
294,2010,Vincent Chauvet attended <extra_id_0>.,<extra_id_0> Sciences Po <extra_id_1>
295,2010,<extra_id_0> is the chair of Myanmar Dental Association.,<extra_id_0> Thein Tut <extra_id_1>
296,2010,Edinson Cavani plays for <extra_id_0>.,<extra_id_0> S.S.C. Napoli <extra_id_1>
297,2010,<extra_id_0> is the head coach of FC Astra Giurgiu.,<extra_id_0> Marius Șumudică <extra_id_1>
298,2010,Douglas Alexander holds the position of <extra_id_0>.,<extra_id_0> Secretary of State for International Development <extra_id_1>
299,2010,<extra_id_0> is the head of the government of Catalonia.,<extra_id_0> José Montilla <extra_id_1>
300,2010,Andy Lonergan plays for <extra_id_0>.,<extra_id_0> Preston North End F.C. <extra_id_1>
301,2010,Mindy Grossman works for <extra_id_0>.,<extra_id_0> Home Shopping Network <extra_id_1>
302,2010,Chris Finlayson holds the position of <extra_id_0>.,<extra_id_0> Attorney-General of New Zealand <extra_id_1>
303,2010,Gianni Pittella holds the position of <extra_id_0>.,<extra_id_0> member of the European Parliament <extra_id_1>
304,2010,Jimmer Fredette plays for <extra_id_0>.,<extra_id_0> BYU Cougars men's basketball <extra_id_1>
305,2010,Michèle Dittlot is a member of the <extra_id_0>.,<extra_id_0> National Union for the Future of Monaco <extra_id_1>
306,2010,Jimmy Bullard plays for <extra_id_0>.,<extra_id_0> Hull City A.F.C. <extra_id_1>
307,2010,John Guidetti plays for <extra_id_0>.,<extra_id_0> Burnley F.C. <extra_id_1>
308,2010,Meritxell Budó i Pla is a member of the <extra_id_0>.,<extra_id_0> Democratic Convergence of Catalonia <extra_id_1>
309,2010,Brian Hayes holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
310,2010,Yoh Iwasa works for <extra_id_0>.,<extra_id_0> Kyushu University <extra_id_1>
311,2010,<extra_id_0> is the chair of University of Richmond.,<extra_id_0> Edward L. Ayers <extra_id_1>
312,2010,Didier Fassin works for <extra_id_0>.,<extra_id_0> Institute for Advanced Study <extra_id_1>
313,2010,Leonore Gewessler works for <extra_id_0>.,<extra_id_0> Green European Foundation <extra_id_1>
314,2010,Jos Buttler plays for <extra_id_0>.,<extra_id_0> Somerset County Cricket Club <extra_id_1>
315,2010,Sintra Line is owned by <extra_id_0>.,<extra_id_0> REFER <extra_id_1>
316,2010,<extra_id_0> is the head coach of Hallescher FC.,<extra_id_0> Sven Köhler <extra_id_1>
317,2010,<extra_id_0> is the head of the government of Istanbul.,<extra_id_0> Kadir Topbaş <extra_id_1>
318,2010,Alexander Hamilton is owned by <extra_id_0>.,<extra_id_0> Credit Suisse <extra_id_1>
319,2010,Stewart Stevenson holds the position of <extra_id_0>.,<extra_id_0> Minister for Transport and Veterans <extra_id_1>
320,2010,Lin Jianhua works for <extra_id_0>.,<extra_id_0> Chongqing University <extra_id_1>
321,2010,Laura Borràs is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
322,2010,Dan Koehl works for <extra_id_0>.,<extra_id_0> Prague Zoo <extra_id_1>
323,2010,<extra_id_0> is the chair of Liga Veneta.,<extra_id_0> Flavio Tosi <extra_id_1>
324,2010,Steven Salaita works for <extra_id_0>.,<extra_id_0> Virginia Tech <extra_id_1>
325,2010,Lucía Sosa is a member of the <extra_id_0>.,<extra_id_0> Democratic People's Movement <extra_id_1>
326,2010,Cole Hamels plays for <extra_id_0>.,<extra_id_0> Philadelphia Phillies <extra_id_1>
327,2010,Eric Abetz holds the position of <extra_id_0>.,<extra_id_0> Leader of the Opposition in the Senate <extra_id_1>
328,2010,<extra_id_0> is the chair of Bank of Finland.,<extra_id_0> Erkki Liikanen <extra_id_1>
329,2010,Don Farrell holds the position of <extra_id_0>.,<extra_id_0> Member of the Australian Senate <extra_id_1>
330,2010,William Kamkwamba attended <extra_id_0>.,<extra_id_0> Dartmouth College <extra_id_1>
331,2010,Espen Barth Eide holds the position of <extra_id_0>.,<extra_id_0> State Secretary <extra_id_1>
332,2010,Cristian Popescu Piedone is a member of the <extra_id_0>.,<extra_id_0> Conservative Party <extra_id_1>
333,2010,Elina Netšajeva attended <extra_id_0>.,<extra_id_0> Estonian Academy of Music and Theatre <extra_id_1>
334,2010,"Brenda Hale, Baroness Hale of Richmond holds the position of <extra_id_0>.",<extra_id_0> Justice of the Supreme Court of the United Kingdom <extra_id_1>
335,2010,<extra_id_0> is the chair of National Society of Film Critics.,<extra_id_0> David Sterritt <extra_id_1>
336,2010,Sam Lantinga works for <extra_id_0>.,<extra_id_0> Blizzard Entertainment <extra_id_1>
337,2010,Phil Hudson works for <extra_id_0>.,"<extra_id_0> Dakota Collegiate, Winnipeg <extra_id_1>"
338,2010,Neymar plays for <extra_id_0>.,<extra_id_0> Santos F.C. <extra_id_1>
339,2010,John Longworth is a member of the <extra_id_0>.,<extra_id_0> Brexit Party <extra_id_1>
340,2010,<extra_id_0> is the head of the government of Albany.,<extra_id_0> Gerald Jennings <extra_id_1>
341,2010,<extra_id_0> is the head coach of A.C. ChievoVerona.,<extra_id_0> Stefano Pioli <extra_id_1>
342,2010,Mario Mandžukić plays for <extra_id_0>.,<extra_id_0> Croatia national association football team <extra_id_1>
343,2010,Mirela Holy is a member of the <extra_id_0>.,<extra_id_0> Social Democratic Party of Croatia <extra_id_1>
344,2010,Pau Gasol plays for <extra_id_0>.,<extra_id_0> Los Angeles Lakers <extra_id_1>
345,2010,<extra_id_0> is the chair of State Ethnic Affairs Commission.,<extra_id_0> Yang Jing <extra_id_1>
346,2010,Westfield Wheaton is owned by <extra_id_0>.,<extra_id_0> Westfield Group <extra_id_1>
347,2010,Nicola Sturgeon holds the position of <extra_id_0>.,<extra_id_0> Cabinet Secretary for Health and Wellbeing <extra_id_1>
348,2010,Bryan Alberts attended <extra_id_0>.,<extra_id_0> Village Christian Schools <extra_id_1>
349,2010,Yoann Gourcuff plays for <extra_id_0>.,<extra_id_0> France national association football team <extra_id_1>
350,2010,Kåre Schultz works for <extra_id_0>.,<extra_id_0> Novo Nordisk <extra_id_1>
351,2010,George van Kooten works for <extra_id_0>.,<extra_id_0> University of Groningen <extra_id_1>
352,2010,Dario Hunter is a member of the <extra_id_0>.,<extra_id_0> Democratic Party <extra_id_1>
353,2010,Thorbjørn Jagland holds the position of <extra_id_0>.,<extra_id_0> Secretary General of the Council of Europe <extra_id_1>
354,2010,Arancha González works for <extra_id_0>.,<extra_id_0> World Trade Organization <extra_id_1>
355,2010,Ricardo Clark plays for <extra_id_0>.,<extra_id_0> United States men's national soccer team <extra_id_1>
356,2010,Selkent is owned by <extra_id_0>.,<extra_id_0> Stagecoach Group <extra_id_1>
357,2010,Tulsi Gabbard holds the position of <extra_id_0>.,<extra_id_0> councillor <extra_id_1>
358,2010,Alexander Stubb holds the position of <extra_id_0>.,<extra_id_0> Minister for Foreign Affairs of Finland <extra_id_1>
359,2010,<extra_id_0> is the head coach of Hapoel Holon.,<extra_id_0> Dan Shamir <extra_id_1>
360,2010,Andrew Mitchell holds the position of <extra_id_0>.,<extra_id_0> Secretary of State for International Development <extra_id_1>
361,2010,François-Michel Lambert is a member of the <extra_id_0>.,<extra_id_0> Ecology Generation <extra_id_1>
362,2010,Sergio Villalobos works for <extra_id_0>.,<extra_id_0> Andrés Bello University <extra_id_1>
363,2010,Romain Grau is a member of the <extra_id_0>.,<extra_id_0> The Republicans <extra_id_1>
364,2010,Rémi Anicotte works for <extra_id_0>.,<extra_id_0> Lycée Louis-le-Grand <extra_id_1>
365,2010,Brittany Kaiser attended <extra_id_0>.,"<extra_id_0> Birkbeck, University of London <extra_id_1>"
366,2010,Deborah L. Birx works for <extra_id_0>.,<extra_id_0> Centers for Disease Control and Prevention <extra_id_1>
367,2010,Zhang Dejiang holds the position of <extra_id_0>.,<extra_id_0> Vice Premier of the State Council of the People's Republic of China <extra_id_1>
368,2010,Kenneth Vermeer plays for <extra_id_0>.,<extra_id_0> AFC Ajax <extra_id_1>
369,2010,Moxie Marlinspike works for <extra_id_0>.,<extra_id_0> Whisper Systems <extra_id_1>
370,2010,Michael Boulding plays for <extra_id_0>.,<extra_id_0> Bradford City A.F.C. <extra_id_1>
371,2010,Fernando Torres plays for <extra_id_0>.,<extra_id_0> Spain national association football team <extra_id_1>
372,2010,Muttah Suresh plays for <extra_id_0>.,<extra_id_0> United Sikkim F.C. <extra_id_1>
373,2010,The Frisky is owned by <extra_id_0>.,<extra_id_0> Turner Broadcasting System <extra_id_1>
374,2010,Sabine Hossenfelder works for <extra_id_0>.,<extra_id_0> Nordic Institute for Theoretical Physics <extra_id_1>
375,2010,Meir Cohen is a member of the <extra_id_0>.,<extra_id_0> Yisrael Beiteinu <extra_id_1>
376,2010,Jyrki Katainen holds the position of <extra_id_0>.,<extra_id_0> Deputy Prime Minister of Finland <extra_id_1>
377,2010,Russell Crowe's jockstrap is owned by <extra_id_0>.,<extra_id_0> Russell Crowe <extra_id_1>
378,2010,Aurore Bergé is a member of the <extra_id_0>.,<extra_id_0> The Republicans <extra_id_1>
379,2010,Richard Keogh plays for <extra_id_0>.,<extra_id_0> Carlisle United F.C. <extra_id_1>
380,2010,<extra_id_0> is the chair of Société des océanistes.,<extra_id_0> Maurice Godelier <extra_id_1>
381,2010,Yannick Kerlogot is a member of the <extra_id_0>.,<extra_id_0> Europe Ecology – The Greens <extra_id_1>
382,2010,Wout Brama plays for <extra_id_0>.,<extra_id_0> Netherlands national association football team <extra_id_1>
383,2010,Samuel Eto'o plays for <extra_id_0>.,<extra_id_0> Inter Milan <extra_id_1>
384,2010,Jeffrey Mark Deskovic attended <extra_id_0>.,<extra_id_0> John Jay College of Criminal Justice <extra_id_1>
385,2010,Mohammad Amir plays for <extra_id_0>.,<extra_id_0> National Bank of Pakistan cricket team <extra_id_1>
386,2010,<extra_id_0> is the chair of Post Office Ltd.,<extra_id_0> Sir Donald Brydon <extra_id_1>
387,2010,Statue of Robert Milligan is owned by <extra_id_0>.,<extra_id_0> British Waterways <extra_id_1>
388,2010,Marius Niculae plays for <extra_id_0>.,<extra_id_0> Romania national association football team <extra_id_1>
389,2010,Michel Barnier holds the position of <extra_id_0>.,<extra_id_0> European Commissioner for Internal Market and Services <extra_id_1>
390,2010,Jean-Martin Aussant is a member of the <extra_id_0>.,<extra_id_0> Parti Québécois <extra_id_1>
391,2010,Rickie Lambert plays for <extra_id_0>.,<extra_id_0> Southampton F.C. <extra_id_1>
392,2010,<extra_id_0> is the head of the government of Toronto.,<extra_id_0> Rob Ford <extra_id_1>
393,2010,<extra_id_0> is the chair of Caritas Italiana.,<extra_id_0> Giuseppe Merisi <extra_id_1>
394,2010,John Darley is a member of the <extra_id_0>.,<extra_id_0> No Pokies <extra_id_1>
395,2010,Ewa Paluch works for <extra_id_0>.,<extra_id_0> Max Planck Institute of Molecular Cell Biology and Genetics <extra_id_1>
396,2010,Andriy Shevchenko plays for <extra_id_0>.,<extra_id_0> FC Dynamo Kyiv <extra_id_1>
397,2010,Corrie Moreau works for <extra_id_0>.,<extra_id_0> Field Museum of Natural History <extra_id_1>
398,2010,Galina Timchenko works for <extra_id_0>.,<extra_id_0> Lenta.ru <extra_id_1>
399,2010,Rob Pyne is a member of the <extra_id_0>.,<extra_id_0> Australian Labor Party <extra_id_1>
400,2010,<extra_id_0> is the head of the government of Key West.,<extra_id_0> Craig Cates <extra_id_1>
401,2010,Owen Hargreaves plays for <extra_id_0>.,<extra_id_0> Manchester United F.C. <extra_id_1>
402,2010,Charlie Adam plays for <extra_id_0>.,<extra_id_0> Blackpool F.C. <extra_id_1>
403,2010,Robert Gates holds the position of <extra_id_0>.,<extra_id_0> United States Secretary of Defense <extra_id_1>
404,2010,Andrew Rambaut works for <extra_id_0>.,<extra_id_0> University of Edinburgh <extra_id_1>
405,2010,Seán Barrett holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
406,2010,Jennifer Westacott works for <extra_id_0>.,<extra_id_0> KPMG <extra_id_1>
407,2010,Andrea Bargnani plays for <extra_id_0>.,<extra_id_0> Toronto Raptors <extra_id_1>
408,2010,Nicolas Ghesquière works for <extra_id_0>.,<extra_id_0> Balenciaga <extra_id_1>
409,2010,Jacinda Ardern holds the position of <extra_id_0>.,<extra_id_0> president <extra_id_1>
410,2010,Enda Kenny holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
411,2010,Abhilasha Kumari works for <extra_id_0>.,<extra_id_0> Gujarat High Court <extra_id_1>
412,2010,Anne-Marie Slaughter holds the position of <extra_id_0>.,<extra_id_0> Director of Policy Planning <extra_id_1>
413,2010,Anne-Marie Slaughter works for <extra_id_0>.,<extra_id_0> United States Department of State <extra_id_1>
414,2010,National Geographic Partners is owned by <extra_id_0>.,<extra_id_0> 21st Century Fox <extra_id_1>
415,2010,Andris Piebalgs holds the position of <extra_id_0>.,<extra_id_0> European Commissioner for Energy <extra_id_1>
416,2010,Vernon Davis plays for <extra_id_0>.,<extra_id_0> San Francisco 49ers <extra_id_1>
417,2010,Numedal Line is owned by <extra_id_0>.,<extra_id_0> Norwegian National Rail Administration <extra_id_1>
418,2010,Ben Bradshaw holds the position of <extra_id_0>.,"<extra_id_0> Secretary of State for Culture, Media and Sport <extra_id_1>"
419,2010,<extra_id_0> is the head coach of PFC CSKA Moscow.,<extra_id_0> Leonid Slutsky <extra_id_1>
420,2010,Seiji Maehara holds the position of <extra_id_0>.,<extra_id_0> Minister for Foreign Affairs <extra_id_1>
421,2010,Seiji Maehara is a member of the <extra_id_0>.,<extra_id_0> Democratic Party <extra_id_1>
422,2010,"Brian Lenihan, Jnr holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
423,2010,Orrin Hatch holds the position of <extra_id_0>.,<extra_id_0> United States senator <extra_id_1>
424,2010,James A. Robinson works for <extra_id_0>.,<extra_id_0> John F. Kennedy School of Government <extra_id_1>
425,2010,Shane Warne plays for <extra_id_0>.,<extra_id_0> Rajasthan Royals <extra_id_1>
426,2010,Rohit Sharma plays for <extra_id_0>.,<extra_id_0> Deccan Chargers <extra_id_1>
427,2010,Jock Landale attended <extra_id_0>.,<extra_id_0> Geelong Grammar School <extra_id_1>
428,2010,Saleem Shahzad is a member of the <extra_id_0>.,<extra_id_0> Muttahida Qaumi Movement <extra_id_1>
429,2010,<extra_id_0> is the head coach of UTA Arad.,<extra_id_0> Cristian Todea <extra_id_1>
430,2010,The Gainesville Sun is owned by <extra_id_0>.,<extra_id_0> The New York Times Company <extra_id_1>
431,2010,Navjot Singh Sidhu is a member of the <extra_id_0>.,<extra_id_0> Bharatiya Janata Party <extra_id_1>
432,2010,<extra_id_0> is the head of the government of Capital Region of Denmark.,<extra_id_0> Vibeke Storm Rasmussen <extra_id_1>
433,2010,<extra_id_0> is the chair of PAIS Alliance.,<extra_id_0> Rafael Correa Delgado <extra_id_1>
434,2010,Gilbert Arenas plays for <extra_id_0>.,<extra_id_0> Washington Wizards <extra_id_1>
435,2010,Simon Emil Ammitzbøll is a member of the <extra_id_0>.,<extra_id_0> Liberal Alliance <extra_id_1>
436,2010,Shahruddin bin Md. Salleh is a member of the <extra_id_0>.,<extra_id_0> United Malays National Organisation <extra_id_1>
437,2010,<extra_id_0> is the head of the government of Saxony-Anhalt.,<extra_id_0> Wolfgang Böhmer <extra_id_1>
438,2010,Jessica Ramos works for <extra_id_0>.,<extra_id_0> Service Employees International Union <extra_id_1>
439,2010,Christophe Steiner is a member of the <extra_id_0>.,<extra_id_0> Rally & Issues <extra_id_1>
440,2010,<extra_id_0> is the head of the government of Seoul.,<extra_id_0> Oh Se-hoon <extra_id_1>
441,2010,<extra_id_0> is the head coach of FCU Craiova 1948.,<extra_id_0> Nicolò Napoli <extra_id_1>
442,2010,Campbell Newman holds the position of <extra_id_0>.,<extra_id_0> Lord Mayor of Brisbane <extra_id_1>
443,2010,Bernie Sanders is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
444,2010,<extra_id_0> is the chair of Indian National Congress.,<extra_id_0> Rahul Gandhi <extra_id_1>
445,2010,<extra_id_0> is the chair of Russian Olympic Committee.,<extra_id_0> Leonid Tyagachev <extra_id_1>
446,2010,Thierry Breton holds the position of <extra_id_0>.,<extra_id_0> président-directeur général <extra_id_1>
447,2010,<extra_id_0> is the head of the government of Altai Republic.,<extra_id_0> Alexander Berdnikov <extra_id_1>
448,2010,Bella Alarie attended <extra_id_0>.,<extra_id_0> National Cathedral School <extra_id_1>
449,2010,Alan Smith plays for <extra_id_0>.,<extra_id_0> Newcastle United F.C. <extra_id_1>
450,2010,Desmond Swayne holds the position of <extra_id_0>.,<extra_id_0> Parliamentary Private Secretary to the Prime Minister <extra_id_1>
451,2010,<extra_id_0> is the chair of FDP.The Liberals.,<extra_id_0> Fulvio Pelli <extra_id_1>
452,2010,David W. Kissane works for <extra_id_0>.,<extra_id_0> Memorial Sloan Kettering Cancer Center <extra_id_1>
453,2010,Jordan Henderson plays for <extra_id_0>.,<extra_id_0> England national under-21 football team <extra_id_1>
454,2010,Lucas Biglia plays for <extra_id_0>.,<extra_id_0> R.S.C. Anderlecht <extra_id_1>
455,2010,<extra_id_0> is the chair of European Trade Union Confederation.,<extra_id_0> Wanja Lundby-Wedin <extra_id_1>
456,2010,Ivan Štefanec is a member of the <extra_id_0>.,<extra_id_0> Slovak Democratic and Christian Union – Democratic Party <extra_id_1>
457,2010,Sara Ganim works for <extra_id_0>.,<extra_id_0> Centre Daily Times <extra_id_1>
458,2010,Dominique Kalifa works for <extra_id_0>.,<extra_id_0> Sciences Po <extra_id_1>
459,2010,<extra_id_0> is the head of the government of Odder Municipality.,<extra_id_0> Elvin J. Hansen <extra_id_1>
460,2010,Christina Warinner works for <extra_id_0>.,<extra_id_0> University of Oklahoma <extra_id_1>
461,2010,Fideo Di María plays for <extra_id_0>.,<extra_id_0> S.L. Benfica <extra_id_1>
462,2010,<extra_id_0> is the chair of SWPS University of Social Sciences and Humanities.,<extra_id_0> Andrzej Eliasz <extra_id_1>
463,2010,José Évrard is a member of the <extra_id_0>.,<extra_id_0> French Communist Party <extra_id_1>
464,2010,Carol Boggs works for <extra_id_0>.,<extra_id_0> Stanford University <extra_id_1>
465,2010,Tim Kaine holds the position of <extra_id_0>.,<extra_id_0> Governor of Virginia <extra_id_1>
466,2010,Scott Laird plays for <extra_id_0>.,<extra_id_0> Stevenage F.C. <extra_id_1>
467,2010,Caitlin Rivers attended <extra_id_0>.,<extra_id_0> Virginia Tech <extra_id_1>
468,2010,Jiankui He attended <extra_id_0>.,<extra_id_0> Rice University <extra_id_1>
469,2010,Keiko Torii works for <extra_id_0>.,<extra_id_0> University of Washington <extra_id_1>
470,2010,Rivaldo plays for <extra_id_0>.,<extra_id_0> Mogi Mirim Esporte Clube <extra_id_1>
471,2010,Ken Murphy works for <extra_id_0>.,<extra_id_0> Boots <extra_id_1>
472,2010,Keith Brown holds the position of <extra_id_0>.,"<extra_id_0> Minister for Further Education, Higher Education and Science <extra_id_1>"
473,2010,<extra_id_0> is the chair of Christian Democratic Union.,<extra_id_0> Angela Merkel <extra_id_1>
474,2010,Brittney Griner plays for <extra_id_0>.,<extra_id_0> Baylor Lady Bears basketball <extra_id_1>
475,2010,Phillip Hughes plays for <extra_id_0>.,<extra_id_0> Australia national cricket team <extra_id_1>
476,2010,Tom Kennedy plays for <extra_id_0>.,<extra_id_0> Rochdale A.F.C. <extra_id_1>
477,2010,Wayne Swan holds the position of <extra_id_0>.,<extra_id_0> Minister for Finance of Australia <extra_id_1>
478,2010,Jiří Pospíšil is a member of the <extra_id_0>.,<extra_id_0> Civic Democratic Party <extra_id_1>
479,2010,Eni Faleomavaega holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
480,2010,Farida Kabir attended <extra_id_0>.,<extra_id_0> Ahmadu Bello University <extra_id_1>
481,2010,Nedum Onuoha plays for <extra_id_0>.,<extra_id_0> Sunderland A.F.C. <extra_id_1>
482,2010,Kalidou Koulibaly plays for <extra_id_0>.,<extra_id_0> FC Metz <extra_id_1>
483,2010,WKVB is owned by <extra_id_0>.,<extra_id_0> Entercom <extra_id_1>
484,2010,<extra_id_0> is the head of the government of Jewish Autonomous Oblast.,<extra_id_0> Nikolay Mikhailovich Volkov <extra_id_1>
485,2010,<extra_id_0> is the chair of Massachusetts Institute of Technology.,<extra_id_0> Susan Hockfield <extra_id_1>
486,2010,Piyush Goyal holds the position of <extra_id_0>.,<extra_id_0> Member of Rajya Sabha <extra_id_1>
487,2010,Joy Koesten is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
488,2010,Dimitar Berbatov plays for <extra_id_0>.,<extra_id_0> Manchester United F.C. <extra_id_1>
489,2010,<extra_id_0> is the head coach of F.K. Željezničar Sarajevo.,<extra_id_0> Amar Osim <extra_id_1>
490,2010,<extra_id_0> is the head of the government of Baltimore.,<extra_id_0> Sheila Dixon <extra_id_1>
491,2010,Matthew Trundle works for <extra_id_0>.,<extra_id_0> Victoria University of Wellington <extra_id_1>
492,2010,Mark Hurd works for <extra_id_0>.,<extra_id_0> Hewlett-Packard <extra_id_1>
493,2010,<extra_id_0> is the chair of European Border and Coast Guard Agency.,<extra_id_0> Ilkka Laitinen <extra_id_1>
494,2010,<extra_id_0> is the chair of French Football Federation.,<extra_id_0> Jean-Pierre Escalettes <extra_id_1>
495,2010,Ruairi Quinn holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
496,2010,Greg Woolf works for <extra_id_0>.,<extra_id_0> University of St Andrews <extra_id_1>
497,2010,Jérôme Boateng plays for <extra_id_0>.,<extra_id_0> Hamburger SV <extra_id_1>
498,2010,Craig Reid plays for <extra_id_0>.,<extra_id_0> Newport County A.F.C. <extra_id_1>
499,2010,John Hayes holds the position of <extra_id_0>.,"<extra_id_0> Department for Business, Innovation and Skills <extra_id_1>"
500,2010,USNS Arrowhead is owned by <extra_id_0>.,<extra_id_0> Hornbeck Offshore Services <extra_id_1>
501,2010,Lappeenranta Airport is owned by <extra_id_0>.,<extra_id_0> Finavia <extra_id_1>
502,2010,Justin Amash is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
503,2010,Branislav Ivanović plays for <extra_id_0>.,<extra_id_0> Serbia national football team <extra_id_1>
504,2010,Marcela Aguiñaga is a member of the <extra_id_0>.,<extra_id_0> PAIS Alliance <extra_id_1>
505,2010,<extra_id_0> is the chair of RCD Mallorca.,<extra_id_0> Josep Maria Pons Irazazábal <extra_id_1>
506,2010,Sölvi Ottesen plays for <extra_id_0>.,<extra_id_0> F.C. Copenhagen <extra_id_1>
507,2010,Galit Shmueli works for <extra_id_0>.,<extra_id_0> University of Maryland <extra_id_1>
508,2010,Adam Lallana plays for <extra_id_0>.,<extra_id_0> Southampton F.C. <extra_id_1>
509,2010,Vincent Kompany plays for <extra_id_0>.,<extra_id_0> Belgium national football team <extra_id_1>
510,2010,<extra_id_0> is the head of the government of Saint Petersburg.,<extra_id_0> Valentina Matviyenko <extra_id_1>
511,2010,Ulrike Lunacek holds the position of <extra_id_0>.,<extra_id_0> member of the European Parliament <extra_id_1>
512,2010,Chris Dercon works for <extra_id_0>.,<extra_id_0> Haus der Kunst <extra_id_1>
513,2010,Darius Bogdan Vâlcov is a member of the <extra_id_0>.,<extra_id_0> Democratic Liberal Party <extra_id_1>
514,2010,Vidya Arankalle works for <extra_id_0>.,<extra_id_0> National Institute of Virology <extra_id_1>
515,2010,<extra_id_0> is the head of the government of Chaco Province.,<extra_id_0> Jorge Capitanich <extra_id_1>
516,2010,<extra_id_0> is the head of the government of People's Republic of China.,<extra_id_0> Wen Jiabao <extra_id_1>
517,2010,<extra_id_0> is the chair of Jamiat Ahle Hadith.,<extra_id_0> Ehsan Elahi Zaheer <extra_id_1>
518,2010,Luol Deng plays for <extra_id_0>.,<extra_id_0> Chicago Bulls <extra_id_1>
519,2010,Salvador Sánchez Cerén holds the position of <extra_id_0>.,<extra_id_0> Vice President of El Salvador <extra_id_1>
520,2010,Franziska Brantner holds the position of <extra_id_0>.,<extra_id_0> member of the European Parliament <extra_id_1>
521,2010,Eamon Ryan holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
522,2010,Matteo Renzi is a member of the <extra_id_0>.,<extra_id_0> Democratic Party <extra_id_1>
