id,date,input,output
262,2011,<extra_id_0> is the head coach of Olympique de Marseille.,<extra_id_0> Didier Deschamps <extra_id_1>
263,2011,Martin Heinrich holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
264,2011,Deborah Orr works for <extra_id_0>.,<extra_id_0> The Guardian <extra_id_1>
265,2011,Graham Watson holds the position of <extra_id_0>.,<extra_id_0> member of the European Parliament <extra_id_1>
266,2011,Mo'ne Davis attended <extra_id_0>.,<extra_id_0> Springside Chestnut Hill Academy <extra_id_1>
267,2011,Tom Cairney plays for <extra_id_0>.,<extra_id_0> Scotland national under-21 football team <extra_id_1>
268,2011,Felix Finkbeiner attended <extra_id_0>.,"<extra_id_0> School of Oriental and African Studies, University of London <extra_id_1>"
269,2011,Thiago Silva plays for <extra_id_0>.,<extra_id_0> Brazil national football team <extra_id_1>
270,2011,Younis Mahmoud plays for <extra_id_0>.,<extra_id_0> Al-Gharafa Sports Club <extra_id_1>
271,2011,Bernhard Schölkopf works for <extra_id_0>.,<extra_id_0> Max Planck Institute for Intelligent Systems <extra_id_1>
272,2011,<extra_id_0> is the chair of Hungarian Academy of Sciences.,<extra_id_0> József Pálinkás <extra_id_1>
273,2011,Tim Cahill plays for <extra_id_0>.,<extra_id_0> Everton F.C. <extra_id_1>
274,2011,Pranab Mukherjee holds the position of <extra_id_0>.,<extra_id_0> Minister of Finance <extra_id_1>
275,2011,Brandi M. Cossairt works for <extra_id_0>.,<extra_id_0> Columbia University <extra_id_1>
276,2011,<extra_id_0> is the chair of Hungarian Socialist Party.,<extra_id_0> Attila Mesterházy <extra_id_1>
277,2011,Manuel Neuer plays for <extra_id_0>.,<extra_id_0> FC Bayern Munich <extra_id_1>
278,2011,Glenn Maxwell plays for <extra_id_0>.,<extra_id_0> Melbourne Renegades <extra_id_1>
279,2011,Steve Jones plays for <extra_id_0>.,<extra_id_0> Droylsden F.C. <extra_id_1>
280,2011,Brandon Clarke attended <extra_id_0>.,<extra_id_0> Desert Vista High School <extra_id_1>
281,2011,<extra_id_0> is the head of the government of Manitoba.,<extra_id_0> Greg Selinger <extra_id_1>
282,2011,Álvaro Uribe Vélez is a member of the <extra_id_0>.,<extra_id_0> Social Party of National Unity <extra_id_1>
283,2011,<extra_id_0> is the chair of Mejlis of the Crimean Tatar People.,<extra_id_0> Mustafa Dzhemilev <extra_id_1>
284,2011,Hugo Chávez holds the position of <extra_id_0>.,<extra_id_0> President of Venezuela <extra_id_1>
285,2011,Alyssa Healy plays for <extra_id_0>.,<extra_id_0> Australia national cricket team <extra_id_1>
286,2011,<extra_id_0> is the head of the government of Montgomery County.,<extra_id_0> Isiah Leggett <extra_id_1>
287,2011,Andrea Dutton works for <extra_id_0>.,<extra_id_0> University of Florida <extra_id_1>
288,2011,Brian Schatz holds the position of <extra_id_0>.,<extra_id_0> Lieutenant Governor of Hawaii <extra_id_1>
289,2011,J. J. Watt plays for <extra_id_0>.,<extra_id_0> Houston Texans <extra_id_1>
290,2011,Gail Koziara Boudreaux works for <extra_id_0>.,<extra_id_0> UnitedHealth Group <extra_id_1>
291,2011,<extra_id_0> is the chair of Rijksmuseum.,<extra_id_0> Anthony Ruys <extra_id_1>
292,2011,<extra_id_0> is the head of the government of Niigata Prefecture.,<extra_id_0> Hirohiko Izumida <extra_id_1>
293,2011,"Chesley ""Sully"" Sullenberger works for <extra_id_0>.",<extra_id_0> CBS News <extra_id_1>
294,2011,SourceForge is owned by <extra_id_0>.,<extra_id_0> Vera Augustin Research <extra_id_1>
295,2011,Erik Solheim holds the position of <extra_id_0>.,<extra_id_0> Minister of International Development <extra_id_1>
296,2011,Merete Riisager works for <extra_id_0>.,<extra_id_0> The Lego Group <extra_id_1>
297,2011,Merete Riisager is a member of the <extra_id_0>.,<extra_id_0> Liberal Alliance <extra_id_1>
298,2011,<extra_id_0> is the chair of Verein für Socialpolitik.,<extra_id_0> Michael C. Burda <extra_id_1>
299,2011,Doug Shane works for <extra_id_0>.,<extra_id_0> Scaled Composites <extra_id_1>
300,2011,Giuseppe Veltri works for <extra_id_0>.,<extra_id_0> University of Halle-Wittenberg <extra_id_1>
301,2011,Glider Ushñahua is a member of the <extra_id_0>.,<extra_id_0> Popular Action <extra_id_1>
302,2011,Vincent Chauvet attended <extra_id_0>.,<extra_id_0> Sciences Po <extra_id_1>
303,2011,<extra_id_0> is the chair of Myanmar Dental Association.,<extra_id_0> Thein Tut <extra_id_1>
304,2011,Edinson Cavani plays for <extra_id_0>.,<extra_id_0> S.S.C. Napoli <extra_id_1>
305,2011,<extra_id_0> is the head coach of FC Astra Giurgiu.,<extra_id_0> Marius Șumudică <extra_id_1>
306,2011,Douglas Alexander holds the position of <extra_id_0>.,<extra_id_0> Shadow Secretary of State for Work and Pensions <extra_id_1>
307,2011,<extra_id_0> is the head of the government of Catalonia.,<extra_id_0> Artur Mas <extra_id_1>
308,2011,Andy Lonergan plays for <extra_id_0>.,<extra_id_0> Preston North End F.C. <extra_id_1>
309,2011,Mindy Grossman works for <extra_id_0>.,<extra_id_0> Home Shopping Network <extra_id_1>
310,2011,Chris Finlayson holds the position of <extra_id_0>.,<extra_id_0> Attorney-General of New Zealand <extra_id_1>
311,2011,Gianni Pittella holds the position of <extra_id_0>.,<extra_id_0> member of the European Parliament <extra_id_1>
312,2011,Jimmer Fredette plays for <extra_id_0>.,<extra_id_0> BYU Cougars men's basketball <extra_id_1>
313,2011,Michèle Dittlot is a member of the <extra_id_0>.,<extra_id_0> National Union for the Future of Monaco <extra_id_1>
314,2011,Jimmy Bullard plays for <extra_id_0>.,<extra_id_0> Ipswich Town F.C. <extra_id_1>
315,2011,John Guidetti plays for <extra_id_0>.,<extra_id_0> Burnley F.C. <extra_id_1>
316,2011,Meritxell Budó i Pla is a member of the <extra_id_0>.,<extra_id_0> Democratic Convergence of Catalonia <extra_id_1>
317,2011,Brian Hayes holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
318,2011,Yoh Iwasa works for <extra_id_0>.,<extra_id_0> Kyushu University <extra_id_1>
319,2011,<extra_id_0> is the chair of University of Richmond.,<extra_id_0> Edward L. Ayers <extra_id_1>
320,2011,Didier Fassin works for <extra_id_0>.,<extra_id_0> Institute for Advanced Study <extra_id_1>
321,2011,Leonore Gewessler works for <extra_id_0>.,<extra_id_0> Green European Foundation <extra_id_1>
322,2011,Jos Buttler plays for <extra_id_0>.,<extra_id_0> Somerset County Cricket Club <extra_id_1>
323,2011,Sintra Line is owned by <extra_id_0>.,<extra_id_0> REFER <extra_id_1>
324,2011,<extra_id_0> is the head coach of Hallescher FC.,<extra_id_0> Sven Köhler <extra_id_1>
325,2011,<extra_id_0> is the head of the government of Istanbul.,<extra_id_0> Kadir Topbaş <extra_id_1>
326,2011,Alexander Hamilton is owned by <extra_id_0>.,<extra_id_0> Credit Suisse <extra_id_1>
327,2011,Stewart Stevenson holds the position of <extra_id_0>.,"<extra_id_0> Cabinet Secretary for Environment, Climate Change and Land Reform <extra_id_1>"
328,2011,Lin Jianhua works for <extra_id_0>.,<extra_id_0> Chongqing University <extra_id_1>
329,2011,Laura Borràs is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
330,2011,Dan Koehl works for <extra_id_0>.,<extra_id_0> Karlsruhe Zoo <extra_id_1>
331,2011,<extra_id_0> is the chair of Liga Veneta.,<extra_id_0> Flavio Tosi <extra_id_1>
332,2011,Steven Salaita works for <extra_id_0>.,<extra_id_0> Virginia Tech <extra_id_1>
333,2011,Lucía Sosa is a member of the <extra_id_0>.,<extra_id_0> Democratic People's Movement <extra_id_1>
334,2011,<extra_id_0> is the head coach of Movistar Team.,<extra_id_0> José Luis Arrieta <extra_id_1>
335,2011,Zoran Milanović holds the position of <extra_id_0>.,<extra_id_0> Prime Minister of Croatia <extra_id_1>
336,2011,Cole Hamels plays for <extra_id_0>.,<extra_id_0> Philadelphia Phillies <extra_id_1>
337,2011,Eric Abetz holds the position of <extra_id_0>.,<extra_id_0> Leader of the Opposition in the Senate <extra_id_1>
338,2011,<extra_id_0> is the chair of Bank of Finland.,<extra_id_0> Erkki Liikanen <extra_id_1>
339,2011,Don Farrell holds the position of <extra_id_0>.,<extra_id_0> Member of the Australian Senate <extra_id_1>
340,2011,William Kamkwamba attended <extra_id_0>.,<extra_id_0> Dartmouth College <extra_id_1>
341,2011,Espen Barth Eide holds the position of <extra_id_0>.,<extra_id_0> Minister of Defence <extra_id_1>
342,2011,Cristian Popescu Piedone is a member of the <extra_id_0>.,<extra_id_0> Conservative Party <extra_id_1>
343,2011,Elina Netšajeva attended <extra_id_0>.,<extra_id_0> Estonian Academy of Music and Theatre <extra_id_1>
344,2011,"Brenda Hale, Baroness Hale of Richmond holds the position of <extra_id_0>.",<extra_id_0> Justice of the Supreme Court of the United Kingdom <extra_id_1>
345,2011,<extra_id_0> is the chair of National Society of Film Critics.,<extra_id_0> David Sterritt <extra_id_1>
346,2011,Sam Lantinga works for <extra_id_0>.,<extra_id_0> 38 Studios <extra_id_1>
347,2011,Phil Hudson works for <extra_id_0>.,"<extra_id_0> Dakota Collegiate, Winnipeg <extra_id_1>"
348,2011,Neymar plays for <extra_id_0>.,<extra_id_0> Santos F.C. <extra_id_1>
349,2011,John Longworth is a member of the <extra_id_0>.,<extra_id_0> Brexit Party <extra_id_1>
350,2011,<extra_id_0> is the head of the government of Albany.,<extra_id_0> Gerald Jennings <extra_id_1>
351,2011,<extra_id_0> is the head coach of A.C. ChievoVerona.,<extra_id_0> Stefano Pioli <extra_id_1>
352,2011,Mario Mandžukić plays for <extra_id_0>.,<extra_id_0> Croatia national association football team <extra_id_1>
353,2011,Mirela Holy is a member of the <extra_id_0>.,<extra_id_0> Social Democratic Party of Croatia <extra_id_1>
354,2011,Pau Gasol plays for <extra_id_0>.,<extra_id_0> Los Angeles Lakers <extra_id_1>
355,2011,<extra_id_0> is the chair of State Ethnic Affairs Commission.,<extra_id_0> Yang Jing <extra_id_1>
356,2011,Westfield Wheaton is owned by <extra_id_0>.,<extra_id_0> Westfield Group <extra_id_1>
357,2011,Nicola Sturgeon holds the position of <extra_id_0>.,<extra_id_0> Cabinet Secretary for Health and Wellbeing <extra_id_1>
358,2011,Bryan Alberts attended <extra_id_0>.,<extra_id_0> Village Christian Schools <extra_id_1>
359,2011,Yoann Gourcuff plays for <extra_id_0>.,<extra_id_0> France national association football team <extra_id_1>
360,2011,Kåre Schultz works for <extra_id_0>.,<extra_id_0> Novo Nordisk <extra_id_1>
361,2011,George van Kooten works for <extra_id_0>.,<extra_id_0> University of Groningen <extra_id_1>
362,2011,Dario Hunter is a member of the <extra_id_0>.,<extra_id_0> Democratic Party <extra_id_1>
363,2011,Thorbjørn Jagland holds the position of <extra_id_0>.,<extra_id_0> Secretary General of the Council of Europe <extra_id_1>
364,2011,Arancha González works for <extra_id_0>.,<extra_id_0> World Trade Organization <extra_id_1>
365,2011,Ricardo Clark plays for <extra_id_0>.,<extra_id_0> United States men's national soccer team <extra_id_1>
366,2011,Selkent is owned by <extra_id_0>.,<extra_id_0> Stagecoach Group <extra_id_1>
367,2011,Tulsi Gabbard holds the position of <extra_id_0>.,<extra_id_0> councillor <extra_id_1>
368,2011,Alexander Stubb holds the position of <extra_id_0>.,<extra_id_0> Minister for Foreign Affairs of Finland <extra_id_1>
369,2011,<extra_id_0> is the head coach of Hapoel Holon.,<extra_id_0> Dan Shamir <extra_id_1>
370,2011,Andrew Mitchell holds the position of <extra_id_0>.,<extra_id_0> Secretary of State for International Development <extra_id_1>
371,2011,François-Michel Lambert is a member of the <extra_id_0>.,<extra_id_0> Ecology Generation <extra_id_1>
372,2011,Romain Grau is a member of the <extra_id_0>.,<extra_id_0> The Republicans <extra_id_1>
373,2011,Rémi Anicotte works for <extra_id_0>.,<extra_id_0> Lycée Louis-le-Grand <extra_id_1>
374,2011,Brittany Kaiser attended <extra_id_0>.,"<extra_id_0> Birkbeck, University of London <extra_id_1>"
375,2011,Deborah L. Birx works for <extra_id_0>.,<extra_id_0> Centers for Disease Control and Prevention <extra_id_1>
376,2011,Zhang Dejiang holds the position of <extra_id_0>.,<extra_id_0> Vice Premier of the State Council of the People's Republic of China <extra_id_1>
377,2011,Tim Scott holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
378,2011,Kenneth Vermeer plays for <extra_id_0>.,<extra_id_0> AFC Ajax <extra_id_1>
379,2011,Laurent Lamothe holds the position of <extra_id_0>.,<extra_id_0> Foreign Minister of Haiti <extra_id_1>
380,2011,Moxie Marlinspike works for <extra_id_0>.,<extra_id_0> Whisper Systems <extra_id_1>
381,2011,Michael Boulding plays for <extra_id_0>.,<extra_id_0> Derby County F.C. <extra_id_1>
382,2011,Fernando Torres plays for <extra_id_0>.,<extra_id_0> Chelsea F.C. <extra_id_1>
383,2011,Muttah Suresh plays for <extra_id_0>.,<extra_id_0> United Sikkim F.C. <extra_id_1>
384,2011,The Frisky is owned by <extra_id_0>.,<extra_id_0> Turner Broadcasting System <extra_id_1>
385,2011,Sabine Hossenfelder works for <extra_id_0>.,<extra_id_0> Nordic Institute for Theoretical Physics <extra_id_1>
386,2011,Meir Cohen is a member of the <extra_id_0>.,<extra_id_0> Yisrael Beiteinu <extra_id_1>
387,2011,Jyrki Katainen holds the position of <extra_id_0>.,<extra_id_0> Deputy Prime Minister of Finland <extra_id_1>
388,2011,Russell Crowe's jockstrap is owned by <extra_id_0>.,<extra_id_0> Russell Crowe <extra_id_1>
389,2011,Aurore Bergé is a member of the <extra_id_0>.,<extra_id_0> The Republicans <extra_id_1>
390,2011,Richard Keogh plays for <extra_id_0>.,<extra_id_0> Coventry City F.C. <extra_id_1>
391,2011,<extra_id_0> is the chair of Société des océanistes.,<extra_id_0> Maurice Godelier <extra_id_1>
392,2011,Yannick Kerlogot is a member of the <extra_id_0>.,<extra_id_0> Europe Ecology – The Greens <extra_id_1>
393,2011,Wout Brama plays for <extra_id_0>.,<extra_id_0> FC Twente <extra_id_1>
394,2011,Charlie Shrem holds the position of <extra_id_0>.,<extra_id_0> chief executive officer <extra_id_1>
395,2011,Samuel Eto'o plays for <extra_id_0>.,<extra_id_0> Inter Milan <extra_id_1>
396,2011,Jeffrey Mark Deskovic attended <extra_id_0>.,<extra_id_0> John Jay College of Criminal Justice <extra_id_1>
397,2011,Mohammad Amir plays for <extra_id_0>.,<extra_id_0> Rawalpindi Rams <extra_id_1>
398,2011,<extra_id_0> is the chair of Post Office Ltd.,<extra_id_0> Sir Donald Brydon <extra_id_1>
399,2011,Statue of Robert Milligan is owned by <extra_id_0>.,<extra_id_0> British Waterways <extra_id_1>
400,2011,Marius Niculae plays for <extra_id_0>.,<extra_id_0> Romania national association football team <extra_id_1>
401,2011,Michel Barnier holds the position of <extra_id_0>.,<extra_id_0> European Commissioner for Internal Market and Services <extra_id_1>
402,2011,Jean-Martin Aussant is a member of the <extra_id_0>.,<extra_id_0> Option nationale <extra_id_1>
403,2011,Rickie Lambert plays for <extra_id_0>.,<extra_id_0> Southampton F.C. <extra_id_1>
404,2011,<extra_id_0> is the head of the government of Toronto.,<extra_id_0> Rob Ford <extra_id_1>
405,2011,<extra_id_0> is the chair of Caritas Italiana.,<extra_id_0> Giuseppe Merisi <extra_id_1>
406,2011,John Darley is a member of the <extra_id_0>.,<extra_id_0> No Pokies <extra_id_1>
407,2011,Ewa Paluch works for <extra_id_0>.,<extra_id_0> Max Planck Institute of Molecular Cell Biology and Genetics <extra_id_1>
408,2011,Andriy Shevchenko plays for <extra_id_0>.,<extra_id_0> FC Dynamo Kyiv <extra_id_1>
409,2011,Benjamin Fung works for <extra_id_0>.,<extra_id_0> Concordia University <extra_id_1>
410,2011,Corrie Moreau works for <extra_id_0>.,<extra_id_0> Field Museum of Natural History <extra_id_1>
411,2011,Galina Timchenko works for <extra_id_0>.,<extra_id_0> Lenta.ru <extra_id_1>
412,2011,Rob Pyne is a member of the <extra_id_0>.,<extra_id_0> Australian Labor Party <extra_id_1>
413,2011,<extra_id_0> is the head of the government of Key West.,<extra_id_0> Craig Cates <extra_id_1>
414,2011,Owen Hargreaves plays for <extra_id_0>.,<extra_id_0> Manchester City F.C. <extra_id_1>
415,2011,Charlie Adam plays for <extra_id_0>.,<extra_id_0> Blackpool F.C. <extra_id_1>
416,2011,Robert Gates holds the position of <extra_id_0>.,<extra_id_0> United States Secretary of Defense <extra_id_1>
417,2011,Penny James works for <extra_id_0>.,<extra_id_0> Prudential plc <extra_id_1>
418,2011,Andrew Rambaut works for <extra_id_0>.,<extra_id_0> University of Edinburgh <extra_id_1>
419,2011,Seán Barrett holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
420,2011,Jennifer Westacott works for <extra_id_0>.,<extra_id_0> KPMG <extra_id_1>
421,2011,Andrea Bargnani plays for <extra_id_0>.,<extra_id_0> Toronto Raptors <extra_id_1>
422,2011,Nicolas Ghesquière works for <extra_id_0>.,<extra_id_0> Balenciaga <extra_id_1>
423,2011,Enda Kenny holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
424,2011,Abhilasha Kumari works for <extra_id_0>.,<extra_id_0> Gujarat High Court <extra_id_1>
425,2011,Anne-Marie Slaughter holds the position of <extra_id_0>.,<extra_id_0> Director of Policy Planning <extra_id_1>
426,2011,Anne-Marie Slaughter works for <extra_id_0>.,<extra_id_0> United States Department of State <extra_id_1>
427,2011,National Geographic Partners is owned by <extra_id_0>.,<extra_id_0> 21st Century Fox <extra_id_1>
428,2011,Andris Piebalgs holds the position of <extra_id_0>.,"<extra_id_0> European Commissioner for International Cooperation, Humanitarian Aid and Crisis Response <extra_id_1>"
429,2011,Vernon Davis plays for <extra_id_0>.,<extra_id_0> San Francisco 49ers <extra_id_1>
430,2011,Numedal Line is owned by <extra_id_0>.,<extra_id_0> Norwegian National Rail Administration <extra_id_1>
431,2011,<extra_id_0> is the head coach of PFC CSKA Moscow.,<extra_id_0> Leonid Slutsky <extra_id_1>
432,2011,Seiji Maehara holds the position of <extra_id_0>.,<extra_id_0> Minister for Foreign Affairs <extra_id_1>
433,2011,Seiji Maehara is a member of the <extra_id_0>.,<extra_id_0> Democratic Party <extra_id_1>
434,2011,"Brian Lenihan, Jnr holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
435,2011,Orrin Hatch holds the position of <extra_id_0>.,<extra_id_0> United States senator <extra_id_1>
436,2011,James A. Robinson works for <extra_id_0>.,<extra_id_0> John F. Kennedy School of Government <extra_id_1>
437,2011,Shane Warne plays for <extra_id_0>.,<extra_id_0> Rajasthan Royals <extra_id_1>
438,2011,Rohit Sharma plays for <extra_id_0>.,<extra_id_0> Mumbai Indians <extra_id_1>
439,2011,Jock Landale attended <extra_id_0>.,<extra_id_0> Geelong Grammar School <extra_id_1>
440,2011,Saleem Shahzad is a member of the <extra_id_0>.,<extra_id_0> Muttahida Qaumi Movement <extra_id_1>
441,2011,<extra_id_0> is the head coach of UTA Arad.,<extra_id_0> Cristian Todea <extra_id_1>
442,2011,The Gainesville Sun is owned by <extra_id_0>.,<extra_id_0> The New York Times Company <extra_id_1>
443,2011,Juice Robinson works for <extra_id_0>.,<extra_id_0> WWE <extra_id_1>
444,2011,Navjot Singh Sidhu is a member of the <extra_id_0>.,<extra_id_0> Bharatiya Janata Party <extra_id_1>
445,2011,<extra_id_0> is the head of the government of Capital Region of Denmark.,<extra_id_0> Vibeke Storm Rasmussen <extra_id_1>
446,2011,<extra_id_0> is the chair of PAIS Alliance.,<extra_id_0> Rafael Correa Delgado <extra_id_1>
447,2011,Gilbert Arenas plays for <extra_id_0>.,<extra_id_0> Orlando Magic <extra_id_1>
448,2011,Simon Emil Ammitzbøll is a member of the <extra_id_0>.,<extra_id_0> Liberal Alliance <extra_id_1>
449,2011,Shahruddin bin Md. Salleh is a member of the <extra_id_0>.,<extra_id_0> United Malays National Organisation <extra_id_1>
450,2011,<extra_id_0> is the head of the government of Saxony-Anhalt.,<extra_id_0> Wolfgang Böhmer <extra_id_1>
451,2011,<extra_id_0> is the head coach of Cowdenbeath F.C..,<extra_id_0> Colin Cameron <extra_id_1>
452,2011,Jessica Ramos works for <extra_id_0>.,<extra_id_0> Service Employees International Union <extra_id_1>
453,2011,Christophe Steiner is a member of the <extra_id_0>.,<extra_id_0> Rally & Issues <extra_id_1>
454,2011,<extra_id_0> is the head of the government of Seoul.,<extra_id_0> Park Won-soon <extra_id_1>
455,2011,<extra_id_0> is the head coach of FCU Craiova 1948.,<extra_id_0> Nicolò Napoli <extra_id_1>
456,2011,Campbell Newman holds the position of <extra_id_0>.,<extra_id_0> Lord Mayor of Brisbane <extra_id_1>
457,2011,Bernie Sanders is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
458,2011,<extra_id_0> is the chair of Indian National Congress.,<extra_id_0> Rahul Gandhi <extra_id_1>
459,2011,<extra_id_0> is the chair of Russian Olympic Committee.,<extra_id_0> Alexander Zhukov <extra_id_1>
460,2011,Thierry Breton holds the position of <extra_id_0>.,<extra_id_0> président-directeur général <extra_id_1>
461,2011,<extra_id_0> is the head of the government of Altai Republic.,<extra_id_0> Alexander Berdnikov <extra_id_1>
462,2011,Bella Alarie attended <extra_id_0>.,<extra_id_0> National Cathedral School <extra_id_1>
463,2011,Alan Smith plays for <extra_id_0>.,<extra_id_0> Newcastle United F.C. <extra_id_1>
464,2011,Desmond Swayne holds the position of <extra_id_0>.,<extra_id_0> Parliamentary Private Secretary to the Prime Minister <extra_id_1>
465,2011,<extra_id_0> is the chair of FDP.The Liberals.,<extra_id_0> Fulvio Pelli <extra_id_1>
466,2011,David W. Kissane works for <extra_id_0>.,<extra_id_0> Memorial Sloan Kettering Cancer Center <extra_id_1>
467,2011,Jordan Henderson plays for <extra_id_0>.,<extra_id_0> England national under-21 football team <extra_id_1>
468,2011,Lucas Biglia plays for <extra_id_0>.,<extra_id_0> R.S.C. Anderlecht <extra_id_1>
469,2011,<extra_id_0> is the chair of European Trade Union Confederation.,<extra_id_0> Wanja Lundby-Wedin <extra_id_1>
470,2011,Ivan Štefanec is a member of the <extra_id_0>.,<extra_id_0> Slovak Democratic and Christian Union – Democratic Party <extra_id_1>
471,2011,Sara Ganim works for <extra_id_0>.,<extra_id_0> The Patriot-News <extra_id_1>
472,2011,Dominique Kalifa works for <extra_id_0>.,<extra_id_0> Sciences Po <extra_id_1>
473,2011,<extra_id_0> is the head of the government of Odder Municipality.,<extra_id_0> Elvin J. Hansen <extra_id_1>
474,2011,Christina Warinner works for <extra_id_0>.,<extra_id_0> University of Oklahoma <extra_id_1>
475,2011,Fideo Di María plays for <extra_id_0>.,<extra_id_0> Real Madrid CF <extra_id_1>
476,2011,<extra_id_0> is the chair of SWPS University of Social Sciences and Humanities.,<extra_id_0> Andrzej Eliasz <extra_id_1>
477,2011,José Évrard is a member of the <extra_id_0>.,<extra_id_0> French Communist Party <extra_id_1>
478,2011,Carol Boggs works for <extra_id_0>.,<extra_id_0> Stanford University <extra_id_1>
479,2011,Tim Kaine holds the position of <extra_id_0>.,<extra_id_0> chairperson <extra_id_1>
480,2011,Drew McDonald attended <extra_id_0>.,<extra_id_0> Newport Central Catholic High School <extra_id_1>
481,2011,Scott Laird plays for <extra_id_0>.,<extra_id_0> Stevenage F.C. <extra_id_1>
482,2011,Caitlin Rivers attended <extra_id_0>.,<extra_id_0> Virginia Tech <extra_id_1>
483,2011,Jiankui He attended <extra_id_0>.,<extra_id_0> Stanford University <extra_id_1>
484,2011,Keiko Torii works for <extra_id_0>.,<extra_id_0> University of Washington <extra_id_1>
485,2011,Rivaldo plays for <extra_id_0>.,<extra_id_0> Mogi Mirim Esporte Clube <extra_id_1>
486,2011,Ken Murphy works for <extra_id_0>.,<extra_id_0> Boots <extra_id_1>
487,2011,<extra_id_0> is the chair of Christian Democratic Union.,<extra_id_0> Angela Merkel <extra_id_1>
488,2011,<extra_id_0> is the head coach of Delfino Pescara 1936.,<extra_id_0> Zdeněk Zeman <extra_id_1>
489,2011,Brittney Griner plays for <extra_id_0>.,<extra_id_0> Baylor Lady Bears basketball <extra_id_1>
490,2011,Michael Woodley works for <extra_id_0>.,<extra_id_0> Universidad Ross <extra_id_1>
491,2011,Lynika Strozier works for <extra_id_0>.,<extra_id_0> Field Museum of Natural History <extra_id_1>
492,2011,Phillip Hughes plays for <extra_id_0>.,<extra_id_0> Australia national cricket team <extra_id_1>
493,2011,Tom Kennedy plays for <extra_id_0>.,<extra_id_0> Rochdale A.F.C. <extra_id_1>
494,2011,Frances Fitzgerald holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
495,2011,Wayne Swan holds the position of <extra_id_0>.,<extra_id_0> Treasurer of Australia <extra_id_1>
496,2011,Jiří Pospíšil is a member of the <extra_id_0>.,<extra_id_0> Civic Democratic Party <extra_id_1>
497,2011,Eni Faleomavaega holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
498,2011,Farida Kabir attended <extra_id_0>.,<extra_id_0> Ahmadu Bello University <extra_id_1>
499,2011,Nedum Onuoha plays for <extra_id_0>.,<extra_id_0> Sunderland A.F.C. <extra_id_1>
500,2011,Kalidou Koulibaly plays for <extra_id_0>.,<extra_id_0> FC Metz <extra_id_1>
501,2011,WKVB is owned by <extra_id_0>.,<extra_id_0> Entercom <extra_id_1>
502,2011,<extra_id_0> is the head of the government of Jewish Autonomous Oblast.,<extra_id_0> Alexander Vinnikov <extra_id_1>
503,2011,<extra_id_0> is the chair of Massachusetts Institute of Technology.,<extra_id_0> Susan Hockfield <extra_id_1>
504,2011,Piyush Goyal holds the position of <extra_id_0>.,<extra_id_0> Member of Rajya Sabha <extra_id_1>
505,2011,Joy Koesten is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
506,2011,Dimitar Berbatov plays for <extra_id_0>.,<extra_id_0> Manchester United F.C. <extra_id_1>
507,2011,<extra_id_0> is the head coach of F.K. Željezničar Sarajevo.,<extra_id_0> Amar Osim <extra_id_1>
508,2011,<extra_id_0> is the head of the government of Baltimore.,<extra_id_0> Stephanie Rawlings-Blake <extra_id_1>
509,2011,Matthew Trundle works for <extra_id_0>.,<extra_id_0> Victoria University of Wellington <extra_id_1>
510,2011,Mark Hurd works for <extra_id_0>.,<extra_id_0> Oracle Corporation <extra_id_1>
511,2011,<extra_id_0> is the chair of European Border and Coast Guard Agency.,<extra_id_0> Ilkka Laitinen <extra_id_1>
512,2011,N'Golo Kanté plays for <extra_id_0>.,<extra_id_0> US Boulogne <extra_id_1>
513,2011,<extra_id_0> is the chair of French Football Federation.,<extra_id_0> Noël Le Graët <extra_id_1>
514,2011,Ruairi Quinn holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
515,2011,Greg Woolf works for <extra_id_0>.,<extra_id_0> University of St Andrews <extra_id_1>
516,2011,Jérôme Boateng plays for <extra_id_0>.,<extra_id_0> Manchester City F.C. <extra_id_1>
517,2011,Craig Reid plays for <extra_id_0>.,<extra_id_0> Stevenage F.C. <extra_id_1>
518,2011,John Hayes holds the position of <extra_id_0>.,"<extra_id_0> Department for Business, Innovation and Skills <extra_id_1>"
519,2011,USNS Arrowhead is owned by <extra_id_0>.,<extra_id_0> Hornbeck Offshore Services <extra_id_1>
520,2011,Lappeenranta Airport is owned by <extra_id_0>.,<extra_id_0> Finavia <extra_id_1>
521,2011,Justin Amash is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
522,2011,<extra_id_0> is the head of the government of Guangdong.,<extra_id_0> Zhu Xiaodan <extra_id_1>
523,2011,Branislav Ivanović plays for <extra_id_0>.,<extra_id_0> Serbia national football team <extra_id_1>
