index,original,date,input,output
253,2548,2014,Almazbek Atambayev holds the position of <extra_id_0>.,<extra_id_0> President of Kyrgyzstan <extra_id_1>
254,2559,2014,Trey Gowdy holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
255,2574,2014,Joe Higgins holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
256,2581,2014,Lynne Featherstone holds the position of <extra_id_0>.,<extra_id_0> Department for International Development <extra_id_1>
257,2594,2014,Arun Jaitley holds the position of <extra_id_0>.,<extra_id_0> Minister of Finance <extra_id_1>
258,2609,2014,Hubertus Leteng holds the position of <extra_id_0>.,<extra_id_0> diocesan bishop <extra_id_1>
259,2620,2014,Xavier Becerra holds the position of <extra_id_0>.,<extra_id_0> Democratic Caucus Chairman of the United States House of Representatives <extra_id_1>
260,2631,2014,Phil Hogan holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
261,2642,2014,"Daniel M. Donovan, Jr. holds the position of <extra_id_0>.",<extra_id_0> New York County District Attorney <extra_id_1>
262,2651,2014,Knut Arild Hareide holds the position of <extra_id_0>.,<extra_id_0> party leader <extra_id_1>
263,2667,2014,Abdrabbuh Mansour Hadi holds the position of <extra_id_0>.,<extra_id_0> President of Yemenمهدي محمد المشاط <extra_id_1>
264,2686,2014,Tony Baldry holds the position of <extra_id_0>.,<extra_id_0> Church Commissioners <extra_id_1>
265,2692,2014,Gary Locke holds the position of <extra_id_0>.,<extra_id_0> United States Ambassador to China <extra_id_1>
266,2694,2014,Tabaré Vázquez holds the position of <extra_id_0>.,<extra_id_0> President pro tempore of the Union of South American Nations <extra_id_1>
267,2704,2014,Jeff Colyer holds the position of <extra_id_0>.,<extra_id_0> Lieutenant Governor of Kansas <extra_id_1>
268,2720,2014,Eric Chu holds the position of <extra_id_0>.,<extra_id_0> Mayor of New Taipei <extra_id_1>
269,2729,2014,Wang Qishan holds the position of <extra_id_0>.,<extra_id_0> Secretary of the Central Commission for Discipline Inspection <extra_id_1>
270,2737,2014,Michael Fallon holds the position of <extra_id_0>.,<extra_id_0> Secretary of State for Defence <extra_id_1>
271,2744,2014,Gilad Erdan holds the position of <extra_id_0>.,<extra_id_0> Minister of the Interior <extra_id_1>
272,2755,2014,Rodney L. Davis holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
273,2766,2014,Ivan Lewis holds the position of <extra_id_0>.,<extra_id_0> Shadow Secretary of State for Northern Ireland <extra_id_1>
274,2771,2014,Benny Gantz holds the position of <extra_id_0>.,<extra_id_0> Chief of the General Staff (Israel) <extra_id_1>
275,2777,2014,Margrethe Vestager holds the position of <extra_id_0>.,<extra_id_0> European Commissioner for Competition <extra_id_1>
276,2784,2014,"Michael Bates, Baron Bates holds the position of <extra_id_0>.",<extra_id_0> Parliamentary Under-Secretary of State <extra_id_1>
277,2792,2014,Ruben Kihuen holds the position of <extra_id_0>.,<extra_id_0> whip <extra_id_1>
278,2801,2014,Virginia Foxx holds the position of <extra_id_0>.,<extra_id_0> Republican Conference Secretary of the United States House of Representatives <extra_id_1>
279,2811,2014,Mette Frederiksen holds the position of <extra_id_0>.,<extra_id_0> Danish Minister for Labour <extra_id_1>
280,2819,2014,James Comer holds the position of <extra_id_0>.,<extra_id_0> commissioner <extra_id_1>
281,2834,2014,Édouard Philippe holds the position of <extra_id_0>.,<extra_id_0> president <extra_id_1>
282,2841,2014,Manohar Parrikar holds the position of <extra_id_0>.,<extra_id_0> Member of Rajya Sabha <extra_id_1>
283,2850,2014,Tassaduq Hussain Jillani holds the position of <extra_id_0>.,<extra_id_0> Chief Justice of Pakistan <extra_id_1>
284,2859,2014,Lawrence Thomas Persico holds the position of <extra_id_0>.,<extra_id_0> diocesan bishop <extra_id_1>
285,2872,2014,David Hurley holds the position of <extra_id_0>.,<extra_id_0> Chief of the Defence Force <extra_id_1>
286,2883,2014,David McAllister holds the position of <extra_id_0>.,<extra_id_0> member of the European Parliament <extra_id_1>
287,2894,2014,Dacian Cioloș holds the position of <extra_id_0>.,<extra_id_0> European Commissioner for Agriculture and Rural Development <extra_id_1>
288,2903,2014,"Joseph F. Dunford, Jr. holds the position of <extra_id_0>.",<extra_id_0> Commandant of the Marine Corps <extra_id_1>
289,2914,2014,Dominique Mamberti holds the position of <extra_id_0>.,<extra_id_0> Secretary for Relations with States <extra_id_1>
290,2928,2014,Naledi Pandor holds the position of <extra_id_0>.,<extra_id_0> Minister of Home Affairs <extra_id_1>
291,2939,2014,Desmond Swayne holds the position of <extra_id_0>.,<extra_id_0> Vice-Chamberlain of the Household <extra_id_1>
292,2941,2014,Chris Leslie holds the position of <extra_id_0>.,<extra_id_0> Shadow Chief Secretary to the Treasury <extra_id_1>
293,2946,2014,Mikie Sherrill holds the position of <extra_id_0>.,<extra_id_0> United States Attorney for the District of New Jersey <extra_id_1>
294,2952,2014,Philippe Couillard holds the position of <extra_id_0>.,<extra_id_0> Member of the National Assembly of Quebec <extra_id_1>
295,2958,2014,Mark Drakeford holds the position of <extra_id_0>.,<extra_id_0> Minister for Health and Social Services <extra_id_1>
296,2968,2014,Karel De Gucht holds the position of <extra_id_0>.,<extra_id_0> European Commissioner for Trade <extra_id_1>
297,2971,2014,Maroš Šefčovič holds the position of <extra_id_0>.,<extra_id_0> European Commissioner for Energy <extra_id_1>
298,2982,2014,Olav Fykse Tveit holds the position of <extra_id_0>.,<extra_id_0> general secretary <extra_id_1>
299,2993,2014,Volodymyr Lytvyn holds the position of <extra_id_0>.,<extra_id_0> People's Deputy of Ukraine <extra_id_1>
300,3009,2014,"Thomas A. Shannon, Jr. holds the position of <extra_id_0>.",<extra_id_0> Counselor of the United States Department of State <extra_id_1>
301,3018,2014,Dawn Primarolo holds the position of <extra_id_0>.,<extra_id_0> Chairman of Ways and Means <extra_id_1>
302,3028,2014,Clare Daly holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
303,3044,2014,Michael Spindelegger holds the position of <extra_id_0>.,<extra_id_0> Vice-Chancellor of Austria <extra_id_1>
304,3055,2014,Miguel Díaz-Canel holds the position of <extra_id_0>.,<extra_id_0> Vice President of Cuba <extra_id_1>
305,3066,2014,Seán Barrett holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
306,3074,2014,"Jonathan Hill, Baron Hill of Oareford holds the position of <extra_id_0>.",<extra_id_0> Chancellor of the Duchy of Lancaster <extra_id_1>
307,3088,2014,Maria Eagle holds the position of <extra_id_0>.,"<extra_id_0> Shadow Secretary of State for Environment, Food and Rural Affairs <extra_id_1>"
308,3094,2014,Susanna Ceccardi holds the position of <extra_id_0>.,<extra_id_0> councillor <extra_id_1>
309,3102,2014,Xavier Bettel holds the position of <extra_id_0>.,<extra_id_0> Prime Minister of Luxembourg <extra_id_1>
310,3113,2014,John L. Hennessy holds the position of <extra_id_0>.,<extra_id_0> president <extra_id_1>
311,3123,2014,Dražen Kutleša holds the position of <extra_id_0>.,<extra_id_0> diocesan bishop <extra_id_1>
312,3132,2014,Anders Brännström holds the position of <extra_id_0>.,<extra_id_0> Chief of Army <extra_id_1>
313,3139,2014,Paul Butler holds the position of <extra_id_0>.,<extra_id_0> Bishop of Durham <extra_id_1>
314,3148,2014,Trent Kelly holds the position of <extra_id_0>.,<extra_id_0> district attorney <extra_id_1>
315,3164,2014,Dalo Bucaram holds the position of <extra_id_0>.,<extra_id_0> Supreme director <extra_id_1>
316,3172,2014,Nick Houghton holds the position of <extra_id_0>.,<extra_id_0> Chief of the Defence Staff <extra_id_1>
317,3182,2014,Antonino Raspanti holds the position of <extra_id_0>.,<extra_id_0> diocesan bishop <extra_id_1>
318,3195,2014,Amy Adams holds the position of <extra_id_0>.,<extra_id_0> Minister of Justice <extra_id_1>
319,3199,2014,"Leonor, Princess of Asturias holds the position of <extra_id_0>.",<extra_id_0> Prince of Girona <extra_id_1>
320,3208,2014,Marisol Touraine holds the position of <extra_id_0>.,<extra_id_0> Minister of Labour <extra_id_1>
321,3216,2014,Jutta Urpilainen holds the position of <extra_id_0>.,<extra_id_0> party leader <extra_id_1>
322,3223,2014,Taur Matan Ruak holds the position of <extra_id_0>.,<extra_id_0> President of East Timor <extra_id_1>
323,3240,2014,Zsolt Borkai holds the position of <extra_id_0>.,<extra_id_0> president <extra_id_1>
324,3247,2014,Soraya Sáenz de Santamaría holds the position of <extra_id_0>.,<extra_id_0> Deputy Prime Minister of Spain <extra_id_1>
325,3258,2014,Raimonds Vējonis holds the position of <extra_id_0>.,<extra_id_0> Minister of Defence <extra_id_1>
326,3266,2014,Tim Davie holds the position of <extra_id_0>.,<extra_id_0> chief executive officer <extra_id_1>
327,3276,2014,Stephen Donnelly holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
328,3287,2014,Charles Shor holds the position of <extra_id_0>.,<extra_id_0> président-directeur général <extra_id_1>
329,3291,2014,Sampathawaduge Maxwell Grenville Silva holds the position of <extra_id_0>.,<extra_id_0> auxiliary bishop <extra_id_1>
330,3307,2014,Brendan Smith holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
331,3318,2014,David Dabede Mabuza holds the position of <extra_id_0>.,<extra_id_0> Premier of Mpumalanga <extra_id_1>
332,3333,2014,Donna Christian-Christensen holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
333,3338,2014,Mary Mitchell O'Connor holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
334,3349,2014,Arayik Harutyunyan holds the position of <extra_id_0>.,<extra_id_0> Prime Minister of Artsakh <extra_id_1>
335,3355,2014,Malala Yousafzai attended <extra_id_0>.,<extra_id_0> Edgbaston High School <extra_id_1>
336,3366,2014,Nik Stauskas attended <extra_id_0>.,<extra_id_0> University of Michigan <extra_id_1>
337,3371,2014,Katie Ledecky attended <extra_id_0>.,<extra_id_0> Stone Ridge School of the Sacred Heart <extra_id_1>
338,3382,2014,Baker Mayfield attended <extra_id_0>.,<extra_id_0> University of Oklahoma <extra_id_1>
339,3396,2014,Nigel Williams-Goss attended <extra_id_0>.,<extra_id_0> University of Washington <extra_id_1>
340,3408,2014,Johnathan Williams attended <extra_id_0>.,<extra_id_0> University of Missouri <extra_id_1>
341,3417,2014,Frank Kaminsky attended <extra_id_0>.,<extra_id_0> University of Wisconsin–Madison <extra_id_1>
342,3428,2014,Jazmin Grace Grimaldi attended <extra_id_0>.,<extra_id_0> Fordham University <extra_id_1>
343,3433,2014,Mike Gallagher attended <extra_id_0>.,<extra_id_0> Georgetown University <extra_id_1>
344,3439,2014,Jevon Carter attended <extra_id_0>.,<extra_id_0> Proviso East High School <extra_id_1>
345,3450,2014,Jeffrey Mark Deskovic attended <extra_id_0>.,<extra_id_0> Pace University School of Law <extra_id_1>
346,3456,2014,Isaac Humphries attended <extra_id_0>.,<extra_id_0> La Lumiere School <extra_id_1>
347,3464,2014,Thomas Walkup attended <extra_id_0>.,<extra_id_0> Stephen F. Austin State University <extra_id_1>
348,3471,2014,Killian Tillie attended <extra_id_0>.,<extra_id_0> INSEP <extra_id_1>
349,3487,2014,Luke Falk attended <extra_id_0>.,<extra_id_0> Washington State University <extra_id_1>
350,3496,2014,Robert Upshaw attended <extra_id_0>.,<extra_id_0> University of Washington <extra_id_1>
351,3502,2014,Vianney attended <extra_id_0>.,<extra_id_0> Esmod <extra_id_1>
352,3507,2014,Tiffany Trump attended <extra_id_0>.,<extra_id_0> University of Pennsylvania <extra_id_1>
353,3515,2014,Leticia Romero attended <extra_id_0>.,<extra_id_0> Kansas State University <extra_id_1>
354,3526,2014,Fletcher Magee attended <extra_id_0>.,<extra_id_0> The First Academy <extra_id_1>
355,3537,2014,Grant Williams attended <extra_id_0>.,<extra_id_0> Providence Day School <extra_id_1>
356,3548,2014,Derek Willis attended <extra_id_0>.,<extra_id_0> University of Kentucky <extra_id_1>
357,3556,2014,Andrew Donlin attended <extra_id_0>.,<extra_id_0> United States Air Force Academy <extra_id_1>
358,3562,2014,Kylie Moore-Gilbert attended <extra_id_0>.,<extra_id_0> University of Melbourne <extra_id_1>
359,3578,2014,Felix Finkbeiner attended <extra_id_0>.,"<extra_id_0> School of Oriental and African Studies, University of London <extra_id_1>"
360,3594,2014,Clayton Custer attended <extra_id_0>.,<extra_id_0> Iowa State University <extra_id_1>
361,3614,2014,Katalin Cseh attended <extra_id_0>.,<extra_id_0> Erasmus University Rotterdam <extra_id_1>
362,3623,2014,Evelyn Akhator attended <extra_id_0>.,<extra_id_0> Chipola College <extra_id_1>
363,3631,2014,Megan Walker attended <extra_id_0>.,<extra_id_0> Monacan High School <extra_id_1>
364,3644,2014,Elina Netšajeva attended <extra_id_0>.,<extra_id_0> Estonian Academy of Music and Theatre <extra_id_1>
365,3650,2014,Jessica Shepard attended <extra_id_0>.,<extra_id_0> Fremont Senior High School <extra_id_1>
366,3656,2014,Lee Hyun-joo attended <extra_id_0>.,<extra_id_0> School of Performing Arts Seoul <extra_id_1>
367,3666,2014,Alexandra Mitroshina attended <extra_id_0>.,<extra_id_0> MSU Faculty of Journalism <extra_id_1>
368,3674,2014,Louise Coldefy attended <extra_id_0>.,<extra_id_0> Conservatoire national supérieur d'art dramatique <extra_id_1>
369,3685,2014,Alexandre Benalla attended <extra_id_0>.,<extra_id_0> University of Clermont-Ferrand (1896-1976) <extra_id_1>
370,3690,2014,Brielle Biermann attended <extra_id_0>.,<extra_id_0> Cambridge High School <extra_id_1>
371,3701,2014,<extra_id_0> is the chair of bp.,<extra_id_0> Carl-Henric Svanberg <extra_id_1>
372,3712,2014,<extra_id_0> is the chair of Republican Party.,<extra_id_0> Reince Priebus <extra_id_1>
373,3720,2014,<extra_id_0> is the chair of Islamic State of Iraq and the Levant.,<extra_id_0> Abu Bakr al-Baghdadi <extra_id_1>
374,3731,2014,<extra_id_0> is the chair of Democratic Party.,<extra_id_0> Gianni Cuperlo <extra_id_1>
375,3742,2014,<extra_id_0> is the chair of Sainsbury's.,<extra_id_0> Justin King <extra_id_1>
376,3749,2014,<extra_id_0> is the chair of National Rally.,<extra_id_0> Marine Le Pen <extra_id_1>
377,3760,2014,<extra_id_0> is the chair of Swansea City A.F.C..,<extra_id_0> Huw Jenkins <extra_id_1>
378,3771,2014,<extra_id_0> is the chair of Libertarian Party.,<extra_id_0> Geoff Neale <extra_id_1>
379,3782,2014,<extra_id_0> is the chair of Anti-Defamation League.,<extra_id_0> Abraham Foxman <extra_id_1>
380,3793,2014,<extra_id_0> is the chair of International Olympic Committee.,<extra_id_0> Thomas Bach <extra_id_1>
381,3804,2014,<extra_id_0> is the chair of HSBC.,<extra_id_0> Douglas Flint <extra_id_1>
382,3813,2014,<extra_id_0> is the chair of World Bank.,<extra_id_0> Jim Yong Kim <extra_id_1>
383,3821,2014,<extra_id_0> is the chair of Alternative for Germany.,<extra_id_0> Bernd Lucke <extra_id_1>
384,3832,2014,<extra_id_0> is the chair of Scottish Parliament.,<extra_id_0> Tricia Marwick <extra_id_1>
385,3843,2014,<extra_id_0> is the chair of Aston Villa F.C..,<extra_id_0> Xia Jiantong <extra_id_1>
386,3854,2014,<extra_id_0> is the chair of International Shooting Sport Federation.,<extra_id_0> Olegario Vázquez Raña <extra_id_1>
387,3865,2014,<extra_id_0> is the chair of Finns Party.,<extra_id_0> Timo Soini <extra_id_1>
388,3876,2014,<extra_id_0> is the chair of Unilever.,<extra_id_0> Michael Treschow <extra_id_1>
389,3886,2014,<extra_id_0> is the chair of Organisation of Islamic Cooperation.,<extra_id_0> Iyad bin Amin Madani <extra_id_1>
390,3897,2014,<extra_id_0> is the chair of NatWest Group.,<extra_id_0> Sir Philip Hampton <extra_id_1>
391,3907,2014,<extra_id_0> is the chair of Conseil national du numérique.,<extra_id_0> Gilles Babinet <extra_id_1>
392,3918,2014,<extra_id_0> is the chair of Lloyds Banking Group.,<extra_id_0> Winfried Bischoff <extra_id_1>
393,3935,2014,<extra_id_0> is the chair of Democratic Progressive Party.,<extra_id_0> Su Tseng-chang <extra_id_1>
394,3942,2014,<extra_id_0> is the chair of Italian Radicals.,<extra_id_0> Riccardo Magi <extra_id_1>
395,3949,2014,<extra_id_0> is the chair of Stortinget.,<extra_id_0> Olemic Thommessen <extra_id_1>
396,3959,2014,<extra_id_0> is the chair of Association for Computing Machinery.,<extra_id_0> Vint Cerf <extra_id_1>
397,3970,2014,<extra_id_0> is the chair of French National Assembly.,<extra_id_0> Claude Bartolone <extra_id_1>
398,3981,2014,<extra_id_0> is the chair of Knesset.,<extra_id_0> Yuli Edelstein <extra_id_1>
399,3996,2014,<extra_id_0> is the chair of Estonian Centre Party.,<extra_id_0> Edgar Savisaar <extra_id_1>
400,4007,2014,<extra_id_0> is the chair of Folketing.,<extra_id_0> Mogens Lykketoft <extra_id_1>
401,4018,2014,<extra_id_0> is the chair of Danish People's Party.,<extra_id_0> Kristian Thulesen Dahl <extra_id_1>
402,4027,2014,<extra_id_0> is the chair of Club of Rome.,<extra_id_0> Anders Wijkman <extra_id_1>
403,4036,2014,<extra_id_0> is the chair of Green Party.,<extra_id_0> Åsa Romson <extra_id_1>
404,4045,2014,<extra_id_0> is the chair of International Bank for Reconstruction and Development.,<extra_id_0> Jim Yong Kim <extra_id_1>
405,4056,2014,<extra_id_0> is the chair of Federation of Expellees.,<extra_id_0> Erika Steinbach <extra_id_1>
406,4067,2014,<extra_id_0> is the chair of European Bank for Reconstruction and Development.,<extra_id_0> Suma Chakrabarti <extra_id_1>
407,4076,2014,<extra_id_0> is the chair of Assembly of Experts for Leadership.,<extra_id_0> Mahmoud Hashemi Shahroudi <extra_id_1>
408,4092,2014,<extra_id_0> is the chair of RCD Mallorca.,<extra_id_0> Utz Claassen <extra_id_1>
409,4101,2014,<extra_id_0> is the chair of Brothers of Italy.,<extra_id_0> Ignazio La Russa <extra_id_1>
410,4108,2014,<extra_id_0> is the chair of Financial Reporting Council.,<extra_id_0> Winfried Bischoff <extra_id_1>
411,4119,2014,<extra_id_0> is the chair of Democratic Convergence of Catalonia.,<extra_id_0> Artur Mas <extra_id_1>
412,4124,2014,<extra_id_0> is the chair of Supreme Court of Spain.,<extra_id_0> Carlos Lesmes <extra_id_1>
413,4135,2014,<extra_id_0> is the chair of Y Combinator.,<extra_id_0> Paul Graham <extra_id_1>
414,4152,2014,<extra_id_0> is the chair of Kyoto University.,<extra_id_0> Juichi Yamagiwa <extra_id_1>
415,4163,2014,<extra_id_0> is the chair of Economic Community of West African States.,<extra_id_0> John Mahama <extra_id_1>
416,4174,2014,<extra_id_0> is the chair of Christian Social People's Party.,<extra_id_0> Michel Wolter <extra_id_1>
417,4191,2014,<extra_id_0> is the chair of Chamber of Deputies.,<extra_id_0> Mars Di Bartolomeo <extra_id_1>
418,4207,2014,<extra_id_0> is the chair of Financial Stability Board.,<extra_id_0> Mark Carney <extra_id_1>
419,4218,2014,<extra_id_0> is the chair of Landtag of Bavaria.,<extra_id_0> Barbara Stamm <extra_id_1>
420,4231,2014,<extra_id_0> is the chair of German Parliamentary Committee investigation of the NSA spying scandal.,<extra_id_0> Clemens Binninger <extra_id_1>
421,4237,2014,<extra_id_0> is the chair of Assemblea Nacional Catalana.,<extra_id_0> Carme Forcadell <extra_id_1>
422,4248,2014,<extra_id_0> is the chair of Ministry of Economy and Finance.,<extra_id_0> Choi Kyoung-hwan <extra_id_1>
423,4259,2014,<extra_id_0> is the chair of Toulouse FC.,<extra_id_0> Olivier Sadran <extra_id_1>
424,4270,2014,<extra_id_0> is the chair of Associated British Foods.,<extra_id_0> Charles Sinclair <extra_id_1>
425,4281,2014,<extra_id_0> is the chair of Lega Lombarda.,<extra_id_0> Giancarlo Giorgetti <extra_id_1>
426,4292,2014,<extra_id_0> is the chair of Protezione Civile.,<extra_id_0> Franco Gabrielli <extra_id_1>
427,4303,2014,<extra_id_0> is the chair of Party of Italian Communists.,<extra_id_0> Manuela Palermi <extra_id_1>
428,4308,2014,<extra_id_0> is the chair of European Movement International.,<extra_id_0> Jo Leinen <extra_id_1>
429,4319,2014,<extra_id_0> is the chair of Roman Catholic Archdiocese of Kingston.,<extra_id_0> Brendan O'Brien <extra_id_1>
430,4330,2014,<extra_id_0> is the chair of Alliance of Liberals and Democrats for Europe Party.,<extra_id_0> Graham Watson <extra_id_1>
431,4341,2014,"<extra_id_0> is the chair of Ministry of Culture, Sports and Tourism.",<extra_id_0> Yoo Jin-ryong <extra_id_1>
432,4351,2014,<extra_id_0> is the chair of Òmnium Cultural.,<extra_id_0> Muriel Casals <extra_id_1>
433,4362,2014,<extra_id_0> is the chair of National Society of Film Critics.,<extra_id_0> David Sterritt <extra_id_1>
434,4379,2014,<extra_id_0> is the chair of Ministry of Internal Affairs of Ukraine.,<extra_id_0> Arsen Avakov <extra_id_1>
435,4388,2014,<extra_id_0> is the chair of The Physiological Society.,<extra_id_0> Jonathan Ashmore <extra_id_1>
436,4398,2014,<extra_id_0> is the chair of Atlantik-Brücke.,<extra_id_0> Friedrich Merz <extra_id_1>
437,4416,2014,<extra_id_0> is the chair of Barcelona metropolitan area.,<extra_id_0> Xavier Trias <extra_id_1>
438,4430,2014,<extra_id_0> is the chair of Public Affairs.,<extra_id_0> Vít Bárta <extra_id_1>
439,4434,2014,<extra_id_0> is the chair of Progressive Party of Maldives.,<extra_id_0> Maumoon Abdul Gayoom <extra_id_1>
440,4445,2014,<extra_id_0> is the chair of Saxon academy of arts.,<extra_id_0> Wilfried Krätzschmar <extra_id_1>
441,4456,2014,<extra_id_0> is the chair of Drasi.,<extra_id_0> Theodoros Skylakakis <extra_id_1>
442,4467,2014,<extra_id_0> is the chair of Association for Symbolic Logic.,<extra_id_0> Alasdair Urquhart <extra_id_1>
443,4474,2014,<extra_id_0> is the chair of Andrew W. Mellon Foundation.,<extra_id_0> Earl Lewis <extra_id_1>
444,4483,2014,<extra_id_0> is the chair of Fare per Fermare il Declino.,<extra_id_0> Santo Versace <extra_id_1>
445,4489,2014,<extra_id_0> is the chair of CDU Baden-Württemberg.,<extra_id_0> Thomas Strobl <extra_id_1>
446,4500,2014,"<extra_id_0> is the chair of Embassy of Ukraine, London.",<extra_id_0> Volodymyr Khandohiy <extra_id_1>
447,4511,2014,<extra_id_0> is the chair of Russian Olympic Committee.,<extra_id_0> Alexander Zhukov <extra_id_1>
448,4520,2014,"<extra_id_0> is the chair of Embassy of Ukraine, Ottawa.",<extra_id_0> Vadym Prystaiko <extra_id_1>
449,4539,2014,<extra_id_0> is the chair of Verband der Reservisten der Deutschen Bundeswehr.,<extra_id_0> Roderich Kiesewetter <extra_id_1>
450,4550,2014,<extra_id_0> is the chair of Société des amis du Louvre.,<extra_id_0> Marc Fumaroli <extra_id_1>
451,4572,2014,<extra_id_0> is the chair of Likud Central Committee.,<extra_id_0> Danny Danon <extra_id_1>
452,4580,2014,Alexei Navalny is a member of the <extra_id_0>.,<extra_id_0> Progress Party <extra_id_1>
453,4591,2014,Muhammadu Buhari is a member of the <extra_id_0>.,<extra_id_0> Congress for Progressive Change <extra_id_1>
454,4602,2014,Rocky Anderson is a member of the <extra_id_0>.,<extra_id_0> Justice Party <extra_id_1>
455,4613,2014,Kim Davis is a member of the <extra_id_0>.,<extra_id_0> Democratic Party <extra_id_1>
456,4624,2014,Moshe Feiglin is a member of the <extra_id_0>.,<extra_id_0> Likud <extra_id_1>
457,4635,2014,Sarath Fonseka is a member of the <extra_id_0>.,<extra_id_0> Democratic Party <extra_id_1>
458,4646,2014,Bill Weld is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
459,4657,2014,Jim Prentice is a member of the <extra_id_0>.,<extra_id_0> Conservative Party of Canada <extra_id_1>
460,4664,2014,Cory Bernardi is a member of the <extra_id_0>.,<extra_id_0> Liberal Party of Australia <extra_id_1>
461,4674,2014,Louka Katseli is a member of the <extra_id_0>.,<extra_id_0> Social Agreement <extra_id_1>
462,4680,2014,Omarosa Manigault Newman is a member of the <extra_id_0>.,<extra_id_0> Democratic Party <extra_id_1>
463,4691,2014,Dennis Hood is a member of the <extra_id_0>.,<extra_id_0> Family First Party <extra_id_1>
464,4701,2014,Marina Silva is a member of the <extra_id_0>.,<extra_id_0> Brazilian Socialist Party <extra_id_1>
465,4712,2014,Richard Painter is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
466,4723,2014,Per Sandberg is a member of the <extra_id_0>.,<extra_id_0> Progress Party <extra_id_1>
467,4734,2014,Svitlana Zalishchuk is a member of the <extra_id_0>.,<extra_id_0> European Solidarity <extra_id_1>
468,4745,2014,Jim Justice is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
469,4756,2014,Adonis Georgiades is a member of the <extra_id_0>.,<extra_id_0> New Democracy <extra_id_1>
470,4767,2014,Jacques Boutault is a member of the <extra_id_0>.,<extra_id_0> Europe Ecology – The Greens <extra_id_1>
471,4778,2014,Sam Gyimah is a member of the <extra_id_0>.,<extra_id_0> Conservative Party <extra_id_1>
472,4789,2014,Roberts Zīle is a member of the <extra_id_0>.,<extra_id_0> National Alliance <extra_id_1>
473,4800,2014,Benoît Hamon is a member of the <extra_id_0>.,<extra_id_0> Socialist Party <extra_id_1>
474,4811,2014,Sylvie Goulard is a member of the <extra_id_0>.,<extra_id_0> Democratic Movement <extra_id_1>
475,4822,2014,Craig Mackinlay is a member of the <extra_id_0>.,<extra_id_0> UK Independence Party <extra_id_1>
476,4836,2014,Tendai Biti is a member of the <extra_id_0>.,<extra_id_0> Movement for Democratic Change – Tsvangirai <extra_id_1>
477,4844,2014,Édouard Philippe is a member of the <extra_id_0>.,<extra_id_0> Union for a Popular Movement <extra_id_1>
478,4853,2014,Mark Reckless is a member of the <extra_id_0>.,<extra_id_0> Conservative Party <extra_id_1>
479,4863,2014,Terry Mills is a member of the <extra_id_0>.,<extra_id_0> Country Liberal Party <extra_id_1>
480,4872,2014,Carlo Giovanardi is a member of the <extra_id_0>.,<extra_id_0> New Centre-Right <extra_id_1>
481,4880,2014,Frauke Petry is a member of the <extra_id_0>.,<extra_id_0> Alternative for Germany <extra_id_1>
482,4891,2014,Kushboo is a member of the <extra_id_0>.,<extra_id_0> Indian National Congress <extra_id_1>
483,4902,2014,Heidi Allen is a member of the <extra_id_0>.,<extra_id_0> Conservative Party <extra_id_1>
484,4913,2014,Y. S. Jaganmohan Reddy is a member of the <extra_id_0>.,<extra_id_0> YSR Congress Party <extra_id_1>
485,4924,2014,Abdalá Bucaram Ortiz is a member of the <extra_id_0>.,<extra_id_0> Ecuadorian Roldosist Party <extra_id_1>
486,4930,2014,Carlo Calenda is a member of the <extra_id_0>.,<extra_id_0> Civic Choice <extra_id_1>
487,4939,2014,Laurențiu Rebega is a member of the <extra_id_0>.,<extra_id_0> Conservative Party <extra_id_1>
488,4950,2014,Steve Dickson is a member of the <extra_id_0>.,<extra_id_0> Liberal National Party of Queensland <extra_id_1>
489,4961,2014,Ákos Hadházy is a member of the <extra_id_0>.,<extra_id_0> Politics Can Be Different <extra_id_1>
490,4970,2014,Gianni Alemanno is a member of the <extra_id_0>.,<extra_id_0> Brothers of Italy <extra_id_1>
491,4988,2014,Tom O'Halleran is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
492,4999,2014,Gabriela Rivadeneira is a member of the <extra_id_0>.,<extra_id_0> PAIS Alliance <extra_id_1>
493,5010,2014,Andrew Leung is a member of the <extra_id_0>.,<extra_id_0> Business and Professionals Alliance for Hong Kong <extra_id_1>
494,5021,2014,Hazel Poa is a member of the <extra_id_0>.,<extra_id_0> National Solidarity Party <extra_id_1>
495,5036,2014,James Marape is a member of the <extra_id_0>.,<extra_id_0> People's National Congress Party <extra_id_1>
