index,original,date,input,output
253,2573,2013,Joe Higgins holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
254,2580,2013,Lynne Featherstone holds the position of <extra_id_0>.,<extra_id_0> Department for International Development <extra_id_1>
255,2593,2013,"David Julian Richards, Baron Richards of Herstmonceux holds the position of <extra_id_0>.",<extra_id_0> Chief of the Defence Staff <extra_id_1>
256,2608,2013,Hubertus Leteng holds the position of <extra_id_0>.,<extra_id_0> diocesan bishop <extra_id_1>
257,2619,2013,Xavier Becerra holds the position of <extra_id_0>.,<extra_id_0> Democratic Caucus Chairman of the United States House of Representatives <extra_id_1>
258,2630,2013,Phil Hogan holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
259,2641,2013,"Daniel M. Donovan, Jr. holds the position of <extra_id_0>.",<extra_id_0> New York County District Attorney <extra_id_1>
260,2650,2013,Knut Arild Hareide holds the position of <extra_id_0>.,<extra_id_0> party leader <extra_id_1>
261,2666,2013,Abdrabbuh Mansour Hadi holds the position of <extra_id_0>.,<extra_id_0> President of Yemenمهدي محمد المشاط <extra_id_1>
262,2685,2013,Tony Baldry holds the position of <extra_id_0>.,<extra_id_0> Church Commissioners <extra_id_1>
263,2691,2013,Gary Locke holds the position of <extra_id_0>.,<extra_id_0> United States Ambassador to China <extra_id_1>
264,2703,2013,Jeff Colyer holds the position of <extra_id_0>.,<extra_id_0> Lieutenant Governor of Kansas <extra_id_1>
265,2719,2013,Eric Chu holds the position of <extra_id_0>.,<extra_id_0> Mayor of New Taipei <extra_id_1>
266,2728,2013,Wang Qishan holds the position of <extra_id_0>.,<extra_id_0> Secretary of the Central Commission for Discipline Inspection <extra_id_1>
267,2736,2013,Michael Fallon holds the position of <extra_id_0>.,<extra_id_0> Minister of State at the Department of Energy and Climate Change <extra_id_1>
268,2754,2013,Rodney L. Davis holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
269,2765,2013,Ivan Lewis holds the position of <extra_id_0>.,<extra_id_0> Shadow Secretary of State for Northern Ireland <extra_id_1>
270,2770,2013,Benny Gantz holds the position of <extra_id_0>.,<extra_id_0> Chief of the General Staff (Israel) <extra_id_1>
271,2776,2013,Margrethe Vestager holds the position of <extra_id_0>.,<extra_id_0> Deputy Prime Minister of Denmark <extra_id_1>
272,2791,2013,Ruben Kihuen holds the position of <extra_id_0>.,<extra_id_0> whip <extra_id_1>
273,2800,2013,Virginia Foxx holds the position of <extra_id_0>.,<extra_id_0> Republican Conference Secretary of the United States House of Representatives <extra_id_1>
274,2810,2013,Mette Frederiksen holds the position of <extra_id_0>.,<extra_id_0> Danish Minister for Labour <extra_id_1>
275,2818,2013,James Comer holds the position of <extra_id_0>.,<extra_id_0> commissioner <extra_id_1>
276,2833,2013,Édouard Philippe holds the position of <extra_id_0>.,<extra_id_0> president <extra_id_1>
277,2849,2013,Tassaduq Hussain Jillani holds the position of <extra_id_0>.,<extra_id_0> Chief Election Commissioner of Pakistan <extra_id_1>
278,2858,2013,Lawrence Thomas Persico holds the position of <extra_id_0>.,<extra_id_0> diocesan bishop <extra_id_1>
279,2871,2013,David Hurley holds the position of <extra_id_0>.,<extra_id_0> Chief of the Defence Force <extra_id_1>
280,2882,2013,David McAllister holds the position of <extra_id_0>.,<extra_id_0> Minister-President of Lower Saxony <extra_id_1>
281,2893,2013,Dacian Cioloș holds the position of <extra_id_0>.,<extra_id_0> European Commissioner for Agriculture and Rural Development <extra_id_1>
282,2913,2013,Dominique Mamberti holds the position of <extra_id_0>.,<extra_id_0> Secretary for Relations with States <extra_id_1>
283,2927,2013,Naledi Pandor holds the position of <extra_id_0>.,<extra_id_0> Minister of Home Affairs <extra_id_1>
284,2938,2013,Desmond Swayne holds the position of <extra_id_0>.,<extra_id_0> Lord of the Treasury <extra_id_1>
285,2940,2013,Chris Leslie holds the position of <extra_id_0>.,<extra_id_0> Shadow Chief Secretary to the Treasury <extra_id_1>
286,2945,2013,Mikie Sherrill holds the position of <extra_id_0>.,<extra_id_0> United States Attorney for the District of New Jersey <extra_id_1>
287,2951,2013,Philippe Couillard holds the position of <extra_id_0>.,<extra_id_0> Member of the National Assembly of Quebec <extra_id_1>
288,2957,2013,Mark Drakeford holds the position of <extra_id_0>.,<extra_id_0> Minister for Health and Social Services <extra_id_1>
289,2967,2013,Karel De Gucht holds the position of <extra_id_0>.,<extra_id_0> European Commissioner for Trade <extra_id_1>
290,2981,2013,Olav Fykse Tveit holds the position of <extra_id_0>.,<extra_id_0> general secretary <extra_id_1>
291,2992,2013,Volodymyr Lytvyn holds the position of <extra_id_0>.,<extra_id_0> People's Deputy of Ukraine <extra_id_1>
292,3008,2013,"Thomas A. Shannon, Jr. holds the position of <extra_id_0>.",<extra_id_0> Counselor of the United States Department of State <extra_id_1>
293,3017,2013,Dawn Primarolo holds the position of <extra_id_0>.,<extra_id_0> Chairman of Ways and Means <extra_id_1>
294,3027,2013,Clare Daly holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
295,3043,2013,Michael Spindelegger holds the position of <extra_id_0>.,<extra_id_0> Vice-Chancellor of Austria <extra_id_1>
296,3054,2013,Miguel Díaz-Canel holds the position of <extra_id_0>.,<extra_id_0> Vice President of Cuba <extra_id_1>
297,3065,2013,Seán Barrett holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
298,3073,2013,"Jonathan Hill, Baron Hill of Oareford holds the position of <extra_id_0>.",<extra_id_0> Chancellor of the Duchy of Lancaster <extra_id_1>
299,3081,2013,Jon Trickett holds the position of <extra_id_0>.,<extra_id_0> Minister for the Cabinet Office <extra_id_1>
300,3087,2013,Maria Eagle holds the position of <extra_id_0>.,<extra_id_0> Shadow Secretary of State for Transport <extra_id_1>
301,3093,2013,Susanna Ceccardi holds the position of <extra_id_0>.,<extra_id_0> councillor <extra_id_1>
302,3101,2013,Xavier Bettel holds the position of <extra_id_0>.,<extra_id_0> Prime Minister of Luxembourg <extra_id_1>
303,3112,2013,John L. Hennessy holds the position of <extra_id_0>.,<extra_id_0> president <extra_id_1>
304,3122,2013,Dražen Kutleša holds the position of <extra_id_0>.,<extra_id_0> diocesan bishop <extra_id_1>
305,3131,2013,Anders Brännström holds the position of <extra_id_0>.,<extra_id_0> Chief of Army <extra_id_1>
306,3138,2013,Paul Butler holds the position of <extra_id_0>.,<extra_id_0> Bishop of Southwell and Nottingham <extra_id_1>
307,3147,2013,Trent Kelly holds the position of <extra_id_0>.,<extra_id_0> district attorney <extra_id_1>
308,3163,2013,Dalo Bucaram holds the position of <extra_id_0>.,<extra_id_0> Supreme director <extra_id_1>
309,3171,2013,Nick Houghton holds the position of <extra_id_0>.,<extra_id_0> Chief of the Defence Staff <extra_id_1>
310,3181,2013,Antonino Raspanti holds the position of <extra_id_0>.,<extra_id_0> diocesan bishop <extra_id_1>
311,3192,2013,Craig Emerson holds the position of <extra_id_0>.,<extra_id_0> Minister for Trade <extra_id_1>
312,3207,2013,Marisol Touraine holds the position of <extra_id_0>.,<extra_id_0> Minister of Labour <extra_id_1>
313,3215,2013,Jutta Urpilainen holds the position of <extra_id_0>.,<extra_id_0> party leader <extra_id_1>
314,3220,2013,Petr Nečas holds the position of <extra_id_0>.,<extra_id_0> party leader <extra_id_1>
315,3222,2013,Taur Matan Ruak holds the position of <extra_id_0>.,<extra_id_0> President of East Timor <extra_id_1>
316,3239,2013,Zsolt Borkai holds the position of <extra_id_0>.,<extra_id_0> president <extra_id_1>
317,3246,2013,Soraya Sáenz de Santamaría holds the position of <extra_id_0>.,<extra_id_0> Deputy Prime Minister of Spain <extra_id_1>
318,3257,2013,Raimonds Vējonis holds the position of <extra_id_0>.,<extra_id_0> Minister of Defence <extra_id_1>
319,3265,2013,Tim Davie holds the position of <extra_id_0>.,<extra_id_0> Director-General of the BBC <extra_id_1>
320,3275,2013,Stephen Donnelly holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
321,3286,2013,Charles Shor holds the position of <extra_id_0>.,<extra_id_0> président-directeur général <extra_id_1>
322,3290,2013,Sampathawaduge Maxwell Grenville Silva holds the position of <extra_id_0>.,<extra_id_0> auxiliary bishop <extra_id_1>
323,3306,2013,Brendan Smith holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
324,3317,2013,David Dabede Mabuza holds the position of <extra_id_0>.,<extra_id_0> Premier of Mpumalanga <extra_id_1>
325,3332,2013,Donna Christian-Christensen holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
326,3337,2013,Mary Mitchell O'Connor holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
327,3348,2013,Arayik Harutyunyan holds the position of <extra_id_0>.,<extra_id_0> Prime Minister of Artsakh <extra_id_1>
328,3354,2013,Malala Yousafzai attended <extra_id_0>.,<extra_id_0> Edgbaston High School <extra_id_1>
329,3365,2013,Nik Stauskas attended <extra_id_0>.,<extra_id_0> University of Michigan <extra_id_1>
330,3370,2013,Katie Ledecky attended <extra_id_0>.,<extra_id_0> Stone Ridge School of the Sacred Heart <extra_id_1>
331,3381,2013,Baker Mayfield attended <extra_id_0>.,<extra_id_0> Texas Tech University <extra_id_1>
332,3395,2013,Nigel Williams-Goss attended <extra_id_0>.,<extra_id_0> University of Washington <extra_id_1>
333,3403,2013,Marco Gonzales attended <extra_id_0>.,<extra_id_0> Gonzaga University <extra_id_1>
334,3407,2013,Johnathan Williams attended <extra_id_0>.,<extra_id_0> University of Missouri <extra_id_1>
335,3416,2013,Frank Kaminsky attended <extra_id_0>.,<extra_id_0> University of Wisconsin–Madison <extra_id_1>
336,3427,2013,Jazmin Grace Grimaldi attended <extra_id_0>.,<extra_id_0> Fordham University <extra_id_1>
337,3432,2013,Mike Gallagher attended <extra_id_0>.,<extra_id_0> Georgetown University <extra_id_1>
338,3438,2013,Jevon Carter attended <extra_id_0>.,<extra_id_0> Proviso East High School <extra_id_1>
339,3449,2013,Jeffrey Mark Deskovic attended <extra_id_0>.,<extra_id_0> John Jay College of Criminal Justice <extra_id_1>
340,3463,2013,Thomas Walkup attended <extra_id_0>.,<extra_id_0> Stephen F. Austin State University <extra_id_1>
341,3470,2013,Killian Tillie attended <extra_id_0>.,<extra_id_0> INSEP <extra_id_1>
342,3486,2013,Luke Falk attended <extra_id_0>.,<extra_id_0> Washington State University <extra_id_1>
343,3495,2013,Robert Upshaw attended <extra_id_0>.,"<extra_id_0> California State University, Fresno <extra_id_1>"
344,3501,2013,Vianney attended <extra_id_0>.,<extra_id_0> Esmod <extra_id_1>
345,3506,2013,Tiffany Trump attended <extra_id_0>.,<extra_id_0> University of Pennsylvania <extra_id_1>
346,3514,2013,Leticia Romero attended <extra_id_0>.,<extra_id_0> Kansas State University <extra_id_1>
347,3525,2013,Fletcher Magee attended <extra_id_0>.,<extra_id_0> The First Academy <extra_id_1>
348,3536,2013,Grant Williams attended <extra_id_0>.,<extra_id_0> Providence Day School <extra_id_1>
349,3547,2013,Derek Willis attended <extra_id_0>.,<extra_id_0> Bullitt East High School <extra_id_1>
350,3555,2013,Andrew Donlin attended <extra_id_0>.,<extra_id_0> United States Air Force Academy <extra_id_1>
351,3561,2013,Kylie Moore-Gilbert attended <extra_id_0>.,<extra_id_0> University of Cambridge <extra_id_1>
352,3577,2013,Felix Finkbeiner attended <extra_id_0>.,"<extra_id_0> School of Oriental and African Studies, University of London <extra_id_1>"
353,3593,2013,Clayton Custer attended <extra_id_0>.,<extra_id_0> Blue Valley Northwest High School <extra_id_1>
354,3609,2013,S. Olvah Alhamid attended <extra_id_0>.,<extra_id_0> University of Groningen <extra_id_1>
355,3613,2013,Katalin Cseh attended <extra_id_0>.,<extra_id_0> Semmelweis University <extra_id_1>
356,3622,2013,Evelyn Akhator attended <extra_id_0>.,<extra_id_0> Chipola College <extra_id_1>
357,3630,2013,Megan Walker attended <extra_id_0>.,<extra_id_0> Monacan High School <extra_id_1>
358,3643,2013,Elina Netšajeva attended <extra_id_0>.,<extra_id_0> Estonian Academy of Music and Theatre <extra_id_1>
359,3649,2013,Jessica Shepard attended <extra_id_0>.,<extra_id_0> Fremont Senior High School <extra_id_1>
360,3665,2013,Alexandra Mitroshina attended <extra_id_0>.,<extra_id_0> MSU Faculty of Journalism <extra_id_1>
361,3673,2013,Louise Coldefy attended <extra_id_0>.,<extra_id_0> Conservatoire national supérieur d'art dramatique <extra_id_1>
362,3684,2013,Alexandre Benalla attended <extra_id_0>.,<extra_id_0> University of Clermont-Ferrand (1896-1976) <extra_id_1>
363,3689,2013,Brielle Biermann attended <extra_id_0>.,<extra_id_0> Cambridge High School <extra_id_1>
364,3700,2013,<extra_id_0> is the chair of bp.,<extra_id_0> Carl-Henric Svanberg <extra_id_1>
365,3711,2013,<extra_id_0> is the chair of Republican Party.,<extra_id_0> Reince Priebus <extra_id_1>
366,3719,2013,<extra_id_0> is the chair of Islamic State of Iraq and the Levant.,<extra_id_0> Abu Bakr al-Baghdadi <extra_id_1>
367,3730,2013,<extra_id_0> is the chair of Democratic Party.,<extra_id_0> Rosy Bindi <extra_id_1>
368,3741,2013,<extra_id_0> is the chair of Sainsbury's.,<extra_id_0> Justin King <extra_id_1>
369,3748,2013,<extra_id_0> is the chair of National Rally.,<extra_id_0> Marine Le Pen <extra_id_1>
370,3759,2013,<extra_id_0> is the chair of Swansea City A.F.C..,<extra_id_0> Huw Jenkins <extra_id_1>
371,3770,2013,<extra_id_0> is the chair of Libertarian Party.,<extra_id_0> Geoff Neale <extra_id_1>
372,3781,2013,<extra_id_0> is the chair of Anti-Defamation League.,<extra_id_0> Abraham Foxman <extra_id_1>
373,3792,2013,<extra_id_0> is the chair of International Olympic Committee.,<extra_id_0> Thomas Bach <extra_id_1>
374,3803,2013,<extra_id_0> is the chair of HSBC.,<extra_id_0> Douglas Flint <extra_id_1>
375,3812,2013,<extra_id_0> is the chair of World Bank.,<extra_id_0> Jim Yong Kim <extra_id_1>
376,3820,2013,<extra_id_0> is the chair of Alternative for Germany.,<extra_id_0> Bernd Lucke <extra_id_1>
377,3831,2013,<extra_id_0> is the chair of Scottish Parliament.,<extra_id_0> Tricia Marwick <extra_id_1>
378,3842,2013,<extra_id_0> is the chair of Aston Villa F.C..,<extra_id_0> Xia Jiantong <extra_id_1>
379,3853,2013,<extra_id_0> is the chair of International Shooting Sport Federation.,<extra_id_0> Olegario Vázquez Raña <extra_id_1>
380,3864,2013,<extra_id_0> is the chair of Finns Party.,<extra_id_0> Timo Soini <extra_id_1>
381,3875,2013,<extra_id_0> is the chair of Unilever.,<extra_id_0> Michael Treschow <extra_id_1>
382,3885,2013,<extra_id_0> is the chair of Organisation of Islamic Cooperation.,<extra_id_0> Ekmeleddin İhsanoğlu <extra_id_1>
383,3896,2013,<extra_id_0> is the chair of NatWest Group.,<extra_id_0> Sir Philip Hampton <extra_id_1>
384,3906,2013,<extra_id_0> is the chair of Conseil national du numérique.,<extra_id_0> Gilles Babinet <extra_id_1>
385,3917,2013,<extra_id_0> is the chair of Lloyds Banking Group.,<extra_id_0> Winfried Bischoff <extra_id_1>
386,3934,2013,<extra_id_0> is the chair of Democratic Progressive Party.,<extra_id_0> Su Tseng-chang <extra_id_1>
387,3948,2013,<extra_id_0> is the chair of Stortinget.,<extra_id_0> Olemic Thommessen <extra_id_1>
388,3958,2013,<extra_id_0> is the chair of Association for Computing Machinery.,<extra_id_0> Vint Cerf <extra_id_1>
389,3969,2013,<extra_id_0> is the chair of French National Assembly.,<extra_id_0> Claude Bartolone <extra_id_1>
390,3980,2013,<extra_id_0> is the chair of Knesset.,<extra_id_0> Reuven Rivlin <extra_id_1>
391,3995,2013,<extra_id_0> is the chair of Estonian Centre Party.,<extra_id_0> Edgar Savisaar <extra_id_1>
392,4006,2013,<extra_id_0> is the chair of Folketing.,<extra_id_0> Mogens Lykketoft <extra_id_1>
393,4017,2013,<extra_id_0> is the chair of Danish People's Party.,<extra_id_0> Kristian Thulesen Dahl <extra_id_1>
394,4026,2013,<extra_id_0> is the chair of Club of Rome.,<extra_id_0> Anders Wijkman <extra_id_1>
395,4044,2013,<extra_id_0> is the chair of International Bank for Reconstruction and Development.,<extra_id_0> Jim Yong Kim <extra_id_1>
396,4055,2013,<extra_id_0> is the chair of Federation of Expellees.,<extra_id_0> Erika Steinbach <extra_id_1>
397,4066,2013,<extra_id_0> is the chair of European Bank for Reconstruction and Development.,<extra_id_0> Suma Chakrabarti <extra_id_1>
398,4075,2013,<extra_id_0> is the chair of Assembly of Experts for Leadership.,<extra_id_0> Mahmoud Hashemi Shahroudi <extra_id_1>
399,4091,2013,<extra_id_0> is the chair of RCD Mallorca.,<extra_id_0> Lorenzo Serra Ferrer <extra_id_1>
400,4100,2013,<extra_id_0> is the chair of Brothers of Italy.,<extra_id_0> Ignazio La Russa <extra_id_1>
401,4118,2013,<extra_id_0> is the chair of Democratic Convergence of Catalonia.,<extra_id_0> Artur Mas <extra_id_1>
402,4123,2013,<extra_id_0> is the chair of Supreme Court of Spain.,<extra_id_0> Carlos Lesmes <extra_id_1>
403,4134,2013,<extra_id_0> is the chair of Y Combinator.,<extra_id_0> Paul Graham <extra_id_1>
404,4151,2013,<extra_id_0> is the chair of Kyoto University.,<extra_id_0> Hiroshi Matsumoto <extra_id_1>
405,4162,2013,<extra_id_0> is the chair of Economic Community of West African States.,<extra_id_0> Alassane Dramane Ouattara <extra_id_1>
406,4173,2013,<extra_id_0> is the chair of Christian Social People's Party.,<extra_id_0> Michel Wolter <extra_id_1>
407,4190,2013,<extra_id_0> is the chair of Chamber of Deputies.,<extra_id_0> Laurent Mosar <extra_id_1>
408,4206,2013,<extra_id_0> is the chair of Financial Stability Board.,<extra_id_0> Mark Carney <extra_id_1>
409,4217,2013,<extra_id_0> is the chair of Landtag of Bavaria.,<extra_id_0> Barbara Stamm <extra_id_1>
410,4236,2013,<extra_id_0> is the chair of Assemblea Nacional Catalana.,<extra_id_0> Carme Forcadell <extra_id_1>
411,4258,2013,<extra_id_0> is the chair of Toulouse FC.,<extra_id_0> Olivier Sadran <extra_id_1>
412,4269,2013,<extra_id_0> is the chair of Associated British Foods.,<extra_id_0> Charles Sinclair <extra_id_1>
413,4280,2013,<extra_id_0> is the chair of Lega Lombarda.,<extra_id_0> Giancarlo Giorgetti <extra_id_1>
414,4291,2013,<extra_id_0> is the chair of Protezione Civile.,<extra_id_0> Franco Gabrielli <extra_id_1>
415,4302,2013,<extra_id_0> is the chair of Party of Italian Communists.,<extra_id_0> Antonino Cuffaro <extra_id_1>
416,4307,2013,<extra_id_0> is the chair of European Movement International.,<extra_id_0> Jo Leinen <extra_id_1>
417,4318,2013,<extra_id_0> is the chair of Roman Catholic Archdiocese of Kingston.,<extra_id_0> Brendan O'Brien <extra_id_1>
418,4329,2013,<extra_id_0> is the chair of Alliance of Liberals and Democrats for Europe Party.,<extra_id_0> Graham Watson <extra_id_1>
419,4340,2013,"<extra_id_0> is the chair of Ministry of Culture, Sports and Tourism.",<extra_id_0> Choe Kwang-shik <extra_id_1>
420,4350,2013,<extra_id_0> is the chair of Òmnium Cultural.,<extra_id_0> Muriel Casals <extra_id_1>
421,4361,2013,<extra_id_0> is the chair of National Society of Film Critics.,<extra_id_0> David Sterritt <extra_id_1>
422,4378,2013,<extra_id_0> is the chair of Ministry of Internal Affairs of Ukraine.,<extra_id_0> Vitaliy Zakharchenko <extra_id_1>
423,4387,2013,<extra_id_0> is the chair of The Physiological Society.,<extra_id_0> Jonathan Ashmore <extra_id_1>
424,4397,2013,<extra_id_0> is the chair of Atlantik-Brücke.,<extra_id_0> Friedrich Merz <extra_id_1>
425,4408,2013,<extra_id_0> is the chair of Ministry of Health and Welfare.,<extra_id_0> Chin Young <extra_id_1>
426,4415,2013,<extra_id_0> is the chair of Barcelona metropolitan area.,<extra_id_0> Xavier Trias <extra_id_1>
427,4429,2013,<extra_id_0> is the chair of Public Affairs.,<extra_id_0> Radek John <extra_id_1>
428,4433,2013,<extra_id_0> is the chair of Progressive Party of Maldives.,<extra_id_0> Maumoon Abdul Gayoom <extra_id_1>
429,4444,2013,<extra_id_0> is the chair of Saxon academy of arts.,<extra_id_0> Peter Gülke <extra_id_1>
430,4455,2013,<extra_id_0> is the chair of Drasi.,<extra_id_0> Theodoros Skylakakis <extra_id_1>
431,4466,2013,<extra_id_0> is the chair of Association for Symbolic Logic.,<extra_id_0> Alec Wilkie <extra_id_1>
432,4473,2013,<extra_id_0> is the chair of Andrew W. Mellon Foundation.,<extra_id_0> Don Michael Randel <extra_id_1>
433,4482,2013,<extra_id_0> is the chair of Fare per Fermare il Declino.,<extra_id_0> Michele Boldrin <extra_id_1>
434,4488,2013,<extra_id_0> is the chair of CDU Baden-Württemberg.,<extra_id_0> Thomas Strobl <extra_id_1>
435,4499,2013,"<extra_id_0> is the chair of Embassy of Ukraine, London.",<extra_id_0> Volodymyr Khandohiy <extra_id_1>
436,4510,2013,<extra_id_0> is the chair of Russian Olympic Committee.,<extra_id_0> Alexander Zhukov <extra_id_1>
437,4519,2013,"<extra_id_0> is the chair of Embassy of Ukraine, Ottawa.",<extra_id_0> Vadym Prystaiko <extra_id_1>
438,4538,2013,<extra_id_0> is the chair of Verband der Reservisten der Deutschen Bundeswehr.,<extra_id_0> Roderich Kiesewetter <extra_id_1>
439,4549,2013,<extra_id_0> is the chair of Société des amis du Louvre.,<extra_id_0> Marc Fumaroli <extra_id_1>
440,4571,2013,<extra_id_0> is the chair of Likud Central Committee.,<extra_id_0> Moshe Kahlon <extra_id_1>
441,4579,2013,Alexei Navalny is a member of the <extra_id_0>.,<extra_id_0> Progress Party <extra_id_1>
442,4590,2013,Muhammadu Buhari is a member of the <extra_id_0>.,<extra_id_0> Congress for Progressive Change <extra_id_1>
443,4601,2013,Rocky Anderson is a member of the <extra_id_0>.,<extra_id_0> Justice Party <extra_id_1>
444,4612,2013,Kim Davis is a member of the <extra_id_0>.,<extra_id_0> Democratic Party <extra_id_1>
445,4623,2013,Moshe Feiglin is a member of the <extra_id_0>.,<extra_id_0> Likud <extra_id_1>
446,4634,2013,Sarath Fonseka is a member of the <extra_id_0>.,<extra_id_0> Democratic Party <extra_id_1>
447,4645,2013,Bill Weld is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
448,4656,2013,Jim Prentice is a member of the <extra_id_0>.,<extra_id_0> Conservative Party of Canada <extra_id_1>
449,4663,2013,Cory Bernardi is a member of the <extra_id_0>.,<extra_id_0> Liberal Party of Australia <extra_id_1>
450,4673,2013,Louka Katseli is a member of the <extra_id_0>.,<extra_id_0> Social Agreement <extra_id_1>
451,4679,2013,Omarosa Manigault Newman is a member of the <extra_id_0>.,<extra_id_0> Democratic Party <extra_id_1>
452,4690,2013,Dennis Hood is a member of the <extra_id_0>.,<extra_id_0> Family First Party <extra_id_1>
453,4700,2013,Marina Silva is a member of the <extra_id_0>.,<extra_id_0> Brazilian Socialist Party <extra_id_1>
454,4711,2013,Richard Painter is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
455,4722,2013,Per Sandberg is a member of the <extra_id_0>.,<extra_id_0> Progress Party <extra_id_1>
456,4733,2013,Svitlana Zalishchuk is a member of the <extra_id_0>.,<extra_id_0> European Solidarity <extra_id_1>
457,4744,2013,Jim Justice is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
458,4755,2013,Adonis Georgiades is a member of the <extra_id_0>.,<extra_id_0> New Democracy <extra_id_1>
459,4766,2013,Jacques Boutault is a member of the <extra_id_0>.,<extra_id_0> Europe Ecology – The Greens <extra_id_1>
460,4777,2013,Sam Gyimah is a member of the <extra_id_0>.,<extra_id_0> Conservative Party <extra_id_1>
461,4788,2013,Roberts Zīle is a member of the <extra_id_0>.,<extra_id_0> National Alliance <extra_id_1>
462,4799,2013,Benoît Hamon is a member of the <extra_id_0>.,<extra_id_0> Socialist Party <extra_id_1>
463,4810,2013,Sylvie Goulard is a member of the <extra_id_0>.,<extra_id_0> Democratic Movement <extra_id_1>
464,4821,2013,Craig Mackinlay is a member of the <extra_id_0>.,<extra_id_0> UK Independence Party <extra_id_1>
465,4835,2013,Tendai Biti is a member of the <extra_id_0>.,<extra_id_0> Movement for Democratic Change – Tsvangirai <extra_id_1>
466,4843,2013,Édouard Philippe is a member of the <extra_id_0>.,<extra_id_0> Union for a Popular Movement <extra_id_1>
467,4852,2013,Mark Reckless is a member of the <extra_id_0>.,<extra_id_0> Conservative Party <extra_id_1>
468,4862,2013,Terry Mills is a member of the <extra_id_0>.,<extra_id_0> Country Liberal Party <extra_id_1>
469,4871,2013,Carlo Giovanardi is a member of the <extra_id_0>.,<extra_id_0> The People of Freedom <extra_id_1>
470,4879,2013,Frauke Petry is a member of the <extra_id_0>.,<extra_id_0> Alternative for Germany <extra_id_1>
471,4890,2013,Kushboo is a member of the <extra_id_0>.,<extra_id_0> Dravida Munnetra Kazhagam <extra_id_1>
472,4901,2013,Heidi Allen is a member of the <extra_id_0>.,<extra_id_0> Conservative Party <extra_id_1>
473,4912,2013,Y. S. Jaganmohan Reddy is a member of the <extra_id_0>.,<extra_id_0> YSR Congress Party <extra_id_1>
474,4923,2013,Abdalá Bucaram Ortiz is a member of the <extra_id_0>.,<extra_id_0> Ecuadorian Roldosist Party <extra_id_1>
475,4929,2013,Carlo Calenda is a member of the <extra_id_0>.,<extra_id_0> Civic Choice <extra_id_1>
476,4938,2013,Laurențiu Rebega is a member of the <extra_id_0>.,<extra_id_0> Conservative Party <extra_id_1>
477,4949,2013,Steve Dickson is a member of the <extra_id_0>.,<extra_id_0> Liberal National Party of Queensland <extra_id_1>
478,4960,2013,Ákos Hadházy is a member of the <extra_id_0>.,<extra_id_0> Politics Can Be Different <extra_id_1>
479,4969,2013,Gianni Alemanno is a member of the <extra_id_0>.,<extra_id_0> The People of Freedom <extra_id_1>
480,4980,2013,Zury Ríos is a member of the <extra_id_0>.,<extra_id_0> Institutional Republican Party <extra_id_1>
481,4987,2013,Tom O'Halleran is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
482,4998,2013,Gabriela Rivadeneira is a member of the <extra_id_0>.,<extra_id_0> PAIS Alliance <extra_id_1>
483,5009,2013,Andrew Leung is a member of the <extra_id_0>.,<extra_id_0> Business and Professionals Alliance for Hong Kong <extra_id_1>
484,5020,2013,Hazel Poa is a member of the <extra_id_0>.,<extra_id_0> National Solidarity Party <extra_id_1>
485,5035,2013,James Marape is a member of the <extra_id_0>.,<extra_id_0> People's National Congress Party <extra_id_1>
486,5046,2013,Kristin Michelsen is a member of the <extra_id_0>.,<extra_id_0> Social Democratic Party of the Faroe Islands <extra_id_1>
487,5057,2013,Marta Andreasen is a member of the <extra_id_0>.,<extra_id_0> Conservative Party <extra_id_1>
488,5068,2013,Aleksa Bečić is a member of the <extra_id_0>.,<extra_id_0> Socialist People's Party of Montenegro <extra_id_1>
489,5082,2013,Banri Kaieda is a member of the <extra_id_0>.,<extra_id_0> Democratic Party of Japan <extra_id_1>
490,5098,2013,Uffe Elbæk is a member of the <extra_id_0>.,<extra_id_0> The Alternative <extra_id_1>
491,5109,2013,Karen Casey is a member of the <extra_id_0>.,<extra_id_0> Nova Scotia Liberal Party <extra_id_1>
492,5120,2013,Roberta Anastase is a member of the <extra_id_0>.,<extra_id_0> Democratic Liberal Party <extra_id_1>
493,5131,2013,Linda Collins-Smith is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
494,5142,2013,Marios Matsakis is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
495,5153,2013,Yvan Benedetti is a member of the <extra_id_0>.,<extra_id_0> L'Œuvre française <extra_id_1>
