index,original,date,input,output
252,2517,2011,Mario Monti holds the position of <extra_id_0>.,<extra_id_0> Prime Minister of Italy <extra_id_1>
253,2528,2011,Malusi Gigaba holds the position of <extra_id_0>.,<extra_id_0> Minister of Public Enterprises <extra_id_1>
254,2537,2011,Damian Green holds the position of <extra_id_0>.,<extra_id_0> Minister of State for Immigration <extra_id_1>
255,2545,2011,Almazbek Atambayev holds the position of <extra_id_0>.,<extra_id_0> President of Kyrgyzstan <extra_id_1>
256,2556,2011,Trey Gowdy holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
257,2571,2011,Joe Higgins holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
258,2578,2011,Lynne Featherstone holds the position of <extra_id_0>.,<extra_id_0> Minister for Women and Equalities <extra_id_1>
259,2589,2011,Mary Harney holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
260,2591,2011,"David Julian Richards, Baron Richards of Herstmonceux holds the position of <extra_id_0>.",<extra_id_0> Chief of the Defence Staff <extra_id_1>
261,2606,2011,Hubertus Leteng holds the position of <extra_id_0>.,<extra_id_0> diocesan bishop <extra_id_1>
262,2617,2011,Xavier Becerra holds the position of <extra_id_0>.,<extra_id_0> Democratic Caucus Vice Chairman of the United States House of Representatives <extra_id_1>
263,2628,2011,Phil Hogan holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
264,2639,2011,"Daniel M. Donovan, Jr. holds the position of <extra_id_0>.",<extra_id_0> New York County District Attorney <extra_id_1>
265,2648,2011,Knut Arild Hareide holds the position of <extra_id_0>.,<extra_id_0> party leader <extra_id_1>
266,2664,2011,Abdrabbuh Mansour Hadi holds the position of <extra_id_0>.,<extra_id_0> Vice President of Yemen <extra_id_1>
267,2681,2011,Dermot Ahern holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
268,2683,2011,Tony Baldry holds the position of <extra_id_0>.,<extra_id_0> Church Commissioners <extra_id_1>
269,2689,2011,Gary Locke holds the position of <extra_id_0>.,<extra_id_0> United States Ambassador to China <extra_id_1>
270,2701,2011,Jeff Colyer holds the position of <extra_id_0>.,<extra_id_0> Lieutenant Governor of Kansas <extra_id_1>
271,2717,2011,Eric Chu holds the position of <extra_id_0>.,<extra_id_0> Mayor of New Taipei <extra_id_1>
272,2726,2011,Wang Qishan holds the position of <extra_id_0>.,<extra_id_0> Vice Premier of the State Council of the People's Republic of China <extra_id_1>
273,2752,2011,Rodney L. Davis holds the position of <extra_id_0>.,<extra_id_0> congressional staff <extra_id_1>
274,2763,2011,Ivan Lewis holds the position of <extra_id_0>.,"<extra_id_0> Shadow Secretary of State for Culture, Media and Sport <extra_id_1>"
275,2768,2011,Benny Gantz holds the position of <extra_id_0>.,<extra_id_0> Chief of the General Staff (Israel) <extra_id_1>
276,2774,2011,Margrethe Vestager holds the position of <extra_id_0>.,<extra_id_0> Deputy Prime Minister of Denmark <extra_id_1>
277,2798,2011,Virginia Foxx holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
278,2808,2011,Mette Frederiksen holds the position of <extra_id_0>.,<extra_id_0> Danish Minister for Labour <extra_id_1>
279,2831,2011,Édouard Philippe holds the position of <extra_id_0>.,<extra_id_0> president <extra_id_1>
280,2847,2011,Pál Schmitt holds the position of <extra_id_0>.,<extra_id_0> President of Hungary <extra_id_1>
281,2869,2011,David Hurley holds the position of <extra_id_0>.,<extra_id_0> Chief of the Defence Force <extra_id_1>
282,2880,2011,David McAllister holds the position of <extra_id_0>.,<extra_id_0> Minister-President of Lower Saxony <extra_id_1>
283,2891,2011,Dacian Cioloș holds the position of <extra_id_0>.,<extra_id_0> European Commissioner for Agriculture and Rural Development <extra_id_1>
284,2901,2011,"Joseph F. Dunford, Jr. holds the position of <extra_id_0>.",<extra_id_0> Assistant Commandant of the Marine Corps <extra_id_1>
285,2911,2011,Dominique Mamberti holds the position of <extra_id_0>.,<extra_id_0> Secretary for Relations with States <extra_id_1>
286,2925,2011,Naledi Pandor holds the position of <extra_id_0>.,<extra_id_0> Minister of Science and Technology <extra_id_1>
287,2936,2011,Desmond Swayne holds the position of <extra_id_0>.,<extra_id_0> Parliamentary Private Secretary to the Prime Minister <extra_id_1>
288,2965,2011,Karel De Gucht holds the position of <extra_id_0>.,<extra_id_0> European Commissioner for Trade <extra_id_1>
289,2979,2011,Olav Fykse Tveit holds the position of <extra_id_0>.,<extra_id_0> general secretary <extra_id_1>
290,2990,2011,Volodymyr Lytvyn holds the position of <extra_id_0>.,<extra_id_0> People's Deputy of Ukraine <extra_id_1>
291,3000,2011,Caroline Spelman holds the position of <extra_id_0>.,"<extra_id_0> Secretary of State for Environment, Food and Rural Affairs <extra_id_1>"
292,3015,2011,Dawn Primarolo holds the position of <extra_id_0>.,<extra_id_0> Chairman of Ways and Means <extra_id_1>
293,3025,2011,Clare Daly holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
294,3041,2011,Michael Spindelegger holds the position of <extra_id_0>.,<extra_id_0> Vice-Chancellor of Austria <extra_id_1>
295,3063,2011,Seán Barrett holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
296,3079,2011,Jon Trickett holds the position of <extra_id_0>.,<extra_id_0> Minister for the Cabinet Office <extra_id_1>
297,3085,2011,Maria Eagle holds the position of <extra_id_0>.,<extra_id_0> Shadow Secretary of State for Transport <extra_id_1>
298,3091,2011,Susanna Ceccardi holds the position of <extra_id_0>.,<extra_id_0> councillor <extra_id_1>
299,3100,2011,Xavier Bettel holds the position of <extra_id_0>.,<extra_id_0> Échevin <extra_id_1>
300,3110,2011,John L. Hennessy holds the position of <extra_id_0>.,<extra_id_0> president <extra_id_1>
301,3120,2011,Dražen Kutleša holds the position of <extra_id_0>.,<extra_id_0> Catholic bishop <extra_id_1>
302,3136,2011,Paul Butler holds the position of <extra_id_0>.,<extra_id_0> Bishop of Southwell and Nottingham <extra_id_1>
303,3161,2011,Dalo Bucaram holds the position of <extra_id_0>.,<extra_id_0> Supreme director <extra_id_1>
304,3179,2011,Antonino Raspanti holds the position of <extra_id_0>.,<extra_id_0> diocesan bishop <extra_id_1>
305,3190,2011,Craig Emerson holds the position of <extra_id_0>.,<extra_id_0> Minister for Trade <extra_id_1>
306,3193,2011,Amy Adams holds the position of <extra_id_0>.,<extra_id_0> Minister of Internal Affairs <extra_id_1>
307,3213,2011,Jutta Urpilainen holds the position of <extra_id_0>.,<extra_id_0> party leader <extra_id_1>
308,3218,2011,Petr Nečas holds the position of <extra_id_0>.,<extra_id_0> party leader <extra_id_1>
309,3237,2011,Zsolt Borkai holds the position of <extra_id_0>.,<extra_id_0> president <extra_id_1>
310,3244,2011,Soraya Sáenz de Santamaría holds the position of <extra_id_0>.,<extra_id_0> Deputy Prime Minister of Spain <extra_id_1>
311,3273,2011,Stephen Donnelly holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
312,3284,2011,Charles Shor holds the position of <extra_id_0>.,<extra_id_0> président-directeur général <extra_id_1>
313,3288,2011,Sampathawaduge Maxwell Grenville Silva holds the position of <extra_id_0>.,<extra_id_0> auxiliary bishop <extra_id_1>
314,3304,2011,Brendan Smith holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
315,3315,2011,David Dabede Mabuza holds the position of <extra_id_0>.,<extra_id_0> Premier of Mpumalanga <extra_id_1>
316,3330,2011,Donna Christian-Christensen holds the position of <extra_id_0>.,<extra_id_0> United States representative <extra_id_1>
317,3335,2011,Mary Mitchell O'Connor holds the position of <extra_id_0>.,<extra_id_0> Teachta Dála <extra_id_1>
318,3346,2011,Arayik Harutyunyan holds the position of <extra_id_0>.,<extra_id_0> Prime Minister of Artsakh <extra_id_1>
319,3363,2011,Nik Stauskas attended <extra_id_0>.,<extra_id_0> St. Mark's School <extra_id_1>
320,3368,2011,Katie Ledecky attended <extra_id_0>.,<extra_id_0> Stone Ridge School of the Sacred Heart <extra_id_1>
321,3379,2011,Baker Mayfield attended <extra_id_0>.,<extra_id_0> Lake Travis High School <extra_id_1>
322,3390,2011,Jiankui He attended <extra_id_0>.,<extra_id_0> Stanford University <extra_id_1>
323,3393,2011,Jae Crowder attended <extra_id_0>.,<extra_id_0> Marquette University <extra_id_1>
324,3401,2011,Marco Gonzales attended <extra_id_0>.,<extra_id_0> Gonzaga University <extra_id_1>
325,3405,2011,Johnathan Williams attended <extra_id_0>.,<extra_id_0> Southwind High School <extra_id_1>
326,3414,2011,Frank Kaminsky attended <extra_id_0>.,<extra_id_0> Benet Academy <extra_id_1>
327,3425,2011,Jazmin Grace Grimaldi attended <extra_id_0>.,<extra_id_0> Fordham University <extra_id_1>
328,3430,2011,Mike Gallagher attended <extra_id_0>.,<extra_id_0> Georgetown University <extra_id_1>
329,3436,2011,Jevon Carter attended <extra_id_0>.,<extra_id_0> Proviso East High School <extra_id_1>
330,3447,2011,Jeffrey Mark Deskovic attended <extra_id_0>.,<extra_id_0> John Jay College of Criminal Justice <extra_id_1>
331,3461,2011,Thomas Walkup attended <extra_id_0>.,<extra_id_0> Deer Park High School <extra_id_1>
332,3468,2011,Killian Tillie attended <extra_id_0>.,<extra_id_0> INSEP <extra_id_1>
333,3484,2011,Luke Falk attended <extra_id_0>.,<extra_id_0> Oaks Christian School <extra_id_1>
334,3499,2011,Vianney attended <extra_id_0>.,<extra_id_0> PSB Paris School of Business <extra_id_1>
335,3504,2011,Tiffany Trump attended <extra_id_0>.,<extra_id_0> University of Pennsylvania <extra_id_1>
336,3523,2011,Fletcher Magee attended <extra_id_0>.,<extra_id_0> The First Academy <extra_id_1>
337,3534,2011,Grant Williams attended <extra_id_0>.,<extra_id_0> Providence Day School <extra_id_1>
338,3545,2011,Derek Willis attended <extra_id_0>.,<extra_id_0> Bullitt East High School <extra_id_1>
339,3553,2011,Andrew Donlin attended <extra_id_0>.,<extra_id_0> Wayzata High School <extra_id_1>
340,3559,2011,Kylie Moore-Gilbert attended <extra_id_0>.,<extra_id_0> University of Cambridge <extra_id_1>
341,3567,2011,Ayman Rashdan Wong attended <extra_id_0>.,<extra_id_0> National University of Malaysia <extra_id_1>
342,3575,2011,Felix Finkbeiner attended <extra_id_0>.,"<extra_id_0> School of Oriental and African Studies, University of London <extra_id_1>"
343,3586,2011,Mireia Vehí i Cantenys attended <extra_id_0>.,<extra_id_0> Pompeu Fabra University <extra_id_1>
344,3588,2011,Anna Júlia Donáth attended <extra_id_0>.,<extra_id_0> Eötvös Loránd University <extra_id_1>
345,3591,2011,Clayton Custer attended <extra_id_0>.,<extra_id_0> Blue Valley Northwest High School <extra_id_1>
346,3607,2011,S. Olvah Alhamid attended <extra_id_0>.,<extra_id_0> University of Groningen <extra_id_1>
347,3611,2011,Katalin Cseh attended <extra_id_0>.,<extra_id_0> Semmelweis University <extra_id_1>
348,3620,2011,Scotty Walden attended <extra_id_0>.,<extra_id_0> Hardin–Simmons University <extra_id_1>
349,3628,2011,Megan Walker attended <extra_id_0>.,<extra_id_0> Monacan High School <extra_id_1>
350,3639,2011,Jayson Musson attended <extra_id_0>.,<extra_id_0> University of Pennsylvania <extra_id_1>
351,3641,2011,Elina Netšajeva attended <extra_id_0>.,<extra_id_0> Estonian Academy of Music and Theatre <extra_id_1>
352,3647,2011,Jessica Shepard attended <extra_id_0>.,<extra_id_0> Fremont Senior High School <extra_id_1>
353,3663,2011,Alexandra Mitroshina attended <extra_id_0>.,<extra_id_0> MSU Faculty of Journalism <extra_id_1>
354,3671,2011,Louise Coldefy attended <extra_id_0>.,<extra_id_0> Conservatoire national supérieur d'art dramatique <extra_id_1>
355,3682,2011,Alexandre Benalla attended <extra_id_0>.,<extra_id_0> University of Rouen <extra_id_1>
356,3687,2011,Brielle Biermann attended <extra_id_0>.,<extra_id_0> Cambridge High School <extra_id_1>
357,3698,2011,<extra_id_0> is the chair of bp.,<extra_id_0> Carl-Henric Svanberg <extra_id_1>
358,3709,2011,<extra_id_0> is the chair of Republican Party.,<extra_id_0> Reince Priebus <extra_id_1>
359,3728,2011,<extra_id_0> is the chair of Democratic Party.,<extra_id_0> Rosy Bindi <extra_id_1>
360,3739,2011,<extra_id_0> is the chair of Sainsbury's.,<extra_id_0> Justin King <extra_id_1>
361,3746,2011,<extra_id_0> is the chair of National Rally.,<extra_id_0> Marine Le Pen <extra_id_1>
362,3757,2011,<extra_id_0> is the chair of Swansea City A.F.C..,<extra_id_0> Huw Jenkins <extra_id_1>
363,3768,2011,<extra_id_0> is the chair of Libertarian Party.,<extra_id_0> Mark Hinkle <extra_id_1>
364,3779,2011,<extra_id_0> is the chair of Anti-Defamation League.,<extra_id_0> Abraham Foxman <extra_id_1>
365,3790,2011,<extra_id_0> is the chair of International Olympic Committee.,<extra_id_0> Jacques Rogge <extra_id_1>
366,3801,2011,<extra_id_0> is the chair of HSBC.,<extra_id_0> Douglas Flint <extra_id_1>
367,3829,2011,<extra_id_0> is the chair of Scottish Parliament.,<extra_id_0> Tricia Marwick <extra_id_1>
368,3840,2011,<extra_id_0> is the chair of Aston Villa F.C..,<extra_id_0> Xia Jiantong <extra_id_1>
369,3851,2011,<extra_id_0> is the chair of International Shooting Sport Federation.,<extra_id_0> Olegario Vázquez Raña <extra_id_1>
370,3862,2011,<extra_id_0> is the chair of Finns Party.,<extra_id_0> Timo Soini <extra_id_1>
371,3873,2011,<extra_id_0> is the chair of Unilever.,<extra_id_0> Michael Treschow <extra_id_1>
372,3883,2011,<extra_id_0> is the chair of Organisation of Islamic Cooperation.,<extra_id_0> Ekmeleddin İhsanoğlu <extra_id_1>
373,3894,2011,<extra_id_0> is the chair of NatWest Group.,<extra_id_0> Sir Philip Hampton <extra_id_1>
374,3904,2011,<extra_id_0> is the chair of Conseil national du numérique.,<extra_id_0> Gilles Babinet <extra_id_1>
375,3915,2011,<extra_id_0> is the chair of Lloyds Banking Group.,<extra_id_0> Winfried Bischoff <extra_id_1>
376,3932,2011,<extra_id_0> is the chair of Democratic Progressive Party.,<extra_id_0> Tsai Ing-wen <extra_id_1>
377,3967,2011,<extra_id_0> is the chair of French National Assembly.,<extra_id_0> Bernard Accoyer <extra_id_1>
378,3978,2011,<extra_id_0> is the chair of Knesset.,<extra_id_0> Reuven Rivlin <extra_id_1>
379,3993,2011,<extra_id_0> is the chair of Estonian Centre Party.,<extra_id_0> Edgar Savisaar <extra_id_1>
380,4004,2011,<extra_id_0> is the chair of Folketing.,<extra_id_0> Thor Pedersen <extra_id_1>
381,4015,2011,<extra_id_0> is the chair of Danish People's Party.,<extra_id_0> Pia Kjærsgaard <extra_id_1>
382,4035,2011,<extra_id_0> is the chair of Green Party.,<extra_id_0> Maria Wetterstrand <extra_id_1>
383,4053,2011,<extra_id_0> is the chair of Federation of Expellees.,<extra_id_0> Erika Steinbach <extra_id_1>
384,4064,2011,<extra_id_0> is the chair of European Bank for Reconstruction and Development.,<extra_id_0> Thomas Mirow <extra_id_1>
385,4116,2011,<extra_id_0> is the chair of Democratic Convergence of Catalonia.,<extra_id_0> Jordi Pujol <extra_id_1>
386,4132,2011,<extra_id_0> is the chair of Y Combinator.,<extra_id_0> Paul Graham <extra_id_1>
387,4143,2011,<extra_id_0> is the chair of Group Centrist Union.,<extra_id_0> Nicolas About <extra_id_1>
388,4149,2011,<extra_id_0> is the chair of Kyoto University.,<extra_id_0> Hiroshi Matsumoto <extra_id_1>
389,4160,2011,<extra_id_0> is the chair of Economic Community of West African States.,<extra_id_0> Goodluck Jonathan <extra_id_1>
390,4171,2011,<extra_id_0> is the chair of Christian Social People's Party.,<extra_id_0> Michel Wolter <extra_id_1>
391,4188,2011,<extra_id_0> is the chair of Chamber of Deputies.,<extra_id_0> Laurent Mosar <extra_id_1>
392,4204,2011,<extra_id_0> is the chair of Financial Stability Board.,<extra_id_0> Mark Carney <extra_id_1>
393,4215,2011,<extra_id_0> is the chair of Landtag of Bavaria.,<extra_id_0> Barbara Stamm <extra_id_1>
394,4247,2011,<extra_id_0> is the chair of Ministry of Economy and Finance.,<extra_id_0> Yoon Jeung-hyun <extra_id_1>
395,4256,2011,<extra_id_0> is the chair of Toulouse FC.,<extra_id_0> Olivier Sadran <extra_id_1>
396,4267,2011,<extra_id_0> is the chair of Associated British Foods.,<extra_id_0> Charles Sinclair <extra_id_1>
397,4278,2011,<extra_id_0> is the chair of Lega Lombarda.,<extra_id_0> Roberto Castelli <extra_id_1>
398,4289,2011,<extra_id_0> is the chair of Protezione Civile.,<extra_id_0> Franco Gabrielli <extra_id_1>
399,4300,2011,<extra_id_0> is the chair of Party of Italian Communists.,<extra_id_0> Antonino Cuffaro <extra_id_1>
400,4305,2011,<extra_id_0> is the chair of European Movement International.,<extra_id_0> Jo Leinen <extra_id_1>
401,4316,2011,<extra_id_0> is the chair of Roman Catholic Archdiocese of Kingston.,<extra_id_0> Brendan O'Brien <extra_id_1>
402,4327,2011,<extra_id_0> is the chair of Alliance of Liberals and Democrats for Europe Party.,<extra_id_0> Graham Watson <extra_id_1>
403,4338,2011,"<extra_id_0> is the chair of Ministry of Culture, Sports and Tourism.",<extra_id_0> Yu In-chon <extra_id_1>
404,4348,2011,<extra_id_0> is the chair of Òmnium Cultural.,<extra_id_0> Muriel Casals <extra_id_1>
405,4359,2011,<extra_id_0> is the chair of National Society of Film Critics.,<extra_id_0> David Sterritt <extra_id_1>
406,4376,2011,<extra_id_0> is the chair of Ministry of Internal Affairs of Ukraine.,<extra_id_0> Vitaliy Zakharchenko <extra_id_1>
407,4395,2011,<extra_id_0> is the chair of Atlantik-Brücke.,<extra_id_0> Friedrich Merz <extra_id_1>
408,4413,2011,<extra_id_0> is the chair of Barcelona metropolitan area.,<extra_id_0> Xavier Trias <extra_id_1>
409,4427,2011,<extra_id_0> is the chair of Public Affairs.,<extra_id_0> Radek John <extra_id_1>
410,4431,2011,<extra_id_0> is the chair of Progressive Party of Maldives.,<extra_id_0> Maumoon Abdul Gayoom <extra_id_1>
411,4442,2011,<extra_id_0> is the chair of Saxon academy of arts.,<extra_id_0> Peter Gülke <extra_id_1>
412,4453,2011,<extra_id_0> is the chair of Drasi.,<extra_id_0> Stefanos Manos <extra_id_1>
413,4464,2011,<extra_id_0> is the chair of Association for Symbolic Logic.,<extra_id_0> Alec Wilkie <extra_id_1>
414,4471,2011,<extra_id_0> is the chair of Andrew W. Mellon Foundation.,<extra_id_0> Don Michael Randel <extra_id_1>
415,4486,2011,<extra_id_0> is the chair of CDU Baden-Württemberg.,<extra_id_0> Stefan Mappus <extra_id_1>
416,4497,2011,"<extra_id_0> is the chair of Embassy of Ukraine, London.",<extra_id_0> Volodymyr Khandohiy <extra_id_1>
417,4508,2011,<extra_id_0> is the chair of Russian Olympic Committee.,<extra_id_0> Alexander Zhukov <extra_id_1>
418,4517,2011,"<extra_id_0> is the chair of Embassy of Ukraine, Ottawa.",<extra_id_0> Ihor Ostash <extra_id_1>
419,4536,2011,<extra_id_0> is the chair of Verband der Reservisten der Deutschen Bundeswehr.,<extra_id_0> Roderich Kiesewetter <extra_id_1>
420,4547,2011,<extra_id_0> is the chair of Société des amis du Louvre.,<extra_id_0> Marc Fumaroli <extra_id_1>
421,4561,2011,<extra_id_0> is the chair of Bordeaux Montaigne University.,<extra_id_0> Patrice Brun <extra_id_1>
422,4569,2011,<extra_id_0> is the chair of Likud Central Committee.,<extra_id_0> Moshe Kahlon <extra_id_1>
423,4588,2011,Muhammadu Buhari is a member of the <extra_id_0>.,<extra_id_0> Congress for Progressive Change <extra_id_1>
424,4599,2011,Rocky Anderson is a member of the <extra_id_0>.,<extra_id_0> Justice Party <extra_id_1>
425,4610,2011,Kim Davis is a member of the <extra_id_0>.,<extra_id_0> Democratic Party <extra_id_1>
426,4621,2011,Moshe Feiglin is a member of the <extra_id_0>.,<extra_id_0> Likud <extra_id_1>
427,4632,2011,Sarath Fonseka is a member of the <extra_id_0>.,<extra_id_0> Democratic National Alliance <extra_id_1>
428,4643,2011,Bill Weld is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
429,4654,2011,Jim Prentice is a member of the <extra_id_0>.,<extra_id_0> Conservative Party of Canada <extra_id_1>
430,4661,2011,Cory Bernardi is a member of the <extra_id_0>.,<extra_id_0> Liberal Party of Australia <extra_id_1>
431,4671,2011,Louka Katseli is a member of the <extra_id_0>.,<extra_id_0> Panhellenic Socialist Movement <extra_id_1>
432,4677,2011,Omarosa Manigault Newman is a member of the <extra_id_0>.,<extra_id_0> Democratic Party <extra_id_1>
433,4688,2011,Dennis Hood is a member of the <extra_id_0>.,<extra_id_0> Family First Party <extra_id_1>
434,4699,2011,Marina Silva is a member of the <extra_id_0>.,<extra_id_0> Green Party <extra_id_1>
435,4709,2011,Richard Painter is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
436,4720,2011,Per Sandberg is a member of the <extra_id_0>.,<extra_id_0> Progress Party <extra_id_1>
437,4731,2011,Svitlana Zalishchuk is a member of the <extra_id_0>.,<extra_id_0> European Solidarity <extra_id_1>
438,4742,2011,Jim Justice is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
439,4753,2011,Adonis Georgiades is a member of the <extra_id_0>.,<extra_id_0> Popular Orthodox Rally <extra_id_1>
440,4764,2011,Jacques Boutault is a member of the <extra_id_0>.,<extra_id_0> Europe Ecology – The Greens <extra_id_1>
441,4775,2011,Sam Gyimah is a member of the <extra_id_0>.,<extra_id_0> Conservative Party <extra_id_1>
442,4786,2011,Roberts Zīle is a member of the <extra_id_0>.,<extra_id_0> National Alliance <extra_id_1>
443,4797,2011,Benoît Hamon is a member of the <extra_id_0>.,<extra_id_0> Socialist Party <extra_id_1>
444,4808,2011,Sylvie Goulard is a member of the <extra_id_0>.,<extra_id_0> Democratic Movement <extra_id_1>
445,4819,2011,Craig Mackinlay is a member of the <extra_id_0>.,<extra_id_0> UK Independence Party <extra_id_1>
446,4830,2011,Alexandre del Valle is a member of the <extra_id_0>.,<extra_id_0> Union for a Popular Movement <extra_id_1>
447,4833,2011,Tendai Biti is a member of the <extra_id_0>.,<extra_id_0> Movement for Democratic Change – Tsvangirai <extra_id_1>
448,4841,2011,Édouard Philippe is a member of the <extra_id_0>.,<extra_id_0> Union for a Popular Movement <extra_id_1>
449,4850,2011,Mark Reckless is a member of the <extra_id_0>.,<extra_id_0> Conservative Party <extra_id_1>
450,4860,2011,Terry Mills is a member of the <extra_id_0>.,<extra_id_0> Country Liberal Party <extra_id_1>
451,4869,2011,Carlo Giovanardi is a member of the <extra_id_0>.,<extra_id_0> The People of Freedom <extra_id_1>
452,4888,2011,Kushboo is a member of the <extra_id_0>.,<extra_id_0> Dravida Munnetra Kazhagam <extra_id_1>
453,4899,2011,Heidi Allen is a member of the <extra_id_0>.,<extra_id_0> Conservative Party <extra_id_1>
454,4910,2011,Y. S. Jaganmohan Reddy is a member of the <extra_id_0>.,<extra_id_0> YSR Congress Party <extra_id_1>
455,4921,2011,Abdalá Bucaram Ortiz is a member of the <extra_id_0>.,<extra_id_0> Ecuadorian Roldosist Party <extra_id_1>
456,4936,2011,Laurențiu Rebega is a member of the <extra_id_0>.,<extra_id_0> Conservative Party <extra_id_1>
457,4947,2011,Steve Dickson is a member of the <extra_id_0>.,<extra_id_0> Liberal National Party of Queensland <extra_id_1>
458,4958,2011,Ákos Hadházy is a member of the <extra_id_0>.,<extra_id_0> Fidesz <extra_id_1>
459,4967,2011,Gianni Alemanno is a member of the <extra_id_0>.,<extra_id_0> The People of Freedom <extra_id_1>
460,4978,2011,Zury Ríos is a member of the <extra_id_0>.,<extra_id_0> Institutional Republican Party <extra_id_1>
461,4985,2011,Tom O'Halleran is a member of the <extra_id_0>.,<extra_id_0> Republican Party <extra_id_1>
462,4996,2011,Gabriela Rivadeneira is a member of the <extra_id_0>.,<extra_id_0> PAIS Alliance <extra_id_1>
463,5007,2011,Andrew Leung is a member of the <extra_id_0>.,<extra_id_0> Economic Synergy <extra_id_1>
464,5018,2011,Hazel Poa is a member of the <extra_id_0>.,<extra_id_0> National Solidarity Party <extra_id_1>
465,5026,2011,Teodor Meleșcanu is a member of the <extra_id_0>.,<extra_id_0> National Liberal Party <extra_id_1>
466,5033,2011,James Marape is a member of the <extra_id_0>.,<extra_id_0> National Alliance Party <extra_id_1>
467,5044,2011,Kristin Michelsen is a member of the <extra_id_0>.,<extra_id_0> Social Democratic Party of the Faroe Islands <extra_id_1>
468,5055,2011,Marta Andreasen is a member of the <extra_id_0>.,<extra_id_0> UK Independence Party <extra_id_1>
469,5066,2011,Aleksa Bečić is a member of the <extra_id_0>.,<extra_id_0> Socialist People's Party of Montenegro <extra_id_1>
470,5077,2011,Rebekha Sharkie is a member of the <extra_id_0>.,<extra_id_0> Liberal Party of Australia <extra_id_1>
471,5080,2011,Banri Kaieda is a member of the <extra_id_0>.,<extra_id_0> Democratic Party of Japan <extra_id_1>
472,5096,2011,Uffe Elbæk is a member of the <extra_id_0>.,<extra_id_0> Radical Left <extra_id_1>
473,5107,2011,Karen Casey is a member of the <extra_id_0>.,<extra_id_0> Progressive Conservative Association of Nova Scotia <extra_id_1>
474,5118,2011,Roberta Anastase is a member of the <extra_id_0>.,<extra_id_0> Democratic Liberal Party <extra_id_1>
475,5129,2011,Linda Collins-Smith is a member of the <extra_id_0>.,<extra_id_0> Democratic Party <extra_id_1>
476,5140,2011,Marios Matsakis is a member of the <extra_id_0>.,<extra_id_0> independent politician <extra_id_1>
477,5151,2011,Yvan Benedetti is a member of the <extra_id_0>.,<extra_id_0> National Rally <extra_id_1>
478,5161,2011,Gergely Karácsony is a member of the <extra_id_0>.,<extra_id_0> Politics Can Be Different <extra_id_1>
479,5172,2011,Miloud Chaabi is a member of the <extra_id_0>.,<extra_id_0> Party of Progress and Socialism <extra_id_1>
480,5188,2011,Antonio Razzi is a member of the <extra_id_0>.,<extra_id_0> People and Land <extra_id_1>
481,5199,2011,Duncan McFetridge is a member of the <extra_id_0>.,<extra_id_0> Liberal Party of Australia <extra_id_1>
482,5207,2011,Teodor Baconschi is a member of the <extra_id_0>.,<extra_id_0> Democratic Liberal Party <extra_id_1>
483,5214,2011,Lluís Puig i Gordi is a member of the <extra_id_0>.,<extra_id_0> Catalan European Democratic Party <extra_id_1>
484,5225,2011,Joachim Starbatty is a member of the <extra_id_0>.,<extra_id_0> Alternative for Germany <extra_id_1>
485,5236,2011,Vladimir Milov is a member of the <extra_id_0>.,"<extra_id_0> People's Freedom Party ""For Russia without Lawlessness and Corruption"" <extra_id_1>"
486,5238,2011,John Finnie is a member of the <extra_id_0>.,<extra_id_0> Scottish National Party <extra_id_1>
487,5248,2011,Jaume Bartumeu is a member of the <extra_id_0>.,<extra_id_0> Social Democratic Party <extra_id_1>
488,5266,2011,Akram Hasson is a member of the <extra_id_0>.,<extra_id_0> Kadima <extra_id_1>
489,5277,2011,Park Byeong-seug is a member of the <extra_id_0>.,<extra_id_0> Democratic Party of Korea <extra_id_1>
490,5288,2011,Aurore Bergé is a member of the <extra_id_0>.,<extra_id_0> The Republicans <extra_id_1>
491,5299,2011,Kamel Morjane is a member of the <extra_id_0>.,<extra_id_0> National Destourian Initiative <extra_id_1>
492,5310,2011,Sunil Babu Pant is a member of the <extra_id_0>.,<extra_id_0> Communist Party of Nepal (United) <extra_id_1>
493,5321,2011,Scott Andrews is a member of the <extra_id_0>.,<extra_id_0> Liberal Party of Canada <extra_id_1>
494,5332,2011,Fabrizio Cicchitto is a member of the <extra_id_0>.,<extra_id_0> The People of Freedom <extra_id_1>
495,5350,2011,Peter Pilz is a member of the <extra_id_0>.,<extra_id_0> Die Grünen <extra_id_1>
