id,date,input,output
319,2011,"In 2011, <extra_id_0> is the chair of Roman Catholic Archdiocese of Kingston.",<extra_id_0> Brendan O'Brien <extra_id_1>
320,2011,"In 2011, Yang Chiu-hsing is a member of the <extra_id_0>.",<extra_id_0> independent politician <extra_id_1>
321,2011,"In 2011, Fabio Borini plays for <extra_id_0>.",<extra_id_0> Swansea City A.F.C. <extra_id_1>
322,2011,"In 2011, <extra_id_0> is the head of the government of India.",<extra_id_0> Manmohan Singh <extra_id_1>
323,2011,"In 2011, Mattias Tesfaye is a member of the <extra_id_0>.",<extra_id_0> Socialist People's Party <extra_id_1>
324,2011,"In 2011, Suresh Raina plays for <extra_id_0>.",<extra_id_0> India national cricket team <extra_id_1>
325,2011,"In 2011, Samer Hassan works for <extra_id_0>.",<extra_id_0> Complutense University of Madrid <extra_id_1>
326,2011,"In 2011, <extra_id_0> is the head coach of Elizabet Tursynbayeva.",<extra_id_0> Elena Vodorezova <extra_id_1>
327,2011,"In 2011, Ida Auken is a member of the <extra_id_0>.",<extra_id_0> Socialist People's Party <extra_id_1>
328,2011,"In 2011, <extra_id_0> is the chair of Financial Stability Board.",<extra_id_0> Mark Carney <extra_id_1>
329,2011,"In 2011, Luke 'Ming' Flanagan holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
330,2011,"In 2011, Barnaby Joyce holds the position of <extra_id_0>.",<extra_id_0> Member of the Australian Senate <extra_id_1>
331,2011,"In 2011, Mick Wallace holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
332,2011,"In 2011, <extra_id_0> is the head of the government of Kvinnherad.",<extra_id_0> Synnøve Solbakken <extra_id_1>
333,2011,"In 2011, Ali Fasir plays for <extra_id_0>.",<extra_id_0> Maldives national under-23 football team <extra_id_1>
334,2011,"In 2011, Craig Emerson holds the position of <extra_id_0>.",<extra_id_0> Minister for Trade <extra_id_1>
335,2011,"In 2011, Julia Ebner attended <extra_id_0>.",<extra_id_0> Vienna University of Economics and Business <extra_id_1>
336,2011,"In 2011, Dale Steyn plays for <extra_id_0>.",<extra_id_0> Deccan Chargers <extra_id_1>
337,2011,"In 2011, Samir Handanović plays for <extra_id_0>.",<extra_id_0> Slovenia national football team <extra_id_1>
338,2011,"In 2011, Viktor Yanukovych holds the position of <extra_id_0>.",<extra_id_0> President of Ukraine <extra_id_1>
339,2011,"In 2011, <extra_id_0> is the head coach of Katusha-Alpecin.",<extra_id_0> Gennady Mikhaylov <extra_id_1>
340,2011,"In 2011, Alex X. Mooney holds the position of <extra_id_0>.",<extra_id_0> chairperson <extra_id_1>
341,2011,"In 2011, <extra_id_0> is the chair of United States Forest Service.",<extra_id_0> Thomas Tidwell <extra_id_1>
342,2011,"In 2011, <extra_id_0> is the head of the government of Mainz.",<extra_id_0> Jens Beutel <extra_id_1>
343,2011,"In 2011, <extra_id_0> is the head of the government of Portland.",<extra_id_0> Michael F. Brennan <extra_id_1>
344,2011,"In 2011, Yong Hye-in is a member of the <extra_id_0>.",<extra_id_0> Labor Party <extra_id_1>
345,2011,"In 2011, John Ratcliffe holds the position of <extra_id_0>.",<extra_id_0> mayor <extra_id_1>
346,2011,"In 2011, <extra_id_0> is the chair of Roman Catholic Diocese of Arlington.",<extra_id_0> Paul Loverde <extra_id_1>
347,2011,"In 2011, <extra_id_0> is the head coach of FC Zenit Saint Petersburg.",<extra_id_0> Luciano Spalletti <extra_id_1>
348,2011,"In 2011, Caron Butler plays for <extra_id_0>.",<extra_id_0> Los Angeles Clippers <extra_id_1>
349,2011,"In 2011, Lanai is owned by <extra_id_0>.",<extra_id_0> David H. Murdock <extra_id_1>
350,2011,"In 2011, <extra_id_0> is the chair of Skënder Gjinushi.",<extra_id_0> Social Democratic Party of Albania <extra_id_1>
351,2011,"In 2011, <extra_id_0> is the head coach of FC Dinamo București.",<extra_id_0> Cornel Țălnar <extra_id_1>
352,2011,"In 2011, Diana Taurasi plays for <extra_id_0>.",<extra_id_0> Galatasaray SK <extra_id_1>
353,2011,"In 2011, David de Gea Quintana plays for <extra_id_0>.",<extra_id_0> Atlético Madrid <extra_id_1>
354,2011,"In 2011, <extra_id_0> is the head of the government of Niigata Prefecture.",<extra_id_0> Hirohiko Izumida <extra_id_1>
355,2011,"In 2011, Assita Kanko is a member of the <extra_id_0>.",<extra_id_0> Reform Movement <extra_id_1>
356,2011,"In 2011, Vouga railway line is owned by <extra_id_0>.",<extra_id_0> REFER <extra_id_1>
357,2011,"In 2011, <extra_id_0> is the head coach of Kei Nishikori.",<extra_id_0> Brad Gilbert <extra_id_1>
358,2011,"In 2011, Serena A. Corr works for <extra_id_0>.",<extra_id_0> University of Kent <extra_id_1>
359,2011,"In 2011, Keith Earls plays for <extra_id_0>.",<extra_id_0> Ireland Wolfhounds <extra_id_1>
360,2011,"In 2011, Kyle Wiltjer attended <extra_id_0>.",<extra_id_0> University of Kentucky <extra_id_1>
361,2011,"In 2011, Tom Pope plays for <extra_id_0>.",<extra_id_0> Rotherham United F.C. <extra_id_1>
362,2011,"In 2011, <extra_id_0> is the head coach of Cincinnati Bearcats men's basketball.",<extra_id_0> Mick Cronin <extra_id_1>
363,2011,"In 2011, Sven Pagel works for <extra_id_0>.",<extra_id_0> Hochschule Düsseldorf <extra_id_1>
364,2011,"In 2011, Alyssa Healy plays for <extra_id_0>.",<extra_id_0> Australia national cricket team <extra_id_1>
365,2011,"In 2011, <extra_id_0> is the chair of Conseil national du numérique.",<extra_id_0> Gilles Babinet <extra_id_1>
366,2011,"In 2011, Seán Barrett holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
367,2011,"In 2011, <extra_id_0> is the head coach of Íþróttabandalag Akraness.",<extra_id_0> Þórður Þórðarson <extra_id_1>
368,2011,"In 2011, <extra_id_0> is the head of the government of Lugano.",<extra_id_0> Giorgio Giudici <extra_id_1>
369,2011,"In 2011, Kathleen Fitzpatrick works for <extra_id_0>.",<extra_id_0> Modern Language Association <extra_id_1>
370,2011,"In 2011, Richard David Precht works for <extra_id_0>.",<extra_id_0> Leuphana University of Lüneburg <extra_id_1>
371,2011,"In 2011, Dean Del Mastro is a member of the <extra_id_0>.",<extra_id_0> Conservative Party of Canada <extra_id_1>
372,2011,"In 2011, Joyce Banda holds the position of <extra_id_0>.",<extra_id_0> Vice President of Malawi <extra_id_1>
373,2011,"In 2011, Ernest Maragall is a member of the <extra_id_0>.",<extra_id_0> Socialists' Party of Catalonia <extra_id_1>
374,2011,"In 2011, Pancracio Celdrán works for <extra_id_0>.",<extra_id_0> RNE <extra_id_1>
375,2011,"In 2011, Kendrick Perkins plays for <extra_id_0>.",<extra_id_0> Oklahoma City Thunder <extra_id_1>
376,2011,"In 2011, <extra_id_0> is the chair of Christian Democratic Union.",<extra_id_0> Angela Merkel <extra_id_1>
377,2011,"In 2011, Peter Odemwingie plays for <extra_id_0>.",<extra_id_0> Nigeria national football team <extra_id_1>
378,2011,"In 2011, <extra_id_0> is the head of the government of Guinea.",<extra_id_0> Mamady Youla <extra_id_1>
379,2011,"In 2011, Makis Voridis is a member of the <extra_id_0>.",<extra_id_0> Popular Orthodox Rally <extra_id_1>
380,2011,"In 2011, Ruud van Nistelrooy plays for <extra_id_0>.",<extra_id_0> Hamburger SV <extra_id_1>
381,2011,"In 2011, Deborah Schofield works for <extra_id_0>.",<extra_id_0> University of Sydney <extra_id_1>
382,2011,"In 2011, Mark Rober works for <extra_id_0>.",<extra_id_0> Jet Propulsion Laboratory <extra_id_1>
383,2011,"In 2011, Cory Bernardi is a member of the <extra_id_0>.",<extra_id_0> Liberal Party of Australia <extra_id_1>
384,2011,"In 2011, Wim Pijbes works for <extra_id_0>.",<extra_id_0> Rijksmuseum <extra_id_1>
385,2011,"In 2011, Betsy Reed works for <extra_id_0>.",<extra_id_0> The Nation <extra_id_1>
386,2011,"In 2011, <extra_id_0> is the head of the government of Odder Municipality.",<extra_id_0> Elvin J. Hansen <extra_id_1>
387,2011,"In 2011, Sol Campbell plays for <extra_id_0>.",<extra_id_0> Newcastle United F.C. <extra_id_1>
388,2011,"In 2011, Carles Puyol plays for <extra_id_0>.",<extra_id_0> Catalonia national football team <extra_id_1>
389,2011,"In 2011, Boris Johnson holds the position of <extra_id_0>.",<extra_id_0> Mayor of London <extra_id_1>
390,2011,"In 2011, <extra_id_0> is the head of the government of Key West.",<extra_id_0> Craig Cates <extra_id_1>
391,2011,"In 2011, Aleksandar Đurić plays for <extra_id_0>.",<extra_id_0> Tampines Rovers FC <extra_id_1>
392,2011,"In 2011, Jon Trickett holds the position of <extra_id_0>.",<extra_id_0> Minister for the Cabinet Office <extra_id_1>
393,2011,"In 2011, Thomas Reiter works for <extra_id_0>.",<extra_id_0> European Space Agency <extra_id_1>
394,2011,"In 2011, Carlos Zambrano plays for <extra_id_0>.",<extra_id_0> FC St. Pauli <extra_id_1>
395,2011,"In 2011, Marguerite Blais is a member of the <extra_id_0>.",<extra_id_0> Parti libéral du Québec <extra_id_1>
396,2011,"In 2011, John Alroy works for <extra_id_0>.",<extra_id_0> Macquarie University <extra_id_1>
397,2011,"In 2011, Philippa Levine works for <extra_id_0>.",<extra_id_0> University of Texas at Austin <extra_id_1>
398,2011,"In 2011, Andrea Barzagli plays for <extra_id_0>.",<extra_id_0> Juventus FC <extra_id_1>
399,2011,"In 2011, <extra_id_0> is the chair of FDP.The Liberals.",<extra_id_0> Fulvio Pelli <extra_id_1>
400,2011,"In 2011, <extra_id_0> is the head of the government of Vesthimmerland Municipality.",<extra_id_0> Knud Kristensen <extra_id_1>
401,2011,"In 2011, Charles Woodson plays for <extra_id_0>.",<extra_id_0> Green Bay Packers <extra_id_1>
402,2011,"In 2011, Arti Agrawal works for <extra_id_0>.","<extra_id_0> City, University of London <extra_id_1>"
403,2011,"In 2011, Tom Brady plays for <extra_id_0>.",<extra_id_0> New England Patriots <extra_id_1>
404,2011,"In 2011, David Hernández de la Fuente works for <extra_id_0>.",<extra_id_0> National University of Distance Education <extra_id_1>
405,2011,"In 2011, Leona Aglukkaq holds the position of <extra_id_0>.",<extra_id_0> Minister of Health <extra_id_1>
406,2011,"In 2011, <extra_id_0> is the head of the government of Moscow.",<extra_id_0> Sergey Sobyanin <extra_id_1>
407,2011,"In 2011, Trey McKinney-Jones attended <extra_id_0>.",<extra_id_0> University of Miami <extra_id_1>
408,2011,"In 2011, <extra_id_0> is the chair of International Trade Union Confederation.",<extra_id_0> Michael Sommer <extra_id_1>
409,2011,"In 2011, <extra_id_0> is the chair of Organisation of Islamic Cooperation.",<extra_id_0> Ekmeleddin İhsanoğlu <extra_id_1>
410,2011,"In 2011, Andre Gray plays for <extra_id_0>.",<extra_id_0> Hinckley United F.C. <extra_id_1>
411,2011,"In 2011, John Crump works for <extra_id_0>.",<extra_id_0> Duke University <extra_id_1>
412,2011,"In 2011, János Áder holds the position of <extra_id_0>.",<extra_id_0> member of the European Parliament <extra_id_1>
413,2011,"In 2011, Raheem Sterling plays for <extra_id_0>.",<extra_id_0> England national under-17 football team <extra_id_1>
414,2011,"In 2011, Eric Jagielo works for <extra_id_0>.",<extra_id_0> New York Yankees <extra_id_1>
415,2011,"In 2011, Tim Kaine holds the position of <extra_id_0>.",<extra_id_0> chairperson <extra_id_1>
416,2011,"In 2011, Ashley Cole plays for <extra_id_0>.",<extra_id_0> England national association football team <extra_id_1>
417,2011,"In 2011, Tulsi Gabbard holds the position of <extra_id_0>.",<extra_id_0> councillor <extra_id_1>
418,2011,"In 2011, <extra_id_0> is the chair of Catalan Academy of Cinema.",<extra_id_0> Joel Joan <extra_id_1>
419,2011,"In 2011, Lira Villalva is a member of the <extra_id_0>.",<extra_id_0> PAIS Alliance <extra_id_1>
420,2011,"In 2011, Mike Pence holds the position of <extra_id_0>.",<extra_id_0> Republican Conference Chairman of the United States House of Representatives <extra_id_1>
421,2011,"In 2011, Bernard Laporte works for <extra_id_0>.",<extra_id_0> RMC <extra_id_1>
422,2011,"In 2011, Lila Kari works for <extra_id_0>.",<extra_id_0> University of Western Ontario <extra_id_1>
423,2011,"In 2011, Maria Jose Altamirano plays for <extra_id_0>.",<extra_id_0> Criollas de Caguas <extra_id_1>
424,2011,"In 2011, Walter Thurnherr works for <extra_id_0>.","<extra_id_0> Federal Department of Environment, Transport, Energy and Communications <extra_id_1>"
425,2011,"In 2011, <extra_id_0> is the chair of Democratic Convergence of Catalonia.",<extra_id_0> Jordi Pujol <extra_id_1>
426,2011,"In 2011, Rachel Treweek holds the position of <extra_id_0>.",<extra_id_0> Archdeacon of Northolt <extra_id_1>
427,2011,"In 2011, <extra_id_0> is the head coach of Korona Kielce.",<extra_id_0> Leszek Ojrzyński <extra_id_1>
428,2011,"In 2011, Jaume Bartumeu is a member of the <extra_id_0>.",<extra_id_0> Social Democratic Party <extra_id_1>
429,2011,"In 2011, <extra_id_0> is the head of the government of Acre.",<extra_id_0> Tião Viana <extra_id_1>
430,2011,"In 2011, Antonio Di Natale plays for <extra_id_0>.",<extra_id_0> Udinese Calcio <extra_id_1>
431,2011,"In 2011, <extra_id_0> is the head of the government of Budapest.",<extra_id_0> István Tarlós <extra_id_1>
432,2011,"In 2011, <extra_id_0> is the chair of Pirate Party.",<extra_id_0> Anna Troberg <extra_id_1>
433,2011,"In 2011, Gregory van der Wiel plays for <extra_id_0>.",<extra_id_0> AFC Ajax <extra_id_1>
434,2011,"In 2011, Maisons du Monde is owned by <extra_id_0>.",<extra_id_0> Apax Partners <extra_id_1>
435,2011,"In 2011, Eric Greitens is a member of the <extra_id_0>.",<extra_id_0> Democratic Party <extra_id_1>
436,2011,"In 2011, Cheick Tioté plays for <extra_id_0>.",<extra_id_0> Newcastle United F.C. <extra_id_1>
437,2011,"In 2011, Leann Birch works for <extra_id_0>.",<extra_id_0> Pennsylvania State University <extra_id_1>
438,2011,"In 2011, Evgeny Konnov attended <extra_id_0>.",<extra_id_0> Academic Music College of the Moscow Conservatory <extra_id_1>
439,2011,"In 2011, Gabriela Rivadeneira is a member of the <extra_id_0>.",<extra_id_0> PAIS Alliance <extra_id_1>
440,2011,"In 2011, Ruptly is owned by <extra_id_0>.",<extra_id_0> RT <extra_id_1>
441,2011,"In 2011, Ed Miliband holds the position of <extra_id_0>.",<extra_id_0> Leader of the Labour Party <extra_id_1>
442,2011,"In 2011, Pete Aguilar holds the position of <extra_id_0>.",<extra_id_0> mayor <extra_id_1>
443,2011,"In 2011, <extra_id_0> is the head of the government of Le Mans.",<extra_id_0> Jean-Claude Boulard <extra_id_1>
444,2011,"In 2011, Kim Jong-un holds the position of <extra_id_0>.",<extra_id_0> Supreme Commander of the Korean People's Army <extra_id_1>
445,2011,"In 2011, AnnaSophia Robb attended <extra_id_0>.",<extra_id_0> Arapahoe High School <extra_id_1>
446,2011,"In 2011, Anne Tolley holds the position of <extra_id_0>.",<extra_id_0> Minister of Education <extra_id_1>
447,2011,"In 2011, <extra_id_0> is the head coach of Panathinaikos F.C..",<extra_id_0> Jesualdo Ferreira <extra_id_1>
448,2011,"In 2011, Rickie Lambert plays for <extra_id_0>.",<extra_id_0> Southampton F.C. <extra_id_1>
449,2011,"In 2011, Shaun Woodward holds the position of <extra_id_0>.",<extra_id_0> Shadow Secretary of State for Northern Ireland <extra_id_1>
450,2011,"In 2011, Adam Shoemaker works for <extra_id_0>.",<extra_id_0> Monash University <extra_id_1>
451,2011,"In 2011, Jeff Flake holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
452,2011,"In 2011, Hanuman Beniwal is a member of the <extra_id_0>.",<extra_id_0> Bharatiya Janata Party <extra_id_1>
453,2011,"In 2011, <extra_id_0> is the chair of Young Socialists in the SPD.",<extra_id_0> Sascha Vogt <extra_id_1>
454,2011,"In 2011, Aleksandr Kogan works for <extra_id_0>.",<extra_id_0> University of Toronto <extra_id_1>
455,2011,"In 2011, Irene Lozano is a member of the <extra_id_0>.","<extra_id_0> Union, Progress and Democracy <extra_id_1>"
456,2011,"In 2011, Edith Heard works for <extra_id_0>.",<extra_id_0> Curie Institute <extra_id_1>
457,2011,"In 2011, <extra_id_0> is the chair of Mondi Group.",<extra_id_0> Fred Phaswana <extra_id_1>
458,2011,"In 2011, Ngozi Okonjo-Iweala holds the position of <extra_id_0>.",<extra_id_0> Finance Minister of Nigeria <extra_id_1>
459,2011,"In 2011, Nicola Gaston works for <extra_id_0>.",<extra_id_0> MacDiarmid Institute for Advanced Materials and Nanotechnology <extra_id_1>
460,2011,"In 2011, Steven Fletcher is a member of the <extra_id_0>.",<extra_id_0> Progressive Conservative Party of Manitoba <extra_id_1>
461,2011,"In 2011, Lucy Harris is a member of the <extra_id_0>.",<extra_id_0> Brexit Party <extra_id_1>
462,2011,"In 2011, Teresa A. Sullivan works for <extra_id_0>.",<extra_id_0> University of Virginia <extra_id_1>
463,2011,"In 2011, Nunzio Galantino holds the position of <extra_id_0>.",<extra_id_0> diocesan bishop <extra_id_1>
464,2011,"In 2011, Barbara R. Holland works for <extra_id_0>.",<extra_id_0> University of Tasmania <extra_id_1>
465,2011,"In 2011, Rohit Sharma plays for <extra_id_0>.",<extra_id_0> Mumbai Indians <extra_id_1>
466,2011,"In 2011, <extra_id_0> is the chair of Social Democratic Party.",<extra_id_0> Victor Ponta <extra_id_1>
467,2011,"In 2011, Åsane Storsenter is owned by <extra_id_0>.",<extra_id_0> Steen & Strøm <extra_id_1>
468,2011,"In 2011, Kaspars Gerhards is a member of the <extra_id_0>.",<extra_id_0> National Alliance <extra_id_1>
469,2011,"In 2011, <extra_id_0> is the head of the government of Ludwigshafen.",<extra_id_0> Eva Lohse <extra_id_1>
470,2011,"In 2011, Michael Fleischhacker works for <extra_id_0>.",<extra_id_0> Die Presse <extra_id_1>
471,2011,"In 2011, Usman Ahmed Khan Buzdar is a member of the <extra_id_0>.",<extra_id_0> Pakistan Muslim League (Q) <extra_id_1>
472,2011,"In 2011, Brittany Kaiser attended <extra_id_0>.","<extra_id_0> Birkbeck, University of London <extra_id_1>"
473,2011,"In 2011, <extra_id_0> is the chair of JASON.",<extra_id_0> Roy Schwitters <extra_id_1>
474,2011,"In 2011, Wendy L. Queen works for <extra_id_0>.",<extra_id_0> National Institute of Standards and Technology <extra_id_1>
475,2011,"In 2011, Sam Billings plays for <extra_id_0>.",<extra_id_0> Loughborough MCC University <extra_id_1>
476,2011,"In 2011, Bill English holds the position of <extra_id_0>.",<extra_id_0> Deputy Prime Minister of New Zealand <extra_id_1>
477,2011,"In 2011, Patrick Bamford plays for <extra_id_0>.",<extra_id_0> Nottingham Forest F.C. <extra_id_1>
478,2011,"In 2011, Endeavour is owned by <extra_id_0>.",<extra_id_0> NASA <extra_id_1>
479,2011,"In 2011, Rabi Narayan Pani is a member of the <extra_id_0>.",<extra_id_0> Biju Janata Dal <extra_id_1>
480,2011,"In 2011, Bristol Herald Courier is owned by <extra_id_0>.",<extra_id_0> Berkshire Hathaway <extra_id_1>
481,2011,"In 2011, Joan Mesquida Ferrando is a member of the <extra_id_0>.",<extra_id_0> Spanish Socialist Workers' Party <extra_id_1>
482,2011,"In 2011, Bjarne Stroustrup works for <extra_id_0>.",<extra_id_0> Texas A&M University <extra_id_1>
483,2011,"In 2011, Matt Mooney attended <extra_id_0>.",<extra_id_0> Notre Dame College Prep <extra_id_1>
484,2011,"In 2011, Raphaël Schellenberger is a member of the <extra_id_0>.",<extra_id_0> Union for a Popular Movement <extra_id_1>
485,2011,"In 2011, Alison Anderson is a member of the <extra_id_0>.",<extra_id_0> Country Liberal Party <extra_id_1>
486,2011,"In 2011, Emma Watson attended <extra_id_0>.",<extra_id_0> Brown University <extra_id_1>
487,2011,"In 2011, <extra_id_0> is the chair of Republican Party.",<extra_id_0> Reince Priebus <extra_id_1>
488,2011,"In 2011, Collège Alpin International Beau Soleil is owned by <extra_id_0>.",<extra_id_0> Nord Anglia Education <extra_id_1>
489,2011,"In 2011, Chuck Blazer holds the position of <extra_id_0>.",<extra_id_0> general secretary <extra_id_1>
490,2011,"In 2011, Caroline Flint holds the position of <extra_id_0>.","<extra_id_0> Secretary of State for Housing, Communities and Local Government <extra_id_1>"
491,2011,"In 2011, <extra_id_0> is the head of the government of Ithaca.",<extra_id_0> Carolyn K. Peterson <extra_id_1>
492,2011,"In 2011, <extra_id_0> is the head coach of Nippo-Vini Fantini-Europa Ovini.",<extra_id_0> Hiroshi Daimon <extra_id_1>
493,2011,"In 2011, Krystian Pearce plays for <extra_id_0>.",<extra_id_0> Notts County F.C. <extra_id_1>
494,2011,"In 2011, Miquel Buch Moya is a member of the <extra_id_0>.",<extra_id_0> Democratic Convergence of Catalonia <extra_id_1>
495,2011,"In 2011, François Fillon holds the position of <extra_id_0>.",<extra_id_0> Prime Minister of France <extra_id_1>
496,2011,"In 2011, François Fillon is a member of the <extra_id_0>.",<extra_id_0> Union for a Popular Movement <extra_id_1>
497,2011,"In 2011, Angela Casini works for <extra_id_0>.",<extra_id_0> École polytechnique fédérale de Lausanne <extra_id_1>
498,2011,"In 2011, Patricia Scotland, Baroness Scotland of Asthal holds the position of <extra_id_0>.",<extra_id_0> Attorney General for England and Wales <extra_id_1>
499,2011,"In 2011, <extra_id_0> is the head of the government of Florida.",<extra_id_0> Rick Scott <extra_id_1>
500,2011,"In 2011, Mark Roberts plays for <extra_id_0>.",<extra_id_0> Stevenage F.C. <extra_id_1>
501,2011,"In 2011, Katarzyna Rejzner works for <extra_id_0>.",<extra_id_0> University of Hamburg <extra_id_1>
502,2011,"In 2011, Kris Boyd plays for <extra_id_0>.",<extra_id_0> Middlesbrough F.C. <extra_id_1>
503,2011,"In 2011, Hamburger Abendblatt is owned by <extra_id_0>.",<extra_id_0> Axel Springer SE <extra_id_1>
504,2011,"In 2011, <extra_id_0> is the chair of Projet Montréal.",<extra_id_0> Richard Bergeron <extra_id_1>
505,2011,"In 2011, Kizzmekia Corbett works for <extra_id_0>.",<extra_id_0> University of North Carolina at Chapel Hill <extra_id_1>
506,2011,"In 2011, Fraser Anning is a member of the <extra_id_0>.",<extra_id_0> One Nation <extra_id_1>
507,2011,"In 2011, Marta Andreasen is a member of the <extra_id_0>.",<extra_id_0> UK Independence Party <extra_id_1>
508,2011,"In 2011, Le Rêve is owned by <extra_id_0>.",<extra_id_0> Steve Wynn <extra_id_1>
509,2011,"In 2011, Naomichi Ueda plays for <extra_id_0>.",<extra_id_0> Japan national under-17 football team <extra_id_1>
510,2011,"In 2011, Suzanne Landau works for <extra_id_0>.",<extra_id_0> Israel Museum <extra_id_1>
511,2011,"In 2011, Røros Line is owned by <extra_id_0>.",<extra_id_0> Norwegian National Rail Administration <extra_id_1>
512,2011,"In 2011, <extra_id_0> is the chair of Verein für Socialpolitik.",<extra_id_0> Michael C. Burda <extra_id_1>
513,2011,"In 2011, <extra_id_0> is the chair of Ministry of Foreign Affairs.",<extra_id_0> Audronius Ažubalis <extra_id_1>
514,2011,"In 2011, Shahruddin bin Md. Salleh is a member of the <extra_id_0>.",<extra_id_0> United Malays National Organisation <extra_id_1>
515,2011,"In 2011, <extra_id_0> is the chair of United States Copyright Office.",<extra_id_0> Maria A. Pallante <extra_id_1>
516,2011,"In 2011, Kostas Mitroglou plays for <extra_id_0>.",<extra_id_0> Atromitos F.C. <extra_id_1>
517,2011,"In 2011, John Nutter plays for <extra_id_0>.",<extra_id_0> Lincoln City F.C. <extra_id_1>
518,2011,"In 2011, Vincenzo Nibali plays for <extra_id_0>.",<extra_id_0> Cannondale Pro Cycling Team <extra_id_1>
519,2011,"In 2011, Elena Delle Donne plays for <extra_id_0>.",<extra_id_0> Delaware Fightin' Blue Hens women's basketball <extra_id_1>
520,2011,"In 2011, Simon Coveney holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
521,2011,"In 2011, Rangana Herath plays for <extra_id_0>.",<extra_id_0> Wayamba cricket team <extra_id_1>
522,2011,"In 2011, Brenda Hale, Baroness Hale of Richmond holds the position of <extra_id_0>.",<extra_id_0> Justice of the Supreme Court of the United Kingdom <extra_id_1>
523,2011,"In 2011, Josep Sánchez i Llibre is a member of the <extra_id_0>.",<extra_id_0> Democratic Union of Catalonia <extra_id_1>
524,2011,"In 2011, <extra_id_0> is the chair of Tehrik-i-Taliban Pakistan.",<extra_id_0> Hakimullah Mehsud <extra_id_1>
525,2011,"In 2011, Arnold Rüütel is a member of the <extra_id_0>.",<extra_id_0> People's Union of Estonia <extra_id_1>
526,2011,"In 2011, <extra_id_0> is the chair of National Security and Defense Council of Ukraine.",<extra_id_0> Raisa Bogatyrova <extra_id_1>
527,2011,"In 2011, Joan Burton holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
528,2011,"In 2011, Henrietta Harrison works for <extra_id_0>.",<extra_id_0> Harvard University <extra_id_1>
529,2011,"In 2011, <extra_id_0> is the chair of Reform Movement.",<extra_id_0> Charles Michel <extra_id_1>
530,2011,"In 2011, James Milner plays for <extra_id_0>.",<extra_id_0> Manchester City F.C. <extra_id_1>
531,2011,"In 2011, <extra_id_0> is the head of the government of Brandenburg.",<extra_id_0> Matthias Platzeck <extra_id_1>
532,2011,"In 2011, Nathan Redmond plays for <extra_id_0>.",<extra_id_0> England national under-17 football team <extra_id_1>
533,2011,"In 2011, Clara Ponsatí i Obiols works for <extra_id_0>.",<extra_id_0> Spanish National Research Council <extra_id_1>
534,2011,"In 2011, Odell Beckham Jr. plays for <extra_id_0>.",<extra_id_0> LSU Tigers football <extra_id_1>
535,2011,"In 2011, <extra_id_0> is the chair of Liberal Party of Canada.",<extra_id_0> Michael Ignatieff <extra_id_1>
536,2011,"In 2011, Nicolas Sarkozy holds the position of <extra_id_0>.",<extra_id_0> Co-Prince of Andorra <extra_id_1>
537,2011,"In 2011, <extra_id_0> is the head of the government of Calabria.",<extra_id_0> Giuseppe Scopelliti <extra_id_1>
538,2011,"In 2011, Hugo Barra works for <extra_id_0>.",<extra_id_0> Google <extra_id_1>
539,2011,"In 2011, <extra_id_0> is the head of the government of Republic of Kalmykia.",<extra_id_0> Aleksey Orlov <extra_id_1>
540,2011,"In 2011, André-Pierre Gignac plays for <extra_id_0>.",<extra_id_0> Olympique de Marseille <extra_id_1>
541,2011,"In 2011, Sascha Riether plays for <extra_id_0>.",<extra_id_0> 1. FC Köln <extra_id_1>
542,2011,"In 2011, Robert Pires plays for <extra_id_0>.",<extra_id_0> Aston Villa F.C. <extra_id_1>
543,2011,"In 2011, Stephen O'Brien holds the position of <extra_id_0>.",<extra_id_0> Department for International Development <extra_id_1>
544,2011,"In 2011, Kostas Lapavitsas is a member of the <extra_id_0>.",<extra_id_0> SYRIZA <extra_id_1>
545,2011,"In 2011, Javier Mascherano plays for <extra_id_0>.",<extra_id_0> FC Barcelona <extra_id_1>
546,2011,"In 2011, Bob Barr is a member of the <extra_id_0>.",<extra_id_0> Libertarian Party <extra_id_1>
547,2011,"In 2011, Radisson Hotel Group is owned by <extra_id_0>.",<extra_id_0> Carlson <extra_id_1>
548,2011,"In 2011, <extra_id_0> is the chair of Kyoto University.",<extra_id_0> Hiroshi Matsumoto <extra_id_1>
549,2011,"In 2011, Alain Fuchs works for <extra_id_0>.",<extra_id_0> National Center for Scientific Research <extra_id_1>
550,2011,"In 2011, Pete Hoekstra holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
551,2011,"In 2011, William Kamkwamba attended <extra_id_0>.",<extra_id_0> Dartmouth College <extra_id_1>
552,2011,"In 2011, Jim Keller works for <extra_id_0>.",<extra_id_0> Apple Inc. <extra_id_1>
553,2011,"In 2011, Carol van Driel-Murray works for <extra_id_0>.",<extra_id_0> University of Amsterdam <extra_id_1>
